ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,-0.56,0.75,1019.01,24.6,-17.96,-38.69,2.0,29.6,4.0,1.3,282.0,523.0,5644.83,3786.14,-0.02,28.33,23.32,1.11,0.01,0.0,0.0,1.0,2023-10-02 08:32:00,
0.0,-0.19,0.38,1020.64,25.9,-17.93,-38.67,30.0,33.3,4.0,1.3,285.0,524.0,5184.74,3522.42,0.0,33.81,-5.27,4.58,0.02,0.0,0.0,1.0,2023-10-02 08:38:00,60.0
0.0,-0.19,-0.53,1021.65,26.4,-17.9,-38.64,3.67,37.0,4.02,2.18,278.15,573.68,5252.44,3576.77,0.0,39.91,1.53,8.4,0.03,0.0,0.0,1.0,2023-10-02 08:44:00,60.0
0.38,-0.38,1.5,1022.4,26.7,-17.87,-38.62,8.0,51.9,4.0,1.4,302.0,701.0,5059.83,3455.55,0.0,40.19,10.27,12.91,0.04,0.0,0.0,1.0,2023-10-02 08:51:00,60.0
0.19,-0.19,0.94,1022.94,27.0,-17.84,-38.61,0.0,44.4,4.0,2.0,311.0,738.0,5171.12,3509.82,0.0,39.68,6.98,16.85,0.05,0.0,0.0,1.0,2023-10-02 08:57:00,60.0
0.38,-0.38,1.31,1022.59,27.3,-17.8,-38.58,0.0,48.2,4.0,2.0,250.0,766.0,5226.49,3547.55,0.0,44.96,1.97,21.95,0.04,0.0,0.0,1.0,2023-10-02 09:04:00,60.0
0.0,-0.19,0.75,1022.21,27.7,-17.76,-38.56,-70.0,40.7,3.0,2.2,313.0,781.0,4812.77,3280.93,0.0,44.99,-2.58,26.51,0.04,0.0,0.0,1.0,2023-10-02 09:10:00,60.0
0.19,-0.19,1.12,1021.13,27.9,-17.73,-38.53,2.0,51.9,4.0,2.1,258.0,794.0,4817.95,3290.35,-0.02,47.94,-9.83,31.21,0.03,0.0,0.0,1.0,2023-10-02 09:16:00,60.0
0.0,-0.56,0.38,1020.51,28.1,-17.69,-38.5,20.0,44.4,4.0,2.1,320.0,803.0,4915.81,3341.99,0.0,46.28,3.32,36.55,0.02,0.0,0.0,1.0,2023-10-02 09:23:00,60.0
0.18,-0.18,0.56,1020.07,28.3,-17.66,-38.47,47.2,51.78,4.0,2.1,306.07,802.0,4971.04,3378.8,0.0,47.54,2.39,41.04,0.02,0.0,0.0,1.0,2023-10-02 09:29:00,60.0
0.01,-0.38,0.76,1019.84,28.7,-17.62,-38.45,31.21,47.96,4.0,2.1,334.08,816.03,5526.09,3759.44,0.02,39.95,-8.63,46.05,0.02,0.0,0.0,1.0,2023-10-02 09:36:00,60.0
0.2,-0.01,0.92,1019.34,28.9,-17.59,-38.43,12.41,44.27,4.0,2.1,320.86,826.93,4867.59,3309.9,-0.01,44.46,5.03,50.33,0.01,0.0,0.0,1.0,2023-10-02 09:42:00,60.0
0.19,-0.55,0.9,1019.04,29.0,-17.55,-38.42,0.27,37.25,4.0,1.3,327.88,836.03,4894.62,3325.8,-0.01,44.46,12.58,54.74,0.01,0.0,0.0,1.0,2023-10-02 09:48:00,60.0
0.19,-0.38,1.31,1018.58,29.2,-17.51,-38.4,-28.0,44.4,4.0,1.4,285.0,840.0,5041.81,3421.18,0.0,39.84,-4.75,59.41,0.0,0.0,0.0,1.0,2023-10-02 09:55:00,60.0
0.2,-0.38,0.78,1018.88,29.3,-17.47,-38.39,-10.23,55.36,4.0,1.4,308.67,841.03,5041.45,3434.89,0.02,45.15,17.41,63.65,0.01,0.0,0.0,1.0,2023-10-02 10:01:00,60.0
0.0,-0.19,0.38,1018.26,29.4,-17.43,-38.38,12.0,40.7,4.0,2.1,292.0,844.0,4751.95,3199.21,-0.02,39.05,0.21,67.97,0.0,0.0,0.0,1.0,2023-10-02 10:08:00,60.0
0.19,-0.19,0.76,1018.04,29.2,-17.39,-38.38,2.03,44.34,4.0,2.2,335.07,847.07,4761.03,3209.18,0.0,43.67,-20.74,71.94,-0.0,0.0,0.0,1.0,2023-10-02 10:14:00,60.0
0.93,-1.49,2.78,1018.2,29.0,-17.36,-38.37,-7.7,55.54,3.98,2.35,353.87,849.08,4736.33,3248.87,0.0,46.69,-9.56,75.86,0.0,0.0,0.0,1.0,2023-10-02 10:20:00,60.0
0.91,-4.18,1.83,1019.05,27.11,-17.35,-38.38,17.48,0.0,3.0,4.1,263.1,97.44,4059.98,2970.53,0.02,1.18,-6.88,75.85,0.01,0.0,0.0,1.0,2023-10-02 10:27:00,60.0
-0.01,-0.21,0.75,1021.12,26.1,-17.36,-38.39,75.48,0.0,3.0,3.4,264.06,695.32,4087.93,2950.26,0.03,1.51,155.74,74.87,0.03,0.0,0.0,1.0,2023-10-02 10:33:00,60.0
-0.18,0.0,0.75,1023.49,26.1,-17.37,-38.39,-1.87,0.0,3.93,2.45,275.13,930.2,3940.13,2871.41,0.02,2.67,0.95,73.98,0.05,0.0,0.0,1.0,2023-10-02 10:40:00,60.0
0.38,0.32,1.94,1027.81,26.42,-17.37,-38.39,0.2,45.98,3.0,3.0,320.25,442.3,6357.45,4377.36,0.0,13.67,22.11,74.09,0.1,0.0,0.0,1.0,2023-10-02 10:46:00,60.0
0.55,-0.55,0.58,1024.97,26.1,-17.34,-38.36,-3.67,44.52,3.0,2.4,344.67,832.67,5164.28,3527.66,0.02,47.6,12.19,77.83,0.07,0.0,0.0,1.0,2023-10-02 10:52:00,60.0
-0.18,0.54,-0.54,1025.52,26.5,-17.32,-38.31,37.67,40.95,3.0,2.3,291.42,815.07,4943.71,3392.74,-0.0,49.2,17.87,82.4,0.07,0.0,0.0,1.0,2023-10-02 10:59:00,60.0
0.01,-0.37,0.72,1026.1,26.9,-17.3,-38.27,-8.0,58.68,3.0,2.2,313.17,822.67,5690.2,3902.23,0.0,41.66,15.46,85.93,0.08,0.0,0.0,1.0,2023-10-02 11:05:00,60.0
0.38,-0.38,1.12,1026.38,27.3,-17.32,-38.22,-18.3,48.75,2.05,4.29,235.0,848.75,5529.09,3783.74,0.02,44.4,7.72,87.31,0.08,0.0,0.0,1.0,2023-10-02 11:12:00,60.0
0.9,-0.01,1.66,1027.61,27.3,-17.33,-38.21,13.32,21.45,3.0,2.2,331.95,839.56,4512.07,3271.05,-0.02,0.71,-91.16,87.22,0.09,0.0,0.0,1.0,2023-10-02 11:18:00,60.0
0.22,-0.27,1.53,1027.27,27.19,-17.34,-38.16,-0.13,38.7,3.0,2.2,366.0,962.2,5328.32,3661.59,0.02,45.51,-25.3,89.71,0.09,0.0,0.0,1.0,2023-10-02 11:25:00,60.0
0.36,-0.39,1.3,1027.28,27.9,-17.35,-38.12,-0.19,48.92,3.0,2.3,361.61,966.87,5275.29,3612.5,-0.0,52.71,-11.45,91.28,0.09,0.0,0.0,1.0,2023-10-02 11:31:00,60.0
0.19,-0.19,0.76,1027.79,28.5,-17.38,-38.08,69.2,59.3,3.0,2.3,305.0,970.98,5395.1,3675.82,0.0,59.37,-11.1,91.61,0.1,0.0,0.0,1.0,2023-10-02 11:37:00,60.0
0.36,-0.55,1.46,1027.75,29.5,-17.43,-38.09,5.74,55.6,3.0,2.3,357.45,973.0,5062.85,3467.31,0.03,58.77,10.06,87.6,0.1,0.0,0.0,1.0,2023-10-02 11:44:00,60.0
0.02,-0.19,0.56,1028.01,28.72,-17.43,-38.11,-0.87,23.81,3.0,2.3,287.24,526.03,4111.4,3004.49,0.03,0.49,-6.54,86.05,0.1,0.0,0.0,1.0,2023-10-02 11:50:00,60.0
1.06,-0.13,2.47,1025.5,27.9,-17.41,-38.11,32.84,44.94,3.0,2.3,345.47,986.9,6165.44,4130.75,0.03,14.52,-60.97,87.16,0.07,0.0,0.0,1.0,2023-10-02 11:57:00,60.0
-0.09,0.18,0.11,1288.91,27.95,-17.42,-38.1,22.04,55.79,2.51,4.2,351.34,948.21,28094.58,18963.18,3.44,22.07,-50.36,87.97,2.7,0.51,1.53,1.0,2023-10-02 12:03:00,60.0
0.19,-0.2,0.57,1041.94,27.7,-17.42,-38.09,17.52,0.0,4.03,1.2,284.21,11.86,2178.79,1558.09,-0.48,1.69,4.94,88.5,0.24,0.03,0.03,1.0,2023-10-02 12:09:00,60.0
0.19,-0.19,0.94,1028.36,28.6,-17.44,-38.12,2.2,44.59,3.0,1.2,293.15,985.02,4573.59,3064.12,0.0,45.9,13.15,83.62,0.1,0.0,0.0,1.0,2023-10-02 12:16:00,60.0
0.2,-0.38,0.78,1028.31,29.2,-17.48,-38.16,-25.23,59.42,4.0,1.1,335.5,985.02,4631.46,3101.36,-0.0,54.16,8.23,78.36,0.1,0.0,0.0,1.0,2023-10-02 12:22:00,60.0
