ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.19,1.31,1049.79,25.2,-17.96,-38.68,36.0,37.0,4.0,2.1,179.0,995.0,5498.87,4056.5,-0.02,36.98,0.97,1.42,0.06,0.0,0.0,1.0,2023-10-03 08:12:01,
0.75,0.38,2.25,1049.79,25.9,-17.9,-38.64,-6.0,37.0,3.0,3.1,224.0,995.0,4220.34,3174.12,-0.02,35.76,7.4,9.08,0.06,0.0,0.0,1.0,2023-10-03 08:25:01,60.0
0.56,0.0,0.0,1048.94,25.9,-17.85,-38.59,-10.0,37.0,3.0,3.3,201.0,996.0,3994.23,3029.54,0.0,37.58,3.83,16.86,0.06,0.0,0.0,1.0,2023-10-03 08:38:01,60.0
-0.19,0.0,0.19,1048.09,25.8,-17.79,-38.54,-28.0,44.4,3.0,4.0,229.0,996.0,4433.46,3273.39,0.0,37.33,-12.85,25.55,0.05,0.0,0.0,1.0,2023-10-03 08:52:01,60.0
0.75,0.19,2.44,1048.54,26.3,-17.74,-38.5,22.0,37.0,4.0,2.4,240.0,996.0,4223.2,3149.2,0.0,35.86,2.39,33.05,0.05,0.0,0.0,1.0,2023-10-03 09:05:01,60.0
0.18,0.0,0.56,1048.55,27.1,-17.67,-38.46,4.33,37.0,3.0,5.1,269.87,996.0,4488.14,3371.15,0.02,33.59,-7.11,41.06,0.05,0.0,0.0,1.0,2023-10-03 09:19:01,60.0
0.01,-0.19,0.76,1048.8,27.8,-17.61,-38.43,17.4,36.88,3.0,6.0,237.8,997.0,4104.39,3086.31,0.0,39.14,-6.23,48.59,0.05,0.0,0.0,1.0,2023-10-03 09:32:01,60.0
0.0,0.55,0.01,1049.33,28.3,-17.54,-38.4,-0.72,33.42,3.0,6.98,316.11,997.0,4306.85,3217.08,0.02,35.2,4.59,56.86,0.06,0.0,0.0,1.0,2023-10-03 09:46:01,60.0
0.01,-0.18,0.78,1049.02,28.1,-17.47,-38.38,1.15,40.46,3.0,11.17,249.51,997.0,4425.5,3304.7,0.02,38.49,2.51,64.42,0.06,0.0,0.0,1.0,2023-10-03 09:59:01,60.0
0.19,0.28,1.12,1049.64,29.31,-17.4,-38.35,10.44,35.24,3.0,8.0,278.18,997.53,58005.93,43418.17,12.45,36.58,0.6,72.08,0.06,0.0,0.0,1.0,2023-10-03 10:13:01,60.0
0.24,0.01,1.31,1049.83,29.92,-17.35,-38.33,-4.51,40.7,3.0,4.3,344.83,998.0,4150.79,3099.34,-0.05,32.7,24.29,79.04,0.06,0.0,0.0,1.0,2023-10-03 10:26:01,60.0
0.01,0.18,0.91,1050.31,27.49,-17.34,-38.34,-0.13,4.89,3.0,4.2,264.97,997.0,3357.7,2703.73,0.03,4.73,85.87,78.77,0.07,0.0,0.0,1.0,2023-10-03 10:39:01,60.0
0.97,0.32,3.19,1051.14,25.97,-17.33,-38.36,-1.43,38.71,3.0,4.3,320.96,996.0,4347.64,3354.84,0.09,36.43,-27.8,79.14,0.08,0.0,0.0,1.0,2023-10-03 10:53:01,60.0
0.57,-0.18,1.1,1049.35,25.3,-17.3,-38.37,-5.66,15.11,3.0,4.3,318.36,995.0,4432.09,3315.42,-0.02,27.15,46.82,81.78,0.06,0.0,0.0,1.0,2023-10-03 11:06:01,60.0
0.21,0.16,0.99,1049.01,25.39,-17.3,-38.36,1.87,39.72,3.0,4.4,339.53,995.0,5434.22,4006.62,0.0,19.89,-118.42,81.99,0.06,0.0,0.0,1.0,2023-10-03 11:20:01,60.0
