ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,-0.19,0.75,1012.65,28.0,-17.98,-38.69,22.0,40.7,4.0,1.3,271.0,993.0,5324.31,3878.79,0.0,42.25,3.23,1.26,0.12,0.0,0.0,1.0,2023-10-01 15:30:02,
0.19,-0.0,1.12,1011.44,28.4,-18.02,-38.69,12.03,44.4,3.0,1.41,160.02,993.0,4053.09,3017.88,-0.0,45.2,5.72,5.76,0.1,0.0,0.0,1.0,2023-10-01 15:36:02,60.0
0.36,-0.19,-0.16,1008.72,29.0,-18.06,-38.68,53.27,44.53,3.0,2.1,200.83,993.0,4063.56,3030.89,-0.02,44.45,-1.74,11.01,0.08,0.0,0.0,1.0,2023-10-01 15:43:02,60.0
0.18,0.18,0.92,1006.57,29.1,-18.11,-38.67,10.37,40.64,3.0,2.1,222.42,993.0,5140.45,3789.92,-0.0,43.14,0.81,16.19,0.06,0.0,0.0,1.0,2023-10-01 15:50:02,60.0
0.02,0.0,0.59,1000.88,29.7,-18.15,-38.66,45.87,44.53,3.0,2.1,138.77,994.0,4186.53,3097.31,-0.02,44.7,5.61,21.22,-0.0,0.0,0.0,1.0,2023-10-01 15:57:02,60.0
-0.18,-0.0,0.74,1000.72,26.8,-18.19,-38.65,59.97,40.64,3.02,2.1,150.25,991.98,4405.59,3275.08,-0.0,38.56,-10.69,24.96,-0.0,0.0,0.0,1.0,2023-10-01 16:03:02,60.0
0.18,0.18,0.73,1000.97,27.21,-18.21,-38.63,83.74,40.95,3.0,2.2,138.92,991.0,4039.3,3059.8,0.0,38.37,-14.02,27.81,-0.0,0.0,0.0,1.0,2023-10-01 16:10:02,60.0
-0.19,0.0,0.57,1000.6,28.1,-18.24,-38.6,35.4,40.82,3.0,2.2,171.63,992.0,3972.16,2985.91,-0.05,43.82,-0.78,32.29,-0.0,0.0,0.0,1.0,2023-10-01 16:17:02,60.0
0.18,0.0,0.93,999.85,28.7,-18.27,-38.57,48.37,58.98,3.0,2.3,169.47,993.0,4288.88,3199.5,0.02,43.39,13.98,36.64,-0.01,0.0,0.0,1.0,2023-10-01 16:24:02,60.0
0.19,-0.18,0.93,999.88,29.2,-18.3,-38.54,73.9,40.76,3.0,2.3,169.5,993.0,4710.77,3480.91,0.0,22.85,-5.72,40.01,-0.01,0.0,0.0,1.0,2023-10-01 16:30:02,60.0
