ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.38,1.12,1022.17,26.9,-17.96,-38.69,-6.0,44.4,6.0,1.0,350.0,965.0,5189.64,3493.76,0.02,42.69,-32.17,1.11,0.04,0.0,0.0,3.0,2023-10-03 08:02:01,
0.19,-0.38,0.56,1023.37,26.8,-17.9,-38.64,8.0,37.0,4.0,2.0,216.0,930.0,5300.38,3558.49,0.0,39.32,-15.18,9.14,0.05,0.0,0.0,3.0,2023-10-03 08:18:01,60.0
0.38,-0.19,1.31,1024.3,27.5,-17.84,-38.55,-16.0,40.7,5.0,1.1,298.0,941.0,5404.26,3598.7,0.02,41.69,14.5,20.55,0.06,0.0,0.0,3.0,2023-10-03 08:35:01,60.0
0.37,-0.56,0.93,1024.32,27.7,-17.79,-38.47,20.43,37.0,4.0,1.2,272.87,949.03,5247.12,3511.21,0.0,40.82,-10.87,30.79,0.06,0.0,0.0,3.0,2023-10-03 08:51:01,60.0
0.0,-0.38,0.56,1025.38,26.6,-17.74,-38.39,22.0,29.6,4.0,1.4,354.0,696.0,5392.14,3655.55,0.02,35.05,-1.47,40.49,0.07,0.0,0.0,3.0,2023-10-03 09:08:01,60.0
0.56,-0.75,2.04,1025.23,27.6,-17.71,-38.31,-5.9,33.3,4.02,1.1,193.25,924.95,5048.16,3427.06,0.0,34.07,-16.81,49.95,0.07,0.0,0.0,3.0,2023-10-03 09:24:01,60.0
0.19,-0.19,0.75,1025.71,28.3,-17.65,-38.24,26.0,40.7,4.0,1.2,355.0,935.0,5221.08,3530.02,-0.02,36.5,0.03,59.32,0.07,0.0,0.0,3.0,2023-10-03 09:41:01,60.0
0.19,-0.56,0.75,1025.34,29.3,-17.6,-38.16,-24.0,37.0,4.0,1.4,340.0,943.0,5233.11,3551.49,0.0,33.07,-2.57,69.12,0.07,0.0,0.0,3.0,2023-10-03 09:58:01,60.0
0.23,-0.1,-1.2,1241.53,28.42,-17.59,-38.07,-27.47,32.33,3.26,3.69,329.88,277.27,85769.97,58066.46,14.28,35.94,23.36,77.64,2.22,0.74,1.47,3.0,2023-10-03 10:14:01,60.0
0.0,0.0,0.38,1026.06,27.5,-17.6,-38.03,-4.0,51.9,3.0,4.3,358.0,796.0,5441.46,3653.39,-0.02,51.51,12.32,81.57,0.08,0.0,0.0,3.0,2023-10-03 10:31:01,60.0
0.57,-0.93,1.15,1026.9,28.6,-17.6,-37.94,-5.9,51.71,3.0,4.3,338.0,850.08,5791.67,3886.14,0.0,44.84,6.1,89.69,0.09,0.0,0.0,3.0,2023-10-03 10:47:01,60.0
1.47,-0.56,3.13,1025.77,27.8,-17.65,-37.91,-17.68,70.16,2.97,4.36,348.48,801.87,5739.91,3921.75,0.03,51.29,13.94,90.51,0.08,0.0,0.0,3.0,2023-10-03 11:04:01,60.0
-0.18,0.01,0.19,1026.36,28.6,-17.66,-37.8,-8.33,44.52,3.0,5.0,361.17,840.88,5653.31,3811.24,0.0,48.35,-0.86,100.28,0.08,0.0,0.0,3.0,2023-10-03 11:20:01,60.0
0.38,-0.56,0.93,1026.89,28.1,-17.66,-37.8,21.61,11.1,4.0,1.2,316.51,913.15,5615.23,3802.84,-0.03,14.35,81.24,100.78,0.09,0.0,0.0,3.0,2023-10-03 11:37:01,60.0
0.19,-0.38,0.75,1023.95,28.2,-17.66,-37.82,36.0,18.5,4.0,1.2,366.0,847.0,5577.44,3760.78,0.0,16.94,-64.18,98.66,0.06,0.0,0.0,3.0,2023-10-03 11:54:01,60.0
0.74,-0.93,2.04,1234.92,27.8,-17.66,-37.83,4.1,29.24,3.0,2.4,335.13,33.66,6417.92,4399.51,-0.03,5.28,42.5,97.44,2.16,1.0,1.0,3.0,2023-10-03 12:10:01,60.0
0.19,-0.38,1.31,1026.92,27.9,-17.67,-37.83,8.0,70.4,3.0,2.1,370.0,948.0,5573.08,3854.1,0.02,49.38,6.09,97.4,0.09,0.0,0.0,3.0,2023-10-03 12:27:01,60.0
0.56,0.0,0.94,1026.5,28.4,-17.69,-37.74,-2.0,66.7,3.0,1.3,356.0,944.0,5719.26,3834.95,0.0,18.27,51.72,105.29,0.08,0.0,0.0,3.0,2023-10-03 12:43:01,60.0
-0.19,-0.35,1.26,1026.95,28.6,-17.69,-37.73,-1.37,1.29,3.0,1.3,330.94,960.06,4575.85,3177.68,0.05,18.1,22.19,106.4,0.09,0.0,0.0,3.0,2023-10-03 13:00:01,60.0
