ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,-0.56,1.0,1033.59,26.1,-18.14,-38.8,68.0,63.0,3.0,2.1,221.0,993.0,,826.73,559.49,0.0,30.32,26.66,22.69,-0.01,0.0,0.0,1.0,2019-12-03 20:05:39,60.0
0.25,-0.25,-0.31,1034.49,26.1,-18.15,-38.8,20.0,29.6,4.0,1.1,214.0,993.0,,734.74,503.22,-0.1,29.53,13.85,23.43,0.0,0.0,0.0,1.0,2019-12-03 20:07:39,60.0
0.69,-0.5,1.44,1034.13,26.1,-18.15,-38.79,50.0,25.9,4.0,1.1,219.0,993.0,,829.0,562.97,0.0,28.4,19.11,23.52,0.0,0.0,0.0,1.0,2019-12-03 20:09:39,60.0
-0.19,-0.19,0.38,1033.83,26.1,-18.16,-38.79,24.0,25.9,3.0,1.4,215.0,993.0,,859.33,580.06,0.0,27.14,24.69,23.94,-0.0,0.0,0.0,1.0,2019-12-03 20:11:39,60.0
0.18,-0.38,0.92,1033.95,26.2,-18.17,-38.8,33.64,58.29,4.82,1.12,209.09,993.0,,881.32,596.56,0.08,62.1,9.01,25.03,-0.0,0.0,0.0,1.0,2019-12-03 20:13:39,60.0
0.31,-0.06,-0.75,1035.64,26.2,-18.17,-38.8,20.0,59.3,3.0,1.3,219.0,993.0,,749.51,513.0,-0.1,61.98,16.8,25.58,0.02,0.0,0.0,1.0,2019-12-03 20:14:39,60.0
0.19,-0.44,0.83,1033.27,26.3,-18.16,-38.82,31.0,70.4,4.9,1.1,219.4,993.0,,734.79,496.73,0.01,72.85,24.51,25.85,-0.01,0.0,0.0,1.0,2019-12-03 20:16:39,60.0
0.19,-0.31,0.88,1035.25,26.4,-18.15,-38.82,32.0,37.0,4.0,1.1,221.0,993.0,,884.59,601.57,0.0,41.54,11.0,24.2,0.01,0.0,0.0,1.0,2019-12-03 20:18:39,60.0
0.19,-0.44,0.75,1035.0,25.4,-18.14,-38.82,6.0,44.4,5.0,1.1,202.0,993.0,,871.62,579.03,0.0,47.33,-1.03,22.96,0.01,0.0,0.0,1.0,2019-12-03 20:20:39,60.0
0.44,-0.5,-0.12,1033.64,24.9,-18.13,-38.81,26.0,25.9,5.0,1.1,222.0,993.0,,734.2,495.88,-0.1,35.26,-6.34,22.17,-0.0,0.0,0.0,1.0,2019-12-03 20:22:39,60.0
0.22,-0.4,1.3,1034.96,24.9,-18.14,-38.8,26.91,29.6,4.91,1.1,215.91,991.18,,872.01,589.81,0.08,28.61,-29.24,22.35,0.01,0.0,0.0,1.0,2019-12-03 20:24:39,60.0
0.18,-0.22,1.01,1034.65,24.8,-18.14,-38.8,-11.2,29.23,5.0,1.1,221.4,991.1,,817.64,562.29,0.01,29.7,11.48,22.66,0.01,0.0,0.0,1.0,2019-12-03 20:25:39,60.0
0.92,-0.27,2.68,1034.25,24.7,-18.14,-38.8,20.8,29.6,4.8,1.19,221.3,991.0,,802.13,547.89,0.0,30.91,44.51,22.24,0.0,0.0,0.0,1.0,2019-12-03 20:27:39,60.0
0.26,-0.68,1.13,1034.96,24.6,-18.14,-38.79,4.91,33.3,4.64,1.1,215.36,991.0,,900.48,606.51,0.06,28.68,20.83,22.36,0.01,0.0,0.0,1.0,2019-12-03 20:29:39,60.0
0.31,-0.39,1.3,1037.18,24.6,-18.15,-38.79,23.4,56.34,4.1,1.1,219.0,991.0,,826.1,553.95,-0.01,48.28,-21.79,22.63,0.03,0.0,0.0,1.0,2019-12-03 20:31:39,60.0
0.14,-0.29,0.68,1036.66,24.8,-18.14,-38.78,18.2,30.34,5.0,1.1,224.6,991.0,,854.27,571.35,0.0,44.34,-2.3,21.16,0.03,0.0,0.0,1.0,2019-12-03 20:33:39,60.0
0.38,0.29,1.49,1035.78,24.9,-18.13,-38.77,20.0,58.19,4.8,1.12,218.4,991.0,,1089.78,734.77,-0.01,23.51,-150.43,19.73,0.02,0.0,0.0,1.0,2019-12-03 20:35:39,60.0
0.15,-0.43,0.84,1035.13,24.8,-18.12,-38.77,-1.2,41.45,5.0,1.1,197.6,991.0,,856.9,577.89,0.0,40.46,24.53,19.03,0.01,0.0,0.0,1.0,2019-12-03 20:36:39,60.0
0.25,-0.06,0.88,1036.55,25.1,-18.11,-38.77,26.0,51.9,3.0,1.3,223.0,991.0,,728.56,487.19,-0.1,50.17,1.09,17.41,0.02,0.0,0.0,1.0,2019-12-03 20:38:39,60.0
-0.08,0.53,-0.36,1036.79,25.2,-18.09,-38.76,0.0,33.64,4.0,1.1,221.18,992.0,,961.14,637.87,0.09,39.74,-1.41,15.88,0.03,0.0,0.0,1.0,2019-12-03 20:40:39,60.0
0.25,-0.62,1.19,1036.7,25.3,-18.08,-38.75,-4.0,48.2,3.0,1.2,228.0,992.0,,871.03,577.29,0.0,60.62,-43.81,14.31,0.03,0.0,0.0,1.0,2019-12-03 20:42:39,60.0
0.01,-0.13,0.72,1036.89,25.4,-18.07,-38.75,-9.64,40.7,4.0,1.1,225.82,992.0,,952.34,633.24,0.09,44.15,8.59,12.83,0.03,0.0,0.0,1.0,2019-12-03 20:44:39,60.0
0.75,-0.38,0.0,1036.66,25.5,-18.05,-38.75,32.0,55.6,3.0,1.2,195.0,992.0,,823.63,549.32,-0.1,56.49,-23.37,11.27,0.03,0.0,0.0,1.0,2019-12-03 20:46:39,60.0
0.12,-0.38,0.69,1037.01,25.6,-18.05,-38.74,12.0,48.2,4.0,1.1,224.0,992.0,,835.62,562.07,0.0,40.86,16.48,10.45,0.03,0.0,0.0,1.0,2019-12-03 20:47:39,60.0
0.19,-0.69,0.56,1036.67,25.7,-18.03,-38.74,-2.0,51.9,4.0,1.1,215.0,992.0,,655.96,437.66,-0.2,51.89,22.32,8.83,0.03,0.0,0.0,1.0,2019-12-03 20:49:39,60.0
0.25,-0.12,0.94,1036.63,25.7,-18.02,-38.73,2.0,59.3,4.0,1.1,188.0,992.0,,892.26,596.1,0.0,53.28,-28.35,7.26,0.02,0.0,0.0,1.0,2019-12-03 20:51:39,60.0
0.42,-0.47,0.8,1037.13,25.79,-18.01,-38.72,9.64,40.7,3.91,1.11,194.64,992.0,,908.38,609.99,0.08,43.82,14.49,5.72,0.03,0.0,0.0,1.0,2019-12-03 20:53:39,60.0
0.69,-0.5,0.31,1036.97,25.8,-18.0,-38.72,-2.0,48.2,4.0,1.1,196.0,992.0,,893.56,594.8,0.0,48.24,0.09,4.2,0.03,0.0,0.0,1.0,2019-12-03 20:55:39,60.0
0.25,-0.5,1.25,1036.3,25.9,-17.98,-38.71,10.0,37.0,3.0,2.2,184.0,992.0,,796.84,531.22,-0.1,45.69,9.11,2.65,0.02,0.0,0.0,1.0,2019-12-03 20:57:39,60.0
0.56,-0.56,1.81,1036.38,25.8,-17.97,-38.7,38.0,40.7,3.0,2.4,186.0,992.0,,919.83,612.25,0.0,53.21,-16.36,1.15,0.02,0.0,0.0,1.0,2019-12-03 20:59:39,60.0
