ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
1.12,-0.94,2.9,1012.17,27.92,-18.26,-39.05,5.6,24.42,3.2,2.16,230.2,991.0,,1069.5,751.18,-0.02,29.13,-53.54,49.95,0.03,0.0,0.0,2.0,2019-12-05 13:47:58,60.0
0.38,-0.86,2.1,1058.97,28.52,-18.25,-39.04,23.09,24.25,3.0,2.2,304.73,991.0,,1056.58,723.42,0.03,35.8,22.68,48.71,0.49,0.0,0.0,2.0,2019-12-05 13:53:58,60.0
0.28,-0.01,1.04,1014.96,27.93,-18.25,-39.04,3.32,0.0,5.34,1.23,333.33,991.0,,22334.89,15864.65,28.58,1.05,-72.63,48.82,0.05,0.0,0.0,2.0,2019-12-05 13:59:58,60.0
0.19,-0.17,0.69,1014.1,28.0,-18.25,-39.04,1.45,0.67,4.18,1.4,240.64,991.18,,679.96,519.67,0.06,4.78,-101.33,48.88,0.04,0.0,0.0,2.0,2019-12-05 14:05:58,60.0
0.34,0.01,0.75,1014.45,28.42,-18.26,-39.04,-2.0,0.0,5.2,1.32,213.2,991.0,,633.08,491.88,0.0,7.12,-164.65,48.95,0.05,0.0,0.0,2.0,2019-12-05 14:11:58,60.0
0.05,-0.14,0.93,1014.17,28.2,-18.26,-39.04,2.4,0.74,4.0,2.1,209.4,991.0,,1294.91,945.97,0.0,3.65,76.19,49.01,0.05,0.0,0.0,2.0,2019-12-05 14:18:58,60.0
0.29,-0.29,0.84,1014.3,27.72,-18.26,-39.04,1.2,0.0,4.8,1.24,240.8,991.0,,698.54,492.59,0.0,2.58,109.84,49.08,0.05,0.0,0.0,2.0,2019-12-05 14:24:58,60.0
0.21,-0.21,1.08,1015.66,27.21,-18.25,-39.04,-15.4,1.85,3.9,1.2,195.3,991.0,,700.77,489.68,-0.01,4.26,-85.54,48.22,0.06,0.0,0.0,2.0,2019-12-05 14:30:58,60.0
0.2,-0.14,0.94,1014.45,27.3,-18.25,-39.04,15.6,0.37,4.0,1.92,246.3,991.0,,678.58,484.48,-0.01,5.18,-148.8,48.26,0.05,0.0,0.0,2.0,2019-12-05 14:36:58,60.0
0.18,0.08,0.89,1013.48,27.8,-18.25,-39.04,16.8,0.0,5.0,1.0,232.4,991.0,,688.4,494.3,0.0,1.71,-66.27,48.32,0.04,0.0,0.0,2.0,2019-12-05 14:42:58,60.0
0.31,-0.06,0.94,1014.39,27.3,-18.25,-39.04,11.6,0.0,4.8,1.11,227.3,991.0,,697.8,495.12,0.0,5.68,155.14,48.39,0.05,0.0,0.0,2.0,2019-12-05 14:49:58,60.0
0.28,-0.26,0.99,1013.78,27.2,-18.25,-39.04,11.6,0.74,4.0,1.2,245.4,991.0,,694.07,491.36,0.0,1.57,-134.38,48.44,0.04,0.0,0.0,2.0,2019-12-05 14:55:58,60.0
0.19,-0.11,1.0,1013.88,27.4,-18.26,-39.04,2.4,0.0,4.8,1.22,250.6,991.0,,698.12,492.48,0.0,6.86,160.49,48.49,0.04,0.0,0.0,2.0,2019-12-05 15:01:58,60.0
0.26,-0.34,0.98,1015.03,27.3,-18.26,-39.04,11.2,0.0,4.6,1.06,233.4,991.0,,696.8,488.44,0.0,2.7,114.94,48.55,0.05,0.0,0.0,2.0,2019-12-05 15:07:58,60.0
0.24,-0.21,0.92,1013.25,27.6,-18.26,-39.04,12.8,0.0,4.0,1.1,219.6,991.0,,724.3,503.3,0.02,4.8,-90.98,48.59,0.04,0.0,0.0,2.0,2019-12-05 15:13:58,60.0
0.14,-0.3,0.24,1011.81,27.5,-18.25,-39.03,-7.2,40.7,4.0,1.1,240.1,991.0,,1011.05,694.59,0.0,38.2,9.79,47.43,0.02,0.0,0.0,2.0,2019-12-05 15:20:58,60.0
0.35,-0.22,-0.36,1009.71,28.59,-18.25,-39.0,14.89,30.42,4.89,1.01,230.44,991.0,,887.58,604.79,-0.08,36.82,-8.39,44.67,0.0,0.0,0.0,2.0,2019-12-05 15:26:58,60.0
0.23,-0.23,-0.38,1010.44,30.1,-18.24,-38.96,22.0,41.07,4.9,1.02,218.3,993.0,,923.52,621.22,0.0,37.52,-8.96,41.73,0.01,0.0,0.0,2.0,2019-12-05 15:32:58,60.0
0.79,0.3,0.89,1011.43,30.49,-18.22,-38.94,5.4,29.6,4.0,1.2,252.2,993.0,,1032.34,694.77,0.0,32.24,6.61,38.53,0.02,0.0,0.0,2.0,2019-12-05 15:38:58,60.0
0.01,0.08,-0.7,1013.49,28.36,-18.22,-38.92,-2.4,22.94,3.8,1.36,197.2,991.0,,1608.55,1109.45,0.02,25.83,95.26,36.95,0.04,0.0,0.0,2.0,2019-12-05 15:44:58,60.0
0.86,-1.05,2.2,1008.29,29.7,-18.2,-38.89,59.6,47.44,3.8,1.16,203.0,992.0,,941.94,634.9,0.0,38.72,32.9,33.87,-0.01,0.0,0.0,2.0,2019-12-05 15:51:58,60.0
0.28,-0.16,1.02,1014.21,28.2,-18.2,-38.88,3.0,0.0,4.0,1.1,199.75,991.0,,495.55,360.65,-0.28,3.98,-156.31,32.49,0.05,0.0,0.0,2.0,2019-12-05 15:57:58,60.0
0.36,-0.24,1.04,1008.47,29.7,-18.18,-38.86,12.22,32.89,3.11,2.17,220.56,992.0,,786.86,539.08,-0.09,36.74,11.26,30.1,-0.01,0.0,0.0,2.0,2019-12-05 16:03:58,60.0
0.0,-0.17,0.15,1013.39,30.3,-18.17,-38.83,31.11,37.41,4.0,1.1,262.56,993.0,,741.34,507.29,-0.09,41.48,10.73,27.34,0.04,0.0,0.0,2.0,2019-12-05 16:09:58,60.0
0.13,-0.2,0.51,1013.63,30.72,-18.14,-38.81,3.6,43.66,3.8,1.28,232.0,993.0,,819.86,558.32,0.0,45.28,-27.35,23.5,0.04,0.0,0.0,2.0,2019-12-05 16:15:58,60.0
0.09,0.07,-0.5,1012.76,29.8,-18.11,-38.78,42.89,51.49,3.11,1.9,259.78,993.0,,736.68,495.39,-0.08,43.6,8.83,18.7,0.03,0.0,0.0,2.0,2019-12-05 16:22:58,60.0
0.28,-0.51,0.89,1013.25,29.8,-18.08,-38.76,9.82,40.7,3.82,1.26,275.64,993.0,,913.29,613.83,0.08,42.0,15.59,14.57,0.04,0.0,0.0,2.0,2019-12-05 16:28:58,60.0
0.13,-0.04,-0.25,1013.49,30.78,-18.05,-38.73,-0.8,41.44,3.8,1.28,288.2,993.8,,870.05,580.06,0.0,43.05,32.09,10.5,0.04,0.0,0.0,2.0,2019-12-05 16:34:58,60.0
1.04,-1.05,3.06,1014.16,32.48,-18.02,-38.71,9.78,37.82,3.22,1.33,286.89,994.0,,811.7,544.14,-0.06,44.72,-0.26,6.21,0.05,0.0,0.0,2.0,2019-12-05 16:40:58,60.0
0.48,-0.52,1.44,1012.1,33.1,-17.98,-38.7,18.0,40.7,4.0,1.1,286.0,995.0,,802.8,535.86,-0.03,43.33,-11.17,1.43,0.02,0.0,0.0,2.0,2019-12-05 16:47:58,60.0
