ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.44,-0.12,1.19,1016.25,26.2,-18.01,-38.7,10.0,37.0,3.0,4.3,380.0,991.0,,2641966.08,1622889.63,3257.6,0.58,-126.36,5.27,0.07,0.0,0.0,1.0,2019-12-04 07:02:57,
0.32,-0.21,1.0,1012.44,26.08,-18.09,-38.71,-15.57,45.91,3.14,12.37,265.14,990.14,,5719.32,3921.74,5.35,70.58,68.22,14.26,0.03,0.0,0.0,1.0,2019-12-04 07:16:57,60.0
0.47,-0.13,1.33,1013.06,26.7,-18.18,-38.76,-8.0,53.88,4.0,1.3,338.36,991.0,,928.46,641.42,0.06,51.67,10.65,24.49,0.03,0.0,0.0,1.0,2019-12-04 07:31:57,60.0
0.52,-0.33,0.83,1015.12,25.73,-18.21,-38.78,15.88,18.39,3.0,3.08,347.32,990.34,,18414.6,12223.52,21.84,4.84,-93.51,28.51,0.05,0.0,0.0,1.0,2019-12-04 07:46:57,60.0
0.4,-0.4,1.52,1013.26,25.93,-18.22,-38.79,16.0,39.47,3.0,2.4,272.67,990.0,,988.42,699.98,-0.1,28.33,-31.68,30.39,0.04,0.0,0.0,1.0,2019-12-04 08:00:57,60.0
0.27,-0.11,0.64,1012.44,24.75,-18.29,-38.8,436.18,38.35,4.0,3.3,298.0,990.0,,875.95,617.87,0.05,43.15,6.75,37.99,0.03,0.0,0.0,1.0,2019-12-04 08:15:57,60.0
0.4,-0.27,1.59,1013.52,25.4,-18.34,-38.8,269.45,63.67,4.0,4.4,293.27,990.0,,924.15,665.95,0.05,52.58,-14.14,43.33,0.04,0.0,0.0,1.0,2019-12-04 08:30:57,60.0
0.48,0.1,1.78,1011.3,25.7,-18.43,-38.8,97.09,38.68,4.0,2.67,290.91,991.0,,934.98,665.55,0.05,38.61,-22.11,52.77,0.02,0.0,0.0,1.0,2019-12-04 08:44:57,60.0
0.43,-0.28,1.19,1011.63,25.5,-18.5,-38.8,25.82,47.81,4.0,2.1,309.45,990.0,,902.65,632.67,0.05,48.43,13.25,60.37,0.02,0.0,0.0,1.0,2019-12-04 08:59:57,60.0
0.35,-0.19,0.99,1014.69,26.44,-18.56,-38.77,2.0,40.7,3.11,1.4,328.56,990.44,,15980.7,11235.84,17.29,42.61,-8.45,66.88,0.05,0.0,0.0,1.0,2019-12-04 09:14:57,60.0
0.31,-0.13,0.84,1014.7,24.95,-18.57,-38.76,1.0,1.85,3.0,2.3,305.0,990.0,,730.76,519.67,0.05,1.78,8.39,68.17,0.05,0.0,0.0,1.0,2019-12-04 09:28:57,60.0
0.21,-0.19,0.8,1015.79,26.0,-18.57,-38.76,4.4,0.0,3.0,2.4,305.8,990.0,,706.67,493.59,0.0,4.57,37.4,68.14,0.06,0.0,0.0,1.0,2019-12-04 09:43:57,60.0
0.07,-0.33,0.95,1014.73,25.9,-18.58,-38.76,6.67,0.0,3.0,3.1,303.78,990.0,,690.56,492.39,-0.01,5.97,92.73,68.53,0.05,0.0,0.0,1.0,2019-12-04 09:58:57,60.0
0.31,-0.33,0.99,1015.0,25.9,-18.58,-38.76,-2.4,0.0,4.7,1.23,278.4,990.0,,737.97,490.57,0.0,2.68,42.66,68.53,0.05,0.0,0.0,1.0,2019-12-04 10:13:57,60.0
0.04,-0.32,0.15,1011.91,24.8,-18.58,-38.75,25.2,24.42,5.3,1.21,275.7,990.0,,900.25,630.14,0.0,23.32,-11.35,69.13,0.02,0.0,0.0,1.0,2019-12-04 10:27:57,60.0
0.08,-0.34,0.58,1014.43,25.32,-18.58,-38.74,19.33,46.53,5.22,1.18,293.56,990.0,,782.27,552.77,-0.06,43.7,-5.36,68.23,0.05,0.0,0.0,1.0,2019-12-04 10:42:57,60.0
0.42,-0.06,0.78,1015.76,25.9,-18.57,-38.72,17.4,2.59,5.0,1.4,220.0,990.3,,746.34,508.63,0.03,3.19,-45.25,67.05,0.06,0.0,0.0,1.0,2019-12-04 10:57:57,60.0
0.03,-0.49,0.97,1010.84,25.2,-18.57,-38.72,26.73,27.92,5.64,1.17,310.45,990.0,,1021.45,720.7,0.06,22.33,-145.42,67.82,0.01,0.0,0.0,1.0,2019-12-04 11:11:57,60.0
0.6,-0.07,1.21,1014.62,25.93,-18.55,-38.69,-0.8,32.19,4.0,2.0,321.2,990.3,,948.28,678.59,-0.03,27.06,-36.27,65.3,0.05,0.0,0.0,1.0,2019-12-04 11:26:57,60.0
0.1,-0.26,0.71,1012.04,27.9,-18.61,-38.68,25.6,47.44,4.0,2.2,306.6,991.8,,794.83,575.98,0.0,43.35,25.39,71.41,0.02,0.0,0.0,1.0,2019-12-04 11:41:57,60.0
0.45,-0.59,1.58,1015.36,29.5,-18.61,-38.63,-8.2,43.73,3.3,2.03,274.0,992.3,,872.13,603.16,0.0,38.66,-28.48,71.74,0.06,0.0,0.0,1.0,2019-12-04 11:55:57,60.0
0.48,-0.38,0.5,1012.94,30.5,-18.66,-38.66,122.4,63.74,3.0,2.3,240.5,993.0,,867.06,599.07,0.0,53.03,-14.12,77.91,0.03,0.0,0.0,1.0,2019-12-04 12:10:57,60.0
0.75,-0.35,-0.31,1016.25,27.3,-18.69,-38.68,-3.11,34.53,3.0,1.44,246.56,991.0,,1939.98,1304.39,-0.06,24.87,55.89,80.39,0.07,0.0,0.0,1.0,2019-12-04 12:25:57,60.0
0.31,-0.23,0.88,1011.1,26.17,-18.68,-38.69,10.6,52.2,3.7,2.3,251.5,991.0,,959.03,665.5,0.0,51.83,-54.08,80.09,0.01,0.0,0.0,1.0,2019-12-04 12:39:57,60.0
0.25,-0.24,0.92,1015.06,26.4,-18.68,-38.7,21.33,0.0,4.0,2.4,295.44,991.0,,670.62,464.75,-0.06,9.28,15.27,79.68,0.05,0.0,0.0,1.0,2019-12-04 12:54:57,60.0
0.43,-0.3,1.25,1015.57,26.2,-18.68,-38.7,0.0,0.0,4.0,2.26,264.0,991.0,,680.5,500.07,0.0,5.13,156.76,79.62,0.06,0.0,0.0,1.0,2019-12-04 13:09:57,60.0
0.06,-0.54,1.1,1015.22,26.2,-18.68,-38.71,-5.33,0.0,3.44,2.26,235.78,990.44,,654.84,488.9,-0.01,14.1,-74.51,79.58,0.06,0.0,0.0,1.0,2019-12-04 13:24:57,60.0
0.15,-0.23,1.07,1015.04,26.4,-18.68,-38.71,5.27,1.68,3.09,4.38,245.36,991.0,,723.03,498.51,0.01,18.88,-95.9,79.53,0.05,0.0,0.0,1.0,2019-12-04 13:38:57,60.0
0.23,-0.25,1.0,1015.36,26.7,-18.68,-38.71,-11.33,0.0,2.67,2.87,310.33,991.0,,854.46,596.38,0.2,1.68,-57.34,79.51,0.06,0.0,0.0,1.0,2019-12-04 13:53:57,60.0
0.25,-0.12,0.89,1015.01,26.5,-18.68,-38.71,9.2,0.0,3.8,1.32,236.2,991.0,,694.81,493.31,0.0,1.65,-35.79,79.49,0.05,0.0,0.0,1.0,2019-12-04 14:08:57,60.0
0.23,-0.31,0.89,1015.36,26.6,-18.68,-38.71,-1.4,0.0,5.0,1.1,229.4,991.0,,696.72,499.7,0.0,4.57,116.47,79.46,0.06,0.0,0.0,1.0,2019-12-04 14:22:57,60.0
0.19,-0.23,0.8,1014.54,26.48,-18.68,-38.71,9.0,2.78,5.0,1.2,260.75,991.0,,628.34,436.82,-0.13,2.0,134.55,79.46,0.05,0.0,0.0,1.0,2019-12-04 14:37:57,60.0
0.04,-0.28,0.69,1014.47,26.4,-18.68,-38.71,74.8,2.96,3.2,2.02,213.6,991.0,,695.79,486.49,-0.02,10.99,40.52,79.6,0.05,0.0,0.0,1.0,2019-12-04 14:52:57,60.0
0.96,-0.37,1.24,1014.05,26.83,-18.67,-38.7,0.8,27.01,3.7,1.37,237.6,991.0,,993.46,693.54,-0.03,25.26,104.63,79.02,0.04,0.0,0.0,1.0,2019-12-04 15:06:57,60.0
0.55,-0.03,1.73,1010.7,27.67,-18.69,-38.68,37.4,38.11,4.0,1.4,210.9,991.0,,874.57,606.45,0.0,47.74,-19.86,80.21,0.01,0.0,0.0,1.0,2019-12-04 15:21:57,60.0
0.19,-0.24,0.92,1014.16,26.4,-18.71,-38.67,17.33,2.88,3.0,2.02,198.33,991.0,,637.08,457.56,-0.08,9.16,97.03,83.13,0.05,0.0,0.0,1.0,2019-12-04 15:36:57,60.0
0.24,-0.12,1.01,1014.24,26.0,-18.71,-38.67,28.0,0.0,3.2,1.4,188.6,991.0,,639.37,484.57,0.0,11.16,-42.24,83.17,0.05,0.0,0.0,1.0,2019-12-04 15:50:57,60.0
