ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.89,-0.06,2.36,1006.78,25.5,-18.25,-39.05,31.6,36.63,3.2,1.3,244.2,990.0,,927.32,633.5,0.0,34.89,10.42,49.0,-0.03,0.0,0.0,3.0,2019-12-06 08:25:59,60.0
-0.19,0.34,-0.27,1009.49,25.9,-18.25,-39.04,-1.2,13.32,3.9,2.11,216.6,990.0,,1258.24,861.77,0.0,5.83,-26.85,48.71,-0.0,0.0,0.0,3.0,2019-12-06 08:30:59,60.0
0.83,0.13,2.22,1015.06,25.6,-18.25,-39.04,21.8,84.45,3.9,2.11,268.5,990.0,,1292.38,883.72,0.0,33.53,23.97,48.83,0.05,0.0,0.0,3.0,2019-12-06 08:35:59,60.0
0.2,-0.46,0.82,1083.18,25.4,-18.26,-39.04,25.24,33.76,4.38,1.4,313.78,990.0,,11985.81,8207.67,11.52,30.28,25.35,49.26,0.73,0.38,0.38,3.0,2019-12-06 08:40:59,60.0
0.24,-0.23,1.18,1009.38,25.61,-18.26,-39.04,-19.6,48.56,3.1,1.37,286.9,990.0,,891.28,607.31,0.01,25.97,152.76,49.04,-0.0,0.0,0.0,3.0,2019-12-06 08:45:59,60.0
0.2,-0.45,0.69,1007.13,25.69,-18.26,-39.05,8.91,20.85,4.82,1.49,306.36,991.0,,957.52,654.42,0.09,37.85,-9.02,49.44,-0.02,0.0,0.0,3.0,2019-12-06 08:50:59,60.0
0.31,-0.88,0.81,1009.1,26.1,-18.26,-39.05,80.0,22.2,4.0,2.0,362.0,991.0,,661.45,457.73,-0.2,17.13,31.77,49.78,-0.01,0.0,0.0,3.0,2019-12-06 08:55:59,60.0
0.01,-0.34,-0.15,1008.36,26.5,-18.25,-39.06,33.45,28.93,3.91,1.94,330.64,991.0,,911.59,628.81,0.08,16.56,19.42,49.74,-0.01,0.0,0.0,3.0,2019-12-06 09:00:59,60.0
0.53,-0.41,1.26,1131.79,26.13,-18.25,-39.06,10.71,5.29,4.29,1.36,286.5,990.64,,1161.43,790.8,0.26,15.96,6.99,49.85,1.22,0.64,0.64,3.0,2019-12-06 09:05:59,60.0
0.04,-0.24,-0.25,1127.14,25.9,-18.25,-39.07,22.98,57.74,3.45,1.26,329.97,990.55,,15866.11,10693.75,15.4,15.45,-7.38,50.06,1.17,0.45,0.45,3.0,2019-12-06 09:11:59,60.0
0.59,-0.16,1.49,1009.68,25.8,-18.25,-39.05,29.45,14.8,4.0,1.2,325.82,990.0,,1016.74,681.64,0.06,18.75,-63.93,49.36,0.0,0.0,0.0,3.0,2019-12-06 09:16:59,60.0
0.12,-0.12,0.83,1011.25,26.11,-18.25,-39.05,-22.2,3.33,4.0,1.2,213.3,991.0,,656.44,495.18,0.0,7.98,-24.81,49.1,0.02,0.0,0.0,3.0,2019-12-06 09:21:59,60.0
0.41,-0.36,0.88,1010.68,25.9,-18.25,-39.04,17.09,74.43,3.91,1.39,230.45,991.0,,973.33,671.8,0.07,46.63,0.33,48.15,0.01,0.0,0.0,3.0,2019-12-06 09:26:59,60.0
0.35,-0.38,1.09,1011.3,26.5,-18.25,-39.01,3.67,37.02,4.0,1.4,359.83,991.0,,1057.74,718.76,0.13,26.14,-20.3,45.78,0.02,0.0,0.0,3.0,2019-12-06 09:31:59,60.0
0.12,-0.23,0.89,1011.95,26.6,-18.24,-38.99,8.73,0.67,3.82,2.02,298.91,991.0,,728.54,526.93,0.06,3.93,101.74,44.25,0.02,0.0,0.0,3.0,2019-12-06 09:36:59,60.0
0.18,-0.17,0.84,1011.89,26.9,-18.23,-38.97,-2.73,2.69,4.0,2.2,260.91,991.0,,793.29,569.87,0.1,7.74,110.09,41.81,0.02,0.0,0.0,3.0,2019-12-06 09:41:59,60.0
0.08,-0.05,0.66,1009.75,26.39,-18.23,-38.96,12.44,20.14,3.11,1.58,288.33,991.0,,842.95,568.42,-0.07,20.96,24.82,40.82,0.0,0.0,0.0,3.0,2019-12-06 09:46:59,60.0
0.19,0.0,0.88,1008.23,26.4,-18.22,-38.96,-36.0,18.5,3.0,1.4,225.0,991.0,,678.92,456.94,-0.2,17.35,28.59,39.49,-0.01,0.0,0.0,3.0,2019-12-06 09:51:59,60.0
0.22,0.43,0.23,1011.72,27.0,-18.21,-38.94,4.18,27.92,4.0,4.1,339.0,991.0,,1015.2,674.83,0.07,28.62,-19.36,37.18,0.02,0.0,0.0,3.0,2019-12-06 09:56:59,60.0
0.01,-0.49,0.58,1011.35,26.82,-18.2,-38.92,13.2,40.28,3.94,4.03,270.12,991.06,,10177.69,6848.94,9.84,45.64,-14.91,35.1,0.02,0.0,0.0,3.0,2019-12-06 10:01:59,60.0
0.06,-0.47,0.64,1011.64,27.19,-18.18,-38.9,10.76,38.99,3.77,3.53,285.81,991.23,,38243.49,25740.08,39.65,42.98,-2.32,32.66,0.02,0.0,0.0,3.0,2019-12-06 10:06:59,60.0
0.1,-0.45,0.69,1011.93,27.55,-18.17,-38.88,8.32,37.7,3.59,3.02,301.5,991.41,,66309.28,44631.23,69.45,40.32,10.26,30.22,0.02,0.0,0.0,3.0,2019-12-06 10:11:59,60.0
0.14,-0.43,0.74,1012.22,27.92,-18.16,-38.86,5.88,36.41,3.42,2.52,317.19,991.58,,94375.08,63522.38,99.26,37.66,22.85,27.78,0.03,0.0,0.0,3.0,2019-12-06 10:16:59,60.0
0.19,-0.41,0.8,1012.51,28.28,-18.15,-38.84,3.44,35.12,3.25,2.01,332.88,991.75,,122440.88,82413.53,129.07,35.0,35.44,25.34,0.03,0.0,0.0,3.0,2019-12-06 10:21:59,60.0
0.23,-0.38,0.85,1012.8,28.65,-18.14,-38.82,1.0,33.83,3.07,1.51,348.57,991.93,,150506.67,101304.67,158.88,32.34,48.03,22.9,0.03,0.0,0.0,3.0,2019-12-06 10:26:59,60.0
0.44,-0.31,0.25,1012.62,27.3,-18.12,-38.8,8.0,33.3,3.0,1.3,280.0,991.0,,849.31,574.78,-0.1,36.25,-31.85,20.74,0.03,0.0,0.0,3.0,2019-12-06 10:31:59,60.0
0.34,-0.49,1.09,1012.47,28.0,-18.11,-38.78,-8.0,33.3,2.2,4.5,297.6,991.0,,936.1,625.99,0.02,31.28,-9.1,18.19,0.03,0.0,0.0,3.0,2019-12-06 10:36:59,60.0
0.24,0.56,1.57,1012.46,28.5,-18.09,-38.76,22.0,27.13,3.0,1.3,356.56,991.11,,822.09,546.44,-0.09,27.73,14.44,15.56,0.03,0.0,0.0,3.0,2019-12-06 10:41:59,60.0
0.05,-0.33,0.45,1012.42,27.98,-18.07,-38.75,-1.0,26.82,3.0,1.3,381.25,991.0,,1082.88,727.21,0.13,30.72,-5.04,13.39,0.03,0.0,0.0,3.0,2019-12-06 10:46:59,60.0
0.2,-0.2,0.68,1012.63,27.7,-18.06,-38.74,5.11,33.3,3.0,1.3,379.11,991.0,,896.92,605.75,-0.06,32.13,-7.14,11.06,0.03,0.0,0.0,3.0,2019-12-06 10:51:59,60.0
-0.06,0.29,-0.65,1012.77,28.0,-18.04,-38.72,-12.0,25.9,2.0,5.3,372.0,991.0,,937.17,630.71,-0.0,29.26,-25.21,8.58,0.03,0.0,0.0,3.0,2019-12-06 10:56:59,60.0
-0.06,0.12,0.02,1013.01,28.54,-18.02,-38.71,-1.14,28.77,2.78,8.32,376.53,991.78,,27771.3,18597.6,28.9,29.89,4.68,6.01,0.03,0.0,0.0,3.0,2019-12-06 11:01:59,60.0
0.44,0.36,1.06,1013.08,28.9,-17.99,-38.71,5.6,31.82,3.0,9.4,368.6,992.0,,963.13,646.73,0.0,35.01,-33.3,3.45,0.03,0.0,0.0,3.0,2019-12-06 11:06:59,60.0
0.16,-0.06,0.44,1010.54,29.1,-17.97,-38.7,20.4,28.86,3.0,11.1,383.0,992.0,,921.13,619.83,0.0,29.69,-20.95,1.13,0.01,0.0,0.0,3.0,2019-12-06 11:12:59,60.0
