ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.3,0.25,0.77,1032.33,27.0,-17.02,-38.09,7.4,1.11,3.0,1.4,229.3,991.0,,562.23,454.85,-0.06,6.75,122.42,123.84,0.05,0.0,0.0,1.0,2019-12-04 11:44:09,60.0
0.08,0.25,1.0,1033.77,26.82,-17.02,-38.09,-6.97,12.09,3.0,1.86,267.54,991.3,,8239.21,6574.15,11.4,7.97,50.52,123.43,0.07,0.0,0.0,1.0,2019-12-04 12:01:09,60.0
0.19,-0.12,1.12,1033.46,27.3,-17.08,-38.08,-28.0,37.0,3.0,1.3,246.0,992.0,,758.45,568.25,0.0,37.72,-30.16,118.41,0.06,0.0,0.0,1.0,2019-12-04 12:18:09,60.0
0.25,0.29,1.34,1032.83,28.19,-17.07,-38.02,77.8,34.79,3.0,2.4,181.6,993.0,,782.36,583.96,0.0,47.95,18.47,122.5,0.06,0.0,0.0,1.0,2019-12-04 12:34:09,60.0
1.56,-1.81,0.5,1033.85,27.7,-17.01,-37.99,24.0,7.4,3.0,2.0,220.0,992.0,,1070.73,774.29,-0.2,8.66,-96.55,130.04,0.07,0.0,0.0,1.0,2019-12-04 12:51:09,60.0
-0.31,0.5,0.75,1033.93,27.3,-16.99,-38.03,-2.0,0.0,3.0,2.2,206.0,992.0,,586.7,432.6,-0.1,4.43,-157.29,129.16,0.07,0.0,0.0,1.0,2019-12-04 13:08:09,60.0
0.65,0.12,1.9,1034.04,27.4,-16.99,-38.03,-19.6,32.56,4.0,1.1,253.0,992.0,,1418.67,989.91,0.02,33.84,51.73,129.5,0.07,0.0,0.0,1.0,2019-12-04 13:24:09,60.0
0.0,0.05,1.32,1032.63,27.5,-16.99,-38.03,-12.36,0.0,4.0,1.1,202.73,992.0,,589.59,504.99,0.05,1.23,21.04,129.54,0.06,0.0,0.0,1.0,2019-12-04 13:41:09,60.0
0.11,0.1,1.13,1030.64,27.0,-17.0,-38.03,8.0,37.0,3.0,3.0,227.8,992.0,,867.82,652.41,0.0,22.35,-3.21,128.36,0.04,0.0,0.0,1.0,2019-12-04 13:58:09,60.0
0.01,0.05,1.0,1032.9,26.58,-16.99,-38.03,5.2,0.0,3.0,2.3,182.4,991.0,,555.62,485.36,0.0,1.04,75.35,129.34,0.06,0.0,0.0,1.0,2019-12-04 14:14:09,60.0
0.3,0.26,0.77,1032.88,26.8,-16.99,-38.02,0.0,25.9,3.0,2.3,170.1,991.0,,737.82,540.38,0.0,20.45,7.54,129.39,0.06,0.0,0.0,1.0,2019-12-04 14:31:09,60.0
0.0,0.35,0.99,1031.62,27.9,-16.99,-38.02,-7.78,0.0,3.0,3.1,186.89,992.0,,554.9,438.99,-0.08,2.68,-82.75,129.72,0.05,0.0,0.0,1.0,2019-12-04 14:48:09,60.0
0.0,0.42,0.85,1033.06,27.7,-16.99,-38.02,-2.0,0.0,3.0,5.0,218.0,992.0,,639.31,465.25,-0.03,4.35,-49.22,129.83,0.06,0.0,0.0,1.0,2019-12-04 15:04:09,60.0
-0.08,0.1,0.9,1031.96,27.3,-16.99,-38.03,-2.84,5.97,3.19,18.25,183.42,991.19,,4323.18,3590.22,6.43,19.26,124.49,129.07,0.05,0.0,0.0,1.0,2019-12-04 15:21:09,60.0
-0.06,-0.09,0.99,1031.41,27.6,-16.98,-38.04,-14.6,0.0,3.1,1.4,169.7,992.0,,540.93,482.9,-0.01,0.91,-86.51,129.5,0.04,0.0,0.0,1.0,2019-12-04 15:38:09,60.0
0.01,0.02,0.99,1032.78,27.1,-16.98,-38.04,1.8,0.0,3.1,1.94,154.3,991.0,,634.54,497.32,-0.01,3.4,113.8,129.7,0.06,0.0,0.0,1.0,2019-12-04 15:54:09,60.0
0.08,-0.14,0.85,1032.02,27.13,-16.99,-38.05,8.18,0.0,3.0,3.4,142.91,991.0,,593.34,507.75,0.05,4.61,-69.12,128.15,0.05,0.0,0.0,1.0,2019-12-04 16:11:09,60.0
0.12,0.22,0.44,1034.35,27.15,-16.99,-38.05,15.0,3.7,3.0,2.4,123.0,991.5,,1615.89,1100.75,1.05,6.88,-93.58,128.21,0.07,0.0,0.0,1.0,2019-12-04 16:28:09,60.0
0.08,0.21,0.8,1030.37,26.4,-17.0,-38.06,-1.8,33.3,3.0,2.1,130.4,991.0,,847.43,631.39,0.0,30.04,-18.35,126.72,0.03,0.0,0.0,1.0,2019-12-04 16:44:09,60.0
0.35,-0.28,0.02,1027.13,28.39,-17.03,-37.98,24.18,37.34,3.0,2.0,164.27,993.0,,901.96,658.23,0.09,43.78,-15.17,128.8,0.0,0.0,0.0,1.0,2019-12-04 17:01:09,60.0
0.06,0.19,0.88,1027.55,28.0,-17.04,-37.91,36.0,22.2,3.0,2.0,164.0,993.0,,747.02,545.74,-0.1,34.47,-46.81,132.74,0.0,0.0,0.0,1.0,2019-12-04 17:18:09,60.0
0.12,-0.01,0.81,1025.19,27.84,-17.12,-37.88,49.23,43.89,2.62,3.72,152.69,993.0,,878.67,652.3,0.15,40.56,15.47,127.98,-0.02,0.0,0.0,1.0,2019-12-04 17:34:09,60.0
0.05,0.1,0.49,1027.13,26.5,-17.19,-37.87,23.82,44.4,3.0,11.32,224.45,991.0,,911.69,675.68,0.05,55.37,26.26,122.79,0.0,0.0,0.0,1.0,2019-12-04 17:51:09,60.0
-0.02,-0.06,0.77,1026.73,27.4,-17.24,-37.81,35.0,37.0,3.0,1.3,189.8,991.8,,863.28,627.47,0.01,36.82,14.01,123.97,-0.0,0.0,0.0,1.0,2019-12-04 18:08:09,60.0
0.28,0.06,1.19,1026.03,27.2,-17.26,-37.76,23.2,29.6,3.0,2.0,194.2,992.0,,814.93,606.54,0.0,29.69,-57.68,126.2,-0.01,0.0,0.0,1.0,2019-12-04 18:24:09,60.0
0.17,-0.94,0.44,1025.74,27.9,-17.31,-37.8,36.67,46.13,3.0,2.3,164.44,993.0,,796.7,577.42,-0.08,48.31,19.49,119.71,-0.01,0.0,0.0,1.0,2019-12-04 18:41:09,60.0
0.5,0.0,1.19,1047.48,27.18,-17.37,-37.78,12.18,59.21,3.0,5.45,295.75,991.68,,20425.53,14667.08,22.14,25.79,48.93,117.63,0.2,0.0,0.0,1.0,2019-12-04 18:58:09,60.0
0.21,0.42,0.72,1029.6,27.41,-17.44,-37.91,18.58,67.05,3.77,6.62,300.41,992.0,,24733.5,17651.37,28.93,66.97,-34.32,102.06,0.03,0.0,0.0,1.0,2019-12-04 19:14:09,60.0
0.36,-0.19,1.21,1028.93,27.6,-17.53,-38.05,1.78,69.17,4.0,2.53,223.56,992.0,,787.3,557.7,-0.08,64.48,1.61,83.32,0.02,0.0,0.0,1.0,2019-12-04 19:31:09,60.0
0.69,0.06,1.69,1028.71,27.8,-17.63,-38.18,-6.0,74.1,3.0,2.4,215.0,993.0,,728.68,522.27,-0.1,61.97,8.69,66.36,0.02,0.0,0.0,1.0,2019-12-04 19:48:09,60.0
0.55,-0.14,0.87,1028.62,26.56,-17.72,-38.28,0.89,57.66,3.44,1.8,270.49,991.44,,20666.02,14868.76,24.46,58.59,6.23,51.65,0.02,0.0,0.0,1.0,2019-12-04 20:04:09,60.0
0.0,-0.38,-0.19,1029.29,26.0,-17.8,-38.39,8.0,59.3,4.0,1.3,226.0,991.0,,794.97,573.39,0.0,57.58,6.01,37.21,0.02,0.0,0.0,1.0,2019-12-04 20:21:09,60.0
0.02,-0.06,0.55,1029.41,26.1,-17.88,-38.54,-12.73,52.91,3.0,1.3,305.55,991.0,,809.2,609.62,0.09,71.81,-0.24,19.02,0.02,0.0,0.0,1.0,2019-12-04 20:38:09,60.0
0.29,0.62,1.43,1024.74,25.9,-17.97,-38.68,58.2,78.17,3.0,2.3,221.0,991.0,,826.49,618.18,0.0,71.71,-7.76,1.75,-0.02,0.0,0.0,1.0,2019-12-04 20:55:09,60.0
