ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.12,0.94,1031.94,24.4,-17.96,-38.69,8.0,29.6,6.0,1.1,333.0,992.0,3641.13,2820.55,0.0,31.24,14.53,1.22,0.03,0.0,0.0,2.0,2021-08-18 08:21:01,
0.0,0.13,0.56,1034.14,24.8,-17.94,-38.68,17.37,36.94,5.97,1.1,283.22,992.02,4081.28,3025.8,-0.02,35.29,-5.24,3.81,0.05,0.0,0.0,2.0,2021-08-18 08:28:01,60.0
0.13,0.25,1.0,1034.48,24.61,-17.91,-38.67,3.65,0.06,3.02,6.92,115.0,992.02,5449.68,3816.53,0.03,1.73,93.6,6.53,0.05,0.0,0.0,2.0,2021-08-18 08:35:01,60.0
-0.17,0.49,1.01,1041.45,23.39,-17.91,-38.67,-15.62,1.06,4.03,2.07,210.13,991.0,5550.12,4008.44,0.05,29.17,-11.04,7.43,0.12,0.0,0.0,2.0,2021-08-18 08:42:01,60.0
0.44,-0.06,0.12,1032.93,23.6,-17.89,-38.65,-2.0,40.7,4.0,1.4,242.0,991.0,4814.68,3484.21,-0.02,31.44,-47.21,9.94,0.04,0.0,0.0,2.0,2021-08-18 08:50:01,60.0
0.13,0.06,0.88,1033.17,23.9,-17.85,-38.64,1.77,40.7,5.98,1.1,307.43,992.0,4011.26,3026.58,0.0,42.08,-1.02,14.17,0.04,0.0,0.0,2.0,2021-08-18 08:57:01,60.0
-0.12,0.5,0.56,1033.64,24.2,-17.82,-38.63,4.0,0.0,6.0,1.1,286.0,992.0,4189.92,2814.66,0.0,1.16,-161.65,17.64,0.05,0.0,0.0,2.0,2021-08-18 09:04:01,60.0
0.75,0.19,2.56,1030.91,23.6,-17.79,-38.6,-12.0,33.3,4.0,2.2,323.0,991.0,4035.52,3072.96,0.0,33.54,18.01,21.91,0.02,0.0,0.0,2.0,2021-08-18 09:12:01,60.0
0.12,0.24,0.87,1032.95,23.6,-17.78,-38.58,5.87,37.12,6.0,1.1,311.3,991.0,5009.43,3689.06,0.0,38.39,-25.88,24.01,0.04,0.0,0.0,2.0,2021-08-18 09:19:01,60.0
-0.06,-0.18,0.39,1032.96,23.8,-17.75,-38.55,-4.2,37.06,4.0,1.2,323.9,991.02,4087.36,3063.49,0.0,41.48,-4.97,28.84,0.04,0.0,0.0,2.0,2021-08-18 09:26:01,60.0
-0.13,-0.06,0.01,1033.21,25.0,-17.72,-38.51,-11.83,40.76,4.98,1.2,302.13,993.0,4176.61,3106.56,0.0,38.51,0.96,33.66,0.04,0.0,0.0,2.0,2021-08-18 09:34:01,60.0
0.19,0.25,1.2,1033.07,25.5,-17.69,-38.48,3.87,37.12,4.98,1.2,304.93,992.97,4147.54,3070.63,0.0,40.62,5.73,38.15,0.04,0.0,0.0,2.0,2021-08-18 09:41:01,60.0
0.12,-0.18,0.81,1033.82,25.3,-17.66,-38.46,4.17,40.64,4.98,1.2,284.33,993.0,4142.09,3100.85,0.0,38.08,7.82,42.35,0.05,0.0,0.0,2.0,2021-08-18 09:48:01,60.0
0.12,0.19,0.38,1032.97,25.6,-17.65,-38.43,10.0,25.9,4.0,1.3,307.0,993.0,6012.0,4283.9,0.02,1.84,-139.5,45.36,0.04,0.0,0.0,2.0,2021-08-18 09:55:01,60.0
0.23,0.11,1.05,1031.45,26.24,-17.63,-38.42,22.61,46.22,4.0,1.22,355.42,993.53,15153.36,11368.67,2.75,33.64,-13.21,47.94,0.02,0.0,0.0,2.0,2021-08-18 10:03:01,60.0
0.04,0.23,0.59,1034.61,27.96,-17.6,-38.4,5.37,41.6,4.0,1.04,351.72,994.76,40913.31,30721.07,9.12,38.21,-55.35,52.41,0.06,0.0,0.0,2.0,2021-08-18 10:10:01,60.0
0.12,0.06,1.12,1035.13,27.6,-17.56,-38.37,-10.6,51.84,3.0,1.3,331.1,994.0,4072.41,3052.75,0.0,44.87,-2.16,57.27,0.06,0.0,0.0,2.0,2021-08-18 10:17:01,60.0
0.12,0.12,0.69,1032.45,27.8,-17.52,-38.35,60.0,18.5,3.0,1.2,350.0,994.0,4432.09,3224.21,-0.02,19.71,-42.9,62.13,0.03,0.0,0.0,2.0,2021-08-18 10:25:01,60.0
