ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.12,0.81,-0.62,1002.19,23.8,-17.96,-38.7,6.0,0.0,4.0,2.2,231.0,990.0,5002.06,3547.98,0.02,24.86,-76.19,1.02,0.05,0.0,0.0,4.0,2021-08-14 09:04:01,
0.19,0.13,0.94,992.54,23.0,-17.93,-38.68,-1.84,37.0,4.02,2.18,225.0,990.0,5363.3,3799.67,0.0,36.6,-16.19,4.49,-0.04,0.0,0.0,4.0,2021-08-14 09:11:01,60.0
-0.12,0.43,1.01,980.91,23.5,-17.89,-38.67,-0.52,40.82,3.02,1.99,218.11,990.0,4786.46,3486.89,-0.02,44.3,-6.08,8.7,-0.16,0.0,0.0,4.0,2021-08-14 09:18:01,60.0
0.12,0.18,0.81,975.42,24.1,-17.85,-38.65,-1.17,40.76,4.0,2.4,311.55,990.0,4524.79,3295.99,-0.02,44.22,13.39,13.93,-0.21,0.0,0.0,4.0,2021-08-14 09:25:01,60.0
-0.12,0.25,0.81,976.42,24.5,-17.81,-38.62,-6.0,44.4,5.0,1.2,345.0,990.0,4880.54,3527.62,0.02,47.51,-18.34,19.02,-0.2,0.0,0.0,4.0,2021-08-14 09:32:01,60.0
0.31,-0.06,1.19,980.91,25.0,-17.78,-38.59,-2.0,48.2,5.0,1.2,308.0,990.0,4601.76,3351.77,0.02,46.5,-9.1,24.1,-0.16,0.0,0.0,4.0,2021-08-14 09:39:01,60.0
0.81,0.19,2.25,987.55,25.6,-17.73,-38.56,16.0,51.9,4.0,2.3,340.0,991.0,4636.07,3383.04,0.02,45.33,-3.69,30.04,-0.09,0.0,0.0,4.0,2021-08-14 09:47:01,60.0
0.19,0.01,0.87,991.03,26.0,-17.7,-38.52,-2.0,55.42,3.02,2.3,273.41,991.0,4704.37,3390.56,-0.02,45.49,8.61,35.36,-0.06,0.0,0.0,4.0,2021-08-14 09:54:01,60.0
0.13,0.0,0.82,993.4,26.4,-17.66,-38.49,12.23,40.7,4.0,2.3,340.13,991.0,4563.62,3309.44,-0.02,41.56,15.48,40.48,-0.03,0.0,0.0,4.0,2021-08-14 10:01:01,60.0
0.19,-0.41,-1.21,997.33,26.4,-17.62,-38.46,13.74,44.34,4.0,2.4,331.52,991.0,4785.94,3443.75,0.0,43.64,0.2,45.63,0.01,0.0,0.0,4.0,2021-08-14 10:08:01,60.0
1.0,0.0,2.94,999.95,26.6,-17.59,-38.43,-8.0,44.4,4.0,2.4,366.0,991.0,4422.63,3232.36,-0.02,46.24,-1.62,51.01,0.03,0.0,0.0,4.0,2021-08-14 10:15:01,60.0
0.06,0.07,1.18,998.76,26.7,-17.54,-38.4,3.77,44.28,4.0,2.4,373.69,991.0,4565.49,3349.74,0.03,47.26,7.81,57.09,0.02,0.0,0.0,4.0,2021-08-14 10:23:01,60.0
0.56,0.13,1.74,999.17,26.7,-17.5,-38.37,2.03,37.19,4.98,1.42,362.88,991.0,4636.86,3379.5,0.0,49.7,-12.4,62.48,0.02,0.0,0.0,4.0,2021-08-14 10:30:01,60.0
-0.06,0.0,-0.23,986.98,24.2,-17.47,-38.33,17.7,44.4,3.02,3.39,337.53,990.0,4809.88,3454.87,-0.0,45.97,-8.05,67.45,-0.1,0.0,0.0,4.0,2021-08-14 10:37:01,60.0
0.96,0.49,2.38,972.95,23.8,-17.46,-38.3,2.07,44.28,5.0,1.4,357.2,990.0,4770.69,3419.28,0.0,40.68,0.1,70.9,-0.24,0.0,0.0,4.0,2021-08-14 10:44:01,60.0
0.86,-0.18,2.02,971.97,24.4,-17.43,-38.27,14.17,33.48,3.0,4.4,359.95,990.0,4932.9,3555.88,-0.0,44.76,-2.77,75.47,-0.25,0.0,0.0,4.0,2021-08-14 10:51:01,60.0
0.43,0.18,1.36,981.51,24.61,-17.39,-38.29,6.36,62.01,3.98,2.04,358.89,990.02,6210.34,4302.11,-0.06,28.17,13.36,77.88,-0.15,0.02,0.02,4.0,2021-08-14 10:58:01,60.0
-0.12,0.3,-0.42,977.02,24.7,-17.34,-38.33,3.8,52.09,3.02,14.78,357.12,990.0,4837.76,3465.06,-0.02,51.35,23.07,80.53,-0.2,0.0,0.0,4.0,2021-08-14 11:06:01,60.0
0.91,0.1,1.4,1140.34,24.65,-17.29,-38.36,14.72,64.78,3.48,7.35,346.2,990.0,20147.05,14131.54,2.52,53.21,-14.44,83.46,1.43,0.48,0.96,4.0,2021-08-14 11:13:01,60.0
0.69,0.31,1.63,977.1,24.9,-17.27,-38.41,34.0,66.7,4.0,2.1,362.0,990.0,4725.32,3354.7,0.0,67.49,14.56,83.06,-0.2,0.0,0.0,4.0,2021-08-14 11:20:01,60.0
0.5,0.06,1.25,980.53,25.1,-17.23,-38.44,18.0,59.3,4.0,2.1,365.0,990.0,5548.95,3887.43,-0.02,53.82,77.79,85.79,-0.16,0.0,0.0,4.0,2021-08-14 11:27:01,60.0
0.44,0.13,1.12,977.74,25.0,-17.2,-38.46,122.8,33.3,3.0,6.1,347.77,991.0,4935.37,3501.49,0.0,31.47,57.04,89.23,-0.19,0.0,0.0,4.0,2021-08-14 11:34:01,60.0
0.01,-0.18,0.13,1206.83,25.13,-17.2,-38.5,-3.15,50.89,3.0,5.31,335.85,991.0,22296.72,15619.24,2.55,26.29,12.87,87.83,2.09,0.45,0.9,4.0,2021-08-14 11:42:01,60.0
0.0,0.25,0.75,980.46,23.5,-17.18,-38.52,56.0,48.2,3.0,5.2,309.0,991.0,4681.88,3332.02,-0.02,51.6,26.95,89.07,-0.16,0.0,0.0,4.0,2021-08-14 11:49:01,60.0
0.25,-0.12,0.94,980.45,24.51,-17.16,-38.5,43.25,51.02,3.0,5.2,361.47,990.0,5298.4,3850.79,-0.02,20.23,-164.13,92.48,-0.16,0.0,0.0,4.0,2021-08-14 11:56:01,60.0
0.24,0.08,1.35,979.5,25.57,-17.15,-38.5,1.28,16.4,3.68,3.97,267.56,990.34,15162.82,11493.33,2.64,4.94,96.59,93.13,-0.17,0.0,0.0,4.0,2021-08-14 12:03:01,60.0
0.06,0.18,0.44,978.32,25.41,-17.13,-38.49,-3.94,44.16,4.98,1.41,326.0,991.0,4930.04,3592.71,0.02,51.47,-12.95,95.35,-0.18,0.0,0.0,4.0,2021-08-14 12:10:01,60.0
-0.05,-0.1,0.94,979.19,25.5,-17.11,-38.5,-85.16,1.79,4.0,7.23,307.81,991.0,4507.97,3252.6,0.03,9.55,-6.36,97.13,-0.17,0.0,0.0,4.0,2021-08-14 12:17:01,60.0
