ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.12,0.0,1075.77,24.5,-17.98,-38.71,4.0,55.6,6.0,1.0,343.0,991.0,34745.52,24807.19,5.2,15.23,64.4,1.92,0.3,0.0,0.0,3.0,2021-08-14 15:02:12,
0.29,-0.26,1.05,1047.01,25.32,-18.0,-38.77,18.0,56.34,3.8,2.3,340.4,992.0,4549.66,3434.17,-0.01,57.13,-2.31,8.04,0.02,0.0,0.0,3.0,2021-08-14 15:09:12,60.0
0.24,0.01,0.74,1049.33,26.35,-18.01,-38.83,13.72,47.04,5.84,1.06,316.29,992.0,4722.87,3570.12,0.02,45.0,-2.33,14.17,0.04,0.0,0.0,3.0,2021-08-14 15:17:12,60.0
0.2,0.03,0.94,1049.29,26.72,-18.01,-38.88,18.87,51.22,3.37,2.87,234.15,993.0,4595.41,3464.67,0.0,39.3,-8.36,19.32,0.04,0.0,0.0,3.0,2021-08-14 15:25:12,60.0
0.25,0.03,0.96,1048.44,27.02,-18.01,-38.94,5.51,56.33,5.39,1.32,294.7,993.0,5108.18,3850.08,0.0,55.74,-1.31,25.59,0.03,0.0,0.0,3.0,2021-08-14 15:33:12,60.0
0.34,0.0,0.85,1047.29,27.72,-18.02,-39.01,13.47,51.9,6.63,1.02,338.35,993.0,4890.12,3692.5,0.01,54.04,-26.67,32.59,0.02,0.0,0.0,3.0,2021-08-14 15:41:12,60.0
1.72,-0.84,2.86,1052.93,26.5,-18.03,-39.06,20.0,32.7,4.5,1.92,344.17,992.83,5571.15,4042.42,0.0,7.53,92.78,38.06,0.08,0.0,0.0,3.0,2021-08-14 15:49:12,60.0
0.06,0.06,1.19,1248.3,24.59,-18.05,-39.09,9.13,20.63,7.0,1.05,317.55,991.0,22175.2,16085.79,2.6,26.51,-5.52,41.99,2.02,0.51,1.52,3.0,2021-08-14 15:57:12,60.0
0.57,-0.16,-0.22,1046.75,24.42,-18.08,-39.12,25.1,45.78,3.0,2.83,326.32,991.0,4834.79,3575.35,-0.01,44.27,-11.73,45.47,0.02,0.0,0.0,3.0,2021-08-14 16:04:12,60.0
0.21,-0.46,0.91,1046.98,25.08,-18.11,-39.16,5.7,49.53,3.82,1.7,335.46,991.0,5514.49,4099.66,0.0,37.72,-23.95,50.71,0.02,0.0,0.0,3.0,2021-08-14 16:12:12,60.0
-0.17,-0.02,0.79,1051.12,26.1,-18.11,-39.18,31.06,14.59,2.66,1.74,307.56,992.0,11730.51,8638.73,1.71,4.43,-38.18,53.47,0.06,0.0,0.0,3.0,2021-08-14 16:20:12,60.0
0.19,0.07,1.15,1074.03,24.73,-18.11,-39.19,233.91,50.46,3.13,5.11,265.19,991.0,5333.56,3972.37,0.02,39.51,-8.63,54.06,0.29,0.13,0.13,3.0,2021-08-14 16:28:12,60.0
0.47,-0.38,1.22,1135.3,24.7,-18.1,-39.22,340.31,43.64,4.22,2.81,329.86,990.39,28227.51,20899.13,4.54,66.81,-118.0,56.91,0.9,0.39,0.39,3.0,2021-08-14 16:36:12,60.0
-0.12,0.11,0.82,1050.51,25.48,-18.1,-39.26,-14.6,0.0,3.15,6.68,287.25,991.0,5025.78,3839.13,0.0,2.51,143.22,60.59,0.05,0.0,0.0,3.0,2021-08-14 16:44:12,60.0
0.06,0.37,0.94,1050.17,26.94,-18.1,-39.26,6.26,0.0,4.0,4.31,244.74,992.0,3781.71,2893.44,-0.01,0.5,-162.45,60.61,0.05,0.0,0.0,3.0,2021-08-14 16:52:12,60.0
0.11,0.25,0.82,1049.71,27.66,-18.1,-39.26,-25.33,3.43,3.07,12.76,272.67,992.85,4090.3,3022.09,0.05,3.32,-140.05,60.68,0.05,0.0,0.0,3.0,2021-08-14 16:59:12,60.0
0.04,0.53,0.78,1050.33,28.12,-18.1,-39.26,4.99,0.0,6.59,2.84,298.47,993.0,23436.69,18322.97,5.25,1.84,-155.44,60.69,0.05,0.0,0.0,3.0,2021-08-14 17:07:12,60.0
0.07,0.1,0.94,1049.98,27.9,-18.09,-39.26,6.0,0.0,4.18,2.02,298.4,993.0,3778.87,2869.08,0.0,1.83,14.69,60.76,0.05,0.0,0.0,3.0,2021-08-14 17:15:12,60.0
-0.03,0.18,0.94,1048.57,25.84,-18.11,-39.27,-51.93,0.0,3.0,5.45,160.97,991.0,3839.8,2999.4,0.0,2.19,94.95,62.21,0.03,0.0,0.0,3.0,2021-08-14 17:23:12,60.0
0.12,0.14,0.86,1049.17,26.98,-18.11,-39.27,-3.2,0.0,4.0,2.22,303.75,993.0,3631.33,2950.48,0.01,2.69,141.42,62.31,0.04,0.0,0.0,3.0,2021-08-14 17:31:12,60.0
0.08,0.15,1.0,1049.09,26.52,-18.11,-39.27,18.0,0.0,3.0,1.84,276.6,991.4,3615.77,2877.16,0.0,1.53,-66.62,62.41,0.04,0.0,0.0,3.0,2021-08-14 17:39:12,60.0
0.31,-0.02,0.63,1048.81,26.24,-18.11,-39.27,-28.4,4.44,4.0,2.08,254.2,992.0,3640.81,2996.26,0.0,1.49,22.04,62.49,0.04,0.0,0.0,3.0,2021-08-14 17:47:12,60.0
0.31,-0.08,0.97,1047.64,24.98,-18.13,-39.32,27.67,48.88,4.82,1.26,283.03,991.0,4548.49,3459.32,0.0,49.64,12.74,67.39,0.02,0.0,0.0,3.0,2021-08-14 17:54:12,60.0
0.11,-0.21,0.96,1169.51,24.32,-18.14,-39.36,-29.2,5.92,3.2,2.1,181.2,991.0,5394.46,3954.93,0.0,16.52,-42.97,72.08,1.24,0.8,0.8,3.0,2021-08-14 18:02:12,60.0
-0.04,0.48,0.72,1048.16,24.25,-18.16,-39.36,51.0,0.0,4.0,2.02,299.33,991.0,4003.58,3259.33,0.01,1.11,-29.82,72.45,0.03,0.0,0.0,3.0,2021-08-14 18:10:12,60.0
0.07,0.01,0.84,1049.01,25.73,-18.15,-39.36,-3.57,0.0,4.0,4.25,290.97,991.0,3458.96,2914.43,0.0,0.73,-97.33,72.5,0.04,0.0,0.0,3.0,2021-08-14 18:18:12,60.0
0.18,-0.77,-0.26,1080.66,24.59,-18.16,-39.35,-10.35,0.0,5.0,1.1,242.92,991.0,5850.42,4090.93,0.29,1.04,147.99,71.6,0.35,0.14,0.14,3.0,2021-08-14 18:26:12,60.0
0.01,-0.02,0.99,1048.58,25.84,-18.16,-39.35,-2.4,0.0,4.85,1.58,290.2,991.0,3668.49,2995.59,0.01,1.89,-100.17,71.67,0.03,0.0,0.0,3.0,2021-08-14 18:34:12,60.0
0.09,0.34,0.51,1045.1,24.47,-18.16,-39.34,57.33,30.22,4.0,3.2,345.33,991.0,5201.98,3743.62,0.01,11.51,-17.13,70.76,-0.0,0.0,0.0,3.0,2021-08-14 18:42:12,60.0
0.18,-0.01,0.64,1042.61,24.53,-18.17,-39.32,12.03,33.3,4.17,2.69,349.68,991.0,4559.72,3327.96,-0.0,33.95,-7.69,68.57,-0.03,0.0,0.0,3.0,2021-08-14 18:49:12,60.0
0.17,0.04,0.96,1043.03,25.22,-18.18,-39.28,9.18,38.52,4.0,2.4,273.57,991.0,4734.28,3467.92,0.0,36.73,7.73,65.42,-0.02,0.0,0.0,3.0,2021-08-14 18:57:12,60.0
-0.14,0.08,1.06,1046.95,26.25,-18.18,-39.25,0.17,3.13,4.0,1.37,224.53,991.0,4352.93,3292.16,0.04,16.48,-13.91,62.22,0.02,0.0,0.0,3.0,2021-08-14 19:05:12,60.0
0.1,0.05,1.03,1047.84,27.04,-18.18,-39.25,-17.27,0.0,4.0,2.3,283.78,992.0,3550.69,2950.1,0.0,0.73,115.63,62.28,0.03,0.0,0.0,3.0,2021-08-14 19:13:12,60.0
0.3,-0.14,0.51,1045.13,25.0,-18.19,-39.23,30.75,32.57,4.0,2.3,348.44,991.0,4677.44,3430.69,-0.01,30.41,-11.31,60.45,-0.0,0.0,0.0,3.0,2021-08-14 19:21:12,60.0
0.87,-0.24,2.02,1042.66,24.7,-18.18,-39.19,15.47,33.98,4.0,2.4,296.95,991.0,4596.01,3360.21,0.0,35.11,-11.56,56.57,-0.02,0.0,0.0,3.0,2021-08-14 19:29:12,60.0
0.48,-0.41,0.61,1080.06,24.75,-18.19,-39.14,18.81,31.36,4.0,2.4,322.49,991.0,4728.66,3495.48,0.03,32.54,20.94,52.88,0.35,0.15,0.15,3.0,2021-08-14 19:37:12,60.0
0.12,-0.17,1.11,1054.52,23.62,-18.21,-39.13,6.9,0.0,3.0,3.1,296.75,991.0,4648.82,3441.75,0.0,17.54,-35.36,52.89,0.09,0.0,0.0,3.0,2021-08-14 19:44:12,60.0
0.14,-1.21,0.09,1083.06,23.9,-18.21,-39.13,-1.28,21.65,3.84,3.02,335.11,991.0,5208.5,3948.89,-0.01,5.43,89.79,52.82,0.38,0.16,0.16,3.0,2021-08-14 19:52:12,60.0
0.31,-0.07,1.0,1043.5,22.71,-18.2,-39.1,25.49,33.45,3.98,3.08,332.41,990.98,5336.15,3852.72,0.13,31.94,-22.69,49.7,-0.02,0.0,0.0,3.0,2021-08-14 20:00:12,60.0
0.02,0.05,-0.86,1047.61,23.08,-18.17,-39.07,13.25,39.79,3.0,2.2,289.94,991.0,2022.54,1498.53,-0.54,39.03,-15.16,45.34,0.02,0.0,0.0,3.0,2021-08-14 20:08:12,60.0
0.45,-0.27,1.25,1046.93,22.4,-18.14,-39.11,32.0,52.5,3.0,2.1,310.67,990.83,4477.15,3281.57,-0.06,43.18,-6.44,47.36,0.02,0.0,0.0,3.0,2021-08-14 20:16:12,60.0
0.35,0.1,1.05,1047.0,22.5,-18.11,-39.09,17.34,35.12,3.0,2.1,320.84,990.0,4664.76,3435.96,0.02,40.53,27.75,43.72,0.02,0.0,0.0,3.0,2021-08-14 20:24:12,60.0
0.47,0.23,-0.35,1047.4,23.1,-18.1,-39.04,-13.8,33.97,3.0,2.1,303.25,991.0,4734.89,3471.82,-0.01,35.37,-17.51,38.63,0.02,0.0,0.0,3.0,2021-08-14 20:32:12,60.0
0.33,-0.14,1.02,1046.92,23.4,-18.08,-39.01,-1.55,31.0,3.0,2.2,291.47,991.0,5675.08,4051.46,0.02,28.14,1.9,34.83,0.02,0.0,0.0,3.0,2021-08-14 20:39:12,60.0
0.25,-0.06,0.68,1047.25,23.92,-18.05,-38.97,29.37,44.4,3.0,2.3,279.48,991.0,4315.27,3218.44,-0.01,45.47,-4.05,29.89,0.02,0.0,0.0,3.0,2021-08-14 20:47:12,60.0
0.36,0.1,1.32,1047.41,24.3,-18.03,-38.93,15.63,43.72,2.82,2.71,289.2,991.0,4287.61,3201.51,-0.03,42.79,0.8,25.35,0.02,0.0,0.0,3.0,2021-08-14 20:55:12,60.0
0.05,0.04,1.03,1046.96,24.3,-18.0,-38.89,-6.0,41.32,3.0,3.2,291.67,991.0,4525.95,3359.82,0.01,42.75,-4.41,19.73,0.02,0.0,0.0,3.0,2021-08-14 21:03:12,60.0
-0.07,0.03,0.88,1046.66,24.2,-17.98,-38.84,-3.0,40.7,3.0,4.02,307.0,991.0,4437.17,3291.66,0.0,44.12,-4.82,14.06,0.01,0.0,0.0,3.0,2021-08-14 21:11:12,60.0
0.29,-0.23,1.16,1046.84,24.2,-17.97,-38.78,9.0,44.4,2.17,4.53,292.83,991.0,4556.78,3368.02,0.0,43.87,2.36,8.23,0.02,0.0,0.0,3.0,2021-08-14 21:19:12,60.0
0.57,-0.06,0.5,1046.43,24.18,-17.97,-38.73,-9.38,45.02,2.16,5.53,296.11,991.0,4629.0,3446.4,-0.01,45.41,2.38,2.31,0.01,0.0,0.0,3.0,2021-08-14 21:27:12,60.0
