ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.25,0.0,0.88,1047.71,22.2,-17.97,-38.71,-2.0,51.9,5.0,1.1,319.0,990.0,4330.22,3307.99,0.02,51.35,-2.99,1.62,0.03,0.0,0.0,4.0,2021-08-15 07:24:02,
0.86,0.12,1.01,1048.74,23.2,-18.02,-38.76,-8.03,48.2,4.0,1.22,276.08,991.0,4813.04,3628.41,0.02,50.07,-3.13,8.47,0.04,0.0,0.0,4.0,2021-08-15 07:32:02,60.0
0.13,-0.07,1.05,1051.32,23.5,-18.04,-38.78,-5.71,3.7,3.05,1.72,286.65,991.0,3839.51,3027.09,0.03,3.37,157.59,12.07,0.06,0.0,0.0,4.0,2021-08-15 07:40:02,60.0
0.25,-2.51,1.24,1051.17,23.72,-18.04,-38.79,-0.07,28.28,5.0,2.1,316.51,991.0,6497.44,4802.02,-0.02,6.0,88.36,12.08,0.06,0.0,0.0,4.0,2021-08-15 07:48:02,60.0
0.93,-0.51,2.49,1048.77,22.52,-18.07,-38.83,6.45,51.18,3.9,2.8,348.2,990.1,23030.55,17425.36,3.9,48.97,5.73,18.03,0.04,0.0,0.0,4.0,2021-08-15 07:56:02,60.0
0.78,-0.42,2.21,1048.97,22.75,-18.1,-38.87,3.36,49.73,3.71,4.19,342.59,990.29,59537.12,45049.42,11.71,47.29,5.1,23.48,0.04,0.0,0.0,4.0,2021-08-15 08:04:02,60.0
0.64,-0.32,1.93,1049.17,22.98,-18.13,-38.91,0.27,48.28,3.52,5.58,336.98,990.48,96043.69,72673.48,19.52,45.6,4.47,28.94,0.04,0.0,0.0,4.0,2021-08-15 08:12:02,60.0
0.49,-0.22,1.65,1049.37,23.21,-18.16,-38.96,-2.83,46.83,3.32,6.97,331.38,990.68,132550.25,100297.54,27.32,43.92,3.85,34.39,0.04,0.0,0.0,4.0,2021-08-15 08:20:02,60.0
0.35,-0.13,1.38,1049.57,23.44,-18.19,-39.0,-5.92,45.38,3.13,8.36,325.77,990.87,169056.82,127921.6,35.13,42.24,3.22,39.84,0.04,0.0,0.0,4.0,2021-08-15 08:28:02,60.0
0.19,-0.12,1.37,1048.89,23.0,-18.21,-39.04,-14.43,40.76,3.98,1.35,321.72,991.0,4508.01,3440.63,0.0,36.1,-14.84,45.19,0.04,0.0,0.0,4.0,2021-08-15 08:36:02,60.0
