ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-0.12,0.19,0.94,1032.17,24.2,-17.95,-38.71,-6.0,48.2,4.0,1.1,277.0,989.0,5054.95,3742.44,0.0,46.37,-113.03,1.35,0.05,0.0,0.0,1.0,2021-08-14 13:13:01,
-0.06,0.19,0.88,1029.67,24.2,-17.92,-38.74,-24.07,33.3,4.03,1.3,221.64,989.0,4192.6,3240.77,-0.02,35.57,18.27,6.63,0.02,0.0,0.0,1.0,2021-08-14 13:21:01,60.0
-0.25,-0.25,0.75,1034.56,23.4,-17.91,-38.75,2.0,0.0,4.02,1.2,207.15,989.0,5321.7,3869.25,-0.02,1.82,163.86,7.88,0.07,0.0,0.0,1.0,2021-08-14 13:30:01,60.0
-0.43,0.8,2.61,1033.83,23.6,-17.86,-38.76,3.47,40.76,4.97,1.21,330.18,989.0,3927.98,3093.46,0.0,50.67,-2.79,12.71,0.06,0.0,0.0,1.0,2021-08-14 13:39:01,60.0
-0.12,0.68,1.29,1030.84,23.4,-17.81,-38.76,-11.73,51.9,4.97,1.2,338.5,989.0,3891.94,3089.89,0.0,48.02,-56.06,18.45,0.03,0.0,0.0,1.0,2021-08-14 13:48:01,60.0
-0.12,0.93,2.72,1033.16,23.0,-17.76,-38.77,-45.47,33.48,4.02,1.99,183.78,989.0,5627.97,4113.64,-0.02,14.48,153.33,23.77,0.06,0.0,0.0,1.0,2021-08-14 13:57:01,60.0
-0.1,-0.26,0.77,1156.07,24.31,-17.75,-38.77,0.0,4.75,5.84,1.13,407.53,989.0,27477.89,19807.73,5.18,11.33,-0.07,24.77,1.28,0.16,0.16,1.0,2021-08-14 14:05:01,60.0
0.06,0.69,2.06,1032.48,23.3,-17.72,-38.77,-33.83,59.18,6.0,1.1,408.35,989.0,3954.25,3132.41,0.0,38.25,-37.09,28.07,0.05,0.0,0.0,1.0,2021-08-14 14:14:01,60.0
-0.07,-0.24,0.57,1030.1,23.7,-17.72,-38.76,32.56,52.26,5.97,1.1,365.98,989.0,3948.36,3127.01,0.0,45.88,85.78,27.67,0.03,0.0,0.0,1.0,2021-08-14 14:23:01,60.0
-0.06,0.25,1.19,1029.95,24.6,-17.73,-38.81,-32.0,63.0,5.0,1.2,399.0,989.0,4048.45,3189.69,0.02,49.84,23.08,28.45,0.02,0.0,0.0,1.0,2021-08-14 14:32:01,60.0
-0.25,0.19,0.32,1029.94,25.1,-17.75,-38.79,-3.33,44.71,5.98,1.2,408.58,989.98,3829.11,3003.55,0.0,42.73,-37.69,25.48,0.02,0.0,0.0,1.0,2021-08-14 14:41:01,60.0
0.0,-0.06,0.5,1030.66,23.6,-17.72,-38.76,36.0,40.7,5.0,1.3,429.0,989.0,3820.51,3031.22,0.0,41.18,22.96,27.96,0.03,0.0,0.0,1.0,2021-08-14 14:49:01,60.0
-0.0,0.12,1.0,1028.46,23.2,-17.71,-38.73,-30.16,55.48,5.0,1.4,420.93,989.0,3713.49,2952.03,-0.02,39.59,3.57,27.9,0.01,0.0,0.0,1.0,2021-08-14 14:58:01,60.0
-0.07,0.18,-1.34,1031.39,22.6,-17.69,-38.76,57.07,37.0,4.97,2.0,352.15,989.0,4867.0,3704.39,0.0,26.37,-61.06,30.7,0.04,0.0,0.0,1.0,2021-08-14 15:07:01,60.0
-0.06,0.06,0.93,1032.73,23.3,-17.68,-38.79,-62.66,59.12,4.02,2.09,288.02,989.0,4399.94,3385.48,-0.02,27.47,-105.45,32.57,0.05,0.0,0.0,1.0,2021-08-14 15:16:01,60.0
-0.06,0.38,-0.25,1029.19,23.0,-17.69,-38.76,-20.0,55.6,5.0,1.4,427.0,989.0,3954.1,3128.22,0.02,35.67,31.27,30.63,0.02,0.0,0.0,1.0,2021-08-14 15:25:01,60.0
0.19,0.5,-0.25,1533.2,22.9,-17.7,-38.74,4.0,40.7,5.0,1.4,432.0,989.0,5516.13,4076.56,0.0,9.86,43.89,29.76,5.04,1.0,1.0,1.0,2021-08-14 15:34:01,60.0
0.0,0.25,1.38,1031.07,23.1,-17.69,-38.76,62.0,48.2,5.0,1.4,433.0,989.0,4105.36,3186.19,0.0,52.8,5.28,30.71,0.04,0.0,0.0,1.0,2021-08-14 15:42:01,60.0
0.06,0.2,0.77,1033.32,23.8,-17.66,-38.78,-20.23,33.61,5.0,1.4,408.38,989.0,4310.18,3375.22,0.0,41.28,3.07,34.56,0.06,0.0,0.0,1.0,2021-08-14 15:51:01,60.0
-0.12,1.12,3.31,1031.22,23.8,-17.61,-38.83,-44.0,51.9,4.0,6.0,400.0,989.0,4012.48,3135.49,0.0,51.16,18.46,41.5,0.04,0.0,0.0,1.0,2021-08-14 16:00:01,60.0
0.86,0.86,1.74,1487.82,24.69,-17.59,-38.84,-2.03,4.43,4.02,2.29,281.74,989.0,4716.99,3520.96,0.0,6.94,37.92,43.89,4.59,0.98,0.98,1.0,2021-08-14 16:09:01,60.0
0.06,0.12,0.88,1029.66,23.2,-17.55,-38.87,36.0,51.9,4.0,2.4,414.0,989.0,4095.17,3209.42,0.0,2.59,162.3,49.39,0.02,0.0,0.0,1.0,2021-08-14 16:18:01,60.0
-0.12,0.06,-0.19,1031.39,22.4,-17.56,-38.87,-8.0,29.6,4.0,3.0,362.0,989.0,4355.65,3339.92,-0.02,7.62,-68.91,48.67,0.04,0.0,0.0,1.0,2021-08-14 16:26:01,60.0
-0.06,0.12,-0.81,1033.84,22.5,-17.55,-38.87,18.0,59.3,4.0,3.1,404.0,989.0,4694.2,3614.05,0.0,20.58,68.97,49.22,0.06,0.0,0.0,1.0,2021-08-14 16:35:01,60.0
-0.19,0.55,-0.85,1424.75,22.8,-17.54,-38.93,0.4,37.43,4.0,3.2,417.85,989.0,5632.17,4190.18,0.0,22.48,-7.0,52.37,3.96,0.98,0.98,1.0,2021-08-14 16:44:01,60.0
-0.12,0.74,1.87,1031.08,22.6,-17.53,-38.93,-5.37,48.39,4.0,3.3,435.83,989.0,4170.4,3257.36,0.0,13.51,-156.9,53.43,0.04,0.0,0.0,1.0,2021-08-14 16:53:01,60.0
0.0,0.12,0.98,1030.92,23.1,-17.52,-38.92,-35.17,37.31,4.0,3.3,414.12,989.0,3914.53,3071.53,0.0,45.39,24.58,54.54,0.03,0.0,0.0,1.0,2021-08-14 17:02:01,60.0
0.0,-0.13,0.32,1053.52,22.41,-17.5,-38.89,-35.08,55.22,4.0,3.3,442.1,989.0,4054.68,3108.69,-0.06,28.46,34.83,55.37,0.26,0.05,0.15,1.0,2021-08-14 17:11:01,60.0
-0.25,0.23,-0.82,1034.89,22.9,-17.5,-38.89,19.4,35.77,4.0,3.3,405.67,989.0,4952.08,3728.89,0.0,26.6,-135.32,55.44,0.07,0.0,0.0,1.0,2021-08-14 17:19:01,60.0
0.04,-0.03,0.77,1334.5,23.35,-17.5,-38.88,0.39,20.33,4.0,2.48,435.24,989.0,5959.82,4592.8,0.34,10.42,-9.5,54.43,3.06,0.63,0.63,1.0,2021-08-14 17:28:01,60.0
