ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-0.25,0.12,0.88,1027.86,22.2,-17.98,-38.71,0.0,51.9,4.0,1.4,441.0,991.0,4161.44,2976.18,-0.02,49.81,4.23,1.68,0.04,0.0,0.0,2.0,2021-08-13 07:35:00,
-0.25,0.62,1.63,1027.88,22.9,-17.99,-38.74,0.0,55.6,4.0,1.2,441.0,991.0,4154.7,2986.39,0.0,54.69,-2.69,5.31,0.04,0.0,0.0,2.0,2021-08-13 07:39:00,60.0
-0.0,0.38,0.31,1028.2,23.3,-18.01,-38.77,-5.9,44.46,4.02,1.2,430.17,991.0,4148.92,3028.08,0.0,53.53,-4.48,8.93,0.05,0.0,0.0,2.0,2021-08-13 07:43:00,60.0
-0.06,0.19,0.82,1028.35,22.4,-18.01,-38.77,-0.1,3.52,3.05,4.24,339.72,991.0,3489.36,2836.11,0.02,1.67,166.57,9.05,0.05,0.0,0.0,2.0,2021-08-13 07:47:00,60.0
-0.12,0.01,0.68,1027.82,21.3,-18.02,-38.8,1.97,55.47,4.02,1.39,415.44,990.0,3932.54,2908.15,-0.02,54.24,0.55,11.95,0.04,0.0,0.0,2.0,2021-08-13 07:51:00,60.0
-0.19,0.12,0.79,1028.12,21.49,-18.04,-38.82,3.61,1.7,3.1,4.2,350.28,990.0,4101.09,3101.44,0.02,25.85,0.36,14.99,0.04,0.0,0.0,2.0,2021-08-13 07:55:00,60.0
-0.19,0.19,1.0,1028.44,21.43,-18.05,-38.83,21.86,51.85,3.01,2.29,460.81,990.02,8333.21,6082.34,0.98,52.73,58.36,15.9,0.05,0.0,0.0,2.0,2021-08-13 08:00:00,60.0
-0.19,0.19,1.0,1030.57,21.53,-18.05,-38.83,21.31,51.67,3.03,2.27,460.06,990.09,24971.02,18419.31,4.95,51.43,59.27,15.91,0.07,0.0,0.0,2.0,2021-08-13 08:04:00,60.0
-0.18,0.18,1.01,1032.7,21.64,-18.05,-38.83,20.76,51.48,3.06,2.24,459.31,990.17,41608.84,30756.28,8.93,50.14,60.17,15.93,0.09,0.0,0.0,2.0,2021-08-13 08:08:00,60.0
-0.18,0.18,1.01,1034.83,21.74,-18.04,-38.83,20.21,51.29,3.08,2.22,458.56,990.24,58246.65,43093.25,12.9,48.84,61.08,15.94,0.11,0.0,0.0,2.0,2021-08-13 08:12:00,60.0
-0.18,0.18,1.01,1036.96,21.85,-18.04,-38.83,19.66,51.1,3.11,2.19,457.81,990.32,74884.47,55430.23,16.88,47.54,61.99,15.95,0.13,0.0,0.0,2.0,2021-08-13 08:16:00,60.0
-0.18,0.18,1.02,1039.62,21.98,-18.04,-38.83,18.97,50.87,3.14,2.16,456.87,990.41,95681.74,70851.44,21.85,45.91,63.12,15.97,0.16,0.0,0.0,2.0,2021-08-13 08:21:00,60.0
-0.18,0.18,1.02,1041.75,22.08,-18.04,-38.83,18.42,50.68,3.16,2.14,456.12,990.49,112319.55,83188.41,25.82,44.61,64.02,15.98,0.18,0.0,0.0,2.0,2021-08-13 08:25:00,60.0
-0.18,0.18,1.02,1043.88,22.19,-18.04,-38.83,17.87,50.49,3.19,2.11,455.36,990.56,128957.37,95525.38,29.8,43.31,64.93,15.99,0.2,0.0,0.0,2.0,2021-08-13 08:29:00,60.0
-0.17,0.17,1.03,1046.0,22.29,-18.04,-38.83,17.32,50.3,3.21,2.09,454.61,990.64,145595.18,107862.35,33.77,42.01,65.84,16.01,0.22,0.0,0.0,2.0,2021-08-13 08:33:00,60.0
-0.17,0.17,1.03,1048.13,22.4,-18.04,-38.83,16.77,50.12,3.24,2.06,453.86,990.71,162233.0,120199.32,37.75,40.72,66.74,16.02,0.24,0.0,0.0,2.0,2021-08-13 08:37:00,60.0
-0.17,0.17,1.03,1050.26,22.5,-18.04,-38.83,16.21,49.93,3.26,2.04,453.11,990.79,178870.81,132536.3,41.72,39.42,67.65,16.03,0.27,0.0,0.0,2.0,2021-08-13 08:41:00,60.0
-0.17,0.17,1.04,1052.92,22.64,-18.04,-38.83,15.53,49.69,3.29,2.01,452.17,990.88,199668.08,147957.51,46.69,37.79,68.78,16.05,0.29,0.0,0.0,2.0,2021-08-13 08:46:00,60.0
-0.17,0.17,1.04,1055.05,22.74,-18.04,-38.83,14.97,49.5,3.32,1.98,451.42,990.96,216305.89,160294.48,50.67,36.49,69.69,16.06,0.31,0.0,0.0,2.0,2021-08-13 08:50:00,60.0
-0.17,0.17,1.04,1057.18,22.85,-18.04,-38.83,14.42,49.32,3.34,1.96,450.67,991.03,232943.71,172631.45,54.64,35.19,70.59,16.07,0.33,0.0,0.0,2.0,2021-08-13 08:54:00,60.0
-0.16,0.16,1.05,1059.31,22.95,-18.04,-38.83,13.87,49.13,3.37,1.93,449.92,991.11,249581.52,184968.42,58.62,33.89,71.5,16.08,0.36,0.0,0.0,2.0,2021-08-13 08:58:00,60.0
-0.16,0.16,1.05,1061.44,23.06,-18.04,-38.83,13.32,48.94,3.39,1.91,449.17,991.18,266219.34,197305.39,62.6,32.59,72.4,16.1,0.38,0.0,0.0,2.0,2021-08-13 09:02:00,60.0
-0.16,0.16,1.05,1064.1,23.19,-18.04,-38.83,12.63,48.71,3.43,1.87,448.23,991.28,287016.61,212726.61,67.56,30.97,73.53,16.11,0.4,0.0,0.0,2.0,2021-08-13 09:07:00,60.0
-0.16,0.16,1.06,1066.23,23.29,-18.04,-38.83,12.08,48.52,3.45,1.85,447.47,991.35,303654.42,225063.58,71.54,29.67,74.44,16.13,0.42,0.0,0.0,2.0,2021-08-13 09:11:00,60.0
-0.16,0.16,1.06,1068.36,23.4,-18.04,-38.83,11.53,48.33,3.48,1.82,446.72,991.43,320292.24,237400.55,75.52,28.37,75.35,16.14,0.45,0.0,0.0,2.0,2021-08-13 09:15:00,60.0
-0.16,0.16,1.06,1070.48,23.5,-18.04,-38.83,10.98,48.14,3.5,1.8,445.97,991.5,336930.05,249737.52,79.49,27.07,76.25,16.15,0.47,0.0,0.0,2.0,2021-08-13 09:19:00,60.0
-0.15,0.15,1.07,1072.61,23.61,-18.04,-38.84,10.43,47.96,3.53,1.77,445.22,991.58,353567.87,262074.49,83.47,25.77,77.16,16.16,0.49,0.0,0.0,2.0,2021-08-13 09:23:00,60.0
-0.15,0.15,1.07,1074.74,23.71,-18.03,-38.84,9.88,47.77,3.55,1.75,444.47,991.65,370205.68,274411.46,87.44,24.47,78.06,16.18,0.51,0.0,0.0,2.0,2021-08-13 09:27:00,60.0
-0.15,0.15,1.07,1077.4,23.85,-18.03,-38.84,9.19,47.53,3.58,1.72,443.53,991.75,391002.95,289832.68,92.41,22.85,79.2,16.19,0.54,0.0,0.0,2.0,2021-08-13 09:32:00,60.0
-0.15,0.15,1.08,1079.53,23.95,-18.03,-38.84,8.64,47.34,3.61,1.69,442.78,991.82,407640.76,302169.65,96.39,21.55,80.1,16.21,0.56,0.0,0.0,2.0,2021-08-13 09:36:00,60.0
-0.15,0.15,1.08,1081.66,24.06,-18.03,-38.84,8.09,47.16,3.63,1.67,442.03,991.9,424278.58,314506.62,100.36,20.25,81.01,16.22,0.58,0.0,0.0,2.0,2021-08-13 09:40:00,60.0
-0.15,0.15,1.08,1083.79,24.16,-18.03,-38.84,7.54,46.97,3.66,1.64,441.28,991.97,440916.39,326843.59,104.34,18.95,81.91,16.23,0.6,0.0,0.0,2.0,2021-08-13 09:44:00,60.0
-0.15,0.15,1.09,1085.92,24.27,-18.03,-38.84,6.98,46.78,3.68,1.62,440.52,992.05,457554.21,339180.56,108.31,17.65,82.82,16.24,0.62,0.0,0.0,2.0,2021-08-13 09:48:00,60.0
-0.14,0.14,1.09,1088.58,24.4,-18.03,-38.84,6.3,46.55,3.71,1.59,439.58,992.14,478351.48,354601.78,113.28,16.03,83.95,16.26,0.65,0.0,0.0,2.0,2021-08-13 09:53:00,60.0
-0.14,0.14,1.09,1090.71,24.5,-18.03,-38.84,5.74,46.36,3.74,1.56,438.83,992.22,494989.29,366938.75,117.26,14.73,84.86,16.27,0.67,0.0,0.0,2.0,2021-08-13 09:57:00,60.0
-0.14,0.14,1.1,1092.84,24.61,-18.03,-38.84,5.19,46.17,3.76,1.54,438.08,992.29,511627.11,379275.72,121.23,13.43,85.76,16.29,0.69,0.0,0.0,2.0,2021-08-13 10:01:00,60.0
-0.14,0.14,1.1,1094.97,24.71,-18.03,-38.84,4.64,45.98,3.79,1.51,437.33,992.37,528264.92,391612.69,125.21,12.13,86.67,16.3,0.71,0.0,0.0,2.0,2021-08-13 10:05:00,60.0
-0.14,0.14,1.1,1097.09,24.82,-18.03,-38.84,4.09,45.79,3.81,1.49,436.58,992.44,544902.74,403949.66,129.18,10.83,87.57,16.31,0.73,0.0,0.0,2.0,2021-08-13 10:09:00,60.0
-0.14,0.14,1.1,1099.22,24.92,-18.03,-38.84,3.54,45.61,3.84,1.46,435.83,992.52,561540.55,416286.63,133.16,9.53,88.48,16.32,0.75,0.0,0.0,2.0,2021-08-13 10:13:00,60.0
-0.13,0.13,1.11,1101.88,25.06,-18.03,-38.84,2.85,45.37,3.87,1.43,434.89,992.61,582337.82,431707.85,138.13,7.91,89.61,16.34,0.78,0.0,0.0,2.0,2021-08-13 10:18:00,60.0
-0.13,0.13,1.11,1104.01,25.16,-18.03,-38.84,2.3,45.18,3.9,1.4,434.14,992.69,598975.64,444044.82,142.1,6.61,90.52,16.35,0.8,0.0,0.0,2.0,2021-08-13 10:22:00,60.0
-0.13,0.13,1.12,1106.14,25.27,-18.03,-38.84,1.75,45.0,3.92,1.38,433.39,992.76,615613.45,456381.79,146.08,5.31,91.42,16.37,0.82,0.0,0.0,2.0,2021-08-13 10:26:00,60.0
-0.13,0.13,1.12,1108.27,25.37,-18.03,-38.84,1.2,44.81,3.95,1.35,432.63,992.84,632251.26,468718.76,150.05,4.01,92.33,16.38,0.84,0.0,0.0,2.0,2021-08-13 10:30:00,60.0
-0.13,0.13,1.12,1110.4,25.48,-18.03,-38.84,0.65,44.62,3.97,1.33,431.88,992.91,648889.08,481055.73,154.03,2.71,93.23,16.39,0.86,0.0,0.0,2.0,2021-08-13 10:34:00,60.0
0.05,-0.05,0.47,1032.96,25.51,-18.02,-38.84,-1.89,44.4,4.0,1.3,451.84,993.0,36366.59,26974.12,7.71,43.42,107.52,16.18,0.09,0.0,0.0,2.0,2021-08-13 10:39:00,60.0
0.06,-0.06,0.38,1028.56,25.0,-18.01,-38.82,17.7,40.76,4.0,1.3,454.9,992.0,4148.03,3065.13,0.02,40.29,0.9,13.29,0.05,0.0,0.0,2.0,2021-08-13 10:43:00,60.0
0.0,-0.25,0.5,1025.78,24.8,-18.0,-38.79,-28.0,40.7,4.0,2.1,443.0,992.0,3926.02,2929.61,0.0,45.62,-4.97,10.36,0.02,0.0,0.0,2.0,2021-08-13 10:47:00,60.0
-0.25,0.24,0.93,1025.27,24.7,-17.99,-38.77,21.67,48.14,4.0,1.31,416.62,992.0,4089.29,3031.33,0.02,43.88,1.29,7.64,0.02,0.0,0.0,2.0,2021-08-13 10:51:00,60.0
-0.55,0.24,1.46,1024.37,24.8,-17.98,-38.74,29.55,44.4,4.0,1.3,454.71,992.0,4091.98,3034.64,0.03,46.64,-17.0,4.71,0.01,0.0,0.0,2.0,2021-08-13 10:55:00,60.0
-0.12,0.06,0.44,1022.94,24.8,-17.97,-38.71,90.0,37.0,4.0,1.3,422.0,992.0,3974.13,2921.28,-0.03,34.73,21.9,1.5,-0.01,0.0,0.0,2.0,2021-08-13 11:00:00,60.0
