ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.5,0.0,0.94,1044.22,23.2,-17.96,-38.71,6.0,37.0,5.0,1.0,275.0,991.0,6744.98,4762.22,0.02,17.92,0.64,1.04,0.09,0.0,0.0,3.0,2021-08-16 06:33:02,
0.5,-0.12,1.0,1038.18,23.9,-17.85,-38.76,-17.35,0.0,3.06,2.26,234.39,991.0,3854.04,2809.21,-0.02,1.27,-106.54,13.43,0.03,0.0,0.0,3.0,2021-08-16 06:50:02,60.0
0.5,-0.06,0.75,1039.94,24.4,-17.85,-38.76,-23.87,0.0,3.03,1.97,202.38,991.0,3772.25,2658.68,-0.06,1.71,119.01,13.45,0.05,0.0,0.0,3.0,2021-08-16 07:07:02,60.0
0.27,-0.07,0.97,1037.37,22.8,-17.83,-38.78,-0.3,48.2,4.0,2.3,250.98,991.0,4485.94,3426.33,-0.02,52.18,-0.82,16.28,0.02,0.0,0.0,3.0,2021-08-16 07:25:02,60.0
0.38,-0.06,0.88,1040.03,24.1,-17.75,-38.83,31.08,0.06,3.0,2.41,233.27,991.0,3080.07,2187.76,-0.23,0.39,-53.95,27.47,0.05,0.0,0.0,3.0,2021-08-16 07:42:02,60.0
0.53,-0.11,0.76,1040.95,24.4,-17.73,-38.83,-28.84,8.45,4.0,3.72,235.1,991.0,11385.93,8057.47,1.66,1.67,8.93,29.74,0.06,0.0,0.0,3.0,2021-08-16 08:00:02,60.0
0.27,-0.01,0.87,1041.99,23.56,-17.7,-38.85,-2.02,48.85,4.0,1.38,295.44,991.0,82722.79,58825.37,18.05,13.12,22.87,33.7,0.07,0.0,0.0,3.0,2021-08-16 08:17:02,60.0
-0.01,-0.89,-0.44,1042.03,24.17,-17.64,-38.89,0.56,0.0,4.0,1.1,208.78,991.0,4903.2,3391.53,0.08,0.57,4.99,41.01,0.07,0.0,0.0,3.0,2021-08-16 08:34:02,60.0
-0.04,-0.25,-1.11,1037.59,22.4,-17.55,-38.91,16.23,37.31,3.0,2.34,303.1,991.0,5205.94,3856.46,0.0,12.88,103.29,50.67,0.02,0.0,0.0,3.0,2021-08-16 08:52:02,60.0
0.24,-0.06,0.99,1038.11,23.1,-17.53,-38.96,-25.73,55.54,4.0,1.3,309.85,991.0,4824.38,3636.34,0.0,52.6,25.61,55.18,0.03,0.0,0.0,3.0,2021-08-16 09:09:02,60.0
