ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.12,0.12,0.81,1049.0,23.5,-17.96,-38.69,40.0,14.8,4.0,1.3,223.0,991.0,4556.17,3297.23,0.0,13.43,-6.81,1.17,0.05,0.0,0.0,4.0,2021-08-18 09:12:00,
0.0,-0.62,-0.31,1051.6,23.2,-17.95,-38.68,4.0,40.7,4.0,1.3,226.0,992.0,4969.14,3496.29,0.0,36.78,-13.0,2.64,0.08,0.0,0.0,4.0,2021-08-18 09:19:00,60.0
0.5,-0.06,-0.44,1051.27,24.2,-17.91,-38.67,6.0,48.2,3.0,1.3,183.0,992.0,5149.23,3664.3,0.0,35.99,-20.67,6.68,0.08,0.0,0.0,4.0,2021-08-18 09:26:00,60.0
0.13,0.08,0.88,1051.4,24.8,-17.87,-38.66,-6.94,44.4,4.0,2.3,239.48,992.95,4878.33,3478.22,0.03,43.58,6.63,11.56,0.08,0.0,0.0,4.0,2021-08-18 09:33:00,60.0
0.92,0.43,2.78,1051.51,25.3,-17.82,-38.65,-9.9,37.06,4.0,2.3,246.17,992.98,4750.23,3378.93,0.0,41.18,-1.43,16.42,0.08,0.0,0.0,4.0,2021-08-18 09:40:00,60.0
0.74,0.63,2.41,1050.9,25.6,-17.79,-38.64,7.83,36.88,4.0,2.3,242.05,993.0,4629.67,3307.53,0.0,44.53,1.51,20.95,0.07,0.0,0.0,4.0,2021-08-18 09:47:00,60.0
0.19,-0.18,0.63,1051.21,26.0,-17.74,-38.63,33.34,44.4,3.0,4.4,236.29,993.0,4438.63,3152.2,-0.03,44.83,2.6,26.01,0.07,0.0,0.0,4.0,2021-08-18 09:54:00,60.0
0.16,0.11,1.14,1052.09,26.0,-17.69,-38.61,2.0,40.7,3.75,2.12,283.75,993.0,13129.61,9274.29,1.73,42.92,3.0,31.65,0.08,0.0,0.0,4.0,2021-08-18 10:02:00,60.0
0.07,-0.06,-0.6,1051.11,25.41,-17.65,-38.59,-12.82,44.52,3.0,1.3,280.67,993.0,4679.07,3300.69,-0.01,41.39,-10.33,36.31,0.07,0.0,0.0,4.0,2021-08-18 10:09:00,60.0
0.25,0.24,0.88,1050.87,25.4,-17.61,-38.58,-43.3,40.64,3.0,1.3,276.53,993.0,4822.65,3403.11,0.0,44.15,0.12,41.25,0.07,0.0,0.0,4.0,2021-08-18 10:16:00,60.0
0.19,0.24,0.88,1051.02,25.9,-17.57,-38.56,9.53,37.0,3.0,1.4,331.45,993.0,4836.25,3411.71,0.0,42.38,-11.18,46.07,0.07,0.0,0.0,4.0,2021-08-18 10:23:00,60.0
0.06,-0.42,-0.04,1051.36,26.2,-17.54,-38.53,-12.52,40.58,3.0,1.4,324.77,993.0,4872.9,3438.62,0.02,43.79,3.44,50.85,0.08,0.0,0.0,4.0,2021-08-18 10:30:00,60.0
0.18,0.06,-0.49,1047.64,25.9,-17.5,-38.51,23.7,44.4,3.0,2.0,282.97,993.0,5042.12,3524.3,0.0,43.32,-13.34,55.38,0.04,0.0,0.0,4.0,2021-08-18 10:37:00,60.0
0.06,0.18,0.62,1051.77,26.5,-17.46,-38.48,12.17,40.58,3.0,2.1,323.68,993.0,4836.82,3424.31,0.0,40.63,-0.87,60.93,0.08,0.0,0.0,4.0,2021-08-18 10:45:00,60.0
0.24,0.07,1.1,1051.87,26.97,-17.42,-38.45,-2.57,28.16,3.0,2.94,320.46,993.0,12703.02,9040.77,1.72,42.48,-0.35,65.56,0.08,0.0,0.0,4.0,2021-08-18 10:52:00,60.0
