ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.06,0.81,1040.5,23.3,-17.97,-38.71,10.0,33.3,4.0,2.3,360.0,992.0,3977.0,3099.53,0.02,42.19,-6.2,1.13,0.0,0.0,0.0,3.0,2021-08-16 07:22:01,
-0.34,-0.6,-0.43,1046.89,24.19,-17.98,-38.72,5.21,3.52,3.95,3.1,321.57,993.0,5112.72,3494.64,0.02,2.17,128.49,2.62,0.06,0.0,0.0,3.0,2021-08-16 07:26:01,60.0
0.92,0.19,1.99,1042.96,23.1,-18.0,-38.73,-0.2,40.64,5.0,1.3,368.07,992.98,4314.31,3307.1,-0.02,41.33,9.2,4.67,0.03,0.0,0.0,3.0,2021-08-16 07:31:01,60.0
0.01,0.18,0.76,1042.96,23.6,-18.02,-38.75,-21.87,29.66,4.0,2.4,363.02,992.98,4284.17,3300.49,0.0,40.62,5.55,7.34,0.03,0.0,0.0,3.0,2021-08-16 07:35:01,60.0
0.19,-0.0,0.76,1043.07,23.7,-18.03,-38.75,-29.53,0.0,3.03,4.24,340.33,992.0,3597.32,2824.41,0.0,1.15,-147.41,8.83,0.03,0.0,0.0,3.0,2021-08-16 07:40:01,60.0
0.31,0.06,0.7,1042.98,23.9,-18.03,-38.75,-3.93,0.0,3.97,2.37,338.8,992.97,3689.97,2821.61,0.0,1.58,46.43,8.84,0.03,0.0,0.0,3.0,2021-08-16 07:44:01,60.0
0.31,0.0,0.75,1044.44,23.9,-18.03,-38.75,-30.0,0.0,2.02,4.0,340.12,993.0,3732.4,2767.3,-0.02,2.52,81.34,8.87,0.04,0.0,0.0,3.0,2021-08-16 07:49:01,60.0
0.49,0.15,1.17,1044.95,23.95,-18.04,-38.76,-8.88,15.98,2.96,3.23,353.92,993.0,19781.71,14810.59,3.49,12.69,12.02,10.44,0.05,0.0,0.0,3.0,2021-08-16 07:53:01,60.0
0.69,0.01,2.22,1043.04,23.71,-18.05,-38.77,34.98,29.77,4.0,2.97,369.95,992.05,4797.28,3627.69,0.07,33.88,-13.15,12.53,0.03,0.0,0.0,3.0,2021-08-16 07:58:01,60.0
0.38,0.06,0.78,1043.32,23.91,-18.06,-38.78,22.34,0.0,5.54,2.0,317.56,992.71,4714.42,3660.93,0.26,5.49,-28.7,13.87,0.03,0.0,0.0,3.0,2021-08-16 08:02:01,60.0
0.31,0.0,0.88,1045.04,24.0,-18.06,-38.78,-19.67,0.0,5.02,1.39,272.36,992.98,3789.72,2817.64,0.0,1.11,-0.29,13.89,0.05,0.0,0.0,3.0,2021-08-16 08:07:01,60.0
0.25,0.06,1.0,1045.68,24.0,-18.06,-38.78,-52.7,0.0,4.0,2.2,219.37,992.02,3778.96,2817.31,0.0,1.64,35.62,13.91,0.05,0.0,0.0,3.0,2021-08-16 08:11:01,60.0
0.38,0.0,1.27,1043.44,23.31,-18.07,-38.79,-0.13,48.02,6.97,1.01,313.9,992.0,4654.9,3466.0,0.02,41.39,15.72,14.64,0.03,0.0,0.0,3.0,2021-08-16 08:16:01,60.0
0.0,0.36,1.18,1042.83,23.3,-18.08,-38.8,6.1,37.0,5.98,1.1,312.88,991.98,4510.34,3406.98,0.0,37.45,-11.18,17.06,0.02,0.0,0.0,3.0,2021-08-16 08:20:01,60.0
1.42,0.25,3.21,1043.49,23.4,-18.1,-38.83,1.9,29.85,4.98,1.4,248.08,992.0,4448.11,3362.91,0.0,38.82,-7.89,20.18,0.03,0.0,0.0,3.0,2021-08-16 08:25:01,60.0
0.06,0.12,1.12,1042.93,23.5,-18.11,-38.85,-84.65,40.46,3.05,2.18,344.0,992.0,4387.48,3324.0,0.0,44.31,-1.18,22.72,0.03,0.0,0.0,3.0,2021-08-16 08:29:01,60.0
0.25,0.31,1.12,1042.83,23.6,-18.13,-38.87,-0.37,51.4,4.98,1.02,273.13,992.0,4221.04,3215.36,-0.02,41.26,18.45,25.9,0.02,0.0,0.0,3.0,2021-08-16 08:34:01,60.0
0.74,0.43,2.05,1042.63,23.5,-18.14,-38.88,-2.07,40.83,6.93,1.02,317.3,992.0,4906.61,3633.11,0.0,28.62,-52.92,26.95,0.02,0.0,0.0,3.0,2021-08-16 08:38:01,60.0
0.0,0.18,0.26,1092.29,23.5,-18.17,-38.89,17.67,44.59,4.02,2.1,315.43,992.0,5982.67,4326.3,-0.02,34.11,-16.73,30.01,0.52,0.0,0.0,3.0,2021-08-16 08:43:01,60.0
0.25,-0.0,0.85,1041.95,23.1,-18.17,-38.9,0.23,37.12,6.0,1.0,312.92,991.02,4490.91,3350.81,0.0,26.09,173.28,31.03,0.02,0.0,0.0,3.0,2021-08-16 08:47:01,60.0
0.38,0.07,1.32,1124.14,23.11,-18.19,-38.9,-9.87,55.41,4.97,2.0,307.52,992.0,5642.11,4099.37,0.0,17.32,-175.24,32.42,0.83,0.02,0.02,3.0,2021-08-16 08:52:01,60.0
0.19,-0.06,-0.75,1042.3,23.0,-18.19,-38.9,34.0,37.0,5.0,1.1,337.0,992.0,4940.61,3730.29,0.02,20.48,34.82,32.8,0.02,0.0,0.0,3.0,2021-08-16 08:56:01,60.0
0.86,0.06,1.96,1043.35,22.9,-18.19,-38.9,-7.74,26.02,4.98,1.1,273.66,991.98,6350.35,4656.76,0.0,7.33,-26.36,32.41,0.03,0.0,0.0,3.0,2021-08-16 09:01:01,60.0
0.31,-0.12,1.31,1040.14,22.9,-18.19,-38.91,12.43,36.94,4.98,1.99,274.89,992.97,4197.19,3246.45,-0.02,37.7,-67.4,33.02,-0.0,0.0,0.0,3.0,2021-08-16 09:05:01,60.0
0.25,-0.0,0.23,1043.45,23.1,-18.21,-38.91,-37.33,51.78,4.02,2.3,344.42,991.0,4286.72,3305.57,0.0,42.46,20.73,34.87,0.03,0.0,0.0,3.0,2021-08-16 09:10:01,60.0
0.25,0.0,0.87,1044.24,23.1,-18.21,-38.91,-17.07,41.07,3.03,2.38,311.5,992.0,5243.77,3937.89,-0.02,3.72,71.35,35.13,0.04,0.0,0.0,3.0,2021-08-16 09:14:01,60.0
0.07,0.12,0.07,1042.49,23.11,-18.21,-38.92,49.19,36.4,4.03,2.38,313.77,992.0,4503.98,3391.52,-0.02,24.35,172.45,35.33,0.02,0.02,0.02,3.0,2021-08-16 09:19:01,60.0
1.04,0.01,3.34,1191.65,23.2,-18.21,-38.92,46.93,29.11,3.98,2.18,241.87,991.98,6396.83,4675.51,0.0,11.48,-133.46,35.51,1.51,0.02,0.02,3.0,2021-08-16 09:23:01,60.0
-0.06,-0.12,0.2,1040.57,22.7,-18.21,-38.92,8.46,29.78,4.03,2.18,273.41,991.0,4782.2,3522.49,-0.02,2.2,136.48,35.53,0.0,0.0,0.0,3.0,2021-08-16 09:28:01,60.0
-0.06,0.62,0.85,1044.21,22.9,-18.21,-38.92,55.8,40.7,5.02,1.0,331.54,991.0,5785.66,4295.14,-0.02,25.47,-58.82,35.9,0.04,0.0,0.0,3.0,2021-08-16 09:32:01,60.0
0.14,0.36,-1.88,1453.82,23.5,-18.22,-38.92,18.49,22.81,5.02,1.1,318.74,992.0,6242.35,4498.38,0.0,11.54,-151.2,36.44,4.12,0.98,0.98,3.0,2021-08-16 09:37:01,60.0
0.75,0.06,0.94,1039.73,23.5,-18.22,-38.92,34.0,40.7,6.0,1.0,357.0,992.0,4231.69,3204.1,0.02,33.63,85.53,36.03,-0.01,0.0,0.0,3.0,2021-08-16 09:41:01,60.0
0.43,0.12,1.0,1040.19,23.9,-18.21,-38.92,31.87,36.94,4.98,1.0,331.12,993.0,4077.07,3116.13,0.0,28.26,43.15,35.59,-0.0,0.0,0.0,3.0,2021-08-16 09:46:01,60.0
0.2,0.03,0.9,1486.79,24.75,-18.22,-38.92,4.3,5.47,6.0,1.0,298.64,993.0,5860.35,4360.31,0.18,35.53,23.34,36.59,4.45,0.84,0.84,3.0,2021-08-16 09:50:01,60.0
0.55,-0.68,-0.31,1280.31,24.2,-18.22,-38.93,6.74,0.78,4.98,1.12,282.4,993.0,4601.24,3325.6,0.03,12.72,-87.41,37.5,2.39,0.98,0.98,3.0,2021-08-16 09:55:01,60.0
0.37,0.37,1.37,1040.14,23.41,-18.21,-38.94,40.0,36.94,4.98,1.02,338.57,992.0,4333.51,3222.37,-0.02,39.54,-62.55,37.23,-0.0,0.0,0.0,3.0,2021-08-16 09:59:01,60.0
0.31,-0.06,0.94,1039.66,23.7,-18.22,-38.93,32.0,51.9,5.0,2.3,362.0,993.0,4275.39,3205.51,0.0,51.6,-52.22,36.84,-0.01,0.0,0.0,3.0,2021-08-16 10:04:01,60.0
0.12,-0.31,-0.31,1039.54,23.8,-18.2,-38.91,36.0,37.0,5.0,2.3,336.0,993.0,4046.32,3064.15,0.0,48.28,5.79,34.13,-0.01,0.0,0.0,3.0,2021-08-16 10:08:01,60.0
0.25,0.06,1.12,1039.69,24.4,-18.21,-38.92,26.0,55.6,4.0,3.3,322.0,993.0,4185.74,3155.12,0.0,51.64,-17.95,35.69,-0.01,0.0,0.0,3.0,2021-08-16 10:13:01,60.0
0.44,-0.12,0.0,1039.81,25.5,-18.22,-38.93,22.0,40.7,5.0,2.4,355.0,993.0,4252.77,3177.93,0.0,33.3,-16.38,37.73,-0.01,0.0,0.0,3.0,2021-08-16 10:17:01,60.0
0.19,-0.06,1.06,1040.91,25.3,-18.2,-38.92,8.0,37.0,5.0,2.4,362.0,993.0,4049.65,3082.21,0.0,42.05,22.96,35.36,0.0,0.0,0.0,3.0,2021-08-16 10:22:01,60.0
0.81,0.06,2.13,1044.37,25.9,-18.18,-38.9,-4.0,55.6,5.0,3.0,357.0,994.0,4104.39,3166.22,0.0,57.36,-10.11,32.12,0.04,0.0,0.0,3.0,2021-08-16 10:26:01,60.0
0.19,0.06,0.94,1044.55,26.0,-18.15,-38.88,4.0,44.4,5.0,3.0,372.0,994.0,3999.54,3063.28,0.0,53.06,6.35,27.82,0.04,0.0,0.0,3.0,2021-08-16 10:31:01,60.0
0.13,0.74,0.5,1054.15,25.8,-18.14,-38.85,-0.13,0.73,3.03,4.18,325.69,994.0,4516.74,3409.75,0.02,19.78,21.03,24.99,0.14,0.0,0.0,3.0,2021-08-16 10:35:01,60.0
0.19,0.19,0.38,1044.11,24.9,-18.11,-38.83,-14.0,55.6,3.0,5.2,325.0,993.0,4153.8,3177.55,0.0,52.94,-7.52,21.23,0.04,0.0,0.0,3.0,2021-08-16 10:40:01,60.0
0.06,0.31,0.69,1042.13,25.2,-18.09,-38.81,28.0,55.6,4.0,4.2,364.0,993.0,4515.85,3360.16,0.0,45.3,-2.13,18.09,0.02,0.0,0.0,3.0,2021-08-16 10:44:01,60.0
0.06,-0.38,0.56,1040.74,25.3,-18.05,-38.79,30.0,55.6,4.0,4.3,353.0,995.0,4071.87,3107.7,0.0,55.75,1.76,13.33,0.0,0.0,0.0,3.0,2021-08-16 10:49:01,60.0
0.14,-0.06,0.47,1044.34,25.7,-18.03,-38.77,2.23,40.95,4.0,4.3,344.25,993.98,4015.61,3112.16,-0.0,49.25,3.76,9.93,0.04,0.0,0.0,3.0,2021-08-16 10:53:01,60.0
0.49,0.12,2.46,1044.25,26.19,-18.01,-38.74,-17.2,55.23,4.0,4.4,357.9,994.0,3990.51,3077.06,0.0,58.18,-6.52,5.92,0.04,0.0,0.0,3.0,2021-08-16 10:58:01,60.0
0.01,-0.12,0.56,1042.28,26.3,-17.97,-38.71,19.8,51.9,3.0,5.1,352.0,995.0,4220.94,3237.26,0.02,54.79,-5.16,1.41,0.02,0.0,0.0,3.0,2021-08-16 11:03:01,60.0
