ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.25,1.0,1041.48,23.1,-17.97,-38.71,16.0,51.9,4.0,1.4,296.0,990.0,4620.6,3211.81,0.0,41.56,16.15,1.61,0.02,0.0,0.0,3.0,2021-08-14 07:02:01,
0.25,0.31,1.06,1043.7,24.4,-18.01,-38.77,-8.0,48.2,4.0,1.4,291.0,991.0,5406.09,3799.07,0.02,45.47,-1.41,8.89,0.05,0.0,0.0,3.0,2021-08-14 07:11:01,60.0
0.0,0.07,0.88,1045.74,22.7,-18.04,-38.81,19.51,48.2,4.0,1.4,290.03,989.02,5190.82,3638.4,-0.02,47.66,-0.71,13.8,0.07,0.0,0.0,3.0,2021-08-14 07:20:01,60.0
0.37,0.25,0.88,1045.84,23.1,-18.05,-38.83,-3.93,0.0,2.03,3.27,251.31,990.0,4210.36,2826.85,-0.03,3.14,-78.07,17.02,0.07,0.0,0.0,3.0,2021-08-14 07:29:01,60.0
0.92,0.19,2.41,1045.21,22.6,-18.06,-38.85,1.9,48.32,4.0,1.4,278.34,990.02,5266.9,3718.62,0.02,48.56,-4.65,19.43,0.06,0.0,0.0,3.0,2021-08-14 07:38:01,60.0
0.0,-0.19,-0.39,1044.95,22.6,-18.1,-38.92,-13.87,44.46,4.0,1.4,289.92,990.0,5468.53,3836.3,0.0,46.2,3.15,27.39,0.06,0.0,0.0,3.0,2021-08-14 07:48:01,60.0
0.38,0.38,0.81,1047.87,23.3,-18.11,-38.93,-18.0,0.0,4.0,2.3,202.0,990.0,4276.95,2873.22,-0.02,0.61,-69.88,28.58,0.09,0.0,0.0,3.0,2021-08-14 07:57:01,60.0
0.43,0.44,1.31,1045.41,22.5,-18.13,-38.96,-12.07,51.78,5.0,1.99,228.56,990.0,5192.82,3619.53,-0.02,46.0,-8.38,33.3,0.06,0.0,0.0,3.0,2021-08-14 08:06:01,60.0
0.06,-0.25,-0.88,1044.61,22.6,-18.16,-39.02,-14.0,48.2,5.0,1.4,244.0,990.0,4953.13,3480.82,0.0,45.79,20.92,40.09,0.05,0.0,0.0,3.0,2021-08-14 08:15:01,60.0
0.25,0.31,1.19,1044.23,22.6,-18.19,-39.08,0.0,48.2,5.0,1.4,237.0,990.0,5097.34,3580.46,0.0,46.33,1.89,46.81,0.05,0.0,0.0,3.0,2021-08-14 08:24:01,60.0
0.19,0.5,1.19,1044.5,22.9,-18.21,-39.14,13.6,33.55,4.0,2.3,240.42,990.0,4835.45,3437.61,-0.02,45.3,8.58,53.88,0.05,0.0,0.0,3.0,2021-08-14 08:34:01,60.0
0.38,0.06,-0.12,1044.35,23.0,-18.25,-39.19,-24.0,48.2,4.0,2.2,273.0,990.0,4950.19,3481.6,0.0,46.33,1.52,60.3,0.05,0.0,0.0,3.0,2021-08-14 08:43:01,60.0
0.2,0.09,0.97,1089.92,22.69,-18.26,-39.2,-45.23,1.67,3.03,2.29,200.55,990.0,8025.39,5423.35,0.03,10.69,2.42,61.75,0.51,0.0,0.0,3.0,2021-08-14 08:52:01,60.0
0.13,-0.19,-0.76,1044.36,22.4,-18.27,-39.19,40.7,44.09,4.0,2.1,250.32,990.0,5828.23,4015.7,0.0,16.01,163.27,62.0,0.05,0.0,0.0,3.0,2021-08-14 09:01:01,60.0
