ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.38,0.38,0.94,1044.01,23.0,-17.97,-38.71,6.0,14.8,4.0,1.3,268.0,990.0,5143.22,3600.74,0.0,32.06,-4.75,1.06,0.03,0.0,0.0,4.0,2021-08-16 08:12:00,
0.07,-0.01,0.63,1045.21,24.0,-18.06,-38.75,-4.33,44.4,6.0,1.1,274.03,991.0,4505.28,3219.55,0.0,44.84,-3.74,11.59,0.04,0.0,0.0,4.0,2021-08-16 08:27:00,60.0
-0.07,0.37,1.0,1045.37,23.5,-18.12,-38.81,-7.13,0.12,4.0,1.33,243.97,990.97,3979.75,2922.66,0.0,1.18,22.22,20.43,0.04,0.0,0.0,4.0,2021-08-16 08:42:00,60.0
-0.06,-0.42,0.32,1045.42,22.3,-18.18,-38.84,-24.17,51.71,3.02,2.99,262.58,990.0,5525.77,3895.64,0.0,39.06,27.12,27.72,0.04,0.0,0.0,4.0,2021-08-16 08:58:00,60.0
0.25,-0.18,0.45,1046.74,22.5,-18.23,-38.86,-21.62,47.37,4.0,2.28,273.29,990.0,4994.15,3670.24,-0.03,24.95,-29.7,33.83,0.06,0.0,0.0,4.0,2021-08-16 09:13:00,60.0
1.12,0.56,3.38,1046.65,23.9,-18.32,-38.89,28.0,37.0,5.0,1.2,264.0,991.0,4631.42,3351.76,0.0,40.74,-4.36,44.17,0.05,0.0,0.0,4.0,2021-08-16 09:29:00,60.0
0.18,0.18,0.92,1045.85,24.9,-18.41,-38.92,15.87,36.88,4.97,1.22,278.77,991.0,4942.73,3559.69,0.02,34.51,20.36,54.45,0.05,0.0,0.0,4.0,2021-08-16 09:44:00,60.0
0.14,0.2,0.72,1047.1,24.2,-18.48,-38.96,-1.8,36.94,4.02,1.3,292.43,991.0,4647.8,3367.45,0.0,40.41,19.72,63.31,0.06,0.0,0.0,4.0,2021-08-16 10:00:00,60.0
0.09,-0.05,-0.91,1046.24,26.09,-18.55,-39.02,6.33,44.15,3.0,1.3,351.63,991.0,5055.52,3607.74,0.0,42.01,2.3,73.07,0.05,0.0,0.0,4.0,2021-08-16 10:15:00,60.0
0.35,0.4,1.19,1046.78,23.89,-18.61,-39.02,-10.73,33.01,3.0,1.2,335.79,991.0,4719.22,3440.52,0.04,37.83,1.44,79.34,0.06,0.0,0.0,4.0,2021-08-16 10:31:00,60.0
