ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.31,-0.06,-1.69,1040.89,23.4,-17.96,-38.72,-10.0,37.0,4.0,1.2,241.0,990.0,5212.71,3577.6,0.0,39.55,-25.72,1.35,0.02,0.0,0.0,5.0,2021-08-16 07:11:00,
0.25,0.37,0.94,1042.02,24.2,-17.96,-38.72,-15.02,0.0,4.97,1.21,341.59,991.0,4594.93,2963.24,0.02,0.56,-76.29,1.48,0.03,0.0,0.0,5.0,2021-08-16 07:22:00,60.0
0.25,0.25,1.0,1041.2,23.9,-17.96,-38.72,-2.0,0.0,3.0,2.2,315.0,991.0,5021.24,3454.17,0.0,0.69,-23.67,1.56,0.02,0.0,0.0,5.0,2021-08-16 07:33:00,60.0
0.25,0.44,0.82,1041.28,23.9,-17.95,-38.74,1.93,0.0,5.0,1.2,305.3,990.0,4477.34,2911.8,0.0,0.18,84.11,3.53,0.02,0.0,0.0,5.0,2021-08-16 07:44:00,60.0
0.38,0.49,0.87,1041.97,24.1,-17.95,-38.74,-19.87,0.0,4.97,1.33,265.95,991.0,4579.43,2959.79,0.02,1.57,-151.03,3.62,0.03,0.0,0.0,5.0,2021-08-16 07:55:00,60.0
0.25,1.0,1.44,1040.44,23.0,-17.98,-38.78,-10.0,40.7,4.0,2.4,301.0,990.0,5368.96,3642.73,-0.02,39.97,3.46,8.59,0.01,0.0,0.0,5.0,2021-08-16 08:06:00,60.0
0.25,0.49,1.06,1040.76,23.5,-18.02,-38.83,-0.13,37.06,5.0,2.0,298.58,990.98,5211.31,3538.81,0.0,37.74,0.46,14.88,0.02,0.0,0.0,5.0,2021-08-16 08:17:00,60.0
0.25,1.0,1.19,1041.22,23.8,-18.06,-38.87,-12.0,37.0,4.0,2.2,340.0,991.0,5224.87,3580.33,-0.02,35.4,4.27,21.21,0.02,0.0,0.0,5.0,2021-08-16 08:28:00,60.0
0.56,0.62,0.94,1041.22,23.8,-18.11,-38.91,-23.6,44.4,4.0,2.3,323.13,991.0,5263.3,3586.25,0.0,39.49,-6.3,27.74,0.02,0.0,0.0,5.0,2021-08-16 08:39:00,60.0
0.25,-0.75,-0.81,1041.26,23.9,-18.15,-38.98,-4.0,44.4,4.0,2.4,330.0,991.0,5093.02,3502.51,0.0,49.96,-7.4,35.84,0.02,0.0,0.0,5.0,2021-08-16 08:50:00,60.0
-0.06,-0.36,-0.11,1041.55,24.2,-18.17,-39.06,-3.93,44.52,4.0,2.4,335.9,991.0,5369.27,3671.29,0.02,47.6,-26.85,44.35,0.02,0.0,0.0,5.0,2021-08-16 09:01:00,60.0
0.13,0.5,0.94,1042.22,24.6,-18.16,-39.15,-6.03,51.72,4.0,2.4,323.77,991.0,4601.22,3210.57,0.02,49.51,5.86,51.62,0.03,0.0,0.0,5.0,2021-08-16 09:12:00,60.0
