ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-0.44,-1.81,-0.75,982.48,23.5,-17.95,-38.71,2.0,0.0,6.0,1.0,272.0,990.0,5711.72,4065.2,0.02,20.23,4.69,1.15,-0.14,0.0,0.0,2.0,2021-08-13 08:55:01,
1.06,0.55,2.64,979.87,23.8,-17.92,-38.73,14.23,40.89,5.0,1.3,253.4,990.0,4476.72,3329.21,0.0,48.53,-11.78,6.02,-0.17,0.0,0.0,2.0,2021-08-13 09:03:01,60.0
0.25,-0.24,-0.71,984.56,24.3,-17.86,-38.77,0.43,51.78,5.97,1.0,275.12,991.0,4770.74,3515.32,0.0,50.58,-4.55,13.4,-0.12,0.0,0.0,2.0,2021-08-13 09:12:01,60.0
0.07,-0.12,0.4,987.57,24.6,-17.81,-38.8,-9.8,44.4,6.95,0.43,282.48,990.0,4495.3,3311.48,-0.02,50.51,-9.55,19.87,-0.09,0.0,0.0,2.0,2021-08-13 09:20:01,60.0
0.19,0.06,0.81,988.83,25.1,-17.75,-38.82,10.0,51.9,7.0,0.4,299.0,990.0,4614.28,3434.92,0.0,50.07,6.52,27.12,-0.08,0.0,0.0,2.0,2021-08-13 09:29:01,60.0
0.5,0.0,1.56,989.53,25.5,-17.69,-38.84,-2.0,51.9,7.0,0.4,315.0,990.0,4869.98,3608.24,0.0,52.01,9.84,33.86,-0.07,0.0,0.0,2.0,2021-08-13 09:37:01,60.0
0.88,0.0,2.13,988.69,26.1,-17.63,-38.87,16.0,40.7,6.0,1.4,315.0,991.0,5590.47,4010.92,0.02,40.11,10.91,40.95,-0.08,0.0,0.0,2.0,2021-08-13 09:46:01,60.0
0.44,0.31,1.31,984.05,26.5,-17.59,-38.92,36.0,55.6,6.0,1.0,344.0,991.0,4835.19,3529.52,0.0,56.58,23.36,47.88,-0.13,0.0,0.0,2.0,2021-08-13 09:54:01,60.0
0.25,-0.5,-1.25,987.94,24.5,-17.54,-38.95,30.0,37.0,5.0,2.0,343.0,990.0,5542.66,3975.5,0.02,36.02,-22.24,53.61,-0.09,0.0,0.0,2.0,2021-08-13 10:03:01,60.0
0.93,-0.12,2.11,986.37,24.4,-17.5,-38.97,1.8,51.96,5.0,2.0,332.32,990.0,6354.1,4470.83,0.0,9.95,-18.38,58.56,-0.1,0.0,0.0,2.0,2021-08-13 10:11:01,60.0
0.19,0.0,-0.96,986.67,24.6,-17.44,-38.99,61.17,58.74,4.0,2.0,262.63,990.0,4986.01,3582.78,-0.02,52.74,-3.75,65.59,-0.1,0.0,0.0,2.0,2021-08-13 10:20:01,60.0
-0.31,-0.12,-0.62,986.43,24.9,-17.41,-39.02,54.0,44.4,4.0,2.0,284.0,990.0,4934.4,3570.17,0.0,52.6,11.69,70.71,-0.1,0.0,0.0,2.0,2021-08-13 10:28:01,60.0
0.12,0.0,-0.69,985.48,26.0,-17.34,-39.04,64.0,51.9,4.0,1.4,344.0,991.0,4989.5,3625.15,0.02,48.6,42.55,77.77,-0.11,0.0,0.0,2.0,2021-08-13 10:37:01,60.0
0.31,0.19,1.18,988.08,24.9,-17.29,-39.01,10.1,48.26,4.0,1.3,312.67,990.0,4660.36,3431.48,0.0,45.62,30.39,81.56,-0.09,0.0,0.0,2.0,2021-08-13 10:45:01,60.0
0.94,-0.32,2.47,988.21,25.4,-17.24,-38.98,21.73,44.09,4.98,1.31,312.83,990.0,4680.65,3429.08,0.0,46.95,-32.58,85.77,-0.08,0.02,0.02,2.0,2021-08-13 10:54:01,60.0
1.06,-0.12,2.88,981.45,25.1,-17.24,-38.98,-32.0,33.3,3.0,1.3,251.0,990.0,5779.19,4155.95,0.02,9.16,160.73,85.52,-0.15,0.0,0.0,2.0,2021-08-13 11:02:01,60.0
-0.19,-0.12,-0.69,979.3,26.0,-17.24,-38.98,32.0,44.4,5.0,1.3,367.0,991.0,4579.38,3294.54,0.0,34.19,106.61,85.37,-0.17,0.0,0.0,2.0,2021-08-13 11:11:01,60.0
0.44,0.88,1.0,978.3,27.0,-17.21,-38.99,52.0,44.4,4.0,1.4,310.0,991.0,4493.45,3209.09,0.02,24.45,8.72,89.1,-0.18,0.0,0.0,2.0,2021-08-13 11:19:01,60.0
0.25,0.0,0.94,978.79,26.7,-17.16,-39.01,0.0,48.2,5.0,1.4,287.0,991.0,4495.76,3301.5,0.02,50.98,-29.11,94.71,-0.18,0.0,0.0,2.0,2021-08-13 11:28:01,60.0
1.06,0.31,2.75,976.18,26.8,-17.14,-39.06,0.0,37.0,5.0,2.0,277.0,991.0,5007.92,3623.76,0.0,48.0,1.38,98.67,-0.2,0.0,0.0,2.0,2021-08-13 11:36:01,60.0
0.81,-0.06,1.06,1181.6,24.0,-17.13,-39.09,-16.0,25.9,5.0,2.0,312.0,990.0,5933.17,4214.14,0.0,21.5,44.76,100.97,1.84,1.0,1.0,2.0,2021-08-13 11:45:01,60.0
0.49,-0.12,1.18,1006.24,24.59,-17.11,-39.07,9.64,52.08,3.0,2.2,250.77,990.0,5474.6,3936.5,-0.03,18.13,48.43,102.29,0.1,0.0,0.0,2.0,2021-08-13 11:53:01,60.0
-2.63,-0.03,-1.83,1097.28,24.35,-17.08,-39.05,47.65,50.34,3.0,1.92,280.2,990.0,23414.61,16358.83,2.66,36.35,22.51,105.29,1.0,0.34,0.69,2.0,2021-08-13 12:02:01,60.0
0.49,-0.42,-0.66,1103.96,25.1,-17.08,-39.05,58.23,37.0,3.0,1.1,307.39,990.0,6479.75,4522.06,-0.02,22.06,38.42,104.87,1.07,0.0,0.0,2.0,2021-08-13 12:10:01,60.0
1.06,-0.12,2.29,1057.28,24.7,-17.08,-39.04,38.38,51.39,3.0,1.1,333.0,990.0,6738.94,4756.19,-0.03,9.89,36.37,104.87,0.6,0.0,0.0,2.0,2021-08-13 12:19:01,60.0
0.24,0.07,1.42,1158.9,25.0,-17.07,-39.03,-13.94,0.0,2.0,2.1,284.74,990.0,6476.7,4565.59,0.03,5.62,-27.69,105.1,1.62,0.97,0.97,2.0,2021-08-13 12:27:01,60.0
0.21,-0.0,0.49,981.53,24.59,-17.08,-39.03,44.49,37.24,3.0,1.3,363.9,990.0,5704.76,4017.46,0.02,28.72,-78.45,104.58,-0.15,0.0,0.0,2.0,2021-08-13 12:36:01,60.0
0.56,-0.3,-0.04,1026.05,25.3,-17.08,-39.04,1.86,37.2,3.0,1.2,320.09,990.0,6162.1,4303.93,-0.06,18.91,99.72,104.41,0.29,0.0,0.0,2.0,2021-08-13 12:44:01,60.0
0.93,0.38,2.42,982.52,25.7,-17.09,-39.04,27.7,25.9,3.0,1.2,307.87,990.0,6143.11,4311.55,0.0,23.38,6.5,103.99,-0.14,0.0,0.0,2.0,2021-08-13 12:53:01,60.0
0.28,0.04,1.0,1268.09,25.26,-17.1,-39.05,14.96,11.29,2.22,1.81,292.4,990.22,15361.14,10871.45,1.73,22.65,-18.42,102.69,2.7,1.0,1.22,2.0,2021-08-13 13:01:01,60.0
