ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-0.19,-0.12,0.0,1050.68,23.3,-17.97,-38.72,0.0,55.6,5.0,2.1,229.0,994.0,4670.82,3325.18,0.0,57.34,-6.25,1.32,0.03,0.0,0.0,4.0,2021-08-17 07:37:01,
-0.07,-0.25,-1.0,1051.99,23.8,-17.98,-38.75,3.93,48.26,3.02,4.97,221.33,995.0,5075.25,3595.85,0.02,54.97,-0.94,5.01,0.04,0.0,0.0,4.0,2021-08-17 07:41:01,60.0
0.25,0.12,1.06,1051.95,24.5,-17.99,-38.79,-6.0,51.9,3.0,4.4,232.0,995.0,4924.47,3469.95,0.0,55.37,-0.23,9.39,0.04,0.0,0.0,4.0,2021-08-17 07:46:01,60.0
0.19,0.19,0.75,1052.4,24.6,-18.0,-38.8,-9.67,0.0,3.0,4.3,167.21,995.0,3990.36,2704.72,0.02,2.21,-7.82,11.51,0.04,0.0,0.0,4.0,2021-08-17 07:50:01,60.0
0.25,0.19,0.94,1054.04,24.3,-18.0,-38.8,11.83,0.0,2.02,4.2,150.0,995.0,3958.21,2579.85,-0.02,0.73,-67.41,11.56,0.06,0.0,0.0,4.0,2021-08-17 07:55:01,60.0
0.25,0.25,0.75,1054.42,24.2,-18.0,-38.81,3.93,0.0,3.0,4.2,152.84,995.0,3933.97,2538.23,-0.03,0.88,-73.15,11.6,0.06,0.0,0.0,4.0,2021-08-17 07:59:01,60.0
0.03,-0.06,-0.5,1054.37,23.81,-18.01,-38.82,-9.57,28.93,3.0,3.03,207.52,995.0,20066.8,13535.06,3.42,15.86,50.65,13.43,0.06,0.0,0.0,4.0,2021-08-17 08:04:01,60.0
0.25,-0.38,-0.62,1053.21,23.3,-18.02,-38.84,-68.0,55.6,3.0,2.2,181.0,994.0,3985.43,2818.32,-0.15,53.93,-3.29,15.65,0.05,0.0,0.0,4.0,2021-08-17 08:08:01,60.0
-0.19,-0.38,-0.38,1052.56,23.2,-18.02,-38.88,-68.0,48.2,3.0,2.2,185.0,994.0,4573.29,3271.54,0.02,44.84,7.58,19.66,0.04,0.0,0.0,4.0,2021-08-17 08:13:01,60.0
0.24,0.25,0.93,1052.46,23.3,-18.03,-38.91,-35.41,51.9,3.0,2.2,202.74,994.0,5012.68,3529.81,0.02,51.26,-21.95,22.85,0.04,0.0,0.0,4.0,2021-08-17 08:17:01,60.0
0.75,0.5,1.63,1052.62,23.4,-18.05,-38.94,28.0,44.4,3.0,2.3,203.0,994.0,4824.65,3388.31,-0.03,51.51,-18.83,26.62,0.04,0.0,0.0,4.0,2021-08-17 08:22:01,60.0
0.13,0.25,0.69,1052.63,23.5,-18.05,-38.97,-14.95,40.94,3.0,2.4,226.54,994.97,4892.63,3456.14,0.05,41.66,-46.81,29.94,0.04,0.0,0.0,4.0,2021-08-17 08:27:01,60.0
0.78,-0.4,-0.05,1053.95,23.81,-18.05,-38.97,-21.76,46.74,3.0,3.0,222.12,995.0,3839.76,2640.1,-0.42,9.34,-38.51,30.1,0.06,0.0,0.0,4.0,2021-08-17 08:31:01,60.0
0.13,0.18,0.82,1053.56,23.0,-18.08,-39.0,-17.53,48.32,3.0,3.1,246.33,994.0,4649.62,3298.9,0.0,46.71,10.91,33.68,0.05,0.0,0.0,4.0,2021-08-17 08:36:01,60.0
0.61,0.44,1.6,1054.52,22.9,-18.1,-39.01,-10.73,52.52,3.0,3.1,242.43,994.0,4914.51,3462.94,0.0,46.83,18.2,36.14,0.06,0.0,0.0,4.0,2021-08-17 08:40:01,60.0
