ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,-0.19,0.0,1056.23,22.0,-17.96,-38.71,32.0,51.9,4.0,2.1,254.0,993.0,5279.97,4001.34,0.0,54.56,-52.65,1.07,0.02,0.0,0.0,1.0,2021-08-13 07:37:00,
0.81,0.19,0.38,1062.6,24.2,-18.0,-38.77,0.0,51.9,4.0,2.2,261.0,995.0,4748.96,3654.32,0.0,53.94,-0.78,8.04,0.08,0.0,0.0,1.0,2021-08-13 07:45:00,60.0
0.25,-0.06,0.97,1062.3,25.6,-18.04,-38.82,5.7,44.46,4.0,2.3,256.15,996.0,4833.84,3702.73,0.0,47.26,-5.49,15.44,0.08,0.0,0.0,1.0,2021-08-13 07:54:00,60.0
0.12,-0.11,0.54,1064.36,24.66,-18.08,-38.86,31.07,43.35,3.65,3.98,325.32,995.35,43332.56,32478.77,7.34,43.1,-3.35,21.4,0.1,0.0,0.0,1.0,2021-08-13 08:03:00,60.0
0.41,-0.44,-0.68,1064.71,23.25,-18.13,-38.9,22.93,47.3,4.0,7.1,336.53,994.0,13178.67,10183.98,1.73,45.96,0.58,27.69,0.1,0.0,0.0,1.0,2021-08-13 08:12:00,60.0
0.43,-0.06,0.91,1067.61,23.0,-18.18,-38.94,-62.47,44.4,4.0,4.33,293.86,994.0,4632.54,3592.21,-0.02,43.71,17.16,34.43,0.13,0.0,0.0,1.0,2021-08-13 08:21:00,60.0
0.19,0.06,1.0,1069.23,23.0,-18.21,-38.99,-30.33,47.95,3.97,2.17,288.77,994.0,4623.61,3582.2,0.0,41.19,36.96,40.54,0.15,0.0,0.0,1.0,2021-08-13 08:30:00,60.0
0.19,0.12,0.88,1093.01,22.7,-18.22,-39.04,56.46,48.32,3.98,1.31,260.89,993.98,7351.78,5221.67,-0.07,19.9,42.68,45.23,0.38,0.0,0.0,1.0,2021-08-13 08:39:00,60.0
1.63,0.19,-1.63,1144.94,22.4,-18.25,-39.07,16.0,22.2,3.0,1.3,194.0,993.0,7912.38,5685.31,0.0,26.78,-43.02,50.05,0.9,0.0,0.0,1.0,2021-08-13 08:47:00,60.0
0.06,-0.06,1.0,1074.82,22.1,-18.25,-39.1,-6.54,50.97,3.0,3.99,214.2,993.0,5630.08,4134.15,-0.06,34.67,-5.89,52.84,0.2,0.0,0.0,1.0,2021-08-13 08:56:00,60.0
0.43,-0.31,1.68,1076.21,22.1,-18.26,-39.11,15.36,51.96,3.0,4.1,246.66,993.0,4673.7,3555.36,-0.02,50.84,-21.06,53.76,0.22,0.0,0.0,1.0,2021-08-13 09:05:00,60.0
0.19,-0.31,0.94,1076.75,22.4,-18.3,-39.14,21.59,55.66,3.0,4.3,229.1,993.0,4454.53,3431.51,-0.02,49.99,39.83,59.1,0.22,0.0,0.0,1.0,2021-08-13 09:14:00,60.0
0.16,0.0,0.94,1078.5,23.0,-18.26,-39.18,-0.6,44.4,3.0,5.0,254.73,994.0,4600.15,3592.33,0.0,36.58,15.84,60.31,0.24,0.0,0.0,1.0,2021-08-13 09:23:00,60.0
-0.05,-0.06,0.64,1077.88,23.0,-18.21,-39.18,2.47,40.82,3.0,5.2,228.23,994.03,4640.34,3579.63,0.0,40.51,35.67,57.38,0.23,0.0,0.0,1.0,2021-08-13 09:32:00,60.0
0.0,-0.07,-0.18,1081.89,22.7,-18.18,-39.17,-25.6,40.52,3.0,5.3,312.1,994.0,4621.63,3611.11,0.0,36.87,-10.21,54.74,0.27,0.0,0.0,1.0,2021-08-13 09:41:00,60.0
0.78,0.21,2.67,1100.29,22.95,-18.16,-39.13,-0.45,37.49,3.13,5.37,324.55,994.0,8904.82,6779.94,0.83,35.6,-2.72,50.16,0.46,0.13,0.13,1.0,2021-08-13 09:49:00,60.0
0.12,-0.06,0.94,1078.92,22.9,-18.18,-39.08,39.7,37.0,3.98,1.2,287.36,994.0,4558.01,3497.33,0.02,38.02,-20.01,46.94,0.24,0.0,0.0,1.0,2021-08-13 09:58:00,60.0
0.0,0.0,1.0,1079.88,22.9,-18.19,-39.03,11.83,36.88,3.98,1.2,342.58,994.0,4208.66,3305.61,0.0,34.19,41.96,43.0,0.25,0.0,0.0,1.0,2021-08-13 10:07:00,60.0
0.25,-0.06,0.94,1081.32,24.1,-18.23,-39.01,14.0,33.3,3.0,1.4,280.0,995.0,4537.03,3511.12,0.0,29.41,66.9,44.18,0.27,0.0,0.0,1.0,2021-08-13 10:16:00,60.0
0.19,0.0,1.12,1082.44,24.61,-18.26,-38.99,29.41,36.88,4.93,1.01,311.9,995.0,4742.67,3635.55,0.02,30.61,-68.13,44.93,0.28,0.0,0.0,1.0,2021-08-13 10:25:00,60.0
0.19,-0.25,1.06,1086.05,25.6,-18.24,-38.98,-4.0,51.9,4.0,1.1,307.0,996.0,4518.3,3504.96,0.0,43.84,3.07,41.93,0.31,0.0,0.0,1.0,2021-08-13 10:34:00,60.0
-0.55,0.43,1.43,1534.83,25.71,-18.2,-39.03,8.37,4.44,3.03,2.28,292.72,996.0,5303.58,3911.34,0.0,35.16,-25.62,43.19,4.79,0.98,0.98,1.0,2021-08-13 10:43:00,60.0
0.03,-0.05,1.16,1479.44,23.48,-18.19,-39.05,4.24,3.48,4.88,1.01,287.06,994.0,6212.7,4601.88,0.12,4.34,-100.15,44.77,4.23,0.88,0.88,1.0,2021-08-13 10:51:00,60.0
0.26,0.25,1.06,1081.08,24.9,-18.23,-39.1,37.05,55.48,4.98,1.11,337.52,995.0,4880.65,3730.78,0.02,52.05,-1.46,50.81,0.27,0.0,0.0,1.0,2021-08-13 11:00:00,60.0
0.06,0.06,1.33,1098.73,24.5,-18.25,-39.15,27.8,55.72,4.0,1.11,335.98,995.0,6305.33,4738.07,0.02,46.16,-18.39,57.16,0.44,0.03,0.03,1.0,2021-08-13 11:09:00,60.0
0.94,0.0,2.25,1479.17,23.9,-18.29,-39.17,12.0,44.4,3.0,2.1,274.0,995.0,6699.73,4840.8,-0.03,15.27,1.4,61.53,4.23,1.0,1.0,1.0,2021-08-13 11:18:00,60.0
-0.07,-0.26,-0.98,1084.42,23.88,-18.31,-39.2,4.66,55.48,3.03,3.23,311.15,994.0,5516.77,4116.86,0.02,51.46,-16.79,65.05,0.3,0.0,0.0,1.0,2021-08-13 11:27:00,60.0
0.57,0.0,1.61,1087.01,23.69,-18.31,-39.21,27.38,44.65,4.0,2.1,285.07,994.97,5449.86,4046.4,0.02,29.43,59.32,65.99,0.32,0.0,0.0,1.0,2021-08-13 11:36:00,60.0
-0.18,-0.43,-0.54,1095.15,24.0,-18.31,-39.2,41.3,48.01,4.0,2.4,222.63,995.0,6147.86,4576.22,-0.0,14.32,62.1,65.11,0.41,0.02,0.02,1.0,2021-08-13 11:45:00,60.0
0.25,0.26,1.38,1482.27,23.8,-18.31,-39.18,-20.61,47.82,3.02,2.99,277.1,995.0,6167.77,4563.04,-0.02,11.79,-23.53,63.03,4.26,0.98,0.98,1.0,2021-08-13 11:53:00,60.0
0.13,0.24,1.09,1086.68,24.5,-18.32,-39.19,24.3,40.7,2.98,1.2,319.67,995.0,5250.38,3902.6,-0.01,44.48,-37.8,64.71,0.32,0.0,0.0,1.0,2021-08-13 12:02:00,60.0
0.17,-0.18,1.05,1089.75,23.61,-18.29,-39.22,23.8,48.07,3.0,1.2,292.23,995.0,5655.04,4212.4,0.0,31.85,-5.4,65.4,0.35,0.0,0.0,1.0,2021-08-13 12:11:00,60.0
