ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.38,0.19,1.19,1040.03,36.8,-17.97,-38.69,22.0,44.4,5.0,1.3,265.0,999.0,3560.14,2800.76,-0.02,43.02,22.01,1.37,-0.04,0.0,0.0,1.0,2021-08-16 16:20:01,
-0.06,-0.55,-0.78,1037.54,27.71,-17.97,-38.68,-0.04,50.94,5.02,1.3,264.37,993.04,6525.0,4564.65,-0.1,35.63,112.72,2.96,-0.06,0.0,0.0,1.0,2021-08-16 16:24:01,60.0
0.74,0.86,1.68,1035.79,28.2,-17.98,-38.64,-3.57,48.14,6.0,1.1,268.74,993.0,4876.99,3491.66,0.0,52.48,-1.75,6.71,-0.08,0.0,0.0,1.0,2021-08-16 16:29:01,60.0
0.01,-0.72,-0.97,1034.08,28.48,-17.99,-38.61,39.23,47.83,4.02,1.2,258.07,993.0,4675.98,3315.24,-0.02,49.11,10.77,10.65,-0.1,0.0,0.0,1.0,2021-08-16 16:34:01,60.0
-0.0,-0.31,-0.73,1034.33,26.9,-18.0,-38.58,49.57,55.54,4.98,1.31,286.85,993.0,4832.13,3445.95,0.0,51.54,-3.93,14.05,-0.09,0.0,0.0,1.0,2021-08-16 16:39:01,60.0
0.2,-0.24,0.29,1036.17,27.0,-18.01,-38.55,46.03,44.46,5.0,1.2,256.35,993.0,6371.84,4453.06,-0.02,5.81,30.53,17.13,-0.08,0.0,0.0,1.0,2021-08-16 16:44:01,60.0
0.49,0.12,0.38,1034.86,27.8,-18.02,-38.52,53.43,44.34,3.98,1.99,287.7,993.0,4662.35,3376.04,-0.02,46.83,19.77,20.79,-0.09,0.0,0.0,1.0,2021-08-16 16:49:01,60.0
0.12,0.24,1.24,1037.82,28.01,-18.03,-38.48,26.33,44.4,4.02,1.99,244.49,993.0,5378.21,3876.46,0.0,28.4,-22.57,24.48,-0.06,0.0,0.0,1.0,2021-08-16 16:54:01,60.0
0.88,1.0,1.94,1041.86,28.3,-18.03,-38.46,38.0,44.4,4.0,5.4,297.0,994.0,6706.75,4707.51,0.0,17.84,-40.98,26.9,-0.02,0.0,0.0,1.0,2021-08-16 16:58:01,60.0
0.31,-0.0,1.04,1037.48,28.8,-18.05,-38.44,49.93,40.83,4.98,1.1,279.72,994.0,5214.99,3710.23,0.0,34.99,20.91,29.92,-0.06,0.0,0.0,1.0,2021-08-16 17:03:01,60.0
0.19,-0.08,0.63,1175.94,28.65,-18.05,-38.41,54.66,33.3,4.33,1.23,298.89,993.67,14187.58,10104.2,1.68,38.11,-11.21,32.85,1.32,0.33,0.33,1.0,2021-08-16 17:08:01,60.0
1.23,0.61,2.93,1038.96,26.6,-18.06,-38.39,20.27,55.41,5.0,1.1,232.45,993.0,4483.53,3220.95,-0.13,25.49,86.8,34.59,-0.05,0.0,0.0,1.0,2021-08-16 17:13:01,60.0
0.06,0.06,0.98,1037.29,26.8,-18.06,-38.38,61.67,51.53,3.97,1.33,230.93,993.0,4482.15,3266.63,-0.02,21.43,15.08,36.38,-0.06,0.0,0.0,1.0,2021-08-16 17:18:01,60.0
