ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-2.44,5.88,-2.56,1051.14,24.9,-17.97,-38.7,8.0,22.2,4.0,2.4,274.0,992.0,6081.7,4249.01,-0.03,5.24,-8.22,1.02,0.09,0.0,0.0,1.0,2021-08-17 07:54:00,
0.0,0.25,1.19,1045.02,25.1,-17.99,-38.66,-26.0,37.0,4.0,2.0,250.0,993.0,3953.34,3151.21,0.0,41.25,5.84,5.04,0.03,0.0,0.0,1.0,2021-08-17 08:01:00,60.0
0.12,-0.19,1.19,1043.47,25.5,-18.02,-38.63,-8.0,37.0,5.0,1.2,256.0,993.0,3944.19,3148.34,0.0,43.42,5.81,10.02,0.02,0.0,0.0,1.0,2021-08-17 08:08:00,60.0
-0.19,-0.06,0.44,1042.94,25.6,-18.04,-38.59,-6.0,37.0,5.0,1.2,250.0,993.0,3975.58,3169.79,0.0,38.12,-11.18,14.62,0.01,0.0,0.0,1.0,2021-08-17 08:15:00,60.0
0.31,-0.06,0.0,1043.08,25.6,-18.06,-38.55,-6.0,44.4,4.0,2.3,251.0,993.0,3974.41,3168.44,0.0,40.15,11.56,19.35,0.01,0.0,0.0,1.0,2021-08-17 08:23:00,60.0
-0.18,-0.18,0.94,1044.34,25.7,-18.09,-38.53,-7.87,0.74,4.0,2.2,216.58,993.0,4323.26,3361.64,0.0,35.8,1.54,23.89,0.02,0.0,0.0,1.0,2021-08-17 08:30:00,60.0
0.14,-0.07,1.21,1045.01,24.9,-18.1,-38.52,-14.69,44.4,4.0,2.1,289.41,992.02,4156.02,3274.66,0.02,45.68,23.62,24.69,0.03,0.0,0.0,1.0,2021-08-17 08:37:00,60.0
0.12,-0.19,1.0,1043.61,24.7,-18.16,-38.54,-9.63,51.71,4.0,2.0,253.58,992.0,4014.04,3171.64,-0.02,47.98,12.9,27.72,0.02,0.0,0.0,1.0,2021-08-17 08:45:00,60.0
0.5,0.0,-0.06,1042.98,24.7,-18.19,-38.58,-4.0,59.3,4.0,1.4,286.0,992.0,3886.56,3121.88,-0.02,48.29,-29.02,28.91,0.01,0.0,0.0,1.0,2021-08-17 08:52:00,60.0
0.07,-0.06,0.82,1043.06,24.9,-18.23,-38.63,5.9,51.96,4.0,1.4,272.23,992.0,4075.96,3229.73,0.02,53.24,-8.73,30.38,0.01,0.0,0.0,1.0,2021-08-17 08:59:00,60.0
0.14,-0.07,0.82,1047.3,24.61,-18.24,-38.64,3.48,43.03,4.0,1.32,245.48,992.81,27238.6,19325.35,4.17,14.95,-46.54,31.85,0.05,0.0,0.0,1.0,2021-08-17 09:07:00,60.0
0.23,-0.12,1.51,1042.43,25.19,-18.29,-38.64,9.33,48.2,3.03,7.87,251.67,993.0,3999.87,3156.85,0.0,46.67,-5.53,36.71,0.0,0.0,0.0,1.0,2021-08-17 09:14:00,60.0
-0.12,0.25,1.31,1041.96,26.7,-18.33,-38.62,155.46,40.83,3.02,6.9,244.93,993.98,4290.1,3359.17,-0.02,44.45,7.97,42.18,0.0,0.0,0.0,1.0,2021-08-17 09:21:00,60.0
0.49,-0.19,0.93,1041.75,27.4,-18.38,-38.6,16.9,48.26,3.0,6.1,270.02,994.0,3983.96,3162.74,0.0,51.23,-30.51,47.24,-0.0,0.0,0.0,1.0,2021-08-17 09:28:00,60.0
0.01,-0.06,0.64,1043.88,27.0,-18.43,-38.56,18.26,48.32,3.0,5.3,266.2,994.0,3999.68,3178.06,0.02,51.32,-12.12,53.65,0.02,0.0,0.0,1.0,2021-08-17 09:36:00,60.0
-0.06,-0.31,0.33,1045.1,27.3,-18.47,-38.53,49.49,48.14,3.0,5.1,247.75,994.0,3922.28,3098.24,-0.02,49.1,0.35,59.2,0.03,0.0,0.0,1.0,2021-08-17 09:43:00,60.0
0.68,-0.42,2.25,1046.59,27.6,-18.5,-38.5,63.6,48.07,3.0,5.0,241.63,994.97,3966.0,3117.37,0.0,45.53,2.77,64.01,0.05,0.0,0.0,1.0,2021-08-17 09:50:00,60.0
1.32,-0.61,2.56,1218.06,28.31,-18.56,-38.48,30.53,30.22,3.0,4.4,251.87,995.0,5397.87,4059.82,0.0,45.64,2.82,70.51,1.75,0.97,0.97,1.0,2021-08-17 09:58:00,60.0
0.06,-0.08,-1.08,1423.15,26.53,-18.56,-38.48,25.82,49.94,3.78,1.82,345.77,993.22,31837.03,23854.78,5.16,4.89,55.34,70.28,3.8,1.0,1.0,1.0,2021-08-17 10:05:00,60.0
-0.06,0.0,-0.56,1041.85,26.5,-18.58,-38.48,6.0,55.6,3.0,1.1,277.0,993.0,4077.23,3146.64,-0.03,35.3,13.11,72.15,-0.0,0.0,0.0,1.0,2021-08-17 10:12:00,60.0
0.07,-0.06,0.99,1043.18,28.3,-18.61,-38.47,6.0,55.72,4.0,1.1,337.05,995.0,4244.83,3339.74,0.02,46.88,36.62,76.39,0.01,0.0,0.0,1.0,2021-08-17 10:20:00,60.0
0.24,-0.06,1.07,1042.82,29.69,-18.65,-38.45,0.07,44.4,3.97,1.14,339.72,996.0,4165.53,3251.66,0.02,45.91,3.34,81.03,0.01,0.0,0.0,1.0,2021-08-17 10:27:00,60.0
0.07,0.37,0.98,1043.58,30.7,-18.69,-38.43,10.86,44.47,3.0,5.3,338.52,997.0,4726.31,3566.35,-0.03,33.75,0.32,86.19,0.02,0.0,0.0,1.0,2021-08-17 10:34:00,60.0
0.12,-0.24,0.87,1042.87,31.21,-18.74,-38.43,30.43,48.2,3.0,5.35,343.43,997.0,4431.36,3433.15,0.0,27.72,-84.37,91.33,0.01,0.0,0.0,1.0,2021-08-17 10:42:00,60.0
0.0,0.01,-0.35,1043.03,30.9,-18.77,-38.42,43.73,51.58,4.0,1.2,309.49,997.0,4118.83,3191.16,-0.02,34.62,30.35,95.0,0.01,0.0,0.0,1.0,2021-08-17 10:49:00,60.0
0.26,-0.06,0.96,1042.23,30.71,-18.8,-38.4,37.8,40.57,3.02,3.36,304.86,997.0,4028.96,3143.65,-0.02,30.46,-75.16,98.18,0.0,0.0,0.0,1.0,2021-08-17 10:56:00,60.0
