ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.38,0.0,1.19,1047.94,26.6,-17.99,-38.7,20.0,48.2,3.0,1.4,357.0,992.0,45239.22,32202.08,6.78,23.55,55.65,3.08,0.12,0.0,0.0,1.0,2021-08-13 13:19:13,
0.15,-0.0,1.03,1038.87,29.9,-18.2,-38.69,18.2,50.55,3.0,2.32,271.15,995.0,5246.66,3864.12,0.0,50.23,5.13,26.66,0.03,0.0,0.0,1.0,2021-08-13 13:48:13,60.0
2.06,0.42,1.82,1039.18,31.02,-18.4,-38.63,29.67,47.57,3.0,3.0,336.67,996.0,5558.8,4031.57,0.01,46.24,-4.19,49.2,0.03,0.0,0.0,1.0,2021-08-13 14:17:13,60.0
0.25,0.18,0.74,1038.63,26.66,-18.58,-38.53,-10.33,48.2,3.0,3.12,328.8,993.0,5332.11,3824.26,0.0,48.6,-0.98,70.78,0.02,0.0,0.0,1.0,2021-08-13 14:46:13,60.0
0.82,-0.02,1.95,1038.61,26.33,-18.73,-38.54,-26.03,43.02,3.0,7.04,344.0,992.37,4896.37,3536.45,-0.03,33.86,-9.58,87.45,0.02,0.0,0.0,1.0,2021-08-13 15:15:13,60.0
0.56,0.17,-0.47,1041.9,25.18,-18.9,-38.52,13.83,47.5,4.0,2.4,361.92,991.0,6579.49,4723.42,-0.01,27.9,49.01,106.4,0.06,0.0,0.0,1.0,2021-08-13 15:44:13,60.0
0.35,0.37,0.71,1129.94,24.76,-19.03,-38.48,0.46,43.67,3.0,5.22,361.36,991.8,3489.38,2549.89,-0.4,38.99,-31.82,121.32,0.93,0.2,0.2,1.0,2021-08-13 16:13:13,60.0
0.1,0.3,0.93,1042.82,26.51,-19.09,-38.45,2.61,3.38,2.09,2.55,300.13,992.09,3848.28,3034.82,0.05,1.52,-38.67,128.66,0.07,0.0,0.0,1.0,2021-08-13 16:42:13,60.0
0.96,-0.02,2.38,1037.59,24.6,-19.22,-38.46,91.6,51.16,3.0,3.3,379.6,991.0,5275.33,3821.67,0.0,47.85,-0.95,142.34,0.01,0.0,0.0,1.0,2021-08-13 17:11:13,60.0
0.25,0.33,1.4,1035.92,25.22,-19.42,-38.46,-41.42,53.61,3.0,11.52,378.1,991.18,5256.39,3862.88,-0.01,51.6,12.77,163.59,-0.0,0.0,0.0,1.0,2021-08-13 17:40:13,60.0
0.3,0.08,0.99,1035.33,26.42,-19.62,-38.53,-1.28,52.63,3.0,2.1,320.54,992.2,5123.95,3785.58,-0.01,54.52,0.76,185.59,-0.01,0.0,0.0,1.0,2021-08-13 18:09:13,60.0
0.26,0.15,-1.05,1036.65,24.66,-19.83,-38.64,31.28,54.14,3.0,3.0,309.93,991.0,5024.04,3720.14,-0.02,53.81,19.17,208.04,0.0,0.0,0.0,1.0,2021-08-13 18:38:13,60.0
0.08,0.06,0.81,1042.27,27.02,-19.84,-38.69,16.27,0.0,5.0,1.1,246.77,992.0,3373.02,2823.37,0.0,2.12,10.98,209.18,0.06,0.0,0.0,1.0,2021-08-13 19:07:13,60.0
0.22,0.14,0.89,1038.93,23.22,-19.78,-38.82,2.03,53.41,4.8,1.16,335.02,991.0,4362.18,3210.23,-0.02,48.17,-19.39,202.81,0.03,0.0,0.0,1.0,2021-08-13 19:37:13,60.0
0.28,0.09,0.88,1039.05,23.48,-19.7,-39.04,-8.37,57.79,4.8,1.3,341.31,991.0,4254.07,3183.28,-0.0,51.67,3.41,196.59,0.03,0.0,0.0,1.0,2021-08-13 20:06:13,60.0
0.21,0.24,1.14,1039.51,23.5,-19.57,-39.24,32.07,45.45,3.21,2.38,257.23,991.0,4791.46,3514.79,0.0,49.04,-4.1,187.87,0.03,0.0,0.0,1.0,2021-08-13 20:35:13,60.0
