ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.12,0.94,1054.97,24.6,-17.94,-38.71,2.0,51.9,4.0,1.1,229.0,996.0,33482.74,23682.37,5.1,21.82,-31.88,2.68,0.33,0.0,0.0,1.0,2021-08-12 18:11:09,
0.69,-0.12,0.94,1020.49,23.41,-17.74,-38.81,21.33,58.89,3.0,1.38,224.67,995.0,4593.84,3437.12,-0.01,56.05,-11.21,27.49,-0.01,0.0,0.0,1.0,2021-08-12 18:41:09,60.0
0.03,-0.1,-0.52,1041.23,23.41,-17.63,-38.91,16.89,50.57,3.06,2.24,318.37,995.0,32340.83,23561.17,5.13,17.57,155.83,43.29,0.2,0.06,0.06,1.0,2021-08-12 19:12:09,60.0
0.43,0.32,1.38,1021.27,22.22,-17.52,-39.08,27.52,36.23,3.0,2.4,270.07,995.0,4944.89,3571.1,-0.11,28.84,-1.12,63.85,-0.0,0.0,0.0,1.0,2021-08-12 19:43:09,60.0
0.49,-0.01,0.99,1020.88,22.5,-17.43,-39.08,8.23,51.84,2.03,1.4,239.61,994.0,5543.67,4052.83,0.12,23.86,154.0,72.18,-0.01,0.0,0.0,1.0,2021-08-12 20:13:09,60.0
0.19,0.06,0.98,1025.77,22.4,-17.37,-39.07,-12.52,0.0,2.91,1.46,217.19,995.0,3401.31,2867.54,-0.0,0.74,-128.06,76.8,0.04,0.0,0.0,1.0,2021-08-12 20:44:09,60.0
0.24,0.01,0.83,1025.66,22.81,-17.37,-39.07,-13.54,0.0,3.0,1.4,228.3,995.0,3407.96,2832.1,-0.01,1.11,-65.12,76.72,0.04,0.0,0.0,1.0,2021-08-12 21:15:09,60.0
0.25,0.01,0.96,1027.56,23.1,-17.37,-39.07,-40.56,0.0,3.44,2.12,185.74,995.0,3585.13,2872.99,0.0,1.13,28.48,76.74,0.06,0.0,0.0,1.0,2021-08-12 21:46:09,60.0
0.29,0.05,0.94,1027.14,22.99,-17.37,-39.07,-7.47,0.0,6.0,1.1,259.53,995.0,3416.67,2871.66,0.0,0.34,78.16,76.2,0.06,0.0,0.0,1.0,2021-08-12 22:16:09,60.0
0.15,0.12,0.97,1029.52,23.1,-17.37,-39.06,0.53,0.0,5.0,1.1,283.13,995.0,3551.94,2911.47,0.01,0.62,-65.91,75.93,0.08,0.0,0.0,1.0,2021-08-12 22:47:09,60.0
0.23,0.0,0.96,1027.71,23.1,-17.37,-39.06,3.4,0.0,4.0,1.3,206.75,995.0,3280.89,2887.43,0.0,1.29,50.68,76.15,0.06,0.0,0.0,1.0,2021-08-12 23:18:09,60.0
0.01,-0.05,0.88,1027.75,23.1,-17.37,-39.06,-26.93,0.0,4.0,1.3,260.73,995.0,3247.09,2888.84,0.0,0.85,-98.29,76.4,0.06,0.0,0.0,1.0,2021-08-12 23:49:09,60.0
0.07,0.05,1.03,1027.72,23.0,-17.37,-39.06,-22.5,0.0,5.0,1.12,242.35,995.0,3259.43,2883.35,0.0,1.16,52.46,76.65,0.06,0.0,0.0,1.0,2021-08-13 00:19:09,60.0
0.1,0.01,0.95,1028.32,23.1,-17.36,-39.06,-8.23,0.0,3.3,2.11,199.57,995.0,3276.72,2888.79,0.0,0.98,-33.4,76.86,0.07,0.0,0.0,1.0,2021-08-13 00:50:09,60.0
0.07,0.0,1.05,1027.82,23.1,-17.36,-39.06,-1.08,0.0,4.73,1.05,177.66,995.0,3244.87,2877.8,-0.0,0.4,9.38,77.04,0.06,0.0,0.0,1.0,2021-08-13 01:21:09,60.0
0.06,-0.01,1.06,1027.59,23.0,-17.36,-39.06,-5.47,0.0,5.0,1.2,211.0,995.0,3231.45,2883.67,0.0,0.27,33.98,77.19,0.06,0.0,0.0,1.0,2021-08-13 01:52:09,60.0
0.07,-0.05,0.95,1028.22,23.1,-17.36,-39.06,-1.07,0.99,3.0,15.92,162.47,995.0,3225.06,2884.8,0.0,4.89,28.98,77.34,0.07,0.0,0.0,1.0,2021-08-13 02:22:09,60.0
0.01,0.06,0.95,1027.19,23.1,-17.36,-39.06,30.1,0.0,3.0,5.19,185.18,995.0,3263.37,2926.14,0.02,2.96,-28.76,77.31,0.06,0.0,0.0,1.0,2021-08-13 02:53:09,60.0
0.06,0.0,0.93,1027.02,23.1,-17.36,-39.06,-18.84,0.0,3.0,2.2,205.75,995.0,3337.75,2954.66,0.03,0.41,-34.24,77.35,0.06,0.0,0.0,1.0,2021-08-13 03:24:09,60.0
0.23,-0.05,0.8,1028.76,23.2,-17.36,-39.06,27.93,0.0,2.09,1.3,227.6,995.0,3785.75,2998.28,0.01,0.56,-149.7,77.38,0.07,0.0,0.0,1.0,2021-08-13 03:54:09,60.0
0.12,0.0,1.04,1026.75,23.1,-17.36,-39.07,-55.87,0.0,3.0,9.22,201.2,994.12,3331.49,2919.8,0.01,3.07,108.64,77.35,0.05,0.0,0.0,1.0,2021-08-13 04:25:09,60.0
0.11,0.01,0.91,1026.3,23.2,-17.36,-39.07,-2.59,0.0,3.3,1.95,215.79,995.0,3279.38,2836.84,-0.01,1.29,79.24,77.32,0.05,0.0,0.0,1.0,2021-08-13 04:56:09,60.0
0.06,-0.11,0.84,1025.03,23.1,-17.36,-39.07,19.73,0.0,3.0,1.3,187.47,995.0,3224.23,2876.65,0.0,2.25,161.34,77.32,0.04,0.0,0.0,1.0,2021-08-13 05:27:09,60.0
0.2,0.05,0.56,1025.85,21.86,-17.37,-39.04,26.23,25.3,4.0,1.2,335.94,994.85,4543.9,3440.34,0.0,29.47,-4.73,74.78,0.04,0.0,0.0,1.0,2021-08-13 05:57:09,60.0
0.44,0.05,0.88,1027.74,23.5,-17.39,-38.98,50.18,0.0,3.0,2.0,278.11,995.0,3891.66,2983.31,0.04,1.43,-33.24,69.89,0.06,0.0,0.0,1.0,2021-08-13 06:28:09,60.0
0.08,0.0,1.01,1025.64,23.4,-17.4,-38.98,-17.24,0.0,3.9,1.5,304.24,995.0,3374.8,2949.37,0.03,2.12,178.79,69.8,0.04,0.0,0.0,1.0,2021-08-13 06:59:09,60.0
0.07,0.06,0.95,1026.47,23.2,-17.4,-38.99,10.43,0.0,3.9,1.7,311.9,995.0,3621.41,2996.69,0.0,0.83,122.81,69.68,0.05,0.0,0.0,1.0,2021-08-13 07:30:09,60.0
0.21,0.02,1.07,1026.82,23.61,-17.4,-38.99,23.81,1.11,2.0,2.33,295.05,995.0,4905.69,3897.13,0.36,0.94,133.43,69.45,0.05,0.0,0.0,1.0,2021-08-13 08:00:09,60.0
0.32,0.0,0.99,1027.51,23.3,-17.4,-38.99,-19.23,0.0,3.87,2.5,203.45,995.0,3820.86,2922.26,0.02,1.3,-97.84,69.37,0.06,0.0,0.0,1.0,2021-08-13 08:31:09,60.0
0.22,-0.06,1.02,1024.78,21.49,-17.43,-39.0,49.33,37.49,4.0,2.1,259.07,994.0,4560.64,3408.13,0.0,39.75,-17.0,67.02,0.03,0.0,0.0,1.0,2021-08-13 09:02:09,60.0
-0.11,-0.25,-0.74,1023.13,22.09,-17.5,-39.0,42.97,24.36,4.0,2.2,232.4,995.0,5429.2,4016.05,0.01,25.04,-50.91,60.43,0.02,0.0,0.0,1.0,2021-08-13 09:33:09,60.0
0.75,-0.06,0.73,1022.07,22.11,-17.44,-39.01,37.32,44.4,4.0,2.3,263.61,995.0,5279.07,3900.12,0.01,17.47,102.46,67.06,0.01,0.0,0.0,1.0,2021-08-13 10:03:09,60.0
0.28,0.1,0.94,1026.04,24.53,-17.28,-39.03,5.31,48.2,3.0,8.38,307.07,995.13,4350.06,3295.7,-0.01,43.07,-0.75,84.0,0.05,0.0,0.0,1.0,2021-08-13 10:34:09,60.0
