ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.31,0.06,1.25,1037.79,22.4,-17.96,-38.71,2.0,37.0,4.0,2.2,241.0,991.0,4291.77,3265.84,-0.02,45.98,26.99,1.13,0.02,0.0,0.0,2.0,2021-08-15 06:57:00,
0.36,0.33,0.96,1041.41,24.02,-17.95,-38.72,-2.67,3.14,5.15,1.34,189.21,991.0,4992.74,3526.24,0.09,1.75,-37.17,2.68,0.06,0.0,0.0,2.0,2021-08-15 07:01:00,60.0
0.56,0.19,1.56,1038.52,22.7,-17.93,-38.73,-18.0,44.4,6.0,1.1,269.0,991.0,4838.23,3647.22,-0.02,43.55,1.13,4.99,0.03,0.0,0.0,2.0,2021-08-15 07:06:00,60.0
0.19,-0.06,0.81,1038.51,22.9,-17.9,-38.74,-4.0,37.0,5.0,1.1,291.0,991.0,4488.45,3429.12,-0.02,40.91,0.21,7.73,0.03,0.0,0.0,2.0,2021-08-15 07:10:00,60.0
0.31,0.0,1.19,1038.79,22.9,-17.88,-38.76,-16.0,37.0,5.0,1.1,217.0,991.0,4624.49,3510.01,0.0,42.12,-2.32,11.1,0.03,0.0,0.0,2.0,2021-08-15 07:15:00,60.0
0.12,-0.06,1.38,1038.62,23.0,-17.86,-38.77,4.0,44.4,6.0,1.4,276.0,991.0,4672.04,3530.12,-0.02,40.56,-2.61,13.86,0.03,0.0,0.0,2.0,2021-08-15 07:19:00,60.0
0.19,-0.38,1.31,1038.58,23.0,-17.83,-38.79,0.0,44.4,7.0,1.0,305.0,991.0,4744.04,3630.13,0.02,39.33,0.19,17.22,0.03,0.0,0.0,2.0,2021-08-15 07:24:00,60.0
0.5,-0.12,0.82,1040.94,24.0,-17.83,-38.79,-33.59,0.0,5.03,2.38,287.97,991.0,3997.76,2819.58,-0.02,1.46,20.65,17.9,0.06,0.0,0.0,2.0,2021-08-15 07:29:00,60.0
0.32,-0.12,1.0,1041.76,24.1,-17.83,-38.79,-2.33,3.58,5.0,2.3,225.28,991.0,4164.39,2917.94,0.02,1.07,46.84,17.89,0.06,0.0,0.0,2.0,2021-08-15 07:33:00,60.0
0.43,-0.07,0.99,1041.73,24.2,-17.83,-38.79,-29.48,0.0,4.0,3.3,247.26,991.0,4256.46,2964.09,0.03,2.04,-122.0,17.92,0.06,0.0,0.0,2.0,2021-08-15 07:38:00,60.0
0.55,-0.06,0.75,1041.37,24.2,-17.83,-38.79,0.49,0.0,4.0,1.49,253.82,991.0,4189.69,2919.2,0.02,0.83,70.12,17.92,0.06,0.0,0.0,2.0,2021-08-15 07:42:00,60.0
