ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.25,-0.06,1.06,1044.24,26.3,-17.94,-38.71,-8.0,44.4,5.0,1.2,331.0,996.0,31385.48,22777.99,5.12,20.86,-32.47,2.66,0.21,0.0,0.0,3.0,2021-08-17 16:03:08,
0.19,0.0,1.12,1027.75,27.0,-17.91,-38.72,-16.4,61.76,3.07,5.01,295.07,997.0,4432.82,3400.54,0.02,45.69,3.18,6.46,0.05,0.0,0.0,3.0,2021-08-17 16:08:08,60.0
0.09,-0.02,1.04,1028.12,27.29,-17.88,-38.74,-1.22,48.2,5.0,1.2,303.98,997.0,4293.76,3301.75,-0.02,48.51,2.77,10.35,0.05,0.0,0.0,3.0,2021-08-17 16:13:08,60.0
0.54,-0.02,1.15,1028.11,27.6,-17.84,-38.77,-4.81,45.66,4.83,1.45,359.98,997.0,4347.88,3346.49,-0.0,47.76,-6.74,14.95,0.05,0.0,0.0,3.0,2021-08-17 16:19:08,60.0
0.57,-0.06,1.2,1024.49,27.52,-17.81,-38.79,-13.66,58.36,4.92,1.36,334.71,997.0,3741.64,2869.82,-0.15,52.4,2.83,19.12,0.02,0.0,0.0,3.0,2021-08-17 16:24:08,60.0
0.52,-0.02,-0.01,1090.95,27.32,-17.78,-38.82,59.71,48.84,4.17,2.85,328.48,996.83,8742.18,6688.75,0.91,53.17,3.27,23.68,0.68,0.17,0.17,3.0,2021-08-17 16:30:08,60.0
0.93,-0.12,2.57,1399.1,25.54,-17.76,-38.85,-26.0,51.83,4.98,1.24,326.06,996.02,28885.8,22007.2,5.09,44.24,-13.8,27.08,3.75,0.98,0.98,3.0,2021-08-17 16:35:08,60.0
0.21,0.24,1.05,1024.16,25.8,-17.74,-38.88,-145.1,75.76,3.0,3.51,326.59,997.0,4395.72,3362.82,-0.0,53.75,-8.25,31.34,0.01,0.0,0.0,3.0,2021-08-17 16:40:08,60.0
5.51,7.09,-1.94,1064.99,25.31,-17.72,-38.92,-127.62,43.14,3.0,2.5,346.4,996.0,7201.76,5248.03,0.19,28.35,49.23,35.36,0.42,0.11,0.11,3.0,2021-08-17 16:46:08,60.0
0.01,0.06,0.69,1079.91,25.84,-17.69,-38.93,-2.83,44.4,4.0,3.98,280.39,996.0,8485.33,6408.78,0.79,306.04,123.26,38.97,0.57,0.15,0.15,3.0,2021-08-17 16:51:08,60.0
0.72,0.01,0.56,1026.51,25.8,-17.67,-38.96,12.39,63.48,3.0,3.68,349.06,996.0,1203.75,926.46,-0.75,40.8,-17.45,42.63,0.04,0.0,0.0,3.0,2021-08-17 16:57:08,60.0
-0.06,0.0,0.81,1407.28,24.96,-17.66,-38.97,-82.2,3.45,3.08,15.11,331.03,996.0,5617.63,4131.82,0.01,10.08,-10.11,44.18,3.83,0.92,0.92,3.0,2021-08-17 17:02:08,60.0
0.19,0.19,0.91,1023.64,24.74,-17.65,-38.99,35.22,44.4,4.0,3.3,358.59,996.0,4827.32,3644.9,-0.0,10.09,88.22,46.34,0.01,0.0,0.0,3.0,2021-08-17 17:07:08,60.0
0.44,-0.23,-0.95,1028.17,25.1,-17.64,-39.0,1.58,51.05,4.0,3.3,370.63,996.0,5430.51,4034.01,-0.08,27.05,39.83,48.16,0.05,0.0,0.0,3.0,2021-08-17 17:13:08,60.0
0.16,0.07,1.15,1226.06,25.67,-17.64,-39.0,-0.7,34.82,4.41,2.47,336.42,996.41,17143.08,12969.21,2.68,37.12,-138.27,48.43,2.02,0.41,0.41,3.0,2021-08-17 17:18:08,60.0
0.01,0.24,1.04,1029.32,26.99,-17.64,-39.0,-9.72,0.0,3.9,4.0,325.21,996.1,3741.06,2882.85,-0.0,0.5,-1.76,47.65,0.06,0.0,0.0,3.0,2021-08-17 17:24:08,60.0
0.37,-0.1,0.18,1174.57,25.95,-17.64,-39.0,42.61,53.19,4.35,1.79,342.22,995.65,13914.26,10429.2,1.76,11.95,50.03,47.8,1.51,0.35,0.35,3.0,2021-08-17 17:29:08,60.0
0.08,-0.22,0.97,1281.93,25.2,-17.64,-39.0,6.14,4.99,5.0,1.22,336.93,995.9,4194.23,3139.01,-0.09,18.43,-11.65,47.77,2.58,0.9,0.9,3.0,2021-08-17 17:34:08,60.0
0.08,0.01,0.83,1220.91,25.31,-17.64,-39.0,10.58,3.51,4.12,2.04,290.41,996.0,5195.71,3842.21,0.01,5.78,-130.84,47.73,1.97,0.88,0.88,3.0,2021-08-17 17:40:08,60.0
0.13,-0.03,1.32,1024.62,25.49,-17.64,-39.0,-11.7,50.61,4.0,2.01,332.46,996.0,4583.4,3493.91,-0.01,17.24,-32.73,47.92,0.02,0.0,0.0,3.0,2021-08-17 17:45:08,60.0
0.44,-0.17,1.68,1074.84,25.09,-17.63,-38.99,35.97,46.04,5.66,1.53,335.32,996.0,5199.55,3906.3,-0.01,3.36,-5.99,47.76,0.52,0.11,0.11,3.0,2021-08-17 17:51:08,60.0
0.63,0.05,1.39,1024.83,23.92,-17.63,-39.01,11.77,53.86,4.0,2.39,287.65,995.0,4610.32,3547.66,0.01,50.36,2.56,49.45,0.02,0.0,0.0,3.0,2021-08-17 17:56:08,60.0
0.16,-0.12,0.74,1025.58,24.53,-17.61,-39.02,9.52,56.54,5.0,1.05,340.85,995.75,6022.11,4658.78,0.38,54.93,-31.01,51.98,0.03,0.0,0.0,3.0,2021-08-17 18:01:08,60.0
0.66,-0.03,0.32,1031.79,25.42,-17.59,-39.04,-9.54,0.0,4.11,1.18,311.61,996.0,4905.75,3576.84,-0.03,1.04,-20.25,54.16,0.09,0.0,0.0,3.0,2021-08-17 18:07:08,60.0
-0.18,0.29,0.95,1029.2,26.32,-17.59,-39.04,-2.0,0.0,4.8,1.03,243.9,996.0,3892.68,3142.83,0.02,0.93,-39.73,54.12,0.06,0.0,0.0,3.0,2021-08-17 18:12:08,60.0
-0.18,0.03,1.06,1028.74,25.68,-17.6,-39.04,-2.47,0.0,3.88,1.33,247.0,996.0,3597.17,2862.02,-0.01,0.61,95.94,54.07,0.06,0.0,0.0,3.0,2021-08-17 18:18:08,60.0
