ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.44,0.0,1.44,1047.71,22.5,-17.97,-38.71,12.0,63.0,4.0,2.1,270.0,990.0,4042.03,3208.13,0.0,50.08,-5.49,1.38,0.03,0.0,0.0,5.0,2021-08-16 08:16:00,
0.25,-0.25,1.0,1048.52,23.3,-17.99,-38.75,-14.0,51.9,7.0,1.0,299.0,991.0,4533.83,3345.12,0.0,50.38,5.29,5.29,0.03,0.0,0.0,5.0,2021-08-16 08:21:00,60.0
0.94,-0.62,2.75,1048.86,23.8,-18.0,-38.79,12.0,48.2,7.0,1.0,297.0,991.0,4401.62,3263.2,-0.03,47.68,-3.82,10.09,0.04,0.0,0.0,5.0,2021-08-16 08:27:00,60.0
0.19,-0.3,1.0,1049.04,24.1,-18.02,-38.83,-43.4,62.75,3.05,2.38,207.12,991.0,4408.96,3300.05,0.0,48.51,-9.11,14.87,0.04,0.0,0.0,5.0,2021-08-16 08:33:00,60.0
0.06,0.12,1.06,1049.05,24.2,-18.05,-38.87,-20.0,44.4,6.0,1.3,293.0,991.0,4477.9,3345.98,-0.02,47.5,2.18,19.42,0.04,0.0,0.0,5.0,2021-08-16 08:39:00,60.0
0.75,0.12,1.2,1049.05,24.1,-18.08,-38.89,-23.67,44.34,6.0,1.1,289.48,991.0,4433.7,3319.97,0.0,46.18,2.07,23.62,0.04,0.0,0.0,5.0,2021-08-16 08:45:00,60.0
0.33,-0.0,1.15,1172.36,23.3,-18.11,-38.91,-7.02,44.46,4.98,1.1,202.39,991.0,6702.17,4745.16,0.02,37.05,22.31,27.81,1.27,0.0,0.0,5.0,2021-08-16 08:51:00,60.0
0.31,-0.06,1.25,1049.13,22.4,-18.14,-38.94,26.0,55.6,5.0,2.0,289.0,991.0,4525.15,3426.78,0.0,48.44,26.52,32.11,0.04,0.0,0.0,5.0,2021-08-16 08:57:00,60.0
0.12,0.0,0.81,1048.98,22.5,-18.15,-38.99,-4.0,51.9,5.0,1.1,268.0,990.0,4691.78,3574.94,0.0,50.09,1.4,36.81,0.04,0.0,0.0,5.0,2021-08-16 09:03:00,60.0
0.06,-0.32,-1.1,1050.28,22.3,-18.15,-39.03,-15.9,26.39,4.02,2.28,284.61,990.0,4837.24,3663.98,0.02,50.52,2.69,40.25,0.05,0.0,0.0,5.0,2021-08-16 09:09:00,60.0
0.19,0.06,0.94,1049.97,22.8,-18.15,-39.06,-50.0,48.2,5.0,2.0,295.0,991.0,4501.77,3412.85,-0.03,45.65,-17.56,42.84,0.05,0.0,0.0,5.0,2021-08-16 09:15:00,60.0
0.12,-0.06,0.94,1049.54,22.7,-18.18,-39.09,-4.0,48.2,4.0,1.1,237.0,990.0,4396.04,3363.76,-0.02,45.91,-11.65,47.44,0.04,0.0,0.0,5.0,2021-08-16 09:21:00,60.0
0.19,0.18,0.57,1049.6,22.9,-18.21,-39.11,-0.13,40.83,6.98,1.0,269.27,991.0,4691.88,3549.0,0.0,39.57,-9.06,50.42,0.04,0.0,0.0,5.0,2021-08-16 09:27:00,60.0
