ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.25,-0.19,0.88,1047.37,22.5,-17.95,-38.71,0.0,40.7,4.0,1.4,187.0,992.0,4629.62,3402.24,0.02,44.6,-30.37,1.5,0.04,0.0,0.0,1.0,2021-08-13 08:24:01,
0.44,0.25,1.43,1051.25,23.6,-17.89,-38.75,-76.52,0.0,3.98,1.3,187.15,991.0,5550.12,3791.83,0.02,0.64,-94.58,8.84,0.07,0.0,0.0,1.0,2021-08-13 08:37:01,60.0
0.44,0.31,1.25,1048.51,22.2,-17.82,-38.79,4.0,44.4,3.0,2.4,164.0,991.0,4557.66,3375.01,0.0,45.25,-6.56,18.75,0.05,0.0,0.0,1.0,2021-08-13 08:51:01,60.0
0.25,0.13,1.0,1050.71,22.7,-17.76,-38.85,-0.07,0.0,3.98,1.22,155.12,991.02,4092.79,2932.0,0.0,1.39,167.75,27.11,0.07,0.0,0.0,1.0,2021-08-13 09:04:01,60.0
0.31,0.0,1.31,1050.33,22.5,-17.71,-38.88,0.0,55.6,4.0,1.2,189.0,991.0,4762.05,3561.16,0.02,47.94,-12.42,34.18,0.07,0.0,0.0,1.0,2021-08-13 09:18:01,60.0
1.0,0.19,2.38,1049.95,23.0,-17.63,-38.92,18.0,51.9,4.0,1.2,188.0,991.0,4805.4,3531.54,0.02,52.75,50.23,43.77,0.06,0.0,0.0,1.0,2021-08-13 09:31:01,60.0
0.86,-0.37,1.0,1055.4,22.3,-17.56,-38.95,-12.0,47.41,3.0,2.3,126.18,991.98,4851.26,3465.98,-0.03,44.83,7.37,51.84,0.12,0.02,0.02,1.0,2021-08-13 09:45:01,60.0
-0.19,-0.12,0.5,1048.81,23.9,-17.5,-38.99,30.0,59.3,3.0,2.3,226.0,992.0,4482.71,3271.47,-0.05,48.97,18.79,59.31,0.05,0.0,0.0,1.0,2021-08-13 09:59:01,60.0
-0.11,-0.18,-0.26,1051.34,24.7,-17.41,-39.03,-13.73,55.41,3.98,1.2,183.55,992.0,4526.6,3276.4,0.0,55.34,9.66,70.3,0.08,0.0,0.0,1.0,2021-08-13 10:12:01,60.0
0.68,0.12,1.8,1050.43,23.3,-17.32,-39.04,34.13,44.71,3.98,1.3,252.52,991.0,4471.37,3253.44,0.0,44.67,1.16,79.88,0.07,0.0,0.0,1.0,2021-08-13 10:26:01,60.0
