ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.31,0.38,0.88,1085.97,23.3,-17.97,-38.7,-8.0,0.0,5.0,1.2,164.0,991.0,6208.63,4193.93,0.0,5.74,-7.23,1.02,0.45,0.0,0.0,1.0,2021-08-13 08:15:02,
0.43,0.06,1.3,1040.72,23.0,-18.04,-38.75,-1.47,51.78,3.97,1.21,216.93,991.0,5345.56,3829.83,0.0,49.92,-2.97,9.45,-0.0,0.0,0.0,1.0,2021-08-13 08:27:02,60.0
0.31,0.19,1.0,1039.94,23.1,-18.11,-38.81,-31.22,51.96,3.02,1.4,149.51,991.0,4879.14,3576.25,0.02,49.65,3.47,20.35,-0.01,0.0,0.0,1.0,2021-08-13 08:40:02,60.0
0.19,0.0,0.09,1040.7,23.3,-18.18,-38.88,-92.3,52.14,3.03,2.19,132.28,991.0,4792.51,3498.19,0.0,51.56,-29.78,30.59,-0.0,0.0,0.0,1.0,2021-08-13 08:52:02,60.0
0.37,0.06,1.17,1041.12,21.9,-18.22,-38.91,86.52,33.42,3.02,7.03,184.82,990.02,4495.24,3312.29,-0.02,31.93,84.98,36.09,-0.0,0.0,0.0,1.0,2021-08-13 09:05:02,60.0
0.09,-0.26,-0.03,1383.51,22.02,-18.24,-38.89,26.3,54.56,4.0,2.37,275.25,991.0,31460.64,22699.96,4.98,19.65,42.69,36.77,3.41,1.0,1.21,1.0,2021-08-13 09:17:02,60.0
0.99,0.74,2.83,1041.03,24.09,-18.31,-38.92,19.47,37.12,4.0,1.3,190.1,991.0,4604.23,3372.7,0.0,47.43,4.88,44.64,-0.0,0.0,0.0,1.0,2021-08-13 09:30:02,60.0
-0.07,-0.25,1.06,1041.12,23.7,-18.36,-38.93,26.3,0.0,3.0,1.4,169.25,991.0,3850.21,2930.81,-0.0,1.21,-157.71,50.02,-0.0,0.0,0.0,1.0,2021-08-13 09:42:02,60.0
0.56,0.06,0.31,1042.62,23.6,-18.39,-38.95,40.0,48.2,3.0,1.2,119.0,991.0,4688.24,3464.59,0.02,50.92,-7.77,54.07,0.01,0.0,0.0,1.0,2021-08-13 09:55:02,60.0
-0.06,0.0,-0.84,1040.17,23.9,-18.47,-38.99,6.1,37.31,2.0,1.3,151.47,991.0,4553.97,3364.19,0.0,45.87,-18.55,63.46,-0.01,0.0,0.0,1.0,2021-08-13 10:07:02,60.0
0.19,0.25,0.88,1040.92,23.6,-18.54,-39.03,-24.13,62.76,3.0,1.4,143.66,991.0,1817.81,1362.62,-0.59,48.29,-12.78,73.03,-0.0,0.0,0.0,1.0,2021-08-13 10:20:02,60.0
0.81,0.12,2.06,1434.56,23.4,-18.61,-39.05,66.0,51.9,3.0,2.2,211.0,991.0,5933.53,4221.67,-0.02,16.23,-0.71,81.03,3.92,1.0,1.0,1.0,2021-08-13 10:33:02,60.0
0.64,1.6,0.63,1306.46,23.3,-18.64,-39.06,-30.19,19.22,3.0,3.4,166.39,991.0,6026.45,4254.41,0.03,26.88,24.04,84.14,2.64,1.0,1.0,1.0,2021-08-13 10:45:02,60.0
-0.61,0.08,0.75,1043.52,23.1,-18.68,-39.07,18.78,7.15,4.0,4.2,157.76,991.0,3922.62,2842.05,-0.03,0.47,-4.84,88.62,0.02,0.0,0.0,1.0,2021-08-13 10:58:02,60.0
-0.1,0.35,0.95,1042.39,24.0,-18.68,-39.07,46.65,1.79,4.0,3.5,177.06,991.0,3718.05,2972.64,0.03,0.92,128.01,88.71,0.01,0.0,0.0,1.0,2021-08-13 11:10:02,60.0
-0.0,0.12,0.83,1042.35,24.6,-18.68,-39.07,6.0,3.7,3.0,2.4,175.8,991.0,3793.11,2900.54,-0.0,1.13,88.33,88.86,0.01,0.0,0.0,1.0,2021-08-13 11:23:02,60.0
-0.06,0.2,0.88,1042.48,25.31,-18.68,-39.07,-3.68,0.19,4.0,6.1,173.58,991.0,1405.14,1107.21,-0.62,3.5,43.74,88.98,0.01,0.0,0.0,1.0,2021-08-13 11:35:02,60.0
-0.06,0.0,-0.29,1050.7,23.8,-18.69,-39.06,23.94,51.13,3.98,3.1,200.33,991.0,5320.32,3811.83,-0.03,44.92,60.43,89.51,0.09,0.02,0.02,1.0,2021-08-13 11:48:02,60.0
0.0,0.31,1.1,1045.22,24.47,-18.7,-39.06,11.49,0.0,3.33,2.87,194.86,991.0,4592.52,3744.79,0.3,1.86,46.3,90.01,0.04,0.0,0.0,1.0,2021-08-13 12:00:02,60.0
0.82,0.28,1.03,1156.76,25.36,-18.71,-39.06,4.98,49.13,3.0,2.24,237.91,991.68,15040.44,10763.54,1.63,21.9,-18.01,91.48,1.15,0.32,0.63,1.0,2021-08-13 12:13:02,60.0
-0.05,-0.12,-0.14,1454.05,24.2,-18.76,-39.12,0.6,55.85,3.0,1.4,211.77,991.0,5753.82,4080.75,-0.03,18.95,-29.03,98.67,4.11,0.97,0.97,1.0,2021-08-13 12:26:02,60.0
0.22,0.01,0.88,1044.22,27.54,-18.81,-39.18,-5.56,46.13,2.22,2.1,226.56,993.0,8079.69,6068.84,0.89,46.85,-11.53,106.99,0.03,0.0,0.0,1.0,2021-08-13 12:38:02,60.0
0.26,0.0,0.96,1043.56,27.1,-18.8,-39.22,2.2,44.46,3.98,1.3,236.68,993.0,4458.34,3395.69,0.02,41.21,-11.39,107.25,0.02,0.0,0.0,1.0,2021-08-13 12:51:02,60.0
0.25,0.31,1.12,1043.16,27.4,-18.76,-39.29,16.0,44.4,4.0,1.2,271.0,993.0,4209.39,3216.97,0.02,44.37,32.67,107.49,0.02,0.0,0.0,1.0,2021-08-13 13:03:02,60.0
0.19,-0.48,1.0,1043.64,27.0,-18.68,-39.3,6.2,37.37,3.0,1.3,187.87,993.0,4295.19,3174.37,-0.03,40.97,-14.72,101.9,0.02,0.0,0.0,1.0,2021-08-13 13:16:02,60.0
0.19,0.0,0.94,1044.94,25.7,-18.61,-39.31,24.0,48.2,3.0,1.3,163.0,993.0,5566.79,4046.88,-0.02,41.99,-27.68,96.08,0.04,0.0,0.0,1.0,2021-08-13 13:28:02,60.0
