ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.06,0.06,0.88,1050.08,23.2,-17.96,-38.69,16.0,29.6,5.0,1.4,294.0,994.0,3702.59,2909.37,0.0,30.8,1.8,1.31,0.02,0.0,0.0,2.0,2021-08-14 08:18:00,
0.87,-0.06,2.74,1052.49,24.3,-17.94,-38.64,39.73,37.0,4.97,1.31,293.58,995.0,4100.18,3062.75,0.0,35.61,5.55,7.2,0.04,0.0,0.0,2.0,2021-08-14 08:28:00,60.0
0.03,0.13,0.27,1058.2,24.2,-17.94,-38.63,-14.96,0.0,4.69,2.23,215.18,995.0,5466.8,3678.89,0.12,3.02,81.77,8.7,0.1,0.0,0.0,2.0,2021-08-14 08:38:00,60.0
0.13,0.25,0.81,1054.45,22.8,-17.94,-38.62,3.61,0.0,5.98,1.1,247.3,994.0,3802.45,2917.59,0.02,0.79,9.6,9.59,0.06,0.0,0.0,2.0,2021-08-14 08:48:00,60.0
0.12,-0.38,0.94,1053.74,22.8,-17.94,-38.62,26.0,0.0,3.0,2.3,223.0,994.0,3445.73,2701.63,-0.02,0.67,95.82,9.55,0.06,0.0,0.0,2.0,2021-08-14 08:58:00,60.0
0.12,-0.12,1.06,1053.07,22.7,-17.99,-38.61,0.0,51.9,4.0,1.1,236.0,994.0,4087.47,3067.56,-0.02,44.07,7.81,10.68,0.05,0.0,0.0,2.0,2021-08-14 09:08:00,60.0
-0.06,-0.55,0.14,1053.58,23.4,-18.05,-38.6,19.67,33.55,5.97,1.1,256.75,994.98,4301.08,3210.49,0.0,39.83,-11.08,14.25,0.06,0.0,0.0,2.0,2021-08-14 09:18:00,60.0
0.8,0.55,2.17,1054.04,24.4,-18.11,-38.64,23.57,44.52,5.02,1.1,286.1,995.0,4086.22,3121.4,0.0,40.4,-3.24,17.65,0.06,0.0,0.0,2.0,2021-08-14 09:28:00,60.0
0.38,0.0,1.07,1052.5,25.1,-18.16,-38.68,22.0,51.9,6.02,1.09,304.62,995.0,4368.06,3271.3,0.0,54.92,23.15,22.07,0.04,0.0,0.0,2.0,2021-08-14 09:38:00,60.0
0.13,-0.31,0.94,1233.71,25.51,-18.21,-38.74,2.07,0.86,6.0,1.1,220.33,996.0,4478.11,3336.08,0.0,38.21,9.13,28.07,1.85,0.98,0.98,2.0,2021-08-14 09:48:00,60.0
-0.12,-0.18,-0.54,1051.34,23.9,-18.25,-38.79,25.84,51.96,5.97,1.1,321.8,995.0,4284.62,3194.97,0.02,53.12,-0.66,33.57,0.03,0.0,0.0,2.0,2021-08-14 09:58:00,60.0
0.12,-0.12,1.19,1055.47,25.4,-18.29,-38.85,-2.0,48.2,4.0,1.2,173.0,995.0,3953.38,2996.16,-0.02,47.8,7.4,39.94,0.07,0.0,0.0,2.0,2021-08-14 10:08:00,60.0
0.2,-0.12,0.35,1054.3,27.49,-18.34,-38.91,22.07,48.26,4.03,1.2,262.32,996.02,4146.18,3116.38,0.0,49.41,-4.27,47.23,0.06,0.0,0.0,2.0,2021-08-14 10:18:00,60.0
0.31,-0.12,-0.26,1053.65,28.29,-18.39,-38.97,13.11,55.48,5.97,1.2,292.46,997.0,4312.6,3228.56,0.02,52.41,13.29,55.11,0.06,0.0,0.0,2.0,2021-08-14 10:28:00,60.0
0.25,0.06,0.97,1052.49,29.2,-18.43,-39.04,37.67,51.9,4.03,2.28,305.15,997.0,4247.82,3198.46,0.0,51.8,5.79,62.84,0.04,0.0,0.0,2.0,2021-08-14 10:38:00,60.0
0.19,0.0,1.0,1055.1,29.8,-18.44,-39.11,-5.6,48.26,4.98,1.2,319.35,997.98,3774.47,2942.57,0.0,46.72,-5.33,68.3,0.07,0.0,0.0,2.0,2021-08-14 10:48:00,60.0
0.19,0.0,1.12,1052.61,30.4,-18.46,-39.19,66.0,51.9,3.0,1.4,233.0,998.0,4214.71,3166.17,-0.02,51.66,-14.18,75.62,0.05,0.0,0.0,2.0,2021-08-14 10:58:00,60.0
0.06,0.06,0.81,1054.24,28.7,-18.46,-39.25,2.0,44.4,5.0,1.2,215.0,997.0,3689.22,2932.62,0.0,39.28,2.44,80.28,0.06,0.0,0.0,2.0,2021-08-14 11:08:00,60.0
0.19,-0.0,0.76,1068.25,26.04,-18.47,-39.3,-49.87,28.61,3.03,2.17,254.47,996.03,5687.01,4090.1,0.0,25.27,29.06,84.47,0.2,0.03,0.03,2.0,2021-08-14 11:18:00,60.0
0.23,-0.27,-0.38,1185.13,24.05,-18.48,-39.33,12.0,35.04,4.47,2.0,273.24,995.0,16735.48,12229.93,2.53,28.74,-22.57,87.02,1.37,0.47,0.47,2.0,2021-08-14 11:28:00,60.0
0.41,0.12,1.0,1432.19,23.9,-18.48,-39.35,19.91,31.88,4.96,2.0,299.99,995.0,31127.59,22591.82,5.0,13.11,-176.82,89.69,3.83,1.0,1.96,2.0,2021-08-14 11:38:00,60.0
-0.07,0.06,0.87,1055.67,24.2,-18.49,-39.35,28.23,0.0,4.0,2.1,253.43,995.0,3335.38,2724.45,0.01,0.99,-167.59,90.27,0.08,0.0,0.0,2.0,2021-08-14 11:48:00,60.0
