ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.06,1.25,1103.03,24.4,-17.99,-38.71,32.0,44.4,3.0,2.4,306.0,997.0,34957.08,24256.41,5.25,17.6,10.66,2.53,0.64,0.0,0.0,1.0,2021-08-17 11:43:17,
0.51,0.51,1.84,1042.52,27.15,-18.06,-38.7,38.92,42.46,3.0,3.0,285.77,998.26,4696.11,3377.7,0.0,45.54,-9.42,10.92,0.04,0.0,0.0,1.0,2021-08-17 11:54:17,60.0
0.27,-0.59,-0.92,1042.86,26.57,-18.12,-38.72,36.1,44.4,3.0,3.1,265.26,998.0,5121.0,3627.27,0.0,36.77,12.87,18.03,0.04,0.0,0.0,1.0,2021-08-17 12:06:17,60.0
0.8,0.72,2.22,1041.2,25.2,-18.16,-38.72,22.0,46.24,3.0,2.55,260.51,997.0,4738.87,3400.36,-0.01,15.75,-134.03,22.43,0.02,0.0,0.0,1.0,2021-08-17 12:18:17,60.0
1.15,0.89,2.46,1042.23,25.74,-18.16,-38.72,37.13,31.7,3.0,3.0,240.15,998.0,4909.62,3487.84,0.0,22.73,-42.44,22.12,0.03,0.0,0.0,1.0,2021-08-17 12:30:17,60.0
0.59,0.69,1.89,1041.75,27.38,-18.17,-38.73,39.64,38.52,3.0,3.0,299.57,999.0,4522.38,3247.91,0.03,39.4,-102.18,22.61,0.03,0.0,0.0,1.0,2021-08-17 12:41:17,60.0
0.64,0.79,1.84,1042.04,28.42,-18.25,-38.74,22.84,44.4,2.79,3.12,266.63,999.21,4722.08,3344.85,0.0,52.16,7.17,31.78,0.03,0.0,0.0,1.0,2021-08-17 12:53:17,60.0
0.6,0.42,2.0,1042.2,28.27,-18.33,-38.73,28.32,50.95,2.26,2.35,226.97,999.0,4393.13,3198.64,-0.03,50.04,10.6,41.13,0.03,0.0,0.0,1.0,2021-08-17 13:05:17,60.0
0.11,0.08,0.82,1045.72,28.1,-18.37,-38.72,6.38,19.52,3.0,2.16,262.56,1000.0,17423.15,12659.44,2.83,15.48,-62.24,45.0,0.07,0.0,0.0,1.0,2021-08-17 13:17:17,60.0
0.14,0.1,0.97,1042.29,28.2,-18.43,-38.7,13.47,46.4,3.0,2.1,189.8,1000.0,4295.08,3170.86,0.0,48.97,9.26,52.32,0.03,0.0,0.0,1.0,2021-08-17 13:28:17,60.0
0.22,0.24,1.39,1042.63,29.23,-18.51,-38.67,32.19,41.65,3.0,2.1,198.45,1000.26,4358.66,3157.75,-0.0,46.08,-0.1,60.55,0.04,0.0,0.0,1.0,2021-08-17 13:40:17,60.0
-0.03,0.19,0.85,1045.44,27.73,-18.55,-38.66,13.84,21.91,3.0,2.1,242.39,999.48,16770.16,12243.45,2.75,27.01,0.7,65.99,0.06,0.0,0.0,1.0,2021-08-17 13:52:17,60.0
-0.11,0.21,0.69,1045.16,26.13,-18.56,-38.66,18.41,2.62,2.58,2.49,231.34,998.29,11357.14,8720.32,1.92,1.81,-27.81,66.54,0.06,0.0,0.0,1.0,2021-08-17 14:04:17,60.0
-0.13,-0.05,0.89,1045.02,26.46,-18.56,-38.66,-5.64,0.0,3.0,3.18,206.34,998.21,3719.34,2961.11,0.03,0.72,90.79,66.69,0.06,0.0,0.0,1.0,2021-08-17 14:15:17,60.0
0.22,0.09,0.88,1044.12,27.55,-18.56,-38.66,3.5,0.0,4.0,1.0,222.25,999.0,3151.25,2364.49,-0.16,1.3,1.56,66.89,0.05,0.0,0.0,1.0,2021-08-17 14:27:17,60.0
0.17,0.2,0.94,1044.3,27.17,-18.57,-38.66,-33.9,0.0,3.0,2.0,185.25,999.0,3887.67,2803.09,-0.01,1.4,4.03,67.12,0.05,0.0,0.0,1.0,2021-08-17 14:39:17,60.0
-0.17,0.35,0.77,1044.2,28.24,-18.57,-38.66,21.48,0.0,3.0,1.3,206.87,999.21,4263.04,3183.88,0.05,1.22,4.88,67.35,0.05,0.0,0.0,1.0,2021-08-17 14:51:17,60.0
-0.05,0.57,0.78,1043.79,28.54,-18.57,-38.66,-24.1,0.0,3.0,1.3,182.23,1000.0,4151.58,2859.75,0.0,1.63,-36.54,67.46,0.05,0.0,0.0,1.0,2021-08-17 15:02:17,60.0
-0.05,0.12,1.03,1043.24,28.41,-18.57,-38.66,0.0,0.0,3.0,1.3,200.8,1000.0,3505.62,2771.66,-0.02,1.85,31.67,67.73,0.04,0.0,0.0,1.0,2021-08-17 15:14:17,60.0
0.04,0.09,1.12,1042.21,27.83,-18.58,-38.66,19.33,47.77,3.0,1.4,346.11,1001.0,4734.13,3413.31,0.01,40.58,50.86,68.76,0.03,0.0,0.0,1.0,2021-08-17 15:26:17,60.0
-0.08,0.19,0.94,1042.79,27.92,-18.59,-38.67,5.57,0.0,3.0,2.0,225.28,999.0,3835.32,2912.74,0.0,1.38,-20.3,69.88,0.04,0.0,0.0,1.0,2021-08-17 15:38:17,60.0
-0.35,-0.24,0.94,1042.68,29.94,-18.59,-38.67,2.55,0.0,3.0,2.21,234.91,1001.0,3650.58,2712.79,-0.07,1.4,9.44,70.14,0.04,0.0,0.0,1.0,2021-08-17 15:49:17,60.0
0.2,-0.04,-0.26,1040.67,29.71,-18.61,-38.66,19.19,58.64,3.0,3.18,298.34,1001.0,4665.42,3381.88,0.0,43.96,1.46,71.85,0.02,0.0,0.0,1.0,2021-08-17 16:01:17,60.0
0.23,0.06,0.83,1041.4,28.25,-18.67,-38.65,22.38,16.56,3.0,3.0,196.59,1000.0,4539.81,3280.07,0.01,32.98,6.98,79.41,0.02,0.0,0.0,1.0,2021-08-17 16:13:17,60.0
0.1,0.21,0.85,1044.06,25.44,-18.68,-38.65,26.86,0.0,3.0,2.28,204.53,997.0,5025.57,3585.37,-0.01,1.98,69.97,79.84,0.05,0.0,0.0,1.0,2021-08-17 16:25:17,60.0
0.12,-0.23,1.15,1040.83,27.06,-18.69,-38.64,-7.61,38.64,3.0,2.1,233.41,999.0,4668.33,3408.5,0.0,36.28,-7.44,80.89,0.02,0.0,0.0,1.0,2021-08-17 16:36:17,60.0
0.12,0.19,0.91,1039.54,28.33,-18.73,-38.6,-7.9,43.43,3.0,1.4,292.67,1000.0,4610.37,3336.03,0.0,43.91,4.1,85.98,0.01,0.0,0.0,1.0,2021-08-17 16:48:17,60.0
0.37,-0.17,0.5,1038.72,29.43,-18.79,-38.56,-32.98,45.37,3.0,1.3,311.1,1001.0,4347.04,3187.99,-0.0,45.6,10.46,93.76,-0.0,0.0,0.0,1.0,2021-08-17 17:00:17,60.0
0.38,-0.03,2.11,1038.77,30.18,-18.85,-38.52,-22.83,36.11,3.0,1.2,278.07,1001.0,5007.42,3558.61,0.02,17.41,1.78,100.64,-0.0,0.0,0.0,1.0,2021-08-17 17:12:17,60.0
0.3,-0.38,0.89,1105.44,26.2,-18.86,-38.49,2.0,42.55,3.0,1.2,257.25,998.0,5053.22,3759.32,0.01,9.83,-71.27,102.34,0.66,0.0,0.0,1.0,2021-08-17 17:23:17,60.0
0.04,-0.19,0.5,1042.14,26.54,-18.83,-38.48,8.11,7.01,3.0,1.2,244.21,998.0,4132.04,3112.06,0.0,5.81,15.43,98.88,0.03,0.0,0.0,1.0,2021-08-17 17:35:17,60.0
0.59,0.48,1.88,1038.78,26.37,-18.81,-38.45,40.37,32.95,3.0,1.3,272.0,998.0,4630.4,3316.1,-0.0,27.49,26.67,98.35,-0.0,0.0,0.0,1.0,2021-08-17 17:47:17,60.0
0.69,0.6,1.98,1039.73,26.82,-18.81,-38.43,-25.26,46.36,3.25,2.13,294.89,998.49,13650.34,9936.61,2.0,26.24,-66.3,99.0,0.01,0.0,0.0,1.0,2021-08-17 17:59:17,60.0
0.08,-0.07,0.39,1039.47,27.37,-18.81,-38.41,13.48,50.93,2.52,2.85,273.75,999.0,4784.05,3402.93,-0.02,10.8,-44.89,99.34,0.01,0.0,0.0,1.0,2021-08-17 18:10:17,60.0
0.05,-0.12,0.91,1041.02,26.42,-18.81,-38.41,15.4,44.4,4.0,1.3,284.4,998.0,4893.25,3515.76,0.0,35.23,62.86,99.09,0.02,0.0,0.0,1.0,2021-08-17 18:22:17,60.0
0.16,0.18,0.91,1090.45,25.9,-18.81,-38.43,-62.32,52.75,4.0,1.2,282.59,998.19,5050.35,3628.84,0.07,27.12,-55.14,98.8,0.51,0.19,0.19,1.0,2021-08-17 18:34:17,60.0
