ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
1.06,0.81,2.38,1024.38,27.9,-17.97,-38.7,-2.0,44.4,6.0,1.0,405.0,994.0,7314.87,4968.93,0.0,32.56,15.59,1.13,0.05,0.0,0.0,1.0,2021-08-12 14:16:01,
0.56,0.31,1.25,1022.11,28.5,-17.98,-38.7,15.61,48.08,7.0,0.4,365.37,994.0,4904.67,3321.01,0.03,3.27,-130.71,1.96,0.02,0.0,0.0,1.0,2021-08-12 14:21:01,60.0
0.68,0.25,1.06,1024.0,28.49,-18.01,-38.71,-3.83,48.2,5.0,1.1,303.77,994.0,4843.58,3271.69,0.02,46.37,-0.35,5.2,0.04,0.0,0.0,1.0,2021-08-12 14:27:01,60.0
0.31,0.25,0.81,1023.65,27.1,-18.05,-38.71,0.07,44.34,4.02,1.2,228.32,993.0,4775.78,3220.94,0.02,46.12,3.22,9.91,0.04,0.0,0.0,1.0,2021-08-12 14:33:01,60.0
1.43,0.62,2.16,1023.83,26.7,-18.09,-38.71,15.73,40.7,3.0,2.28,190.81,993.02,4786.03,3228.56,0.02,40.96,-12.51,13.54,0.04,0.0,0.0,1.0,2021-08-12 14:38:01,60.0
0.08,-0.11,0.52,1024.0,27.3,-18.12,-38.7,5.9,26.21,7.0,0.4,447.47,993.0,4722.09,3189.99,0.0,45.33,7.41,17.31,0.04,0.0,0.0,1.0,2021-08-12 14:44:01,60.0
0.43,0.25,0.86,1024.21,27.9,-18.16,-38.68,-1.97,40.64,7.0,0.4,444.18,993.02,4763.47,3204.74,0.0,44.1,4.31,21.57,0.05,0.0,0.0,1.0,2021-08-12 14:50:01,60.0
-0.31,0.19,-1.06,1264.01,27.0,-18.18,-38.67,30.0,63.0,6.0,1.0,357.0,993.0,6802.69,4497.41,0.02,5.19,-47.04,23.98,2.43,1.0,1.0,1.0,2021-08-12 14:55:01,60.0
0.79,-0.1,0.73,1024.28,24.77,-18.19,-38.66,-5.41,29.76,5.0,1.0,317.64,992.67,13419.21,9169.73,1.69,34.65,-1.4,25.99,0.05,0.0,0.0,1.0,2021-08-12 15:01:01,60.0
0.5,-0.05,0.82,1023.96,24.2,-18.21,-38.66,2.07,0.0,4.03,1.1,285.31,992.97,4334.72,2958.69,-0.02,0.54,-72.21,27.42,0.04,0.0,0.0,1.0,2021-08-12 15:07:01,60.0
0.64,0.32,0.83,1023.99,24.7,-18.23,-38.66,0.07,40.52,3.98,1.2,307.05,993.0,4620.23,3132.41,0.0,44.25,13.67,29.61,0.04,0.0,0.0,1.0,2021-08-12 15:12:01,60.0
0.38,0.06,0.81,1020.93,27.0,-18.26,-38.64,39.48,37.0,4.02,1.1,328.66,992.92,4515.84,3038.61,-0.02,43.94,11.78,33.45,0.01,0.0,0.0,1.0,2021-08-12 15:18:01,60.0
