ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.38,0.19,0.56,1012.0,23.7,-17.96,-38.68,-6.0,40.7,3.0,8.0,224.0,975.0,4688.37,3423.23,0.02,32.96,160.72,1.27,-0.05,0.0,0.0,2.0,2022-09-23 07:34:03,
-0.36,0.2,-0.54,1012.06,24.69,-17.94,-38.66,-4.1,54.34,2.95,1.3,259.29,978.95,2327.36,1690.25,-0.49,23.24,-14.1,4.11,-0.05,0.0,0.0,2.0,2022-09-23 07:40:03,60.0
0.73,-0.19,1.68,1012.35,24.5,-17.92,-38.64,-22.0,36.64,2.95,1.3,230.55,978.0,4427.39,3238.44,-0.03,30.63,-9.53,7.13,-0.05,0.0,0.0,2.0,2022-09-23 07:46:03,60.0
0.56,-0.01,0.77,1012.62,24.5,-17.9,-38.63,2.0,29.54,2.0,1.2,287.0,978.98,4845.19,3505.51,0.0,30.07,12.02,9.73,-0.04,0.0,0.0,2.0,2022-09-23 07:52:03,60.0
-0.18,-0.18,-0.35,1012.81,24.7,-17.88,-38.61,-0.03,33.24,2.0,1.2,252.58,977.98,4769.79,3443.54,0.0,29.13,5.26,12.68,-0.04,0.0,0.0,2.0,2022-09-23 07:58:03,60.0
0.19,-0.29,0.94,1013.61,24.87,-17.86,-38.59,-0.31,4.63,3.69,2.13,213.62,982.06,27871.38,20267.56,5.17,28.52,5.52,15.99,-0.03,0.0,0.0,2.0,2022-09-23 08:05:03,60.0
-0.19,-0.57,-0.26,1017.86,23.9,-17.86,-38.58,-14.82,9.65,3.33,4.12,186.55,329.34,13476.98,9629.51,1.7,8.07,-17.84,17.08,0.01,0.0,0.0,2.0,2022-09-23 08:11:03,60.0
0.0,-0.02,0.39,1014.66,23.7,-17.84,-38.56,-3.5,30.16,4.0,2.1,174.05,985.0,4586.81,3373.81,0.0,33.19,-12.28,19.37,-0.02,0.0,0.0,2.0,2022-09-23 08:17:03,60.0
0.19,0.0,0.76,1014.61,23.9,-17.82,-38.54,6.0,36.63,4.0,2.0,204.85,985.1,4410.52,3253.39,0.0,34.56,3.61,22.64,-0.02,0.0,0.0,2.0,2022-09-23 08:23:03,60.0
0.18,0.16,1.1,1014.77,24.4,-17.8,-38.52,-3.8,33.48,4.0,1.4,202.05,986.05,4431.97,3251.86,0.0,32.12,-0.03,26.52,-0.02,0.0,0.0,2.0,2022-09-23 08:30:03,60.0
