ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-0.19,0.0,0.56,1024.4,23.8,-17.97,-38.44,-38.0,51.9,3.0,1.3,327.0,992.0,,4417.53,3278.35,0.0,30.7,-21.29,27.37,0.02,0.0,0.0,2.0,2022-09-24 10:45:01,60.0
-0.0,0.38,0.93,1024.71,24.0,-17.97,-38.41,12.13,47.9,3.0,2.4,273.18,991.03,,4448.02,3308.24,-0.02,37.68,7.55,30.08,0.02,0.0,0.0,2.0,2022-09-24 10:50:01,60.0
0.56,0.0,1.5,1025.91,23.5,-17.98,-38.4,16.0,29.6,4.0,1.1,370.0,991.0,,5459.4,3926.89,0.0,20.78,-14.87,31.64,0.03,0.0,0.0,2.0,2022-09-24 10:54:01,60.0
-0.19,-0.38,-0.19,1024.88,23.2,-17.98,-38.38,-16.0,25.9,3.0,1.3,350.0,993.0,,4426.24,3267.98,0.0,17.29,48.25,33.37,0.02,0.0,0.0,2.0,2022-09-24 10:59:01,60.0
0.0,-0.19,0.94,1025.13,23.6,-17.99,-38.36,54.0,29.6,3.0,1.3,327.0,993.0,,4765.52,3526.98,0.02,37.36,-43.5,35.37,0.03,0.0,0.0,2.0,2022-09-24 11:03:01,60.0
0.0,0.37,1.11,1024.27,23.9,-17.99,-38.34,9.69,29.6,3.0,1.3,345.02,993.0,,4212.97,3174.86,-0.02,39.62,-71.04,37.57,0.02,0.0,0.0,2.0,2022-09-24 11:08:01,60.0
0.0,0.56,0.75,1023.02,24.0,-18.0,-38.33,36.0,25.9,3.0,1.4,246.0,991.0,,4506.88,3331.18,0.0,35.31,-9.7,39.37,0.01,0.0,0.0,2.0,2022-09-24 11:12:01,60.0
0.19,0.19,0.94,1022.63,24.0,-18.0,-38.32,0.0,40.7,3.0,1.4,289.0,992.0,,4302.48,3210.71,0.0,26.13,-38.42,40.5,0.0,0.0,0.0,2.0,2022-09-24 11:16:01,60.0
0.56,0.56,2.25,1024.81,24.3,-18.01,-38.3,-84.0,29.6,3.0,2.0,287.0,993.0,,4590.09,3389.58,0.0,29.82,8.69,42.51,0.02,0.0,0.0,2.0,2022-09-24 11:21:01,60.0
-0.38,0.19,-0.19,1024.15,23.2,-18.02,-38.29,-12.0,25.9,3.0,2.0,265.0,993.0,,4385.8,3208.5,-0.03,29.03,49.38,43.49,0.02,0.0,0.0,2.0,2022-09-24 11:25:01,60.0
-0.19,0.0,0.94,1024.31,23.6,-18.03,-38.28,16.0,33.3,3.0,2.1,306.0,993.0,,4293.54,3155.58,-0.05,26.51,28.07,45.06,0.02,0.0,0.0,2.0,2022-09-24 11:30:01,60.0
-0.0,0.0,1.12,1025.54,23.7,-18.04,-38.26,-29.57,33.97,3.0,2.2,271.7,993.0,,4214.29,3119.42,-0.03,21.99,19.95,46.53,0.03,0.0,0.0,2.0,2022-09-24 11:34:01,60.0
0.19,0.19,-0.15,1025.83,24.0,-18.05,-38.24,-34.95,33.67,2.98,2.31,273.7,993.0,,4591.04,3403.99,0.02,34.12,-0.14,49.11,0.03,0.0,0.0,2.0,2022-09-24 11:39:01,60.0
0.0,0.38,0.56,1236.63,23.5,-18.05,-38.23,58.0,14.8,3.0,2.4,241.0,995.0,,6007.41,4306.86,0.0,11.14,27.98,50.13,2.13,1.0,1.0,2.0,2022-09-24 11:43:01,60.0
0.37,0.0,1.48,1021.96,22.81,-18.06,-38.22,129.08,40.34,3.0,3.1,338.54,992.0,,4449.08,3334.29,0.02,21.42,-42.38,51.73,-0.0,0.0,0.0,2.0,2022-09-24 11:48:01,60.0
-0.18,-0.18,0.38,1021.44,22.8,-18.07,-38.21,-41.08,33.05,3.0,3.2,373.56,991.93,,3937.54,3010.56,-0.02,30.03,-31.29,52.91,-0.01,0.0,0.0,2.0,2022-09-24 11:52:01,60.0
0.18,-0.0,1.12,1022.31,22.8,-18.08,-38.2,0.27,25.77,3.0,3.99,336.31,992.0,,4018.55,3035.68,-0.02,23.35,18.51,54.41,-0.0,0.0,0.0,2.0,2022-09-24 11:57:01,60.0
0.19,0.56,1.46,1089.62,22.94,-18.08,-38.2,41.86,37.67,2.41,1.24,334.86,993.23,,12228.92,9098.92,1.75,17.43,103.31,54.65,0.67,0.2,0.2,2.0,2022-09-24 12:01:01,60.0
0.19,0.56,1.38,1228.34,23.24,-18.09,-38.19,29.28,31.46,3.25,1.11,340.74,995.74,,28504.6,21204.87,5.33,14.22,42.33,54.95,2.05,0.62,0.62,2.0,2022-09-24 12:05:01,60.0
0.0,0.18,0.92,1022.85,22.91,-18.1,-38.19,110.36,40.82,3.0,4.0,367.3,992.0,,4420.57,3306.66,-0.0,16.31,13.56,55.75,0.0,0.0,0.0,2.0,2022-09-24 12:10:01,60.0
-0.0,0.0,0.75,1023.27,22.7,-18.1,-38.19,8.47,11.59,3.98,1.0,361.92,992.0,,4854.79,3581.99,0.0,14.8,71.59,55.88,0.01,0.0,0.0,2.0,2022-09-24 12:14:01,60.0
0.18,1.1,0.73,1021.97,23.2,-18.1,-38.18,25.93,19.55,3.0,1.1,325.93,992.0,,4754.6,3533.91,0.0,41.92,-44.06,56.91,-0.0,0.0,0.0,2.0,2022-09-24 12:19:01,60.0
-0.19,-0.18,0.19,1022.37,23.3,-18.11,-38.19,39.41,29.96,3.0,1.0,359.07,990.07,,4332.36,3257.41,0.02,24.08,-3.83,55.6,-0.0,0.0,0.0,2.0,2022-09-24 12:23:01,60.0
0.12,-0.49,0.64,1282.48,22.9,-18.11,-38.21,-18.3,65.64,3.0,1.0,363.86,992.43,,24656.77,17912.42,4.16,26.1,32.18,53.57,2.59,0.81,0.81,2.0,2022-09-24 12:28:01,60.0
0.01,-0.17,0.75,1023.21,22.7,-18.11,-38.24,43.47,64.6,3.0,1.0,365.97,989.1,,4869.73,3526.51,0.0,32.16,3.32,51.1,0.01,0.0,0.0,2.0,2022-09-24 12:32:01,60.0
0.04,-0.01,0.11,1021.79,22.7,-18.1,-38.28,18.95,67.81,2.94,1.16,356.87,993.87,,4329.69,3250.01,0.04,58.13,10.06,47.03,-0.01,0.0,0.0,2.0,2022-09-24 12:37:01,60.0
0.19,0.01,0.77,1024.74,23.2,-18.1,-38.32,0.3,81.62,3.0,1.1,325.6,990.08,,4576.71,3384.68,0.0,61.68,-3.88,42.91,0.02,0.0,0.0,2.0,2022-09-24 12:41:01,60.0
0.2,0.74,1.52,1025.0,23.4,-18.09,-38.35,101.0,70.09,3.0,1.2,340.92,993.02,,4214.86,3207.23,0.0,64.37,5.34,38.76,0.03,0.0,0.0,2.0,2022-09-24 12:45:01,60.0
-0.19,-0.17,0.92,1027.22,23.11,-18.09,-38.36,102.0,0.0,2.0,1.4,199.56,994.85,,3819.93,2796.22,0.02,1.91,5.8,37.95,0.05,0.0,0.0,2.0,2022-09-24 12:50:01,60.0
0.0,0.37,0.74,1025.64,22.7,-18.08,-38.38,-79.19,73.6,3.0,2.1,340.81,992.0,,4347.83,3291.64,-0.02,63.72,-2.63,35.51,0.03,0.0,0.0,2.0,2022-09-24 12:54:01,60.0
0.54,0.37,1.67,1024.89,22.8,-18.07,-38.43,14.97,85.2,2.95,3.24,301.48,992.0,,4728.58,3527.85,0.03,56.89,-9.53,30.23,0.02,0.0,0.0,2.0,2022-09-24 12:59:01,60.0
0.24,-0.01,1.01,1024.79,22.99,-18.06,-38.47,-29.27,82.37,2.94,5.84,345.17,992.94,,4887.81,3597.08,0.05,54.27,-6.17,26.13,0.02,0.0,0.0,2.0,2022-09-24 13:03:01,60.0
0.46,2.05,2.02,1025.28,23.23,-18.04,-38.52,-13.8,34.15,2.35,2.08,356.13,992.17,,12694.39,9497.05,1.79,56.95,-0.38,20.96,0.03,0.0,0.0,2.0,2022-09-24 13:08:01,60.0
0.26,1.23,1.55,1025.75,23.7,-18.03,-38.56,-5.11,43.56,3.07,2.05,354.32,992.54,,29147.88,21859.54,5.41,61.29,5.09,16.53,0.03,0.0,0.0,2.0,2022-09-24 13:12:01,60.0
0.01,0.21,0.95,1026.33,24.29,-18.01,-38.61,5.75,55.33,3.98,2.0,352.05,992.99,,49714.74,37312.65,9.94,66.71,11.94,11.0,0.04,0.0,0.0,2.0,2022-09-24 13:17:01,60.0
0.19,-0.19,0.56,1025.67,23.4,-18.0,-38.65,-18.0,70.4,3.0,2.3,366.0,993.0,,4583.8,3490.44,0.0,66.12,-11.89,6.51,0.03,0.0,0.0,2.0,2022-09-24 13:21:01,60.0
0.19,0.56,1.69,1023.94,23.2,-17.98,-38.7,14.0,74.1,3.0,2.4,348.0,993.0,,4601.29,3529.9,0.0,74.13,-9.66,1.84,0.02,0.0,0.0,2.0,2022-09-24 13:26:01,60.0
