ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-0.19,0.01,0.59,1024.37,24.42,-18.21,-37.95,17.25,49.12,3.0,2.4,341.46,992.95,,4170.36,3391.19,0.09,22.95,-103.02,83.93,0.02,0.0,0.0,4.0,2022-09-26 17:43:09,60.0
0.14,0.33,1.08,1241.87,24.58,-18.19,-37.94,8.62,0.0,2.77,2.89,284.55,991.77,,24294.36,18866.56,4.36,19.21,22.32,83.57,2.19,0.77,0.77,4.0,2022-09-26 17:50:09,60.0
-0.38,0.02,0.75,1026.17,24.2,-18.19,-37.94,36.46,0.0,2.89,3.35,280.31,989.34,,3857.78,2713.31,0.0,1.71,18.53,83.32,0.04,0.0,0.0,4.0,2022-09-26 17:57:09,60.0
0.1,0.19,1.02,1026.46,24.95,-18.18,-37.95,23.81,35.81,3.54,2.5,322.12,992.0,,24924.32,18928.65,4.56,7.21,24.55,82.72,0.04,0.0,0.0,4.0,2022-09-26 18:04:09,60.0
-0.05,-0.13,0.94,1027.15,25.41,-18.16,-37.97,-16.29,54.0,3.14,1.3,281.57,882.57,,4320.17,3398.88,-0.01,56.29,-9.67,79.53,0.05,0.0,0.0,4.0,2022-09-26 18:11:09,60.0
0.0,-0.16,0.91,1024.52,24.07,-18.15,-37.97,20.8,36.77,3.13,1.3,286.4,991.13,,5723.68,4306.9,0.01,16.94,101.5,79.21,0.02,0.0,0.0,4.0,2022-09-26 18:18:09,60.0
0.03,0.24,0.8,1020.59,25.73,-18.15,-37.97,47.2,41.95,4.0,1.4,317.27,994.13,,4648.81,3553.16,-0.03,24.56,71.35,79.44,-0.02,0.0,0.0,4.0,2022-09-26 18:25:09,60.0
0.21,0.1,1.41,1025.17,24.4,-18.15,-37.99,-15.6,76.81,4.0,2.0,300.07,991.0,,4530.32,3396.1,0.0,60.73,27.98,77.21,0.03,0.0,0.0,4.0,2022-09-26 18:33:09,60.0
0.27,-0.19,1.32,1024.66,24.92,-18.12,-38.06,-5.7,73.54,3.85,2.04,333.95,991.85,,4328.61,3312.28,0.0,66.87,5.45,69.85,0.02,0.0,0.0,4.0,2022-09-26 18:40:09,60.0
-0.03,-0.05,0.09,1024.62,25.23,-18.09,-38.12,6.37,61.49,4.14,2.09,366.86,993.0,,4296.74,3283.92,-0.0,62.97,-9.39,62.71,0.02,0.0,0.0,4.0,2022-09-26 18:47:09,60.0
-0.35,0.0,0.8,1027.34,25.59,-18.08,-38.16,-1.27,0.0,2.25,2.37,316.14,946.63,,4811.0,3438.41,-0.02,0.51,-35.38,58.3,0.05,0.0,0.0,4.0,2022-09-26 18:54:09,60.0
-0.38,-0.02,0.77,1028.04,26.21,-18.09,-38.16,3.3,0.0,3.0,2.22,296.93,589.55,,3595.36,2742.78,-0.01,1.73,93.99,58.19,0.06,0.0,0.0,4.0,2022-09-26 19:01:09,60.0
0.59,0.57,2.04,1025.45,24.8,-18.08,-38.17,-7.6,56.59,4.0,2.2,375.67,995.47,,5165.34,3835.45,0.01,58.09,-44.79,57.01,0.03,0.0,0.0,4.0,2022-09-26 19:08:09,60.0
0.26,-0.03,0.33,1025.12,25.3,-18.06,-38.23,-6.27,66.21,3.0,2.3,356.0,993.0,,4370.83,3368.98,0.0,62.84,-3.31,49.91,0.03,0.0,0.0,4.0,2022-09-26 19:15:09,60.0
0.11,0.03,1.37,1025.49,25.4,-18.05,-38.3,-9.34,65.61,3.0,2.58,334.02,993.0,,4378.27,3338.23,0.0,62.74,-27.56,43.03,0.03,0.0,0.0,4.0,2022-09-26 19:22:09,60.0
0.0,-0.02,0.61,1025.24,25.41,-18.06,-38.38,-1.3,60.16,4.0,2.09,374.42,992.77,,4484.45,3428.85,0.01,62.56,11.17,35.38,0.03,0.0,0.0,4.0,2022-09-26 19:30:09,60.0
0.0,0.0,0.91,1025.63,25.61,-18.04,-38.44,-26.81,66.16,3.0,2.2,358.16,993.0,,4427.52,3352.79,-0.01,61.14,-11.45,28.04,0.03,0.0,0.0,4.0,2022-09-26 19:37:09,60.0
-0.02,0.17,1.09,1025.49,25.07,-18.02,-38.49,-10.34,0.38,3.0,2.22,322.59,864.1,,3547.59,2862.62,0.03,0.78,-12.48,23.06,0.03,0.0,0.0,4.0,2022-09-26 19:44:09,60.0
0.56,-0.14,2.44,1024.44,24.72,-18.02,-38.52,-23.52,65.68,3.0,2.3,372.09,993.0,,4129.94,3284.89,-0.0,58.69,-12.19,19.74,0.02,0.0,0.0,4.0,2022-09-26 19:51:09,60.0
-0.19,-0.33,-0.29,1024.31,25.0,-18.0,-38.58,-4.23,56.03,2.88,2.19,376.6,991.23,,4006.58,3244.83,0.0,66.51,-2.53,12.83,0.02,0.0,0.0,4.0,2022-09-26 19:58:09,60.0
-0.02,-1.03,0.94,1026.13,24.5,-17.97,-38.62,-7.97,0.0,3.0,2.2,329.98,185.81,,4647.63,3566.01,0.03,52.42,59.99,8.31,0.04,0.0,0.0,4.0,2022-09-26 20:05:09,60.0
0.99,-0.19,2.97,1024.58,23.9,-17.97,-38.61,4.9,46.14,3.0,2.2,372.7,989.23,,5593.81,4251.81,0.01,29.28,28.97,8.84,0.02,0.0,0.0,4.0,2022-09-26 20:12:09,60.0
0.02,-0.17,1.08,1025.82,24.19,-17.99,-38.64,-6.0,0.0,2.0,2.0,355.57,878.95,,3372.08,2761.41,0.0,1.04,14.66,6.11,0.03,0.0,0.0,4.0,2022-09-26 20:19:09,60.0
-0.02,-0.02,-0.18,1019.03,23.51,-17.98,-38.69,65.17,53.86,3.0,2.2,369.53,991.7,,5160.83,3999.27,0.01,57.17,5.94,2.2,-0.03,0.0,0.0,4.0,2022-09-26 20:27:09,60.0
