ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.19,0.0,1023.41,26.6,-18.2,-38.74,-14.0,63.0,4.0,1.2,303.0,995.0,,4828.6,3688.15,0.02,60.08,72.28,26.1,-0.01,0.0,0.0,3.0,2022-09-27 19:27:01,60.0
0.75,0.0,0.0,1027.73,25.7,-18.21,-38.74,-66.0,48.2,4.0,1.2,373.0,994.0,,5814.98,4253.76,-0.02,15.92,-73.53,27.29,0.03,0.0,0.0,3.0,2022-09-27 19:32:01,60.0
0.0,0.0,0.94,1028.27,25.3,-18.21,-38.74,-96.0,0.0,3.0,1.3,233.0,993.0,,3548.24,2850.05,0.0,1.3,36.04,27.91,0.04,0.0,0.0,3.0,2022-09-27 19:36:01,60.0
0.19,0.0,1.31,1028.45,24.9,-18.21,-38.74,58.0,29.6,4.0,1.3,340.0,994.0,,6368.9,4706.24,-0.03,17.2,66.9,27.58,0.04,0.0,0.0,3.0,2022-09-27 19:41:01,60.0
-0.06,-0.31,-0.26,1169.99,25.07,-18.21,-38.74,69.45,39.59,4.0,1.3,320.76,994.0,,14029.3,10412.28,1.67,8.79,-39.91,27.74,1.45,0.33,0.33,3.0,2022-09-27 19:46:01,60.0
-0.18,-0.19,0.35,1464.25,25.2,-18.21,-38.73,60.34,29.96,4.0,1.3,340.27,994.0,,32185.92,23855.72,5.02,7.53,74.47,27.55,4.38,0.98,0.98,3.0,2022-09-27 19:50:01,60.0
0.19,-0.56,1.12,1024.09,25.0,-18.2,-38.75,50.0,18.5,3.0,9.2,298.0,993.0,,4976.59,3688.56,0.0,27.21,39.34,27.2,-0.0,0.0,0.0,3.0,2022-09-27 19:55:01,60.0
-0.19,-0.38,-1.12,1022.7,25.5,-18.21,-38.74,4.0,44.4,3.0,1.4,321.0,994.0,,4584.42,3481.05,-0.02,30.66,135.38,27.19,-0.02,0.0,0.0,3.0,2022-09-27 19:59:01,60.0
0.0,0.19,0.94,1023.49,25.9,-18.21,-38.73,10.0,51.9,3.0,2.0,353.0,994.0,,4989.33,3732.64,0.02,34.74,-27.28,28.0,-0.01,0.0,0.0,3.0,2022-09-27 20:04:01,60.0
0.0,0.19,0.56,1024.04,24.9,-18.22,-38.72,4.0,25.9,4.0,1.4,359.0,994.0,,5075.92,3780.53,-0.02,14.6,-29.75,28.71,-0.0,0.0,0.0,3.0,2022-09-27 20:08:01,60.0
0.02,-0.36,-0.31,1024.35,24.8,-18.21,-38.71,33.21,26.61,4.0,1.4,353.3,995.94,,5087.81,3721.27,0.05,36.07,-24.65,27.71,0.0,0.0,0.0,3.0,2022-09-27 20:13:01,60.0
0.74,-0.55,2.05,1026.7,24.9,-18.2,-38.71,54.87,51.24,4.0,1.73,312.53,994.0,,5093.63,3803.02,0.0,49.19,-27.69,26.82,0.02,0.0,0.0,3.0,2022-09-27 20:18:01,60.0
0.19,-0.55,0.02,1026.41,24.3,-18.2,-38.72,43.2,44.22,3.98,1.4,310.8,990.07,,6698.27,4890.78,-0.02,10.41,-99.77,26.52,0.02,0.0,0.0,3.0,2022-09-27 20:22:01,60.0
0.19,-0.01,0.94,1026.24,24.1,-18.19,-38.71,-0.69,33.36,3.98,1.51,359.0,993.98,,4945.76,3687.7,0.01,25.78,22.54,24.91,0.02,0.0,0.0,3.0,2022-09-27 20:27:01,60.0
0.94,0.19,3.38,1027.33,24.2,-18.19,-38.71,10.0,66.7,4.0,1.3,351.0,994.0,,4786.51,3642.76,0.0,46.49,100.63,25.22,0.03,0.0,0.0,3.0,2022-09-27 20:31:01,60.0
0.18,-0.37,0.76,1025.03,24.0,-18.19,-38.72,18.13,33.18,3.97,1.63,364.61,993.0,,4941.1,3641.06,0.02,28.07,75.88,24.7,0.01,0.0,0.0,3.0,2022-09-27 20:36:01,60.0
0.19,-0.38,0.94,1024.86,24.3,-18.19,-38.73,16.0,51.9,4.0,1.3,356.0,992.0,,4786.37,3579.51,-0.02,50.48,34.83,25.1,0.01,0.0,0.0,3.0,2022-09-27 20:40:01,60.0
0.38,0.18,1.31,1027.89,24.2,-18.18,-38.73,2.1,59.3,3.98,1.3,353.95,993.0,,5162.57,3788.03,0.0,9.38,125.9,24.35,0.04,0.0,0.0,3.0,2022-09-27 20:45:01,60.0
0.19,0.0,1.49,1027.11,24.6,-18.15,-38.73,-34.97,44.28,3.0,12.1,366.88,993.98,,4553.29,3368.6,-0.0,45.82,-8.55,21.25,0.03,0.0,0.0,3.0,2022-09-27 20:50:01,60.0
0.0,-0.38,0.0,1026.97,24.7,-18.13,-38.73,-6.0,37.0,4.0,1.3,370.0,994.0,,4489.35,3353.55,-0.05,34.36,16.07,18.79,0.03,0.0,0.0,3.0,2022-09-27 20:54:01,60.0
0.19,-0.19,1.12,1027.19,24.9,-18.1,-38.73,-8.33,47.46,3.97,1.73,354.1,994.0,,4667.42,3474.58,0.0,47.72,4.36,15.55,0.03,0.0,0.0,3.0,2022-09-27 20:59:01,60.0
0.37,-0.38,-0.01,1027.21,25.0,-18.08,-38.73,54.69,48.01,3.0,17.06,348.25,994.0,,4572.37,3400.05,0.02,41.89,6.42,12.89,0.03,0.0,0.0,3.0,2022-09-27 21:03:01,60.0
0.0,-1.12,0.0,1027.22,25.4,-18.04,-38.72,4.0,48.2,4.0,2.4,356.0,994.0,,4224.88,3164.36,-0.03,42.99,-5.58,9.3,0.03,0.0,0.0,3.0,2022-09-27 21:08:01,60.0
-0.18,0.0,0.76,1027.26,25.2,-18.02,-38.72,-21.69,44.27,3.98,2.41,361.78,994.02,,4450.66,3338.75,-0.02,40.48,-1.53,6.97,0.03,0.0,0.0,3.0,2022-09-27 21:12:01,60.0
0.19,0.0,0.75,1027.49,25.2,-17.99,-38.71,6.0,44.4,4.0,2.3,364.0,993.0,,4729.98,3483.73,0.0,38.83,7.48,3.78,0.03,0.0,0.0,3.0,2022-09-27 21:17:01,60.0
0.01,-0.38,0.92,1024.44,25.0,-17.97,-38.71,17.84,29.42,2.02,3.19,355.49,994.0,,5482.87,4025.85,0.02,27.6,12.02,1.15,0.0,0.0,0.0,3.0,2022-09-27 21:22:01,60.0
