ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,-0.19,0.93,1020.07,24.1,-18.32,-37.81,-5.4,0.0,3.0,1.42,261.57,988.0,,3523.51,2585.81,0.0,0.96,-17.48,102.46,0.02,0.0,0.0,2.0,2022-09-23 21:51:01,60.0
0.19,-0.19,0.75,1018.92,24.0,-18.33,-37.81,-9.66,3.57,4.97,1.1,218.93,988.97,,3330.7,2600.96,-0.0,1.23,9.4,102.81,0.01,0.0,0.0,2.0,2022-09-23 22:27:01,60.0
0.38,-0.19,0.94,1022.62,24.1,-18.34,-37.81,8.0,0.0,5.0,1.0,270.0,988.0,,3745.21,2688.13,0.03,1.92,133.95,103.08,0.04,0.0,0.0,2.0,2022-09-23 23:03:01,60.0
0.0,-0.18,0.75,1019.81,24.0,-18.35,-37.81,46.95,0.0,3.02,2.3,279.77,988.02,,4034.76,3022.62,0.02,1.85,17.65,103.59,0.02,0.0,0.0,2.0,2022-09-23 23:39:01,60.0
0.19,-0.19,0.75,1021.83,24.1,-18.35,-37.81,44.0,0.0,3.0,1.4,310.0,989.0,,3535.06,2563.36,-0.02,0.61,-24.27,103.7,0.04,0.0,0.0,2.0,2022-09-24 00:15:01,60.0
0.38,-0.19,0.94,1022.85,24.1,-18.36,-37.81,46.0,0.0,3.0,1.3,312.0,989.0,,3709.11,2602.16,0.0,1.06,-15.03,103.7,0.05,0.0,0.0,2.0,2022-09-24 00:51:01,60.0
0.35,-0.19,0.75,1023.77,24.21,-18.36,-37.82,4.0,0.46,4.0,1.92,315.62,989.0,,3665.29,2619.02,0.01,1.03,73.06,103.63,0.06,0.0,0.0,2.0,2022-09-24 01:27:01,60.0
0.19,-0.19,0.57,1024.22,24.1,-18.36,-37.82,-14.24,0.06,3.98,1.22,233.1,988.02,,3844.94,2622.26,0.02,1.08,-96.94,103.62,0.06,0.0,0.0,2.0,2022-09-24 02:02:01,60.0
0.19,-0.19,0.76,1024.21,24.1,-18.36,-37.82,0.14,0.0,3.97,1.2,238.68,988.0,,3771.0,2625.27,0.02,0.66,-100.5,103.46,0.06,0.0,0.0,2.0,2022-09-24 02:38:01,60.0
0.38,-0.19,0.57,1026.55,24.29,-18.36,-37.83,-6.35,0.64,3.94,1.45,251.79,988.06,,23474.94,15587.96,5.04,0.91,-144.1,102.45,0.08,0.0,0.0,2.0,2022-09-24 03:14:01,60.0
0.19,-0.19,0.93,1026.12,24.1,-18.36,-37.83,-1.9,3.64,3.0,4.1,199.83,988.0,,3838.99,2571.37,-0.0,0.95,142.01,102.29,0.08,0.0,0.0,2.0,2022-09-24 03:50:01,60.0
0.15,-0.19,0.94,1026.62,24.26,-18.36,-37.83,-13.19,0.0,3.0,2.32,251.06,988.2,,18434.72,13627.99,4.23,0.38,-77.66,102.23,0.08,0.0,0.0,2.0,2022-09-24 04:26:01,60.0
0.19,-0.19,0.75,1025.92,24.1,-18.36,-37.83,0.0,0.0,3.0,2.1,252.0,988.0,,3509.41,2668.36,0.02,0.07,8.31,102.22,0.08,0.0,0.0,2.0,2022-09-24 05:02:01,60.0
0.21,-0.19,0.59,1028.29,24.3,-18.37,-37.83,3.21,12.84,3.0,6.01,214.59,988.0,,4060.99,2699.69,0.05,5.35,-131.05,102.39,0.1,0.0,0.0,2.0,2022-09-24 05:38:01,60.0
0.38,-0.19,0.76,1029.29,24.2,-18.37,-37.83,-11.21,0.0,2.94,3.01,225.56,988.0,,4047.87,2685.36,0.04,1.93,-20.42,102.55,0.11,0.0,0.0,2.0,2022-09-24 06:14:01,60.0
0.38,-0.19,0.58,1028.81,24.51,-18.37,-37.83,-0.12,10.67,3.0,3.09,274.3,988.94,,5929.37,3953.75,0.54,0.91,-93.4,102.97,0.11,0.0,0.0,2.0,2022-09-24 06:50:01,60.0
0.38,-0.19,0.75,1030.63,24.47,-18.37,-37.83,21.93,3.38,2.91,1.31,221.26,988.0,,23883.51,15651.47,5.07,1.09,-1.57,103.51,0.12,0.0,0.0,2.0,2022-09-24 07:26:01,60.0
0.63,-0.19,0.62,1030.34,24.2,-18.37,-37.86,4.69,9.96,3.0,1.99,296.59,988.33,,14946.02,9978.16,2.71,22.08,-63.22,100.07,0.12,0.0,0.0,2.0,2022-09-24 08:02:01,60.0
0.19,-0.19,0.75,1030.65,24.1,-18.37,-37.87,32.07,0.0,2.98,7.07,242.3,988.0,,1698.44,1194.54,-0.54,2.13,-66.09,99.22,0.12,0.0,0.0,2.0,2022-09-24 08:38:01,60.0
0.57,-0.01,1.32,1030.02,22.7,-18.35,-37.79,-1.74,18.74,4.0,1.3,299.0,988.0,,4847.05,3464.57,-0.02,18.32,79.03,106.08,0.12,0.0,0.0,2.0,2022-09-24 09:14:01,60.0
0.18,-0.37,1.09,1029.94,23.1,-18.32,-37.76,-25.38,30.15,2.02,2.41,255.79,988.0,,4347.13,3259.2,-0.02,14.35,-131.27,107.25,0.12,0.0,0.0,2.0,2022-09-24 09:50:01,60.0
-0.35,0.36,0.36,1118.89,23.39,-18.32,-37.61,0.26,4.19,3.0,1.1,245.23,988.0,,5385.64,3837.49,-0.02,21.33,60.71,121.91,1.0,0.0,0.0,2.0,2022-09-24 10:26:01,60.0
0.19,-0.19,0.57,1031.59,22.7,-18.32,-37.6,-4.07,67.06,2.98,1.4,270.18,988.0,,4823.64,3452.73,0.02,62.81,-3.04,123.25,0.13,0.0,0.0,2.0,2022-09-24 11:02:01,60.0
0.05,-0.03,0.96,1102.4,23.83,-18.26,-37.49,-16.29,2.13,3.71,1.9,317.72,988.0,,107529.08,77317.07,22.16,18.64,-33.23,132.28,0.84,0.0,0.0,2.0,2022-09-24 11:37:01,60.0
0.19,-0.01,0.75,1033.0,23.03,-18.25,-37.52,-11.64,39.23,2.11,2.1,318.64,988.96,,8897.32,6457.11,0.96,43.7,-8.58,128.95,0.15,0.0,0.0,2.0,2022-09-24 12:13:01,60.0
0.01,-0.19,0.58,1034.43,23.6,-18.21,-37.66,49.4,0.0,4.0,2.3,211.9,988.05,,3558.35,2615.47,0.0,3.09,46.27,113.8,0.16,0.0,0.0,2.0,2022-09-24 12:49:01,60.0
0.37,-0.38,1.12,1032.94,23.6,-18.22,-37.81,-46.4,47.58,3.0,2.2,247.43,988.0,,4004.65,2973.2,0.0,42.0,1.98,98.52,0.15,0.0,0.0,2.0,2022-09-24 13:25:01,60.0
-0.19,-0.19,0.19,1031.94,23.6,-18.29,-37.93,-10.0,29.6,3.0,2.0,339.0,988.0,,4355.59,3158.75,0.03,20.42,-15.99,90.07,0.14,0.0,0.0,2.0,2022-09-24 14:01:01,60.0
0.37,-0.0,1.12,1031.0,24.3,-18.41,-37.97,-12.2,29.97,3.0,2.1,308.38,988.02,,4309.86,3116.6,0.0,28.51,-1.32,92.49,0.13,0.0,0.0,2.0,2022-09-24 14:37:01,60.0
1.22,-0.22,2.67,1031.08,23.59,-18.44,-37.97,-18.65,10.62,2.94,2.9,292.32,988.0,,3751.21,2891.29,0.03,3.55,-76.81,93.57,0.13,0.0,0.0,2.0,2022-09-24 15:13:01,60.0
0.36,-0.37,0.93,1026.75,22.8,-18.51,-38.06,37.61,22.32,3.0,3.4,329.1,988.0,,4156.48,3045.44,-0.02,35.38,-11.99,91.86,0.09,0.0,0.0,2.0,2022-09-24 15:49:01,60.0
0.0,-0.19,0.19,1026.45,22.1,-18.59,-38.09,6.0,18.5,3.0,3.1,308.0,988.0,,5540.08,3984.91,0.02,1.34,82.96,95.21,0.08,0.0,0.0,2.0,2022-09-24 16:25:01,60.0
0.01,0.16,0.58,1025.84,22.2,-18.6,-38.06,0.52,26.39,2.03,2.1,205.62,988.0,,4111.13,2954.8,-0.06,20.15,-70.99,98.15,0.08,0.0,0.0,2.0,2022-09-24 17:01:01,60.0
0.19,-0.19,-0.35,1026.26,21.9,-18.61,-38.0,16.0,18.75,2.0,2.2,299.23,988.0,,4644.95,3289.02,-0.05,17.91,16.47,103.87,0.08,0.0,0.0,2.0,2022-09-24 17:37:01,60.0
0.38,-0.03,0.79,1056.29,22.61,-18.59,-38.04,21.31,12.62,3.0,2.73,292.66,988.08,,68361.21,48167.76,13.72,5.68,-40.74,99.12,0.38,0.08,0.16,2.0,2022-09-24 18:13:01,60.0
0.38,-0.1,0.91,1137.31,23.15,-18.49,-38.19,9.26,26.0,3.0,4.33,299.48,988.28,,235796.41,166076.28,49.57,11.39,-69.81,81.23,1.19,0.28,0.56,2.0,2022-09-24 18:49:01,60.0
0.38,-0.18,1.02,1218.32,23.69,-18.38,-38.33,-2.78,39.39,3.0,5.94,306.31,988.48,,403231.61,283984.8,85.42,17.11,-98.87,63.35,1.99,0.48,0.96,2.0,2022-09-24 19:25:01,60.0
0.38,-0.26,1.13,1299.34,24.24,-18.28,-38.48,-14.82,52.78,3.0,7.54,313.13,988.68,,570666.81,401893.32,121.27,22.83,-127.94,45.46,2.8,0.68,1.36,2.0,2022-09-24 20:01:01,60.0
0.38,-0.33,1.25,1380.35,24.78,-18.18,-38.62,-26.86,66.16,3.0,9.15,319.95,988.88,,738102.01,519801.83,157.12,28.55,-157.01,27.58,3.61,0.88,1.76,2.0,2022-09-24 20:37:01,60.0
0.37,-0.19,0.93,1022.66,24.29,-17.97,-38.7,82.83,81.78,3.0,13.28,337.45,988.98,,8951.32,6287.96,0.99,49.97,-4.48,1.12,0.04,0.0,0.0,2.0,2022-09-24 21:13:01,60.0
