ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,0.19,0.94,1024.61,25.2,-18.0,-38.7,-16.0,55.6,4.0,6.2,352.0,458.0,34012.51,24582.16,5.58,29.34,15.85,3.56,0.11,0.0,0.0,5.0,2022-09-26 19:44:37,
1.29,0.4,2.47,1017.19,25.06,-18.01,-38.71,-11.04,65.14,4.42,4.97,374.56,442.6,9293.41,6944.99,0.92,46.35,8.15,5.39,0.04,0.0,0.0,5.0,2022-09-26 19:46:37,60.0
0.8,0.21,1.58,1017.19,25.14,-18.03,-38.72,-7.34,63.18,4.95,3.44,369.01,433.35,17276.17,13028.29,2.81,50.52,4.78,7.34,0.04,0.0,0.0,5.0,2022-09-26 19:48:37,60.0
0.3,0.01,0.69,1017.2,25.22,-18.04,-38.73,-3.64,61.22,5.48,1.91,363.46,424.1,25258.92,19111.6,4.7,54.68,1.41,9.29,0.04,0.0,0.0,5.0,2022-09-26 19:50:37,60.0
-0.16,-0.17,-0.08,1017.18,25.28,-18.06,-38.74,0.8,58.41,5.84,0.47,356.32,414.68,30609.11,23197.47,5.99,58.9,-3.54,11.24,0.04,0.0,0.0,5.0,2022-09-26 19:52:37,60.0
0.11,-0.04,1.31,1014.86,24.68,-18.07,-38.73,23.08,46.91,4.0,1.22,357.14,405.39,4896.54,3708.26,-0.0,41.2,2.08,12.36,0.01,0.0,0.0,5.0,2022-09-26 19:54:37,60.0
0.07,-0.07,0.99,1014.16,24.5,-18.08,-38.73,9.07,49.62,4.77,0.77,358.73,409.38,4310.16,3318.69,0.0,55.29,7.46,14.01,0.0,0.0,0.0,5.0,2022-09-26 19:56:37,60.0
0.07,-0.12,0.98,1015.76,24.46,-18.1,-38.74,5.83,58.74,4.85,0.74,368.72,408.62,4006.17,3170.9,0.0,62.03,16.26,15.93,0.02,0.0,0.0,5.0,2022-09-26 19:58:37,60.0
0.44,-0.11,1.49,1017.09,24.66,-18.12,-38.75,-1.63,66.7,2.0,1.3,379.19,408.59,4299.41,3318.75,0.0,62.46,-4.33,17.99,0.03,0.0,0.0,5.0,2022-09-26 20:00:37,60.0
0.52,-0.33,1.89,1016.45,24.8,-18.14,-38.75,7.17,56.52,2.0,1.3,371.58,429.92,4863.17,3661.41,0.01,59.38,-2.7,20.0,0.03,0.0,0.0,5.0,2022-09-26 20:02:37,60.0
0.0,0.11,0.68,1016.16,24.86,-18.15,-38.76,-8.36,72.58,2.0,1.3,359.93,754.49,4020.03,3159.0,0.0,67.88,12.32,22.11,0.02,0.0,0.0,5.0,2022-09-26 20:04:37,60.0
0.0,0.17,0.4,1041.33,24.9,-18.16,-38.77,-11.25,68.31,2.0,1.36,345.3,885.48,12786.81,9658.31,1.52,67.99,18.61,23.06,0.28,0.08,0.16,5.0,2022-09-26 20:06:37,60.0
0.0,0.15,0.44,1071.5,24.9,-18.16,-38.77,-12.83,61.0,2.0,1.44,344.41,792.62,23925.06,17861.05,3.42,63.06,19.06,23.66,0.58,0.18,0.35,5.0,2022-09-26 20:08:37,60.0
0.0,0.14,0.48,1101.68,24.9,-18.17,-38.78,-14.41,53.69,2.0,1.52,343.52,699.76,35063.31,26063.8,5.32,58.13,19.5,24.25,0.88,0.28,0.55,5.0,2022-09-26 20:10:37,60.0
0.0,0.12,0.52,1131.86,24.9,-18.17,-38.78,-15.99,46.37,2.0,1.6,342.63,606.9,46201.56,34266.55,7.22,53.2,19.95,24.85,1.18,0.37,0.75,5.0,2022-09-26 20:12:37,60.0
0.0,0.1,0.55,1162.03,24.9,-18.17,-38.79,-17.57,39.06,2.0,1.68,341.74,514.04,57339.8,42469.3,9.12,48.27,20.39,25.45,1.48,0.47,0.95,5.0,2022-09-26 20:14:37,60.0
0.0,0.08,0.59,1192.21,24.9,-18.18,-38.8,-19.14,31.75,2.0,1.76,340.86,421.18,68478.05,50672.04,11.02,43.33,20.83,26.04,1.78,0.57,1.14,5.0,2022-09-26 20:16:37,60.0
0.0,0.06,0.63,1222.38,24.9,-18.18,-38.8,-20.72,24.44,2.0,1.84,339.97,328.31,79616.3,58874.79,12.92,38.4,21.28,26.64,2.08,0.67,1.34,5.0,2022-09-26 20:18:37,60.0
0.0,0.04,0.66,1252.56,24.9,-18.18,-38.81,-22.3,17.12,2.0,1.92,339.08,235.45,90754.54,67077.54,14.82,33.47,21.72,27.24,2.38,0.77,1.54,5.0,2022-09-26 20:20:37,60.0
0.0,0.02,0.7,1282.73,24.9,-18.19,-38.81,-23.88,9.81,2.0,1.99,338.19,142.59,101892.79,75280.29,16.72,28.54,22.17,27.83,2.68,0.87,1.74,5.0,2022-09-26 20:22:37,60.0
0.0,0.01,0.74,1312.91,24.9,-18.19,-38.82,-25.46,2.5,2.0,2.07,337.3,49.73,113031.04,83483.03,18.62,23.61,22.61,28.43,2.98,0.97,1.93,5.0,2022-09-26 20:24:37,60.0
1.15,-0.11,0.88,1049.51,24.64,-18.19,-38.82,-6.32,21.6,2.42,2.6,334.13,30.81,5478.54,3994.47,-0.1,20.75,-11.86,28.67,0.36,0.0,0.0,5.0,2022-09-26 20:26:37,60.0
0.63,-0.26,2.09,1018.27,24.3,-18.2,-38.83,-11.39,46.76,3.0,4.06,350.97,375.64,6553.26,4747.3,-0.02,24.05,85.26,29.29,0.05,0.0,0.0,5.0,2022-09-26 20:28:37,60.0
0.42,0.13,1.08,1095.12,24.38,-18.19,-38.82,9.94,26.56,3.0,4.26,368.0,254.03,5161.57,3804.73,0.03,34.22,99.13,28.83,0.81,0.0,0.0,5.0,2022-09-26 20:30:37,60.0
0.65,0.31,1.74,1017.87,24.18,-18.2,-38.82,-3.19,45.71,2.41,3.34,354.02,974.81,5508.85,4022.49,-0.02,22.82,-66.21,28.93,0.04,0.0,0.0,5.0,2022-09-26 20:32:37,60.0
0.39,0.03,1.23,1113.7,24.36,-18.2,-38.82,-10.83,45.06,3.0,5.36,376.42,423.25,6454.67,4676.95,0.01,23.64,-61.83,28.98,1.0,0.0,0.0,5.0,2022-09-26 20:34:37,60.0
0.94,0.48,-1.21,1044.07,24.6,-18.19,-38.82,0.0,21.14,2.0,2.3,302.86,40.43,6940.86,4988.39,-0.02,10.0,-19.63,29.0,0.3,0.0,0.0,5.0,2022-09-26 20:36:37,60.0
-0.04,0.15,-0.04,1029.19,24.32,-18.19,-38.82,-10.17,40.63,3.0,7.28,369.97,621.49,5472.15,3968.81,-0.0,17.65,-84.93,29.03,0.15,0.0,0.0,5.0,2022-09-26 20:38:37,60.0
0.56,0.0,1.66,1017.99,24.1,-18.19,-38.82,-25.5,51.55,2.58,6.25,366.42,567.08,4992.19,3683.37,0.01,26.22,-53.24,28.64,0.04,0.0,0.0,5.0,2022-09-26 20:40:37,60.0
-0.82,3.43,0.11,1021.05,24.53,-18.19,-38.81,-73.4,24.89,3.0,10.53,301.79,284.49,5273.72,3894.93,0.1,31.04,-10.3,27.59,0.07,0.0,0.0,5.0,2022-09-26 20:42:37,60.0
0.19,0.08,0.86,1024.76,24.66,-18.18,-38.81,-51.84,42.44,3.0,12.71,376.82,84.15,6056.75,4396.97,-0.09,21.55,-8.12,26.91,0.11,0.0,0.0,5.0,2022-09-26 20:44:37,60.0
0.16,0.08,0.98,1018.49,24.46,-18.17,-38.81,-128.5,41.67,3.0,16.32,376.0,515.92,5370.64,3918.09,0.0,39.0,22.26,25.74,0.05,0.0,0.0,5.0,2022-09-26 20:46:37,60.0
0.3,0.12,1.03,1018.53,24.79,-18.16,-38.8,-62.58,36.1,3.76,12.92,369.47,617.27,5060.49,3832.47,0.2,35.87,-13.53,24.57,0.05,0.0,0.0,5.0,2022-09-26 20:48:37,60.0
0.0,-0.26,0.6,1018.51,24.9,-18.15,-38.79,14.8,45.2,4.0,2.0,317.4,617.4,3146.64,2405.3,-0.21,39.42,6.93,23.39,0.05,0.0,0.0,5.0,2022-09-26 20:50:37,60.0
0.03,-0.07,0.73,1018.74,25.06,-18.14,-38.79,0.43,40.7,4.0,1.54,343.45,609.68,4036.04,3081.32,-0.01,40.1,0.42,22.03,0.05,0.0,0.0,5.0,2022-09-26 20:52:37,60.0
0.53,0.0,1.58,1018.65,25.16,-18.13,-38.78,12.78,42.14,4.22,1.53,344.41,598.17,3978.25,3064.26,-0.0,42.87,0.99,20.62,0.05,0.0,0.0,5.0,2022-09-26 20:54:37,60.0
0.19,0.04,1.01,1018.58,25.2,-18.12,-38.78,-57.97,38.42,4.0,2.04,340.08,592.15,4141.0,3149.86,0.0,42.92,-10.0,19.23,0.05,0.0,0.0,5.0,2022-09-26 20:56:37,60.0
0.07,0.0,0.94,1018.56,25.3,-18.11,-38.77,-17.23,42.98,3.0,2.36,370.97,584.15,4011.81,3091.89,0.0,42.06,2.61,17.86,0.05,0.0,0.0,5.0,2022-09-26 20:58:37,60.0
0.19,0.08,0.86,1018.49,25.3,-18.1,-38.77,-26.0,44.4,3.6,2.22,375.4,579.8,4135.99,3157.55,0.01,40.81,-3.47,16.49,0.05,0.0,0.0,5.0,2022-09-26 21:00:37,60.0
0.3,0.11,1.35,1018.65,25.4,-18.08,-38.76,-32.59,44.4,4.0,2.1,373.03,573.19,4042.1,3085.62,-0.01,42.13,-0.92,15.12,0.05,0.0,0.0,5.0,2022-09-26 21:02:37,60.0
0.19,0.0,1.01,1018.85,25.46,-18.07,-38.76,-7.46,46.72,3.39,2.16,370.07,570.39,4002.43,3085.59,-0.0,43.39,1.38,13.73,0.05,0.0,0.0,5.0,2022-09-26 21:04:37,60.0
-0.07,-0.15,0.82,1018.7,25.5,-18.06,-38.76,-29.08,42.16,4.0,2.2,380.18,565.39,4026.76,3123.92,0.01,43.02,1.04,12.3,0.05,0.0,0.0,5.0,2022-09-26 21:06:37,60.0
-0.04,0.0,0.94,1018.96,25.5,-18.05,-38.75,-53.72,48.93,4.0,2.2,362.97,567.0,3999.51,3078.56,-0.01,41.71,-4.56,10.97,0.05,0.0,0.0,5.0,2022-09-26 21:08:37,60.0
0.11,0.0,0.41,1018.77,25.5,-18.04,-38.75,-15.05,45.88,4.0,2.3,375.42,583.98,4128.48,3150.32,-0.0,42.32,0.92,9.65,0.05,0.0,0.0,5.0,2022-09-26 21:10:37,60.0
0.3,-0.11,1.16,1018.74,25.5,-18.02,-38.74,44.89,42.88,4.0,2.3,376.51,979.67,4334.06,3287.61,0.02,39.78,4.83,8.34,0.05,0.0,0.0,5.0,2022-09-26 21:12:37,60.0
0.6,0.0,2.06,1018.8,25.5,-18.01,-38.74,-24.0,42.18,3.6,2.3,373.2,990.2,4361.62,3291.02,-0.01,43.97,1.92,6.98,0.05,0.0,0.0,5.0,2022-09-26 21:14:37,60.0
0.33,-0.19,0.59,1018.42,25.4,-18.0,-38.73,-22.2,38.51,4.0,2.36,371.29,996.37,4533.2,3384.29,-0.0,40.99,-0.06,5.72,0.05,0.0,0.0,5.0,2022-09-26 21:16:37,60.0
0.15,0.04,1.09,1018.7,25.46,-17.99,-38.73,-30.0,45.92,3.4,2.4,362.4,999.4,4515.93,3371.09,0.0,45.79,8.51,4.32,0.05,0.0,0.0,5.0,2022-09-26 21:18:37,60.0
0.35,-0.22,0.19,1019.4,25.44,-17.98,-38.72,-60.7,43.58,4.0,2.4,371.6,784.17,5819.69,4260.0,-0.01,43.46,0.17,2.89,0.06,0.0,0.0,5.0,2022-09-26 21:20:37,60.0
0.08,0.0,0.98,1018.35,25.08,-17.97,-38.71,-17.5,44.15,4.0,2.4,364.25,614.0,4662.24,3537.84,0.01,45.95,3.36,1.41,0.05,0.0,0.0,5.0,2022-09-26 21:22:37,60.0
