ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.38,-0.19,0.95,1025.11,25.8,-17.31,-38.04,132.36,47.83,3.0,2.4,323.25,803.62,,4994.5,3827.24,0.02,39.53,-8.68,101.01,0.09,0.02,0.02,3.0,2022-09-26 10:23:02,60.0
-0.19,0.18,0.57,1024.2,25.3,-17.32,-38.04,-28.73,0.0,3.0,3.1,208.37,875.1,,3755.17,2641.18,0.0,0.7,73.75,100.35,0.08,0.0,0.0,3.0,2022-09-26 10:33:02,60.0
0.0,-0.19,-0.75,1022.45,25.3,-17.34,-38.03,58.0,44.4,3.0,4.3,366.0,892.0,,5344.88,4005.36,0.0,32.23,-67.52,99.33,0.06,0.0,0.0,3.0,2022-09-26 10:44:02,60.0
0.26,-0.09,1.17,1378.01,25.93,-17.42,-38.03,93.98,52.4,3.14,7.11,364.48,882.08,,9989.6,7461.99,0.86,32.75,-8.01,93.61,3.6,0.86,0.86,3.0,2022-09-26 10:54:02,60.0
0.02,0.0,0.92,1022.05,25.9,-17.48,-38.0,-24.87,51.78,3.0,2.0,307.1,887.83,,4818.3,3651.0,0.0,46.19,-23.66,91.85,0.06,0.0,0.0,3.0,2022-09-26 11:04:02,60.0
0.03,0.01,0.64,1022.07,25.61,-17.52,-37.97,18.33,51.78,3.03,1.4,277.8,866.0,,4457.86,3410.87,-0.02,51.49,-8.36,91.25,0.06,0.0,0.0,3.0,2022-09-26 11:15:02,60.0
-0.18,-0.55,-0.9,1021.51,25.61,-17.56,-37.92,35.37,40.83,3.02,2.38,255.1,875.03,,4497.94,3444.63,0.0,45.58,-6.64,93.4,0.05,0.0,0.0,3.0,2022-09-26 11:25:02,60.0
0.19,0.0,0.76,1022.01,26.0,-17.57,-37.86,-9.63,33.55,3.98,1.43,247.65,869.08,,4539.04,3511.39,0.02,44.03,43.84,98.76,0.06,0.0,0.0,3.0,2022-09-26 11:35:02,60.0
-0.18,-0.18,-1.46,1022.84,25.0,-17.55,-37.85,7.67,47.4,4.0,2.0,319.68,898.9,,4333.38,3422.36,0.0,5.56,1.89,100.37,0.06,0.0,0.0,3.0,2022-09-26 11:46:02,60.0
0.18,-0.19,0.93,1025.04,25.4,-17.55,-37.85,4.3,0.0,4.0,1.41,258.08,901.85,,3342.8,2746.37,0.0,0.64,69.25,101.21,0.09,0.0,0.0,3.0,2022-09-26 11:56:02,60.0
0.19,0.0,1.12,1021.3,26.0,-17.6,-37.81,10.0,29.6,3.0,6.0,378.0,911.0,,4439.42,3427.42,0.0,49.58,-13.46,102.04,0.05,0.0,0.0,3.0,2022-09-26 12:06:02,60.0
0.56,-0.03,0.36,1063.83,25.92,-17.62,-37.79,11.8,40.35,3.0,6.52,372.65,914.35,,9034.18,6833.58,0.85,44.37,31.33,103.89,0.47,0.15,0.15,3.0,2022-09-26 12:16:02,60.0
-0.19,0.19,0.56,1024.27,25.5,-17.63,-37.78,36.0,48.2,3.0,7.3,369.0,912.0,,6130.29,4583.01,-0.02,20.02,97.91,104.28,0.08,0.0,0.0,3.0,2022-09-26 12:27:02,60.0
0.19,0.0,1.31,1022.57,25.1,-17.62,-37.78,26.0,33.3,3.0,7.1,374.0,913.0,,4747.1,3585.45,-0.08,21.34,56.38,104.46,0.06,0.0,0.0,3.0,2022-09-26 12:37:02,60.0
0.18,-0.18,0.57,1024.99,26.2,-17.63,-37.77,13.9,0.0,3.0,6.2,321.87,897.32,,3252.73,2746.42,-0.0,1.38,-129.02,104.63,0.09,0.0,0.0,3.0,2022-09-26 12:47:02,60.0
0.18,0.0,0.75,1025.45,26.7,-17.63,-37.77,-12.14,3.64,5.0,2.0,323.46,949.93,,3266.29,2767.14,-0.0,0.82,-115.4,104.72,0.09,0.0,0.0,3.0,2022-09-26 12:58:02,60.0
-0.18,-0.17,0.75,1024.88,25.8,-17.63,-37.77,28.2,0.0,3.03,2.27,205.17,498.03,,3827.06,3037.74,0.0,0.9,-23.63,104.73,0.08,0.0,0.0,3.0,2022-09-26 13:08:02,60.0
0.0,0.0,0.76,1025.16,26.1,-17.63,-37.77,-26.53,0.0,5.0,1.2,259.2,553.63,,3082.92,2632.07,-0.02,0.83,-59.04,104.78,0.09,0.0,0.0,3.0,2022-09-26 13:18:02,60.0
-0.18,0.19,0.56,1025.27,26.1,-17.63,-37.77,-6.53,0.0,3.97,1.2,208.73,523.97,,3222.22,2678.59,0.0,0.58,118.7,104.78,0.09,0.0,0.0,3.0,2022-09-26 13:29:02,60.0
0.19,0.0,0.74,1025.09,26.3,-17.63,-37.77,-1.93,0.0,4.0,2.26,245.97,101.53,,3224.38,2667.62,-0.02,1.41,-70.18,104.82,0.09,0.0,0.0,3.0,2022-09-26 13:39:02,60.0
0.18,-0.19,0.76,1025.46,26.6,-17.63,-37.77,-17.4,3.58,3.0,2.2,236.43,876.6,,3255.04,2719.19,0.0,1.63,31.17,104.78,0.09,0.0,0.0,3.0,2022-09-26 13:49:02,60.0
0.19,-0.18,1.12,1025.33,26.6,-17.63,-37.77,21.74,7.16,4.03,1.39,248.85,888.97,,3152.3,2689.76,0.0,1.2,130.76,104.87,0.09,0.0,0.0,3.0,2022-09-26 14:00:02,60.0
-0.18,-0.55,0.57,1025.13,26.9,-17.63,-37.77,5.9,0.0,4.0,1.11,280.85,898.85,,3696.39,2782.45,-0.0,0.54,-72.98,104.86,0.09,0.0,0.0,3.0,2022-09-26 14:10:02,60.0
0.74,-0.18,1.68,1024.43,27.0,-17.63,-37.8,3.33,52.27,4.0,1.12,279.22,924.08,,3851.83,3090.06,0.0,48.3,9.54,101.67,0.08,0.0,0.0,3.0,2022-09-26 14:20:02,60.0
0.18,0.0,1.1,1025.04,28.3,-17.66,-37.87,10.33,51.78,4.03,1.1,275.2,961.0,,3992.76,3142.6,0.0,45.95,10.71,93.52,0.09,0.0,0.0,3.0,2022-09-26 14:30:02,60.0
-0.23,0.17,0.1,1024.81,28.7,-17.67,-37.95,47.33,29.72,4.0,1.23,279.37,964.0,,3863.51,3035.85,-0.03,17.79,32.38,85.87,0.08,0.0,0.0,3.0,2022-09-26 14:41:02,60.0
0.19,0.0,1.12,1024.01,27.7,-17.7,-37.98,0.2,62.94,3.0,1.41,303.53,961.02,,3900.27,3126.08,0.0,58.28,-10.17,81.7,0.08,0.0,0.0,3.0,2022-09-26 14:51:02,60.0
0.19,-0.18,0.75,1024.48,28.4,-17.72,-38.06,-8.13,55.41,4.98,1.12,369.65,966.97,,4102.04,3197.51,0.0,54.56,15.38,72.22,0.08,0.0,0.0,3.0,2022-09-26 15:01:02,60.0
0.93,-0.19,2.23,1024.3,28.4,-17.74,-38.16,-22.7,59.24,4.0,1.1,359.2,967.95,,4138.79,3242.99,0.02,60.72,0.39,62.54,0.08,0.0,0.0,3.0,2022-09-26 15:12:02,60.0
-0.37,-0.18,0.21,1023.32,29.0,-17.75,-38.24,8.6,63.0,4.0,1.2,369.37,968.97,,3909.52,3094.55,-0.02,58.36,-6.69,53.44,0.07,0.0,0.0,3.0,2022-09-26 15:22:02,60.0
0.19,-0.18,1.13,1022.61,29.1,-17.78,-38.33,25.69,66.64,4.0,1.1,364.17,969.02,,3887.4,3056.62,-0.02,55.61,-32.87,43.98,0.06,0.0,0.0,3.0,2022-09-26 15:32:02,60.0
0.19,-0.0,0.76,1021.97,29.9,-17.86,-38.4,-3.38,66.76,3.0,2.2,335.13,973.02,,3872.61,3044.93,0.0,62.96,5.11,33.86,0.06,0.0,0.0,3.0,2022-09-26 15:43:02,60.0
0.94,0.0,3.38,1021.59,29.9,-17.93,-38.47,-30.0,66.7,3.0,2.2,356.0,977.0,,4312.37,3344.99,0.0,64.08,-9.61,24.39,0.05,0.0,0.0,3.0,2022-09-26 15:53:02,60.0
0.09,0.0,0.64,1017.61,29.54,-17.96,-38.56,12.38,70.64,3.47,1.73,353.76,968.26,,19804.13,15272.9,3.55,67.02,19.44,14.54,0.01,0.0,0.0,3.0,2022-09-26 16:03:02,60.0
0.75,0.94,3.0,1020.81,29.3,-17.96,-38.67,30.0,66.7,3.0,2.1,310.0,968.0,,4267.46,3313.93,0.03,68.0,0.58,2.91,0.04,0.0,0.0,3.0,2022-09-26 16:14:02,60.0
