ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-0.18,0.19,0.39,1028.24,25.5,-17.99,-37.99,-0.39,70.52,4.0,4.1,362.89,994.0,,4291.45,3358.53,0.02,68.11,-19.27,74.98,0.06,0.0,0.0,3.0,2022-09-25 11:30:01,60.0
0.0,0.0,0.56,1024.99,25.8,-17.97,-37.99,26.0,14.8,3.0,7.4,327.0,994.0,,3915.99,3036.13,-0.02,21.86,9.8,74.74,0.03,0.0,0.0,3.0,2022-09-25 11:43:01,60.0
0.75,0.19,2.81,1377.15,24.9,-17.95,-37.93,62.0,25.9,4.0,2.4,337.0,997.0,,5465.99,3964.14,0.0,13.87,-6.77,80.77,3.53,1.0,1.0,3.0,2022-09-25 11:57:01,60.0
1.5,0.94,3.0,1023.7,22.4,-17.93,-37.91,6.0,48.2,3.0,5.2,331.0,992.0,,5118.91,3783.3,0.0,5.46,-119.19,83.28,0.01,0.0,0.0,3.0,2022-09-25 12:10:01,60.0
-0.19,0.19,0.56,1026.77,24.0,-17.91,-37.91,40.0,14.8,4.0,2.2,354.0,993.0,,5606.36,4126.53,-0.02,8.19,32.19,83.64,0.04,0.0,0.0,3.0,2022-09-25 12:23:01,60.0
0.19,0.56,1.31,1025.43,24.4,-17.9,-37.88,20.0,44.4,4.0,2.2,363.0,993.0,,4138.91,3130.41,0.0,45.7,-50.15,86.41,0.03,0.0,0.0,3.0,2022-09-25 12:37:01,60.0
0.0,0.19,1.3,1027.8,24.4,-17.85,-37.82,-3.57,77.31,3.0,3.41,365.02,992.0,,4017.41,3128.19,0.02,55.34,-1.04,94.06,0.05,0.0,0.0,3.0,2022-09-25 12:50:01,60.0
0.12,0.19,0.71,1029.52,26.72,-17.78,-37.74,6.31,47.02,2.61,2.71,358.07,995.39,,23055.03,17929.87,4.36,52.43,-6.06,102.96,0.07,0.0,0.0,3.0,2022-09-25 13:03:01,60.0
0.19,-0.37,-1.09,1028.64,24.19,-17.7,-37.72,22.07,29.42,3.0,2.2,250.8,993.0,,5150.91,3758.21,-0.07,11.71,-175.22,107.71,0.06,0.0,0.0,3.0,2022-09-25 13:17:01,60.0
0.19,0.01,0.57,1029.71,24.2,-17.7,-37.72,7.71,0.0,3.0,2.0,312.45,976.15,,4947.25,3882.21,0.03,0.53,-132.2,107.35,0.07,0.0,0.0,3.0,2022-09-25 13:30:01,60.0
0.19,0.38,0.94,1025.18,23.4,-17.7,-37.72,10.0,29.6,3.0,1.3,346.0,166.0,,4571.54,3456.22,0.0,26.43,-169.52,107.85,0.03,0.0,0.0,3.0,2022-09-25 13:43:01,60.0
0.19,0.19,0.75,1028.86,25.3,-17.7,-37.75,-8.0,74.1,3.0,1.2,337.0,964.0,,4092.97,3171.58,0.0,66.17,24.1,104.98,0.06,0.0,0.0,3.0,2022-09-25 13:57:01,60.0
0.19,-0.0,0.94,1029.46,24.3,-17.7,-37.75,-43.2,0.0,3.02,2.4,243.03,89.32,,4141.76,3293.39,0.0,4.62,154.5,104.91,0.07,0.0,0.0,3.0,2022-09-25 14:10:01,60.0
0.19,0.0,0.75,1028.14,24.7,-17.7,-37.74,-57.03,3.64,4.0,2.2,272.57,992.02,,3258.86,2704.75,0.0,0.53,67.42,105.06,0.06,0.0,0.0,3.0,2022-09-25 14:24:01,60.0
0.37,0.0,0.57,1028.46,24.3,-17.7,-37.74,2.27,0.0,4.0,2.2,278.17,197.47,,3160.86,2659.18,-0.02,1.25,-26.21,105.16,0.06,0.0,0.0,3.0,2022-09-25 14:37:01,60.0
0.74,-0.18,0.75,1031.69,24.1,-17.7,-37.75,16.61,0.06,3.98,2.1,314.19,23.89,,3548.65,2802.33,0.03,1.44,-38.67,104.34,0.09,0.0,0.0,3.0,2022-09-25 14:50:01,60.0
0.19,0.0,0.38,1028.63,24.1,-17.69,-37.76,12.0,0.0,4.0,2.1,329.0,17.0,,3464.58,2710.63,0.0,1.28,-100.18,103.96,0.06,0.0,0.0,3.0,2022-09-25 15:04:01,60.0
0.19,-0.0,1.12,1029.47,24.2,-17.7,-37.76,-21.29,0.0,3.0,3.2,291.63,19.8,,3623.33,2700.78,-0.02,2.23,89.29,104.06,0.07,0.0,0.0,3.0,2022-09-25 15:17:01,60.0
0.18,-0.19,0.93,1027.41,24.0,-17.7,-37.76,-7.62,0.0,3.0,3.1,337.95,990.08,,2656.38,2139.36,-0.24,2.11,-81.38,103.32,0.05,0.0,0.0,3.0,2022-09-25 15:30:01,60.0
0.0,-0.0,1.12,1026.54,24.9,-17.71,-37.79,2.14,3.64,3.0,3.0,293.43,994.0,,3016.84,2678.05,-0.03,2.32,-102.34,100.43,0.04,0.0,0.0,3.0,2022-09-25 15:44:01,60.0
0.01,-0.19,0.76,1026.84,24.39,-17.71,-37.79,5.23,0.0,3.0,3.0,319.46,919.62,,3731.4,3004.91,0.08,1.01,18.31,100.54,0.04,0.0,0.0,3.0,2022-09-25 15:57:01,60.0
-0.18,0.0,-0.17,1026.67,24.0,-17.7,-37.76,34.03,29.9,3.0,3.0,342.1,993.0,,4282.17,3324.04,0.02,36.51,24.2,103.69,0.04,0.0,0.0,3.0,2022-09-25 16:10:01,60.0
0.0,-0.02,0.73,1026.82,24.42,-17.7,-37.75,-4.0,0.0,3.0,3.1,324.84,993.0,,3440.38,2815.0,0.03,0.81,-45.05,104.3,0.04,0.0,0.0,3.0,2022-09-25 16:24:01,60.0
0.0,-0.19,0.94,1027.48,24.4,-17.7,-37.75,6.0,3.7,3.0,2.3,315.0,994.0,,3329.01,2664.8,-0.03,0.92,115.0,104.54,0.05,0.0,0.0,3.0,2022-09-25 16:37:01,60.0
0.0,-0.19,0.93,1025.74,24.2,-17.7,-37.75,-12.14,0.0,2.03,2.4,291.47,97.61,,3375.09,2717.16,-0.02,0.74,-40.46,104.67,0.03,0.0,0.0,3.0,2022-09-25 16:50:01,60.0
0.0,-0.18,0.38,1025.54,23.9,-17.72,-37.72,16.58,30.2,3.0,3.1,353.65,993.97,,4616.83,3606.67,0.03,35.01,5.01,106.72,0.03,0.0,0.0,3.0,2022-09-25 17:04:01,60.0
0.0,0.0,0.75,1025.63,23.5,-17.75,-37.75,-8.1,73.46,3.0,3.3,364.83,993.0,,4830.59,3675.73,-0.03,54.39,15.43,102.95,0.03,0.0,0.0,3.0,2022-09-25 17:17:01,60.0
0.0,0.01,0.74,1025.41,24.9,-17.79,-37.85,8.13,65.96,3.0,4.1,354.6,992.97,,4317.87,3287.95,0.0,54.31,2.97,91.41,0.03,0.0,0.0,3.0,2022-09-25 17:30:01,60.0
0.06,0.05,1.08,1025.97,25.71,-17.83,-37.96,8.33,43.79,3.0,4.54,342.42,993.92,,8189.76,6210.53,0.9,51.75,-3.89,78.97,0.04,0.0,0.0,3.0,2022-09-25 17:44:01,60.0
0.37,0.0,1.66,1026.52,26.2,-17.89,-38.06,12.07,84.89,3.0,6.2,320.05,994.97,,4160.22,3190.32,-0.02,53.71,4.08,68.15,0.04,0.0,0.0,3.0,2022-09-25 17:57:01,60.0
0.01,0.04,0.79,1025.28,25.7,-17.93,-38.15,47.87,22.82,3.0,7.98,344.23,993.93,,4964.33,3650.92,0.0,48.46,-3.12,58.21,0.03,0.0,0.0,3.0,2022-09-25 18:10:01,60.0
0.36,-0.53,0.06,1023.38,25.6,-17.94,-38.18,37.21,53.65,3.0,10.96,358.79,994.93,,5132.14,3831.31,0.01,4.44,144.28,54.44,0.01,0.0,0.0,3.0,2022-09-25 18:24:01,60.0
0.18,0.37,1.48,1025.65,23.9,-17.95,-38.27,3.73,80.26,3.0,16.97,376.77,967.97,,4445.01,3419.95,0.0,59.9,-2.77,45.03,0.03,0.0,0.0,3.0,2022-09-25 18:37:01,60.0
0.63,-0.13,1.82,1023.81,23.94,-17.97,-38.37,32.76,57.31,3.0,24.72,365.69,995.0,,16779.01,12812.49,2.81,58.77,8.83,34.59,0.01,0.0,0.0,3.0,2022-09-25 18:50:01,60.0
0.08,0.15,-0.25,1026.84,25.56,-18.01,-38.5,7.78,65.47,3.0,4.29,364.22,995.0,,75525.77,57934.51,16.05,60.27,-9.36,21.62,0.04,0.0,0.0,3.0,2022-09-25 19:04:01,60.0
-0.19,0.17,0.94,1026.94,23.7,-18.01,-38.56,-0.07,0.0,2.0,1.4,307.2,960.25,,4731.75,3273.77,0.02,0.34,49.67,14.76,0.04,0.0,0.0,3.0,2022-09-25 19:17:01,60.0
-0.17,-0.18,0.58,1018.11,23.6,-17.97,-38.69,68.29,80.44,3.0,1.1,374.86,990.14,,4527.94,3558.26,0.05,78.1,6.91,1.16,-0.04,0.0,0.0,3.0,2022-09-25 19:31:01,60.0
