ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,-0.19,1.12,1007.52,24.4,-17.97,-38.69,70.0,18.5,3.0,2.2,350.0,989.0,3684.52,2814.74,0.0,26.3,7.21,1.07,0.03,0.0,0.0,5.0,2022-09-25 07:59:02,
0.01,-0.19,0.93,1008.94,26.4,-18.01,-38.68,-24.77,33.24,3.0,5.4,339.52,991.0,4522.61,3304.8,0.0,31.13,-4.78,5.24,0.04,0.0,0.0,5.0,2022-09-25 08:10:02,60.0
0.37,-1.12,1.12,1009.95,27.69,-18.06,-38.68,3.24,29.6,4.98,1.17,355.76,991.99,35342.72,26166.83,6.99,33.71,12.09,11.1,0.05,0.0,0.0,5.0,2022-09-25 08:21:02,60.0
-0.15,-0.4,0.62,1009.28,27.3,-18.12,-38.69,-1.61,40.34,4.03,2.07,257.93,991.0,4270.44,3165.66,-0.02,35.16,10.1,17.05,0.05,0.0,0.0,5.0,2022-09-25 08:32:02,60.0
0.36,-0.37,1.44,1010.02,24.7,-18.16,-38.69,-16.2,33.42,4.97,1.11,292.47,990.0,4292.24,3196.21,-0.02,34.07,2.01,22.48,0.05,0.0,0.0,5.0,2022-09-25 08:44:02,60.0
0.19,-0.0,-0.17,1008.33,25.1,-18.22,-38.69,7.87,33.3,5.0,1.1,319.48,990.0,4555.56,3347.67,-0.02,34.32,-21.85,28.55,0.04,0.0,0.0,5.0,2022-09-25 08:55:02,60.0
0.37,-0.37,0.57,1008.3,25.7,-18.28,-38.71,-15.74,33.66,4.0,1.3,279.15,990.02,4415.28,3289.33,-0.02,35.92,2.12,35.13,0.04,0.0,0.0,5.0,2022-09-25 09:06:02,60.0
0.19,0.18,-0.91,1007.68,25.6,-18.34,-38.73,17.7,29.78,3.0,4.31,309.33,989.03,4567.93,3359.17,0.0,36.02,28.67,41.98,0.03,0.0,0.0,5.0,2022-09-25 09:18:02,60.0
0.0,0.0,-0.56,1007.76,25.8,-18.39,-38.74,-54.0,29.6,3.0,2.4,242.0,991.0,4329.68,3157.91,-0.02,27.94,-47.39,48.23,0.03,0.0,0.0,5.0,2022-09-25 09:29:02,60.0
0.0,0.15,0.9,1009.92,26.87,-18.45,-38.76,10.43,40.7,4.34,1.4,306.09,991.0,30975.53,23221.29,6.19,37.68,46.38,54.18,0.05,0.0,0.0,5.0,2022-09-25 09:40:02,60.0
-0.01,-0.18,0.91,1007.63,24.4,-18.51,-38.78,1.93,36.88,3.0,1.42,227.0,990.0,3971.53,2967.37,-0.02,36.08,19.71,60.84,0.03,0.0,0.0,5.0,2022-09-25 09:52:02,60.0
0.03,-0.38,0.81,1009.38,24.7,-18.56,-38.77,6.2,43.79,5.0,1.2,245.23,990.0,4221.95,3164.19,0.0,41.85,-6.95,66.65,0.05,0.0,0.0,5.0,2022-09-25 10:03:02,60.0
0.54,-0.01,0.19,1008.33,24.7,-18.61,-38.76,33.87,26.14,3.03,1.98,240.46,990.0,4658.22,3376.17,-0.02,36.84,42.41,72.16,0.04,0.0,0.0,5.0,2022-09-25 10:14:02,60.0
0.18,-0.18,0.9,1009.96,25.0,-18.66,-38.74,33.15,51.65,3.97,1.42,251.18,990.0,4816.12,3505.57,0.0,17.72,5.53,77.3,0.05,0.0,0.0,5.0,2022-09-25 10:26:02,60.0
0.55,-0.01,1.49,1009.77,25.3,-18.7,-38.72,62.06,29.36,4.0,2.0,293.32,990.0,5102.26,3677.39,0.0,21.38,35.23,81.96,0.05,0.0,0.0,5.0,2022-09-25 10:37:02,60.0
0.75,-0.38,2.25,1010.81,25.7,-18.74,-38.72,14.0,33.3,4.0,2.0,325.0,990.0,4688.62,3419.18,0.03,25.8,-15.84,86.87,0.06,0.0,0.0,5.0,2022-09-25 10:48:02,60.0
