ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.38,-0.19,0.75,1040.53,27.3,-17.97,-38.69,48.0,29.6,4.0,2.0,231.0,993.0,6525.8,4581.45,0.02,30.16,-38.19,1.0,-0.03,0.0,0.0,1.0,2022-09-23 13:47:03,
0.19,-0.2,0.92,1042.1,28.19,-17.94,-38.68,-35.15,4.2,3.02,6.13,198.75,994.0,4271.46,3109.06,-0.02,24.38,29.91,3.46,-0.01,0.0,0.0,1.0,2022-09-23 13:55:03,60.0
0.22,-0.03,1.1,1043.71,27.66,-17.91,-38.66,33.26,29.6,3.93,2.02,196.24,993.22,25705.25,18732.09,4.98,35.6,-10.74,8.04,0.01,0.0,0.0,1.0,2022-09-23 14:04:03,60.0
0.26,-0.08,1.05,1043.71,27.94,-17.87,-38.64,28.36,29.6,3.8,2.06,214.56,993.6,63799.43,46482.74,13.85,35.22,-11.24,12.95,0.01,0.0,0.0,1.0,2022-09-23 14:13:03,60.0
0.31,-0.12,1.01,1043.71,28.19,-17.83,-38.62,24.0,29.6,3.68,2.09,230.85,993.95,97660.93,71149.99,21.73,34.89,-11.68,17.31,0.01,0.0,0.0,1.0,2022-09-23 14:21:03,60.0
0.35,-0.17,0.96,1043.71,28.48,-17.79,-38.6,19.1,29.6,3.56,2.13,249.16,994.33,135755.12,98900.64,30.6,34.51,-12.18,22.21,0.01,0.0,0.0,1.0,2022-09-23 14:30:03,60.0
0.4,-0.22,0.91,1043.71,28.76,-17.75,-38.58,14.19,29.6,3.43,2.17,267.48,994.72,173849.3,126651.29,39.47,34.13,-12.68,27.11,0.01,0.0,0.0,1.0,2022-09-23 14:39:03,60.0
0.45,-0.26,0.87,1043.71,29.01,-17.71,-38.56,9.84,29.6,3.31,2.21,283.76,995.07,207710.8,151318.54,47.35,33.79,-13.13,31.47,0.01,0.0,0.0,1.0,2022-09-23 14:47:03,60.0
0.49,-0.31,0.82,1043.71,29.3,-17.67,-38.54,4.94,29.6,3.18,2.25,302.08,995.45,245804.99,179069.19,56.22,33.42,-13.63,36.38,0.01,0.0,0.0,1.0,2022-09-23 14:56:03,60.0
0.54,-0.35,0.77,1043.71,29.58,-17.63,-38.52,0.03,29.6,3.05,2.28,320.4,995.84,283899.17,206819.84,65.09,33.04,-14.13,41.28,0.01,0.0,0.0,1.0,2022-09-23 15:05:03,60.0
0.19,-0.18,0.77,1041.22,29.4,-17.6,-38.52,33.42,29.6,3.0,2.3,333.44,995.0,4422.42,3191.88,0.02,32.11,7.81,45.49,-0.02,0.0,0.0,1.0,2022-09-23 15:13:03,60.0
0.19,0.19,0.94,1041.16,29.7,-17.55,-38.51,-32.0,33.3,3.0,3.0,343.0,995.0,4364.85,3152.77,0.0,33.99,-32.06,49.88,-0.02,0.0,0.0,1.0,2022-09-23 15:22:03,60.0
0.0,0.0,0.56,1044.93,30.09,-17.52,-38.48,0.1,29.69,2.01,5.36,334.17,995.99,9148.71,6641.78,1.02,31.82,41.31,54.32,0.02,0.01,0.03,1.0,2022-09-23 15:31:03,60.0
0.0,0.0,0.56,1072.77,30.0,-17.5,-38.45,0.91,30.45,2.11,5.03,335.49,995.89,44955.29,32759.7,8.92,32.04,37.77,58.25,0.3,0.11,0.23,1.0,2022-09-23 15:39:03,60.0
0.0,0.0,0.56,1104.08,29.89,-17.49,-38.4,1.83,31.29,2.23,4.67,336.97,995.77,85237.69,62142.35,17.8,32.3,33.78,62.67,0.61,0.23,0.46,1.0,2022-09-23 15:48:03,60.0
0.0,0.0,0.56,1135.4,29.79,-17.47,-38.36,2.74,32.14,2.34,4.3,338.46,995.66,125520.09,91525.01,26.68,32.55,29.79,67.09,0.92,0.34,0.69,1.0,2022-09-23 15:57:03,60.0
0.0,0.0,0.56,1163.24,29.7,-17.45,-38.32,3.56,32.89,2.44,3.98,339.78,995.56,161326.66,117642.92,34.57,32.77,26.25,71.02,1.2,0.44,0.89,1.0,2022-09-23 16:05:03,60.0
0.0,0.0,0.56,1194.56,29.6,-17.43,-38.28,4.47,33.74,2.56,3.61,341.27,995.44,201609.06,147025.58,43.46,33.03,22.26,75.45,1.51,0.56,1.12,1.0,2022-09-23 16:14:03,60.0
0.0,0.0,0.56,1225.88,29.49,-17.41,-38.23,5.39,34.58,2.67,3.25,342.75,995.33,241891.46,176408.23,52.34,33.28,18.27,79.87,1.82,0.67,1.35,1.0,2022-09-23 16:23:03,60.0
0.0,0.0,0.56,1253.71,29.4,-17.39,-38.19,6.2,35.33,2.77,2.92,344.07,995.23,277698.04,202526.15,60.23,33.5,14.72,83.8,2.1,0.77,1.55,1.0,2022-09-23 16:31:03,60.0
0.0,0.0,0.56,1285.03,29.3,-17.37,-38.15,7.11,36.18,2.89,2.55,345.56,995.11,317980.44,231908.81,69.11,33.76,10.73,88.22,2.41,0.89,1.78,1.0,2022-09-23 16:40:03,60.0
-0.19,-0.19,0.0,1040.74,29.0,-17.35,-38.11,18.0,44.4,3.0,2.2,344.0,995.0,1122.29,815.4,-0.73,39.7,27.21,92.63,-0.02,0.0,0.0,1.0,2022-09-23 16:49:03,60.0
0.74,0.36,1.69,1042.58,27.81,-17.35,-38.09,0.2,19.6,3.0,2.1,296.07,993.03,4421.92,3195.23,0.0,26.55,25.6,94.24,-0.01,0.0,0.0,1.0,2022-09-23 16:57:03,60.0
0.01,-0.36,-0.15,1040.18,28.51,-17.33,-38.06,-3.13,29.85,3.0,2.0,247.7,994.0,4226.65,3061.35,-0.02,26.52,19.1,98.09,-0.03,0.0,0.0,1.0,2022-09-23 17:06:03,60.0
0.0,-0.38,0.56,1039.94,28.9,-17.3,-38.05,-2.0,18.5,3.0,1.4,343.0,995.0,4343.92,3171.76,0.03,25.51,0.18,101.49,-0.03,0.0,0.0,1.0,2022-09-23 17:15:03,60.0
0.19,-0.01,0.76,1037.81,29.2,-17.32,-38.03,13.37,48.57,3.0,1.3,360.87,995.0,4245.63,3074.63,0.02,41.17,11.65,100.62,-0.05,0.0,0.0,1.0,2022-09-23 17:23:03,60.0
-0.19,0.19,0.38,1040.29,28.7,-17.32,-38.09,6.0,25.9,3.0,1.3,269.0,994.0,4518.94,3308.97,0.0,33.24,25.56,96.98,-0.03,0.0,0.0,1.0,2022-09-23 17:32:03,60.0
-0.19,0.0,0.38,1041.21,27.3,-17.3,-38.13,16.0,29.6,3.0,1.2,288.0,993.0,4421.35,3194.77,-0.02,28.07,-1.09,96.27,-0.02,0.0,0.0,1.0,2022-09-23 17:41:03,60.0
0.56,-0.18,1.68,1039.76,27.6,-17.27,-38.13,27.6,26.02,3.0,1.2,266.07,994.0,4371.66,3193.33,0.02,23.8,15.72,98.03,-0.03,0.0,0.0,1.0,2022-09-23 17:49:03,60.0
-0.16,0.22,-0.12,1041.34,26.9,-17.25,-38.16,0.48,20.83,3.0,1.3,282.94,993.0,4518.34,3273.41,-0.01,31.0,6.31,98.13,-0.02,0.0,0.0,1.0,2022-09-23 17:58:03,60.0
