ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.2,0.19,0.97,1025.48,24.8,-17.52,-38.38,21.48,51.66,3.0,2.2,314.39,995.0,,4167.95,3198.37,-0.02,55.19,-11.66,59.65,0.01,0.0,0.0,1.0,2022-09-24 09:03:04,60.0
0.19,0.18,1.12,1026.25,24.4,-17.48,-38.38,-27.6,44.4,3.0,2.2,254.65,994.95,,4967.11,3744.28,0.0,42.46,5.15,63.18,0.02,0.0,0.0,1.0,2022-09-24 09:09:04,60.0
0.01,0.01,0.21,1026.64,24.6,-17.44,-38.39,-69.44,33.66,2.03,4.04,279.2,995.0,,4147.05,3196.72,0.0,45.91,19.89,66.31,0.02,0.0,0.0,1.0,2022-09-24 09:15:04,60.0
0.75,0.75,3.0,1026.7,24.7,-17.41,-38.4,-12.0,44.4,2.0,3.4,295.0,995.0,,4128.08,3208.85,0.05,33.59,-24.3,68.77,0.02,0.0,0.0,1.0,2022-09-24 09:21:04,60.0
0.16,0.19,0.94,1076.46,24.76,-17.39,-38.41,-28.09,41.48,2.14,3.15,303.98,995.0,,23290.0,17447.88,3.87,41.21,24.2,70.87,0.52,0.14,0.42,1.0,2022-09-24 09:27:04,60.0
0.12,0.19,0.94,1150.93,24.84,-17.37,-38.42,-22.28,31.48,2.35,2.92,287.59,995.0,,52046.38,38851.25,9.66,36.9,14.45,72.56,1.26,0.35,1.04,1.0,2022-09-24 09:33:04,60.0
0.08,0.19,0.94,1225.39,24.92,-17.35,-38.43,-16.47,21.47,2.55,2.69,271.2,995.0,,80802.77,60254.62,15.46,32.6,4.69,74.25,2.0,0.55,1.66,1.0,2022-09-24 09:39:04,60.0
0.04,0.19,0.94,1299.86,25.0,-17.33,-38.44,-10.67,11.47,2.76,2.46,254.81,995.0,,109559.15,81657.99,21.26,28.3,-5.07,75.94,2.74,0.76,2.29,1.0,2022-09-24 09:45:04,60.0
0.01,0.19,0.94,1374.33,25.09,-17.31,-38.45,-4.86,1.47,2.97,2.23,238.41,995.0,,138315.53,103061.36,27.06,24.0,-14.82,77.62,3.49,0.97,2.91,1.0,2022-09-24 09:51:04,60.0
-0.37,0.38,0.75,1026.86,24.6,-17.31,-38.45,-1.93,0.49,2.02,2.3,206.93,995.0,,5311.92,3697.85,0.02,2.34,80.6,77.54,0.02,0.0,0.0,1.0,2022-09-24 09:57:04,60.0
-0.19,0.18,0.62,1027.49,24.79,-17.31,-38.45,-12.83,0.0,3.32,1.98,227.13,995.0,,17588.45,12960.77,2.68,3.07,-3.35,77.5,0.03,0.0,0.0,1.0,2022-09-24 10:03:04,60.0
-0.19,0.54,0.74,1028.59,25.37,-17.31,-38.45,-2.54,0.0,3.97,1.33,261.2,995.0,,41139.92,30981.53,8.05,2.72,2.11,77.45,0.04,0.0,0.0,1.0,2022-09-24 10:09:04,60.0
0.01,0.37,1.12,1027.42,24.6,-17.31,-38.45,-101.54,0.0,3.0,2.2,207.61,995.0,,3402.98,2714.99,-0.02,2.79,-23.48,77.43,0.03,0.0,0.0,1.0,2022-09-24 10:15:04,60.0
0.18,0.18,1.31,1028.62,24.6,-17.31,-38.45,-6.41,0.06,2.03,1.4,202.14,994.98,,3338.73,2717.38,-0.0,2.36,-15.73,77.41,0.04,0.0,0.0,1.0,2022-09-24 10:21:04,60.0
0.37,-0.17,1.29,1028.2,24.6,-17.33,-38.44,22.1,51.9,3.95,1.34,275.35,994.0,,4206.88,3134.24,0.02,52.24,-11.42,75.14,0.04,0.0,0.0,1.0,2022-09-24 10:27:04,60.0
0.19,-0.34,0.41,1028.15,25.21,-17.38,-38.44,-18.13,48.45,3.93,1.37,288.07,995.0,,3993.78,2994.67,-0.02,47.93,7.3,70.45,0.04,0.0,0.0,1.0,2022-09-24 10:33:04,60.0
0.19,0.19,0.59,1028.14,25.4,-17.41,-38.46,1.5,44.4,3.95,1.3,272.1,995.95,,3838.07,2910.64,-0.02,40.69,26.38,66.29,0.04,0.0,0.0,1.0,2022-09-24 10:39:04,60.0
0.01,0.03,1.13,1027.57,24.5,-17.43,-38.49,-40.41,1.0,3.98,1.31,258.52,995.0,,4222.18,3184.49,0.05,13.15,-10.29,63.41,0.03,0.0,0.0,1.0,2022-09-24 10:45:04,60.0
-0.18,-0.72,0.58,1033.24,23.34,-17.44,-38.5,-1.47,32.14,4.0,1.2,293.71,994.03,,27331.69,20051.85,5.02,19.83,-10.84,61.55,0.09,0.0,0.0,1.0,2022-09-24 10:51:04,60.0
0.18,-0.74,0.75,1026.86,23.3,-17.46,-38.52,-5.9,40.57,4.0,1.2,337.58,994.0,,4396.6,3293.33,0.03,36.87,-7.77,58.62,0.02,0.0,0.0,1.0,2022-09-24 10:57:04,60.0
0.18,0.19,1.1,1027.08,23.9,-17.49,-38.54,-9.6,33.3,4.0,1.1,280.1,994.0,,4131.57,3134.69,0.0,35.08,23.16,55.44,0.03,0.0,0.0,1.0,2022-09-24 11:03:04,60.0
0.38,-0.17,1.5,1027.19,24.4,-17.52,-38.55,0.1,40.7,3.95,1.12,347.46,994.05,,4357.34,3288.24,0.01,37.45,-3.7,52.22,0.03,0.0,0.0,1.0,2022-09-24 11:09:04,60.0
0.18,-0.34,1.46,1027.02,24.6,-17.55,-38.56,-1.3,33.48,4.0,1.1,321.3,995.0,,4251.04,3232.2,0.0,35.21,12.71,48.7,0.03,0.0,0.0,1.0,2022-09-24 11:15:04,60.0
0.37,0.0,0.95,1027.51,24.7,-17.58,-38.57,13.61,32.94,4.0,1.1,325.0,995.0,,4075.94,3108.03,-0.02,35.69,-12.41,45.21,0.03,0.0,0.0,1.0,2022-09-24 11:21:04,60.0
0.19,-0.01,0.96,1027.08,24.7,-17.61,-38.57,-4.4,36.82,3.95,1.25,296.6,995.0,,4096.86,3144.29,0.02,35.58,6.75,41.81,0.03,0.0,0.0,1.0,2022-09-24 11:27:04,60.0
0.16,-0.19,-0.02,1026.82,24.69,-17.64,-38.58,-6.66,23.41,3.0,1.3,275.95,995.0,,4565.5,3404.72,-0.03,28.57,14.64,38.63,0.02,0.0,0.0,1.0,2022-09-24 11:33:04,60.0
0.01,0.17,0.76,1024.43,24.6,-17.66,-38.58,15.25,41.21,3.97,1.23,334.8,995.0,,4235.29,3216.44,-0.0,21.69,12.36,36.42,0.0,0.0,0.0,1.0,2022-09-24 11:39:04,60.0
0.01,-0.15,0.38,1026.26,25.0,-17.69,-38.59,-19.41,36.64,3.05,1.3,317.23,995.0,,4350.26,3255.54,-0.02,35.27,-3.37,33.05,0.02,0.0,0.0,1.0,2022-09-24 11:45:04,60.0
0.2,0.38,1.3,1025.99,25.2,-17.72,-38.59,3.6,44.03,3.0,2.2,318.55,995.0,,4503.61,3378.45,0.02,35.79,12.68,29.73,0.02,0.0,0.0,1.0,2022-09-24 11:51:04,60.0
-0.19,0.18,0.53,1025.5,25.1,-17.75,-38.6,-29.9,30.16,3.0,4.2,292.35,995.0,,4247.61,3220.77,-0.02,33.25,-4.32,26.24,0.01,0.0,0.0,1.0,2022-09-24 11:57:04,60.0
0.19,0.19,1.31,1029.25,25.0,-17.77,-38.61,25.92,36.88,3.01,2.4,270.42,994.99,,4585.44,3428.84,0.01,32.14,-18.54,22.99,0.05,0.01,0.01,1.0,2022-09-24 12:03:04,60.0
0.01,-0.17,1.13,1438.07,24.62,-17.8,-38.61,16.52,22.97,3.95,2.02,321.18,994.05,,29907.82,21953.04,5.1,23.94,4.29,20.81,4.12,0.95,0.95,1.0,2022-09-24 12:09:04,60.0
0.18,0.19,0.93,1027.71,24.5,-17.82,-38.62,3.67,37.0,3.0,3.4,346.83,995.0,,4372.08,3290.83,0.0,35.57,2.05,17.81,0.03,0.0,0.0,1.0,2022-09-24 12:15:04,60.0
0.2,-0.16,0.95,1047.13,24.68,-17.85,-38.63,6.0,1.82,2.06,2.51,251.72,995.0,,4485.47,3277.08,0.08,5.73,44.87,14.88,0.23,0.0,0.0,1.0,2022-09-24 12:21:04,60.0
0.38,0.73,1.7,1027.56,24.1,-17.87,-38.64,-0.44,41.02,3.0,5.41,333.25,994.0,,4469.5,3350.28,-0.0,27.83,-5.36,11.77,0.03,0.0,0.0,1.0,2022-09-24 12:27:04,60.0
0.01,0.19,0.01,1027.52,24.2,-17.9,-38.66,29.97,47.89,2.98,8.25,344.88,994.0,,4541.01,3404.54,-0.02,41.31,-8.78,8.22,0.03,0.0,0.0,1.0,2022-09-24 12:33:04,60.0
0.02,0.38,0.27,1024.49,24.3,-17.93,-38.68,198.22,32.84,2.94,18.49,305.11,994.94,,4672.52,3509.39,0.08,19.08,-12.19,4.57,0.0,0.0,0.0,1.0,2022-09-24 12:40:04,60.0
