ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.19,0.0,1021.54,26.0,-18.01,-38.69,16.0,74.1,4.0,2.0,323.0,989.0,,31978.13,22695.58,5.37,42.85,-50.15,5.28,0.03,0.0,0.0,1.0,2022-09-22 13:58:23,
0.19,-0.07,0.54,1015.89,27.48,-18.07,-38.67,-33.64,70.4,3.62,2.04,336.64,989.38,,4598.7,3301.63,0.01,61.19,1.59,12.49,-0.02,0.0,0.0,1.0,2022-09-22 14:05:23,60.0
0.99,0.19,2.11,1016.37,28.26,-18.13,-38.65,0.2,43.82,3.0,2.04,303.0,990.0,,4715.18,3383.62,0.0,60.52,-4.06,19.75,-0.02,0.0,0.0,1.0,2022-09-22 14:12:23,60.0
0.29,-0.31,0.51,1021.74,25.3,-18.2,-38.62,6.34,57.58,2.36,1.59,279.86,989.0,,5172.91,3661.93,-0.02,37.46,-15.04,27.36,0.04,0.0,0.0,1.0,2022-09-22 14:20:23,60.0
0.28,-0.35,0.06,1014.71,26.38,-18.27,-38.6,44.76,75.5,3.62,2.21,288.9,989.0,,4363.06,3143.61,-0.0,74.25,10.22,35.66,-0.03,0.0,0.0,1.0,2022-09-22 14:27:23,60.0
0.5,-0.19,0.45,1012.56,27.67,-18.35,-38.59,30.11,73.0,3.65,2.45,331.4,990.0,,4635.56,3346.83,0.01,74.49,-0.92,44.35,-0.06,0.0,0.0,1.0,2022-09-22 14:34:23,60.0
0.19,-0.19,-0.05,1014.37,26.4,-18.42,-38.59,24.62,61.43,3.0,3.71,310.9,989.0,,5168.93,3644.84,0.02,47.33,-17.85,52.25,-0.04,0.0,0.0,1.0,2022-09-22 14:42:23,60.0
0.38,-0.31,0.82,1012.84,27.27,-18.49,-38.58,7.47,73.13,4.0,2.1,309.11,989.37,,4738.93,3378.15,0.0,66.33,10.65,59.6,-0.05,0.0,0.0,1.0,2022-09-22 14:49:23,60.0
0.63,-0.07,1.63,1014.47,25.07,-18.54,-38.59,3.87,63.24,4.0,2.1,319.87,989.0,,5017.77,3608.12,0.01,53.69,-77.81,65.09,-0.04,0.0,0.0,1.0,2022-09-22 14:56:23,60.0
0.13,0.26,0.16,1013.39,26.43,-18.57,-38.58,8.99,75.28,2.64,1.56,324.04,989.0,,4632.3,3337.64,0.01,42.76,-23.62,69.2,-0.05,0.0,0.0,1.0,2022-09-22 15:04:23,60.0
0.32,0.0,0.47,1012.92,27.44,-18.62,-38.54,23.3,59.12,2.35,1.75,330.75,989.0,,4819.15,3449.92,0.01,55.84,5.31,74.84,-0.05,0.0,0.0,1.0,2022-09-22 15:11:23,60.0
0.38,0.0,0.18,1280.2,26.41,-18.64,-38.51,2.1,40.76,3.99,2.0,308.07,989.0,,30166.56,21564.48,5.36,34.11,-11.78,78.05,2.61,0.99,0.99,1.0,2022-09-22 15:18:23,60.0
-0.06,-0.06,0.87,1015.78,24.73,-18.64,-38.51,15.52,0.0,2.34,1.58,294.66,989.0,,3755.37,3053.83,-0.0,1.46,-24.63,78.53,-0.02,0.0,0.0,1.0,2022-09-22 15:26:23,60.0
0.0,-0.07,0.75,1015.47,25.24,-18.65,-38.51,-23.16,0.0,2.35,1.55,338.19,989.0,,3014.93,2605.8,0.01,1.76,20.06,78.66,-0.03,0.0,0.0,1.0,2022-09-22 15:33:23,60.0
0.19,0.12,0.68,1015.31,24.9,-18.65,-38.51,-22.93,0.0,2.0,1.3,336.0,989.0,,2868.02,2471.9,-0.03,1.7,-16.82,78.79,-0.03,0.0,0.0,1.0,2022-09-22 15:40:23,60.0
0.0,-0.06,1.06,1015.79,25.07,-18.65,-38.51,-21.34,0.0,2.0,1.3,326.05,989.0,,3120.56,2622.4,0.02,1.58,-1.17,78.93,-0.02,0.0,0.0,1.0,2022-09-22 15:48:23,60.0
0.1,-0.01,1.38,1015.98,25.02,-18.65,-38.51,-4.24,7.21,4.22,1.28,294.58,989.0,,3733.6,2679.77,-0.32,4.45,-54.76,79.02,-0.02,0.0,0.0,1.0,2022-09-22 15:55:23,60.0
-0.11,-0.19,0.27,1013.31,25.34,-18.63,-38.5,18.52,25.9,3.0,2.0,276.29,989.0,,4338.39,3106.05,0.0,22.07,-41.93,77.61,-0.05,0.0,0.0,1.0,2022-09-22 16:02:23,60.0
-0.05,-0.42,0.75,1015.13,26.19,-18.62,-38.51,6.34,0.0,4.0,2.0,292.45,989.0,,3847.24,2750.16,-0.0,2.12,-6.13,76.32,-0.03,0.0,0.0,1.0,2022-09-22 16:10:23,60.0
0.11,-0.49,0.75,1015.27,25.48,-18.62,-38.51,12.35,2.21,3.4,2.2,291.58,989.0,,3559.76,2683.66,0.0,2.25,33.53,76.47,-0.03,0.0,0.0,1.0,2022-09-22 16:17:23,60.0
0.22,-0.26,0.89,1013.18,25.24,-18.62,-38.49,18.49,31.84,3.0,2.64,330.0,989.0,,4541.61,3247.25,0.01,22.26,-18.96,76.84,-0.05,0.0,0.0,1.0,2022-09-22 16:24:23,60.0
0.12,-0.19,0.87,1012.78,26.4,-18.63,-38.47,10.1,33.05,3.0,3.96,331.32,989.0,,4706.89,3343.46,-0.01,35.51,1.98,77.86,-0.05,0.0,0.0,1.0,2022-09-22 16:32:23,60.0
0.0,-0.0,0.2,1429.08,24.73,-18.62,-38.47,8.43,36.66,3.98,3.4,314.2,989.0,,31860.26,22185.65,5.4,6.79,-100.31,77.2,4.09,0.98,1.97,1.0,2022-09-22 16:39:23,60.0
0.58,-0.87,1.5,1015.21,25.67,-18.6,-38.51,1.49,48.58,3.0,7.7,289.1,989.0,,4472.33,3053.87,-0.02,41.58,3.29,73.51,-0.03,0.0,0.0,1.0,2022-09-22 16:46:23,60.0
0.25,-0.38,0.88,1014.68,26.23,-18.57,-38.55,-3.97,37.0,3.0,18.28,303.39,989.0,,4657.77,3151.14,0.01,40.72,1.9,69.27,-0.03,0.0,0.0,1.0,2022-09-22 16:54:23,60.0
0.15,-0.09,0.35,1014.55,26.66,-18.54,-38.58,-12.59,32.21,4.0,8.16,324.48,989.0,,3968.79,2694.93,-0.12,40.19,15.54,65.68,-0.04,0.0,0.0,1.0,2022-09-22 17:01:23,60.0
0.11,-0.08,0.67,1015.77,25.71,-18.54,-38.59,-10.76,1.52,4.0,6.23,327.72,989.0,,16683.08,12766.13,3.73,6.17,44.78,65.33,-0.02,0.0,0.0,1.0,2022-09-22 17:09:23,60.0
-0.08,0.18,0.58,1019.61,25.21,-18.53,-38.6,-26.34,18.92,3.51,5.07,281.17,989.0,,17456.92,12086.36,2.68,12.72,67.32,64.31,0.01,0.0,0.0,1.0,2022-09-22 17:16:23,60.0
0.38,-0.43,0.34,1014.84,26.0,-18.51,-38.62,-12.67,22.73,3.0,9.5,327.57,989.0,,4447.46,3055.45,0.0,39.14,-3.1,61.38,-0.03,0.0,0.0,1.0,2022-09-22 17:23:23,60.0
0.35,-0.19,0.68,1014.76,26.53,-18.48,-38.66,34.97,38.08,4.0,17.9,286.64,989.0,,4816.59,3265.62,0.04,39.14,5.71,57.37,-0.03,0.0,0.0,1.0,2022-09-22 17:31:23,60.0
0.53,-0.48,1.56,1014.69,27.1,-18.45,-38.68,1.27,37.0,3.0,13.4,278.3,989.0,,4624.34,3147.58,0.0,30.52,-3.83,53.89,-0.03,0.0,0.0,1.0,2022-09-22 17:38:23,60.0
0.54,-0.36,1.11,1014.79,27.4,-18.42,-38.7,-45.33,32.68,3.0,6.74,290.33,989.0,,4610.43,3133.08,0.0,37.35,-7.8,50.44,-0.03,0.0,0.0,1.0,2022-09-22 17:45:23,60.0
0.12,-0.34,0.65,1016.5,25.88,-18.39,-38.71,14.62,2.67,2.64,4.04,215.33,989.0,,3631.11,2703.17,0.02,2.28,-89.81,47.31,-0.02,0.0,0.0,1.0,2022-09-22 17:53:23,60.0
0.19,-0.19,0.68,1014.53,26.14,-18.37,-38.72,10.98,37.91,3.0,3.36,271.67,989.0,,4413.77,3036.27,-0.0,30.02,-0.32,44.79,-0.04,0.0,0.0,1.0,2022-09-22 18:00:23,60.0
0.05,-1.08,0.75,1014.78,27.14,-18.33,-38.73,-2.0,25.52,3.0,3.1,282.03,989.0,,4392.6,3012.95,-0.03,27.0,1.94,41.23,-0.03,0.0,0.0,1.0,2022-09-22 18:07:23,60.0
0.38,-0.3,0.33,1013.8,26.38,-18.32,-38.73,16.98,31.48,2.38,2.84,268.54,989.0,,4404.81,3027.62,-0.0,24.21,-8.3,39.24,-0.04,0.0,0.0,1.0,2022-09-22 18:15:23,60.0
0.05,-0.12,0.07,1014.58,26.9,-18.29,-38.74,-6.63,25.51,3.0,2.3,296.11,989.0,,4749.37,3243.71,0.01,32.77,-1.81,36.06,-0.04,0.0,0.0,1.0,2022-09-22 18:22:23,60.0
0.07,-0.19,0.54,1014.34,27.24,-18.26,-38.75,1.03,24.5,3.0,2.3,290.31,989.0,,4665.01,3213.23,0.01,22.06,20.7,33.02,-0.04,0.0,0.0,1.0,2022-09-22 18:29:23,60.0
0.31,-0.12,0.8,1014.28,27.14,-18.23,-38.74,-3.8,24.91,3.0,2.2,323.6,989.0,,4671.97,3213.93,0.0,27.47,38.5,29.61,-0.04,0.0,0.0,1.0,2022-09-22 18:37:23,60.0
-0.13,-0.19,0.8,1015.03,25.27,-18.22,-38.74,-13.08,3.7,3.0,2.2,276.93,989.0,,4391.93,3140.36,0.08,1.85,44.08,28.73,-0.03,0.0,0.0,1.0,2022-09-22 18:44:23,60.0
0.12,-0.12,0.94,1015.71,24.93,-18.22,-38.74,-10.75,8.28,3.0,2.2,334.88,989.0,,5117.81,3673.16,0.0,5.72,77.48,28.84,-0.02,0.0,0.0,1.0,2022-09-22 18:51:23,60.0
