ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.38,0.38,1009.85,26.0,-17.96,-38.7,0.0,29.6,4.0,1.2,292.0,990.0,4791.9,3450.94,0.02,38.05,-7.72,1.22,-0.04,0.0,0.0,1.0,2022-09-23 17:49:01,
0.0,0.0,1.12,1010.11,26.1,-17.95,-38.7,0.0,40.7,4.0,1.2,184.0,990.0,5021.95,3589.09,0.0,38.82,1.01,1.86,-0.04,0.0,0.0,1.0,2022-09-23 17:50:01,60.0
-0.18,0.18,0.94,1009.73,26.2,-17.95,-38.71,-1.94,33.54,4.97,1.1,257.55,990.0,5042.15,3620.28,0.03,43.06,-6.75,2.57,-0.04,0.0,0.0,1.0,2022-09-23 17:51:01,60.0
0.56,0.0,1.69,1009.94,26.6,-17.94,-38.72,2.0,25.9,4.0,1.2,263.0,990.0,4938.22,3570.77,0.0,25.88,49.38,3.66,-0.04,0.0,0.0,1.0,2022-09-23 17:53:01,60.0
0.94,0.0,3.0,1009.89,26.9,-17.94,-38.72,14.0,25.9,4.0,1.2,208.0,990.0,4857.33,3515.98,0.0,25.17,11.76,3.99,-0.04,0.0,0.0,1.0,2022-09-23 17:54:01,60.0
0.57,0.37,1.89,1008.8,27.0,-17.93,-38.71,4.16,33.18,4.0,1.2,292.59,990.98,4871.64,3500.87,0.02,23.89,16.94,4.24,-0.05,0.0,0.0,1.0,2022-09-23 17:55:01,60.0
0.56,-0.94,2.06,1010.78,27.3,-17.92,-38.72,-16.0,29.6,4.0,1.2,230.0,991.0,4846.59,3476.45,-0.02,33.33,-1.55,5.14,-0.03,0.0,0.0,1.0,2022-09-23 17:57:01,60.0
-0.19,-0.75,0.19,1010.93,27.4,-17.92,-38.72,-6.0,33.3,4.0,1.2,235.0,991.0,4767.04,3403.33,0.0,37.47,-20.09,5.76,-0.03,0.0,0.0,1.0,2022-09-23 17:58:01,60.0
0.19,-0.38,0.94,1011.37,27.6,-17.91,-38.73,-10.0,48.2,4.0,1.2,209.0,991.0,4816.99,3429.04,-0.02,36.44,-5.29,6.98,-0.02,0.0,0.0,1.0,2022-09-23 18:00:01,60.0
0.18,-0.19,0.93,1011.12,27.5,-17.91,-38.73,11.68,25.96,4.0,1.2,181.89,991.0,4976.34,3526.8,-0.02,37.83,-20.9,7.53,-0.03,0.0,0.0,1.0,2022-09-23 18:01:01,60.0
0.0,-0.19,0.38,1010.84,27.5,-17.9,-38.74,-7.68,29.54,4.0,1.2,235.11,991.0,5278.01,3747.53,0.03,42.94,-11.01,8.1,-0.03,0.0,0.0,1.0,2022-09-23 18:02:01,60.0
0.19,-1.3,0.2,1011.1,27.7,-17.9,-38.75,4.0,11.77,4.0,1.2,183.97,991.0,5564.06,3961.76,0.02,27.79,18.27,9.13,-0.03,0.0,0.0,1.0,2022-09-23 18:04:01,60.0
0.19,0.0,1.12,1009.57,27.8,-17.9,-38.75,10.0,22.2,4.0,1.2,217.0,991.0,4896.76,3520.19,-0.02,24.04,14.13,9.53,-0.04,0.0,0.0,1.0,2022-09-23 18:05:01,60.0
0.0,-0.19,0.56,1009.17,28.0,-17.89,-38.75,20.0,22.2,4.0,1.2,181.0,991.0,4744.69,3419.2,0.0,26.16,9.29,10.21,-0.05,0.0,0.0,1.0,2022-09-23 18:07:01,60.0
0.19,-0.38,1.69,1009.52,28.1,-17.89,-38.75,6.0,25.9,4.0,1.2,183.0,991.0,4745.71,3409.78,0.0,25.29,-30.64,10.63,-0.04,0.0,0.0,1.0,2022-09-23 18:08:01,60.0
0.0,-0.38,0.75,1009.67,28.1,-17.88,-38.75,16.0,25.9,4.0,1.2,221.0,991.0,4689.11,3364.11,0.0,28.17,-8.86,11.1,-0.04,0.0,0.0,1.0,2022-09-23 18:09:01,60.0
1.12,-0.38,2.98,1012.96,26.31,-17.88,-38.76,19.97,73.31,3.02,9.86,205.16,991.0,5313.59,3864.84,0.02,28.47,-97.23,11.58,-0.01,0.0,0.0,1.0,2022-09-23 18:11:01,60.0
0.02,-0.19,1.34,1009.84,26.3,-17.88,-38.76,8.2,26.7,3.98,1.35,204.02,990.02,4642.08,3427.33,0.0,25.37,37.1,11.98,-0.04,0.0,0.0,1.0,2022-09-23 18:12:01,60.0
0.56,-0.56,1.31,1009.97,26.6,-17.87,-38.76,4.0,33.3,4.0,1.2,210.0,991.0,4530.57,3346.03,-0.02,25.19,79.64,11.96,-0.04,0.0,0.0,1.0,2022-09-23 18:13:01,60.0
0.56,-0.18,0.01,1108.31,26.3,-17.87,-38.75,3.84,25.72,4.0,1.2,199.7,990.02,6025.93,4316.08,0.02,9.44,36.96,12.18,0.94,0.0,0.0,1.0,2022-09-23 18:15:01,60.0
0.19,-0.19,0.92,1012.61,26.0,-17.87,-38.75,35.47,36.82,4.0,1.2,259.98,990.0,4910.03,3558.86,0.0,21.63,-54.53,12.49,-0.01,0.0,0.0,1.0,2022-09-23 18:16:01,60.0
0.0,-0.19,0.19,1009.08,26.4,-17.86,-38.75,40.0,25.9,4.0,18.4,208.0,990.0,4429.71,3255.53,0.0,21.06,18.22,12.66,-0.05,0.0,0.0,1.0,2022-09-23 18:18:01,60.0
0.0,-0.19,-0.56,1011.34,26.7,-17.86,-38.75,-6.0,25.9,3.0,1.3,186.0,990.0,5716.16,4075.54,0.0,24.85,29.5,12.52,-0.02,0.0,0.0,1.0,2022-09-23 18:19:01,60.0
0.74,-0.0,1.65,1009.57,26.7,-17.86,-38.74,19.57,25.9,3.98,1.3,206.66,990.98,4640.79,3423.02,0.02,18.3,-41.98,12.65,-0.04,0.0,0.0,1.0,2022-09-23 18:20:01,60.0
0.75,0.0,2.06,1009.73,27.2,-17.86,-38.74,16.0,29.6,4.0,1.3,209.0,991.0,4567.83,3378.05,0.0,19.11,67.63,13.16,-0.04,0.0,0.0,1.0,2022-09-23 18:22:01,60.0
0.56,-0.19,2.06,1009.46,27.3,-17.85,-38.74,2.0,40.7,4.0,1.3,201.0,991.0,4324.81,3225.12,0.0,23.78,-15.22,13.4,-0.04,0.0,0.0,1.0,2022-09-23 18:23:01,60.0
0.37,-0.19,1.49,1009.84,27.4,-17.85,-38.74,0.43,22.32,4.0,1.3,232.49,991.0,4731.85,3496.64,0.02,16.91,-71.59,13.66,-0.04,0.0,0.0,1.0,2022-09-23 18:25:01,60.0
0.38,-0.19,1.68,1009.37,27.3,-17.85,-38.74,-7.87,44.03,4.0,1.3,261.52,991.0,4327.1,3205.93,0.0,26.27,-27.09,14.09,-0.04,0.0,0.0,1.0,2022-09-23 18:26:01,60.0
0.0,0.19,1.5,1011.81,27.3,-17.84,-38.74,-16.0,40.7,4.0,1.3,292.0,991.0,4631.68,3430.45,-0.02,31.83,-21.62,14.55,-0.02,0.0,0.0,1.0,2022-09-23 18:27:01,60.0
0.74,-0.55,2.6,1014.71,25.71,-17.84,-38.75,29.25,44.53,4.0,1.3,269.08,990.0,5128.97,3690.12,-0.02,39.65,-11.39,15.04,0.01,0.02,0.02,1.0,2022-09-23 18:29:01,60.0
0.38,-0.19,0.6,1010.06,25.9,-17.84,-38.75,28.03,26.21,4.0,1.3,232.62,990.0,4809.07,3466.3,-0.0,22.47,27.25,15.39,-0.04,0.0,0.0,1.0,2022-09-23 18:30:01,60.0
-0.0,-0.37,0.73,1010.06,26.1,-17.83,-38.76,-1.73,41.07,3.02,21.06,231.53,990.0,4734.97,3418.51,0.0,41.28,-28.52,16.1,-0.04,0.0,0.0,1.0,2022-09-23 18:32:01,60.0
-0.16,2.72,1.08,1241.32,25.75,-17.83,-38.76,-3.74,5.39,3.87,3.96,189.35,990.0,5208.25,3686.52,0.12,7.18,-14.94,16.13,2.27,0.87,0.87,1.0,2022-09-23 18:33:01,60.0
-0.19,0.52,0.66,1159.95,25.37,-17.83,-38.76,-5.67,0.0,4.0,1.3,211.43,990.0,6068.92,4291.37,0.04,1.52,-8.71,16.14,1.46,0.16,0.16,1.0,2022-09-23 18:34:01,60.0
-0.38,-0.15,0.73,1014.99,25.28,-17.84,-38.76,-4.88,0.0,3.09,12.08,184.72,989.91,4120.4,3120.6,0.05,1.89,40.07,16.08,0.01,0.0,0.0,1.0,2022-09-23 18:36:01,60.0
-0.32,-0.16,0.78,1014.77,25.31,-17.84,-38.76,-8.33,0.54,3.15,11.48,177.75,990.0,6881.02,5301.44,0.81,1.8,44.37,16.06,0.01,0.0,0.0,1.0,2022-09-23 18:37:01,60.0
-0.26,-0.13,0.81,1015.17,25.33,-17.84,-38.76,-10.92,1.14,3.31,9.57,179.69,990.0,9935.86,7696.31,1.64,1.77,29.64,16.03,0.01,0.0,0.0,1.0,2022-09-23 18:38:01,60.0
-0.14,-0.07,0.87,1015.98,25.36,-17.84,-38.76,-16.09,2.33,3.63,5.76,183.57,990.0,16045.53,12486.05,3.29,1.73,0.16,15.97,0.02,0.0,0.0,1.0,2022-09-23 18:40:01,60.0
-0.08,-0.04,0.9,1016.39,25.38,-17.84,-38.76,-18.68,2.93,3.79,3.85,185.51,990.0,19100.37,14880.91,4.12,1.7,-14.58,15.95,0.03,0.0,0.0,1.0,2022-09-23 18:41:01,60.0
0.0,0.0,1.62,1015.35,25.31,-17.84,-38.76,64.0,20.63,3.09,7.62,170.62,990.0,5432.74,4197.47,0.24,11.96,9.58,15.77,0.02,0.0,0.0,1.0,2022-09-23 18:43:01,60.0
0.18,0.0,-1.26,1016.71,25.3,-17.84,-38.76,-2.67,62.28,3.98,5.06,270.19,990.0,6282.96,4470.8,-0.05,8.16,-111.67,15.76,0.03,0.0,0.0,1.0,2022-09-23 18:44:01,60.0
0.0,-0.19,0.75,1011.91,25.3,-17.85,-38.76,16.0,51.9,4.0,1.4,297.0,990.0,6467.39,4723.18,-0.02,59.66,88.48,14.78,-0.02,0.0,0.0,1.0,2022-09-23 18:45:01,60.0
