ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,-0.0,0.57,1030.37,26.8,-17.47,-38.4,-8.3,33.42,4.0,2.2,207.07,985.0,,4504.84,3186.22,0.0,35.33,2.07,63.14,-0.01,0.0,0.0,1.0,2022-09-23 09:52:00,60.0
0.0,-0.18,0.57,1030.46,27.0,-17.44,-38.39,-3.84,33.3,4.0,2.0,211.52,985.0,,4276.88,3050.47,-0.02,35.37,8.85,66.58,-0.01,0.0,0.0,1.0,2022-09-23 09:58:00,60.0
0.74,0.18,2.58,1030.59,27.1,-17.42,-38.39,7.8,33.24,4.0,1.99,238.88,985.0,,4342.81,3056.62,-0.02,34.8,0.68,69.38,-0.0,0.0,0.0,1.0,2022-09-23 10:03:00,60.0
0.01,-0.37,0.4,1030.67,27.5,-17.39,-38.38,3.8,26.02,4.0,1.4,248.88,985.0,,4522.19,3219.96,0.0,33.12,-10.09,72.44,-0.0,0.0,0.0,1.0,2022-09-23 10:09:00,60.0
-0.18,-0.0,0.01,1030.85,27.8,-17.36,-38.39,-3.93,29.85,4.0,1.3,238.05,985.0,,4334.46,3091.73,0.0,32.77,-4.43,74.5,-0.0,0.0,0.0,1.0,2022-09-23 10:14:00,60.0
0.37,-0.0,-0.18,1030.72,28.2,-17.35,-38.42,11.74,33.3,4.0,1.2,242.98,985.0,,4469.82,3192.61,0.0,40.29,1.52,75.0,-0.0,0.0,0.0,1.0,2022-09-23 10:20:00,60.0
0.0,-0.38,0.56,1030.86,28.3,-17.32,-38.44,16.0,40.7,4.0,1.2,246.0,986.0,,4568.25,3255.98,0.02,41.99,-9.3,76.67,-0.0,0.0,0.0,1.0,2022-09-23 10:25:00,60.0
0.19,0.0,-0.38,1031.53,26.8,-17.3,-38.45,10.0,25.9,3.0,1.3,212.0,1007.0,,4411.11,3154.42,-0.02,35.69,3.25,78.45,0.01,0.0,0.0,1.0,2022-09-23 10:31:00,60.0
0.19,0.38,0.19,1030.9,26.6,-17.29,-38.46,12.0,25.9,4.0,1.1,269.0,1007.0,,4715.59,3341.12,0.02,23.67,24.86,79.56,-0.0,0.0,0.0,1.0,2022-09-23 10:36:00,60.0
0.0,0.07,-0.16,1029.83,25.4,-17.29,-38.45,6.37,36.57,4.0,1.1,235.18,1000.05,,5254.05,3690.14,-0.02,15.87,35.77,79.49,-0.01,0.0,0.0,1.0,2022-09-23 10:42:00,60.0
0.0,-0.56,1.12,1302.15,24.7,-17.29,-38.44,-6.0,0.0,4.0,1.1,189.0,14.0,,5201.67,3641.13,0.02,15.52,13.84,80.07,2.7,1.0,1.0,1.0,2022-09-23 10:47:00,60.0
1.11,0.18,2.97,1032.36,24.7,-17.29,-38.44,21.33,14.62,4.0,1.1,239.6,990.92,,4890.48,3566.4,0.0,10.95,-104.69,80.21,0.01,0.0,0.0,1.0,2022-09-23 10:53:00,60.0
-0.0,-0.38,0.18,1032.54,24.91,-17.29,-38.43,9.64,66.33,4.0,1.1,237.33,1003.07,,5613.92,3891.97,-0.02,47.63,64.69,79.63,0.02,0.0,0.0,1.0,2022-09-23 10:58:00,60.0
-0.37,0.0,0.75,1031.54,25.4,-17.31,-38.44,5.5,0.0,4.0,1.1,214.98,1008.0,,3293.76,2676.87,0.0,2.0,15.34,78.05,0.01,0.0,0.0,1.0,2022-09-23 11:04:00,60.0
-0.19,0.19,0.75,1032.5,26.0,-17.31,-38.44,-38.0,0.0,4.0,1.1,211.0,1007.0,,4333.17,3347.29,0.0,1.83,2.09,77.92,0.01,0.0,0.0,1.0,2022-09-23 11:09:00,60.0
-0.18,-0.18,0.93,1032.01,26.2,-17.31,-38.44,-3.94,0.06,3.0,5.04,244.98,1006.03,,4850.64,3652.87,0.03,2.45,-11.56,77.76,0.01,0.0,0.0,1.0,2022-09-23 11:15:00,60.0
-0.19,-0.19,0.94,1032.14,25.6,-17.31,-38.44,-30.0,3.7,4.0,1.2,208.0,989.0,,4685.7,3587.3,0.0,2.32,-11.67,77.63,0.01,0.0,0.0,1.0,2022-09-23 11:20:00,60.0
0.19,0.18,0.93,1031.8,26.7,-17.35,-38.46,0.36,81.32,4.0,1.3,234.87,1002.98,,4729.62,3304.37,0.0,68.42,2.37,72.8,0.01,0.0,0.0,1.0,2022-09-23 11:26:00,60.0
0.0,0.19,0.19,1031.61,27.3,-17.4,-38.47,-2.0,74.1,4.0,1.4,301.0,1000.0,,4595.42,3253.66,0.0,76.67,32.21,67.55,0.01,0.0,0.0,1.0,2022-09-23 11:31:00,60.0
0.18,-0.73,0.71,1031.76,27.9,-17.46,-38.5,1.42,95.4,4.0,2.0,292.15,999.0,,4698.61,3341.23,0.03,83.66,4.9,59.45,0.01,0.0,0.0,1.0,2022-09-23 11:37:00,60.0
0.19,-0.19,0.76,1031.66,28.2,-17.52,-38.52,27.38,85.38,4.0,2.1,265.57,999.0,,4689.22,3286.23,0.0,79.65,4.89,52.56,0.01,0.0,0.0,1.0,2022-09-23 11:42:00,60.0
0.38,-0.56,0.94,1031.38,28.6,-17.59,-38.55,14.0,66.7,3.0,5.1,294.0,999.0,,4598.77,3221.77,0.0,78.33,-11.26,44.58,0.0,0.0,0.0,1.0,2022-09-23 11:48:00,60.0
-0.19,0.38,0.38,1031.3,25.3,-17.62,-38.56,-152.0,0.0,3.0,4.2,205.0,984.0,,4546.66,3285.11,-0.37,7.4,26.64,41.08,0.0,0.0,0.0,1.0,2022-09-23 11:53:00,60.0
0.56,-0.19,1.84,1027.3,27.1,-17.67,-38.58,41.31,81.56,5.0,3.2,359.08,988.98,,4567.84,3256.45,0.02,89.16,1.5,34.98,-0.04,0.0,0.0,1.0,2022-09-23 11:59:00,60.0
0.2,-0.55,0.58,1024.54,27.8,-17.74,-38.6,20.67,100.0,4.0,2.0,293.5,991.0,,4394.41,3127.49,0.0,97.42,3.14,27.24,-0.06,0.0,0.0,1.0,2022-09-23 12:04:00,60.0
0.38,-0.56,0.75,1024.35,28.5,-17.82,-38.61,56.2,89.02,4.0,2.1,265.98,992.0,,4410.86,3118.55,0.0,92.36,7.64,18.03,-0.07,0.0,0.0,1.0,2022-09-23 12:10:00,60.0
0.19,-0.19,0.19,1025.25,29.0,-17.89,-38.63,24.97,85.08,4.0,2.1,270.52,993.0,,4476.22,3154.89,0.0,91.68,0.3,10.66,-0.06,0.0,0.0,1.0,2022-09-23 12:15:00,60.0
0.18,-0.19,0.93,1028.41,28.9,-17.96,-38.67,32.03,84.71,4.0,2.2,336.0,992.98,,4089.1,2932.5,0.0,80.73,10.0,2.49,-0.03,0.0,0.0,1.0,2022-09-23 12:21:00,60.0
