ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.0,0.75,1033.54,23.4,-17.96,-38.69,-14.0,33.3,3.0,2.2,247.0,993.0,3453.99,2762.56,-0.02,31.26,-4.62,1.46,0.07,0.0,0.0,4.0,2022-09-25 07:50:00,
0.18,-0.38,-0.73,1035.76,23.0,-17.76,-38.57,21.63,44.4,4.0,1.3,348.18,993.0,4177.19,3189.8,0.0,51.5,-9.46,26.64,0.1,0.0,0.0,4.0,2022-09-25 08:27:00,60.0
0.21,-0.01,0.79,1032.99,23.5,-17.46,-38.48,15.33,77.55,3.0,1.2,295.37,993.0,4297.81,3229.52,0.0,74.31,-1.12,60.89,0.07,0.0,0.0,4.0,2022-09-25 09:04:00,60.0
0.37,-0.0,1.31,1036.17,22.9,-17.16,-38.56,23.57,74.04,3.0,1.4,246.61,994.97,4568.33,3431.2,0.02,66.83,34.32,91.15,0.1,0.0,0.0,4.0,2022-09-25 09:41:00,60.0
0.01,-0.01,0.77,1033.86,23.1,-16.83,-38.65,20.92,63.55,3.0,2.0,315.31,993.0,4207.65,3201.41,0.02,60.86,-51.9,126.65,0.08,0.0,0.0,4.0,2022-09-25 10:18:00,60.0
0.75,1.11,2.41,1036.55,22.8,-16.78,-38.69,-3.8,28.98,3.0,2.1,329.0,993.0,4859.85,3547.17,-0.0,25.56,165.23,131.8,0.1,0.0,0.0,4.0,2022-09-25 10:55:00,60.0
-0.01,-0.19,0.93,1033.15,24.2,-16.81,-38.69,12.5,37.0,3.0,2.0,354.62,993.98,4469.9,3308.43,0.0,12.54,-122.67,128.8,0.07,0.0,0.0,4.0,2022-09-25 11:32:00,60.0
0.18,-0.01,0.92,1031.89,23.7,-16.83,-38.69,2.2,15.42,3.03,7.1,360.03,993.0,4503.16,3344.46,0.0,6.91,39.14,125.88,0.06,0.0,0.0,4.0,2022-09-25 12:10:00,60.0
0.03,0.0,0.94,1034.74,24.38,-16.85,-38.68,-6.0,3.13,3.0,2.0,315.09,994.0,3114.79,2615.38,-0.02,1.31,44.17,124.13,0.09,0.0,0.0,4.0,2022-09-25 12:47:00,60.0
0.93,-0.18,2.23,1031.69,23.7,-16.87,-38.7,47.25,47.71,4.0,6.91,353.15,993.0,4610.37,3429.73,0.02,8.28,163.59,121.49,0.06,0.0,0.0,4.0,2022-09-25 13:24:00,60.0
0.39,-0.04,0.98,1027.63,23.5,-16.89,-38.69,23.47,11.22,3.03,9.03,360.23,993.97,4606.81,3410.68,0.0,7.4,-32.04,119.14,0.02,0.0,0.0,4.0,2022-09-25 14:01:00,60.0
0.19,0.0,0.94,1029.03,24.2,-16.92,-38.67,0.0,37.0,4.0,1.1,370.0,994.0,3600.8,2842.92,0.0,9.65,-73.44,116.12,0.03,0.0,0.0,4.0,2022-09-25 14:38:00,60.0
-0.19,-0.19,0.92,1028.83,24.1,-16.94,-38.66,30.13,37.12,3.0,4.3,348.33,993.97,4336.45,3259.33,0.0,39.95,-3.82,114.43,0.03,0.0,0.0,4.0,2022-09-25 15:15:00,60.0
0.89,0.7,2.29,1033.3,23.86,-16.96,-38.68,18.73,20.39,3.0,4.95,361.14,993.08,27744.9,20250.1,5.08,7.27,-127.71,111.64,0.07,0.0,0.0,4.0,2022-09-25 15:52:00,60.0
0.05,-0.18,0.69,1024.22,26.09,-16.94,-38.63,9.37,56.24,3.0,4.2,353.75,995.0,4725.37,3529.83,0.05,29.56,0.79,114.13,-0.02,0.0,0.0,4.0,2022-09-25 16:30:00,60.0
-0.16,0.18,0.26,1027.13,24.4,-17.01,-38.61,8.33,37.12,3.0,5.42,351.07,994.0,4135.81,3078.38,0.02,37.22,11.71,107.09,0.01,0.0,0.0,4.0,2022-09-25 17:07:00,60.0
0.56,0.19,1.12,1022.81,24.0,-17.0,-38.6,-24.0,18.5,3.0,2.0,314.0,994.0,4167.87,3175.36,0.0,14.55,-84.84,107.95,-0.03,0.0,0.0,4.0,2022-09-25 17:44:00,60.0
0.19,0.0,0.94,1026.44,24.0,-17.0,-38.6,22.0,18.5,3.0,1.2,364.0,993.0,4285.0,3235.71,-0.02,6.79,0.0,108.33,0.0,0.0,0.0,4.0,2022-09-25 18:21:00,60.0
