ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,-0.19,1.12,1011.12,21.9,-17.96,-38.69,0.0,51.9,3.0,1.3,290.0,989.0,4127.12,3187.59,0.03,47.16,-7.19,1.11,0.04,0.0,0.0,3.0,2022-09-26 07:54:02,
-0.18,0.37,0.75,1012.45,22.69,-17.89,-38.67,0.38,4.6,3.0,1.2,250.24,989.0,22442.29,16701.02,4.99,4.79,38.52,8.61,0.06,0.0,0.0,3.0,2022-09-26 08:10:02,60.0
0.0,-0.36,-0.05,1013.64,22.5,-17.8,-38.63,-1.52,51.3,2.92,1.22,289.55,989.0,4534.58,3462.51,0.03,57.02,-5.51,19.26,0.07,0.0,0.0,3.0,2022-09-26 08:27:02,60.0
0.0,0.72,1.3,1034.45,22.74,-17.72,-38.59,-6.26,39.01,2.04,1.43,298.54,989.04,51882.62,38936.76,9.94,47.8,3.21,29.0,0.27,0.04,0.33,3.0,2022-09-26 08:43:02,60.0
0.0,0.67,1.27,1071.15,22.97,-17.66,-38.56,-3.28,36.13,2.11,1.48,299.46,989.11,132764.63,99524.4,26.87,46.28,2.56,36.73,0.64,0.11,0.9,3.0,2022-09-26 09:00:02,60.0
0.0,0.62,1.25,1105.69,23.19,-17.6,-38.53,-0.48,33.42,2.18,1.53,300.33,989.18,208888.87,156548.07,42.8,44.86,1.94,44.01,0.98,0.18,1.43,3.0,2022-09-26 09:16:02,60.0
0.0,0.56,1.22,1142.39,23.42,-17.54,-38.51,2.49,30.54,2.25,1.57,301.25,989.25,289770.88,217135.72,59.73,43.35,1.29,51.75,1.35,0.25,2.0,3.0,2022-09-26 09:33:02,60.0
0.0,0.51,1.19,1176.93,23.64,-17.48,-38.48,5.29,27.82,2.32,1.62,302.11,989.32,365895.12,274159.39,75.66,41.92,0.67,59.03,1.69,0.32,2.53,3.0,2022-09-26 09:49:02,60.0
0.0,0.46,1.17,1213.63,23.88,-17.41,-38.45,8.26,24.94,2.39,1.67,303.03,989.39,446777.13,334747.03,92.59,40.41,0.02,66.77,2.06,0.39,3.1,3.0,2022-09-26 10:06:02,60.0
0.0,0.41,1.14,1248.17,24.1,-17.35,-38.42,11.06,22.23,2.45,1.72,303.9,989.45,522901.37,391770.7,108.52,38.98,-0.6,74.05,2.4,0.45,3.63,3.0,2022-09-26 10:22:02,60.0
