ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.19,0.94,1033.06,25.9,-17.95,-38.68,14.0,44.4,3.0,2.4,337.0,349.0,,50248.83,36895.64,8.93,16.09,-4.93,2.67,0.17,0.0,0.0,2.0,2022-09-24 08:09:00,
0.37,0.18,1.12,1018.08,25.9,-17.84,-38.45,-24.07,30.09,3.0,2.3,242.95,957.97,,4438.72,3393.18,0.02,38.04,14.55,29.71,0.02,0.0,0.0,2.0,2022-09-24 08:45:00,60.0
0.73,-0.18,2.94,1018.58,25.2,-17.91,-38.27,-5.81,37.0,4.0,1.2,221.0,977.0,,4231.19,3332.83,0.03,34.5,4.23,45.06,0.02,0.0,0.0,2.0,2022-09-24 09:21:00,60.0
-0.17,-0.01,0.54,1019.97,25.0,-17.95,-38.09,0.0,37.18,3.0,1.1,217.45,980.0,,4758.4,3634.07,0.03,38.1,-10.3,63.68,0.04,0.0,0.0,2.0,2022-09-24 09:57:00,60.0
-0.18,-0.19,0.76,1019.87,25.5,-17.99,-37.91,-1.83,40.58,3.0,1.4,248.97,979.0,,4125.53,3230.45,-0.0,37.71,-16.34,83.12,0.03,0.0,0.0,2.0,2022-09-24 10:33:00,60.0
0.73,-0.01,2.21,1020.48,26.0,-18.11,-37.66,5.54,51.9,4.0,1.3,225.49,978.97,,4084.58,3259.73,0.02,46.28,-2.46,110.58,0.04,0.0,0.0,2.0,2022-09-24 11:09:00,60.0
0.01,0.01,-1.06,1020.82,28.4,-18.05,-37.41,-21.76,48.26,3.0,4.2,248.02,983.0,,4110.09,3268.58,-0.02,48.71,39.3,136.02,0.04,0.0,0.0,2.0,2022-09-24 11:45:00,60.0
4.59,0.01,-0.62,1025.09,27.82,-17.97,-37.3,-2.97,30.62,3.0,7.0,226.28,516.03,,4957.55,3771.06,-0.03,31.95,12.95,148.05,0.09,0.0,0.0,2.0,2022-09-24 12:22:00,60.0
0.38,0.0,1.12,1022.89,27.4,-17.84,-37.27,4.0,48.2,3.0,1.2,281.0,988.0,,5735.43,4396.43,-0.02,7.19,-62.78,151.33,0.06,0.0,0.0,2.0,2022-09-24 12:58:00,60.0
-0.0,-0.18,0.75,1021.98,27.1,-17.76,-37.3,-15.86,40.0,3.0,1.1,225.88,990.0,,4996.32,3820.12,-0.03,9.45,-90.15,149.27,0.06,0.0,0.0,2.0,2022-09-24 13:34:00,60.0
-0.3,-0.35,0.91,1021.54,27.29,-17.77,-37.32,3.85,5.88,3.0,1.1,226.09,987.0,,5355.83,3886.17,0.11,8.39,-104.25,147.73,0.05,0.0,0.0,2.0,2022-09-24 14:10:00,60.0
-0.19,-0.19,1.1,1020.98,28.41,-17.77,-37.31,4.27,0.25,3.0,1.3,225.4,989.0,,3908.86,2763.3,0.0,1.56,-28.8,148.3,0.05,0.0,0.0,2.0,2022-09-24 14:46:00,60.0
0.19,0.19,1.31,1019.52,25.9,-17.81,-37.27,-8.13,36.77,3.0,2.0,323.63,987.97,,4119.5,3216.87,0.05,28.05,-41.43,152.1,0.03,0.0,0.0,2.0,2022-09-24 15:22:00,60.0
