ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,0.19,1.31,985.27,22.8,-17.95,-38.69,98.0,44.4,2.0,3.1,308.0,905.0,4636.64,3415.77,0.02,47.28,19.85,1.6,0.01,0.0,0.0,2.0,2022-09-26 08:05:02,
-0.37,-0.01,1.12,985.86,23.41,-17.89,-38.64,-0.44,0.0,3.0,2.2,209.06,97.81,3727.04,2592.42,-0.06,0.62,57.18,10.12,0.02,0.0,0.0,2.0,2022-09-26 08:19:02,60.0
0.0,-0.18,0.02,986.07,23.6,-17.8,-38.61,0.21,51.9,3.0,2.1,320.82,181.98,3964.29,2972.3,-0.05,63.7,-3.88,20.84,0.02,0.0,0.0,2.0,2022-09-26 08:34:02,60.0
0.29,0.11,1.43,986.59,24.4,-17.67,-38.56,4.54,60.03,3.0,2.1,293.34,216.73,3917.96,2927.62,-0.1,58.64,1.51,35.32,0.03,0.0,0.0,2.0,2022-09-26 08:49:02,60.0
0.18,-0.19,0.91,987.12,24.4,-17.55,-38.52,-11.66,63.13,3.0,2.0,324.34,260.9,4103.01,3032.29,-0.04,58.45,0.39,49.75,0.03,0.0,0.0,2.0,2022-09-26 09:04:02,60.0
0.43,0.05,0.52,987.19,23.89,-17.43,-38.49,1.42,59.05,3.0,2.13,316.96,152.18,22998.37,17101.18,4.24,59.22,-2.72,63.15,0.03,0.0,0.0,2.0,2022-09-26 09:19:02,60.0
-0.19,-0.54,0.74,993.33,23.6,-17.34,-38.48,14.07,0.06,2.02,2.1,197.12,119.62,4676.47,3169.74,-0.03,0.92,125.71,72.92,0.09,0.0,0.0,2.0,2022-09-26 09:33:02,60.0
0.2,-0.37,0.77,988.37,23.3,-17.21,-38.49,-3.97,63.12,3.0,2.0,291.4,136.08,4786.33,3559.18,0.02,47.49,-11.67,86.64,0.04,0.0,0.0,2.0,2022-09-26 09:48:02,60.0
0.02,0.14,1.41,1008.34,23.78,-17.09,-38.53,-2.0,3.94,3.08,2.0,268.12,58.06,19884.41,14690.76,3.37,3.41,-18.01,99.06,0.24,0.08,0.08,2.0,2022-09-26 10:03:02,60.0
0.07,-0.03,1.07,1070.92,23.68,-17.01,-38.51,-2.0,18.63,3.39,2.0,290.99,196.48,88866.07,65664.57,18.25,13.59,17.92,107.56,0.87,0.39,0.39,2.0,2022-09-26 10:18:02,60.0
0.13,-0.2,0.72,1133.51,23.59,-16.94,-38.49,-2.0,33.33,3.69,2.0,313.85,334.89,157847.72,116638.38,33.13,23.77,53.85,116.05,1.49,0.69,0.69,2.0,2022-09-26 10:33:02,60.0
0.18,-0.36,0.4,1191.92,23.51,-16.87,-38.47,-2.0,47.04,3.98,2.0,335.2,464.08,222230.59,164213.94,47.03,33.27,87.38,123.98,2.07,0.98,0.98,2.0,2022-09-26 10:47:02,60.0
-0.18,0.01,0.93,990.43,23.3,-16.84,-38.47,63.93,0.0,2.0,2.94,269.2,493.43,3725.42,2724.28,0.02,0.72,53.79,127.5,0.06,0.0,0.0,2.0,2022-09-26 11:02:02,60.0
0.0,0.0,0.35,989.26,22.9,-16.83,-38.46,85.93,25.9,3.0,2.1,322.03,199.33,4338.27,3208.84,0.0,28.47,97.89,128.46,0.05,0.0,0.0,2.0,2022-09-26 11:17:02,60.0
