ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.38,-0.38,1.31,1018.38,23.6,-17.95,-38.69,-22.0,63.0,6.0,1.0,300.0,989.0,4442.07,3276.09,0.02,51.79,8.29,1.55,0.05,0.0,0.0,3.0,2022-09-25 08:22:01,
-0.18,-0.01,0.57,1019.74,24.4,-17.87,-38.64,-4.65,4.84,3.0,7.32,246.5,989.02,4923.95,3431.66,0.03,11.67,16.76,12.21,0.06,0.0,0.0,3.0,2022-09-25 08:35:01,60.0
0.38,-0.38,1.31,1019.23,23.3,-17.77,-38.59,18.0,63.0,4.0,1.2,213.0,989.0,4938.0,3536.56,0.0,61.2,-0.35,24.57,0.05,0.0,0.0,3.0,2022-09-25 08:49:01,60.0
0.0,-0.19,0.38,1018.96,24.0,-17.64,-38.55,-0.07,51.78,5.97,1.0,316.59,989.0,4949.82,3616.19,0.02,55.54,3.45,38.76,0.05,0.0,0.0,3.0,2022-09-25 09:03:01,60.0
-0.18,-0.0,0.2,1019.42,24.5,-17.53,-38.51,19.93,48.39,4.0,1.2,214.97,989.0,5065.45,3651.41,0.0,53.87,-0.66,52.24,0.06,0.0,0.0,3.0,2022-09-25 09:17:01,60.0
-0.18,-0.55,0.38,1019.48,24.5,-17.43,-38.46,0.53,44.4,4.0,1.3,216.83,990.0,4553.72,3308.11,0.0,46.04,7.39,64.77,0.06,0.0,0.0,3.0,2022-09-25 09:31:01,60.0
-0.19,-0.19,0.94,1020.26,24.0,-17.33,-38.43,20.0,0.0,4.0,1.2,199.0,989.0,4199.44,2884.95,0.02,0.59,-142.29,75.99,0.07,0.0,0.0,3.0,2022-09-25 09:45:01,60.0
0.55,-0.01,-0.55,1020.37,22.5,-17.29,-38.41,-2.3,66.82,4.0,2.2,216.47,989.0,4969.74,3541.13,-0.05,67.94,-7.85,81.25,0.07,0.0,0.0,3.0,2022-09-25 09:58:01,60.0
0.2,-0.18,0.97,1020.77,22.32,-17.18,-38.4,-46.77,58.34,4.0,2.95,290.16,989.0,7349.65,5262.81,0.03,11.41,-106.42,93.33,0.07,0.0,0.0,3.0,2022-09-25 10:12:01,60.0
0.38,-0.37,0.94,1020.52,22.3,-17.17,-38.41,20.07,15.43,4.0,1.43,304.32,989.0,4542.53,3241.9,-0.02,10.28,70.75,93.32,0.07,0.0,0.0,3.0,2022-09-25 10:26:01,60.0
0.94,-0.56,1.31,1021.57,22.9,-17.12,-38.46,6.0,51.9,4.0,2.4,235.0,989.0,4634.44,3352.47,-0.02,57.19,10.64,97.54,0.08,0.0,0.0,3.0,2022-09-25 10:40:01,60.0
0.57,0.0,-1.44,1019.53,22.9,-17.07,-38.5,5.7,26.33,4.0,2.0,289.85,989.0,5702.9,4065.79,0.02,18.04,58.78,101.49,0.06,0.0,0.0,3.0,2022-09-25 10:54:01,60.0
0.33,-0.17,0.86,1051.6,22.76,-17.07,-38.53,23.16,33.93,4.0,2.09,334.08,989.0,15714.06,11240.33,1.65,10.56,0.82,101.38,0.38,0.08,0.5,3.0,2022-09-25 11:08:01,60.0
0.0,-0.06,0.32,1268.52,23.16,-17.07,-38.55,17.4,63.85,4.0,2.03,334.66,989.0,93107.52,66714.27,14.17,10.67,-8.78,100.9,2.54,0.66,3.96,3.0,2022-09-25 11:21:01,60.0
0.75,-0.19,0.75,1020.0,22.8,-17.06,-38.58,-22.0,40.7,4.0,2.1,292.0,989.0,5153.81,3776.43,-0.02,15.31,128.86,101.89,0.06,0.0,0.0,3.0,2022-09-25 11:35:01,60.0
0.01,0.19,1.03,1447.57,23.19,-17.05,-38.6,-54.53,61.52,5.0,3.0,349.97,989.0,6717.35,4737.54,0.0,26.42,137.41,101.82,4.32,0.97,0.97,3.0,2022-09-25 11:49:01,60.0
-0.07,0.01,0.69,1022.72,23.49,-17.05,-38.61,-29.78,6.86,3.0,2.86,266.9,989.0,16760.81,12201.62,2.67,20.58,107.3,102.36,0.09,0.0,0.0,3.0,2022-09-25 12:03:01,60.0
0.75,-0.38,-0.19,1353.5,22.8,-17.04,-38.59,-44.0,25.9,3.0,1.4,353.0,989.0,6742.76,4752.1,0.0,6.74,160.23,103.36,3.39,1.0,1.0,3.0,2022-09-25 12:17:01,60.0
-0.36,-0.19,0.93,1033.34,23.71,-17.03,-38.57,-2.11,0.0,3.06,1.39,271.17,989.0,5079.71,3616.49,-0.16,14.6,24.11,104.82,0.2,0.03,0.03,3.0,2022-09-25 12:31:01,60.0
-0.19,-0.38,0.94,1022.86,23.4,-17.02,-38.56,2.0,0.0,3.0,1.4,170.0,989.0,4008.07,2740.22,-0.03,0.4,139.89,106.57,0.09,0.0,0.0,3.0,2022-09-25 12:44:01,60.0
-0.16,-0.2,0.95,1022.0,23.09,-17.02,-38.55,-21.91,2.5,3.0,1.4,272.18,989.0,4693.26,3370.46,0.08,24.19,22.13,106.42,0.08,0.0,0.0,3.0,2022-09-25 12:58:01,60.0
-0.37,-0.18,0.93,1021.83,23.4,-17.02,-38.55,-17.8,0.0,2.97,1.4,309.24,989.0,3729.4,2707.96,-0.02,0.75,175.58,106.37,0.08,0.0,0.0,3.0,2022-09-25 13:12:01,60.0
-0.37,-0.37,0.39,1022.77,23.6,-16.99,-38.52,23.93,0.0,2.03,1.2,301.49,989.0,4176.72,3067.02,-0.01,0.76,61.57,109.86,0.09,0.0,0.0,3.0,2022-09-25 13:26:01,60.0
-0.19,-0.38,0.58,1022.26,23.5,-16.99,-38.52,12.26,0.0,3.0,1.2,304.28,989.0,3790.88,2848.13,0.02,1.13,-56.31,109.74,0.09,0.0,0.0,3.0,2022-09-25 13:40:01,60.0
-0.16,-0.38,0.93,1022.28,24.79,-17.04,-38.57,-12.0,2.86,2.06,1.2,279.65,989.0,4975.7,3601.32,0.03,35.95,-0.59,103.48,0.09,0.0,0.0,3.0,2022-09-25 13:54:01,60.0
1.31,-0.75,2.81,1019.27,24.1,-17.07,-38.59,12.0,18.5,3.0,1.1,323.0,989.0,5798.1,4121.32,-0.02,11.01,-2.08,99.85,0.06,0.0,0.0,3.0,2022-09-25 14:07:01,60.0
-0.16,-0.19,0.75,1021.75,24.08,-17.06,-38.59,0.13,1.67,3.0,1.1,277.45,989.0,4373.33,3248.3,0.03,4.08,-3.5,101.48,0.08,0.0,0.0,3.0,2022-09-25 14:21:01,60.0
0.0,-0.37,0.75,1018.9,23.5,-17.05,-38.58,-1.48,18.5,3.0,1.1,357.59,989.0,5503.83,3968.14,0.02,14.02,51.1,102.25,0.05,0.0,0.0,3.0,2022-09-25 14:35:01,60.0
0.38,-0.19,0.94,1018.37,23.8,-17.04,-38.57,24.0,74.1,3.0,1.1,339.0,989.0,5292.3,3744.12,0.0,13.17,-177.96,103.62,0.05,0.0,0.0,3.0,2022-09-25 14:49:01,60.0
0.5,0.22,0.62,1021.77,24.1,-17.03,-38.56,17.67,7.09,2.92,1.12,295.17,989.0,4237.87,3223.17,-0.0,1.25,87.35,105.05,0.08,0.0,0.0,3.0,2022-09-25 15:03:01,60.0
0.37,-0.01,1.3,1020.69,23.7,-17.04,-38.58,5.97,65.63,2.98,1.2,361.44,989.0,5136.74,3692.42,-0.02,24.62,46.87,104.11,0.07,0.0,0.0,3.0,2022-09-25 15:17:01,60.0
0.56,-0.55,1.97,1211.13,23.5,-17.03,-38.6,-56.95,55.09,3.0,5.2,354.39,989.0,6796.31,4855.83,-0.02,13.73,-96.78,104.09,1.97,0.97,0.97,3.0,2022-09-25 15:30:01,60.0
1.25,-0.36,0.92,1024.29,23.88,-17.02,-38.61,52.0,0.0,2.05,1.45,316.51,989.0,4512.22,3260.09,0.02,0.63,-130.7,105.67,0.11,0.0,0.0,3.0,2022-09-25 15:44:01,60.0
-0.19,-0.19,0.93,1020.81,23.49,-17.03,-38.61,-68.31,0.25,2.93,4.1,304.07,989.0,3535.51,2683.83,-0.02,3.53,-23.54,104.94,0.07,0.0,0.0,3.0,2022-09-25 15:58:01,60.0
-0.19,0.0,0.94,1020.07,23.3,-17.03,-38.61,30.0,0.0,4.0,2.0,199.0,989.0,3746.14,2757.76,0.0,1.39,-14.06,104.84,0.06,0.0,0.0,3.0,2022-09-25 16:12:01,60.0
0.0,-0.2,0.74,1020.47,23.51,-17.03,-38.61,-5.54,0.0,3.97,3.1,279.03,989.0,5183.94,3925.29,0.02,1.29,178.48,104.73,0.07,0.0,0.0,3.0,2022-09-25 16:26:01,60.0
0.94,-0.56,2.45,1018.82,24.4,-17.08,-38.65,-59.67,33.42,3.98,4.0,324.98,989.0,4624.57,3282.0,0.0,41.8,-9.46,98.11,0.05,0.0,0.0,3.0,2022-09-25 16:40:01,60.0
-0.19,-0.18,0.94,1018.58,23.5,-17.1,-38.66,-4.67,0.0,4.0,4.2,258.37,989.0,3706.74,2756.65,0.0,2.18,9.88,95.93,0.05,0.0,0.0,3.0,2022-09-25 16:53:01,60.0
-0.18,-0.55,0.74,1019.1,23.41,-17.15,-38.68,-21.48,0.0,3.03,4.01,241.75,989.0,4710.63,3380.08,0.02,1.87,141.16,90.41,0.05,0.0,0.0,3.0,2022-09-25 17:07:01,60.0
1.12,-0.56,2.81,1018.79,24.2,-17.23,-38.7,24.0,44.4,3.0,2.2,312.0,989.0,4410.93,3177.97,-0.02,44.49,2.01,81.92,0.05,0.0,0.0,3.0,2022-09-25 17:21:01,60.0
0.56,-0.19,1.88,1018.6,24.8,-17.32,-38.71,-8.0,40.7,4.0,1.3,242.0,989.0,4508.1,3239.9,0.0,41.43,-10.23,72.08,0.05,0.0,0.0,3.0,2022-09-25 17:35:01,60.0
