ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.19,0.94,1024.4,25.1,-17.98,-38.7,-12.0,51.9,3.0,2.1,303.0,995.0,5496.3,4155.43,0.0,52.8,23.86,1.58,0.04,0.0,0.0,2.0,2022-09-26 16:59:01,
0.19,-0.0,0.93,1024.33,25.3,-18.01,-38.72,6.16,48.32,3.0,2.1,348.16,996.0,4476.26,3484.95,0.02,49.04,-2.27,5.76,0.04,0.0,0.0,2.0,2022-09-26 17:04:01,60.0
0.19,0.0,0.75,1024.09,25.4,-18.05,-38.75,-2.0,55.54,3.0,2.1,294.5,996.0,4061.73,3218.6,-0.02,51.24,-10.84,10.6,0.03,0.0,0.0,2.0,2022-09-26 17:10:01,60.0
-0.18,-0.18,-1.09,1024.32,25.2,-18.08,-38.79,7.8,52.02,3.98,1.41,324.26,996.0,4122.23,3288.67,0.02,53.13,-2.83,15.61,0.04,0.0,0.0,2.0,2022-09-26 17:16:01,60.0
0.19,0.0,1.12,1024.1,25.2,-18.1,-38.83,10.0,48.2,4.0,1.4,339.0,996.0,4647.69,3574.82,0.02,48.14,-4.21,20.48,0.03,0.0,0.0,2.0,2022-09-26 17:22:01,60.0
0.18,-0.19,0.93,1022.02,25.1,-18.12,-38.87,20.13,40.76,3.0,2.1,322.07,996.0,4949.05,3780.48,0.0,51.52,-2.61,25.35,0.01,0.0,0.0,2.0,2022-09-26 17:28:01,60.0
0.19,0.0,0.72,1021.49,25.0,-18.16,-38.89,14.1,44.59,2.02,2.2,314.25,996.0,4432.67,3424.26,0.0,53.38,3.35,29.44,0.01,0.0,0.0,2.0,2022-09-26 17:33:01,60.0
0.0,-0.19,0.38,1022.02,24.8,-18.2,-38.92,36.0,51.9,3.0,2.4,328.0,996.0,4397.21,3412.2,-0.02,53.06,-6.15,34.71,0.01,0.0,0.0,2.0,2022-09-26 17:39:01,60.0
0.56,0.0,1.43,1022.03,24.7,-18.23,-38.95,30.07,55.48,2.0,2.4,323.0,996.0,4602.7,3588.67,0.0,51.09,-20.77,40.09,0.01,0.0,0.0,2.0,2022-09-26 17:45:01,60.0
0.18,0.0,0.75,1022.19,24.3,-18.27,-38.98,10.27,55.66,3.0,2.2,314.22,995.0,4579.42,3540.69,-0.02,56.91,-8.06,45.57,0.02,0.0,0.0,2.0,2022-09-26 17:51:01,60.0
0.91,0.18,2.02,1023.31,23.31,-18.3,-39.0,51.29,44.52,3.0,2.3,295.55,995.0,5977.0,4464.54,0.03,30.82,4.62,49.5,0.03,0.0,0.0,2.0,2022-09-26 17:57:01,60.0
0.17,-0.03,0.71,1025.58,23.26,-18.33,-39.03,52.17,42.03,3.0,2.31,328.49,995.0,14408.91,10968.04,1.86,41.69,-1.26,52.98,0.05,0.0,0.0,2.0,2022-09-26 18:02:01,60.0
0.13,-0.11,0.59,1044.11,23.43,-18.36,-39.05,34.4,34.82,3.0,2.33,336.07,995.0,45564.34,34511.51,7.66,41.2,3.29,56.94,0.23,0.0,0.0,2.0,2022-09-26 18:08:01,60.0
0.09,-0.19,0.47,1062.63,23.6,-18.38,-39.07,16.63,27.6,3.0,2.35,343.66,995.0,76719.76,58054.98,13.45,40.71,7.83,60.9,0.42,0.0,0.0,2.0,2022-09-26 18:14:01,60.0
0.05,-0.27,0.34,1081.16,23.78,-18.41,-39.1,-1.14,20.38,3.0,2.37,351.24,995.0,107875.19,81598.45,19.24,40.22,12.37,64.85,0.6,0.0,0.0,2.0,2022-09-26 18:20:01,60.0
0.01,-0.35,0.22,1099.68,23.95,-18.44,-39.12,-18.92,13.16,3.0,2.39,358.83,995.0,139030.61,105141.92,25.03,39.73,16.92,68.81,0.79,0.0,0.0,2.0,2022-09-26 18:26:01,60.0
1.16,-0.05,2.81,1037.68,23.72,-18.45,-39.13,-16.5,25.28,3.0,2.4,362.25,995.0,5472.08,3978.12,-0.16,18.69,153.4,70.33,0.17,0.08,0.08,2.0,2022-09-26 18:32:01,60.0
0.19,-0.02,1.27,1022.29,23.49,-18.45,-39.14,13.05,44.21,3.0,2.4,350.53,995.0,4243.75,3237.61,-0.04,35.34,52.9,70.73,0.02,0.0,0.0,2.0,2022-09-26 18:37:01,60.0
-0.01,-0.19,0.36,1025.99,23.51,-18.45,-39.13,-55.93,29.4,2.02,2.99,359.98,995.0,5550.32,4037.86,-0.06,21.0,-20.95,70.31,0.05,0.0,0.0,2.0,2022-09-26 18:43:01,60.0
0.2,-0.01,1.12,1025.44,23.21,-18.46,-39.12,-23.48,41.47,3.0,2.4,358.9,995.0,4875.44,3568.84,-0.03,21.56,-94.94,71.36,0.05,0.0,0.0,2.0,2022-09-26 18:49:01,60.0
0.19,-0.01,0.75,1025.56,23.6,-18.46,-39.11,-23.41,0.18,3.0,3.0,332.75,995.0,3225.39,2721.72,0.01,1.05,-25.55,70.4,0.05,0.0,0.0,2.0,2022-09-26 18:55:01,60.0
0.19,0.0,0.75,1025.23,23.5,-18.46,-39.11,-44.91,5.72,3.0,3.0,320.8,995.0,4324.49,3212.72,-0.08,24.13,-6.2,69.77,0.05,0.0,0.0,2.0,2022-09-26 19:01:01,60.0
0.02,-0.5,0.92,1029.6,23.59,-18.46,-39.11,-73.35,0.0,2.0,3.0,310.53,995.0,3887.93,3064.24,0.03,0.73,152.47,69.76,0.09,0.0,0.0,2.0,2022-09-26 19:06:01,60.0
0.19,0.0,1.12,1024.71,23.6,-18.46,-39.11,-14.0,0.0,5.0,1.2,337.0,995.0,3008.35,2645.07,-0.02,0.3,-138.34,69.74,0.04,0.0,0.0,2.0,2022-09-26 19:12:01,60.0
0.19,0.0,0.94,1025.37,23.4,-18.46,-39.11,0.0,0.0,5.0,1.2,313.0,995.0,3202.49,2745.63,0.02,0.56,83.2,70.01,0.05,0.0,0.0,2.0,2022-09-26 19:18:01,60.0
0.37,0.18,-0.03,1027.11,23.4,-18.46,-39.11,-20.97,40.45,5.98,1.1,307.42,995.0,5536.58,4067.33,0.0,32.35,100.33,69.59,0.06,0.0,0.0,2.0,2022-09-26 19:24:01,60.0
0.19,-0.0,0.75,1025.45,23.5,-18.46,-39.11,12.43,0.0,5.97,1.1,293.67,995.0,3132.48,2587.5,-0.05,0.94,-12.5,69.56,0.05,0.0,0.0,2.0,2022-09-26 19:30:01,60.0
0.0,0.0,0.94,1025.58,23.6,-18.46,-39.11,12.0,0.0,5.0,1.2,253.0,995.0,3156.56,2683.15,0.0,2.07,167.51,69.62,0.05,0.0,0.0,2.0,2022-09-26 19:36:01,60.0
0.19,0.0,0.93,1025.61,23.5,-18.46,-39.11,-10.2,0.0,5.0,1.2,218.33,995.0,3157.58,2679.85,0.0,1.61,-165.49,69.67,0.05,0.0,0.0,2.0,2022-09-26 19:41:01,60.0
0.01,-0.18,0.59,1025.35,23.6,-18.46,-39.11,9.7,0.55,5.0,1.2,263.22,995.0,3141.64,2709.17,0.0,0.98,-140.26,69.7,0.05,0.0,0.0,2.0,2022-09-26 19:47:01,60.0
0.0,-0.75,-7.5,1028.31,23.6,-18.45,-39.1,0.0,14.8,5.0,1.2,320.0,995.0,3982.64,3166.43,-0.02,0.67,-64.84,68.22,0.08,0.0,0.0,2.0,2022-09-26 19:53:01,60.0
0.0,0.0,0.56,1025.25,23.5,-18.43,-39.08,-20.0,37.0,4.0,2.1,366.0,995.0,4380.95,3221.01,-0.02,38.65,-5.85,65.48,0.05,0.0,0.0,2.0,2022-09-26 19:59:01,60.0
0.19,-1.12,0.75,1025.56,23.5,-18.41,-39.07,0.0,44.4,4.0,2.1,282.0,995.0,4428.53,3242.19,0.0,40.41,-7.57,63.43,0.05,0.0,0.0,2.0,2022-09-26 20:05:01,60.0
0.93,-0.19,2.61,1026.04,24.5,-18.39,-39.06,-45.45,37.06,3.03,1.99,275.26,995.02,4238.46,3115.87,-0.02,39.94,-8.19,60.21,0.05,0.0,0.0,2.0,2022-09-26 20:10:01,60.0
-0.18,-0.37,0.2,1025.86,24.8,-18.36,-39.03,-23.77,40.64,4.98,1.41,222.02,996.0,4385.52,3227.58,0.0,36.41,14.74,56.38,0.05,0.0,0.0,2.0,2022-09-26 20:16:01,60.0
