ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.19,0.75,1016.61,24.0,-17.97,-38.7,56.0,44.4,4.0,6.0,287.0,983.0,4093.53,3301.45,0.02,32.83,-49.7,1.07,-0.0,0.0,0.0,4.0,2022-09-25 18:41:02,
0.0,-0.01,0.39,1020.73,24.4,-17.98,-38.71,-11.65,22.56,4.0,5.1,320.97,982.95,4703.08,3494.35,0.03,39.28,19.12,2.7,0.04,0.0,0.0,4.0,2022-09-25 18:44:02,60.0
0.0,-0.55,0.77,1019.41,24.5,-18.0,-38.71,-47.84,44.4,3.02,7.35,295.95,984.85,4331.48,3252.37,-0.02,45.66,31.85,4.65,0.02,0.0,0.0,4.0,2022-09-25 18:48:02,60.0
0.0,-0.19,0.19,1020.75,25.1,-18.03,-38.73,-2.0,51.9,4.0,3.4,336.0,984.0,4521.44,3357.23,0.02,50.82,-13.29,7.72,0.04,0.0,0.0,4.0,2022-09-25 18:52:02,60.0
0.0,-0.18,0.55,1019.38,25.3,-18.05,-38.74,22.47,51.9,4.0,3.2,299.45,987.02,4301.59,3266.4,0.0,47.05,12.9,10.02,0.02,0.0,0.0,4.0,2022-09-25 18:55:02,60.0
0.19,-0.18,0.58,1018.4,25.5,-18.07,-38.75,5.7,55.23,3.98,3.12,300.8,989.0,4112.88,3086.0,0.0,51.15,8.37,12.77,0.01,0.0,0.0,4.0,2022-09-25 18:59:02,60.0
0.19,0.19,-0.19,1019.92,25.8,-18.09,-38.75,16.0,37.0,3.0,3.4,323.0,990.0,4496.38,3393.07,0.02,35.13,-22.34,15.31,0.03,0.0,0.0,4.0,2022-09-25 19:03:02,60.0
0.0,0.19,0.56,1020.76,26.0,-18.11,-38.75,0.0,40.7,3.0,3.2,343.0,990.0,4500.63,3370.23,0.02,40.41,-31.69,17.69,0.04,0.0,0.0,4.0,2022-09-25 19:07:02,60.0
0.18,-0.01,0.93,1021.12,26.1,-18.13,-38.75,29.8,40.89,3.0,3.1,350.42,989.0,4302.95,3203.57,0.0,42.99,-11.78,19.49,0.04,0.0,0.0,4.0,2022-09-25 19:10:02,60.0
-0.01,0.19,0.56,1018.12,26.0,-18.16,-38.74,-18.0,40.58,3.0,3.1,309.57,990.97,4115.04,3126.04,0.02,37.55,2.25,21.73,0.01,0.0,0.0,4.0,2022-09-25 19:14:02,60.0
0.19,-0.38,-1.11,1020.6,26.1,-18.18,-38.75,-23.51,44.52,3.0,3.1,289.98,989.98,4404.41,3301.53,0.0,54.09,33.97,24.29,0.04,0.0,0.0,4.0,2022-09-25 19:18:02,60.0
0.0,0.37,1.13,1020.37,26.1,-18.2,-38.77,-7.17,62.69,3.0,3.1,263.58,991.0,4434.89,3357.25,0.0,52.4,-8.98,27.22,0.03,0.0,0.0,4.0,2022-09-25 19:22:02,60.0
