ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.0,1.31,1017.67,27.9,-17.55,-38.44,2.0,40.7,4.0,1.1,208.0,997.0,,4683.29,3408.33,0.0,37.33,-4.78,53.02,-0.05,0.0,0.0,1.0,2022-09-23 10:42:00,60.0
0.74,0.18,2.2,1017.55,28.2,-17.51,-38.42,-3.9,29.66,3.0,1.2,302.33,998.93,,4614.93,3374.52,0.0,34.0,-9.96,58.2,-0.05,0.0,0.0,1.0,2022-09-23 10:51:00,60.0
0.0,-0.37,0.38,1017.84,28.6,-17.47,-38.41,-6.13,37.0,3.02,1.2,279.34,995.0,,4593.86,3400.44,0.02,34.57,13.49,63.34,-0.05,0.0,0.0,1.0,2022-09-23 11:00:00,60.0
0.01,0.19,1.51,1018.35,29.3,-17.42,-38.41,-13.66,29.66,3.0,1.2,255.29,996.0,,4371.87,3251.0,-0.02,36.96,-9.59,68.46,-0.04,0.0,0.0,1.0,2022-09-23 11:10:00,60.0
-0.18,-0.54,0.2,1018.5,29.3,-17.37,-38.4,18.27,47.95,3.0,1.3,281.92,996.0,,4780.44,3436.71,-0.0,43.14,1.78,73.31,-0.04,0.0,0.0,1.0,2022-09-23 11:19:00,60.0
-0.18,-0.02,0.49,1377.59,26.54,-17.33,-38.4,-5.87,25.42,3.0,1.39,282.42,992.94,,6105.73,4363.82,0.03,18.01,-105.24,76.71,3.54,0.94,0.94,1.0,2022-09-23 11:28:00,60.0
0.0,0.18,0.94,1015.4,26.5,-17.33,-38.42,-35.93,18.5,2.02,2.0,271.62,993.97,,4496.23,3376.74,0.0,12.94,71.14,76.87,-0.07,0.0,0.0,1.0,2022-09-23 11:37:00,60.0
0.55,0.72,2.03,1018.2,25.3,-17.32,-38.42,-17.69,26.09,3.0,2.3,309.69,992.02,,4697.6,3436.39,-0.03,23.08,-5.04,77.62,-0.04,0.0,0.0,1.0,2022-09-23 11:46:00,60.0
0.0,-0.18,0.93,1019.75,26.79,-17.3,-38.44,13.47,43.91,2.97,3.35,271.63,995.93,,4443.9,3260.67,0.0,44.37,-40.16,78.63,-0.03,0.0,0.0,1.0,2022-09-23 11:55:00,60.0
0.0,-0.06,0.11,1078.22,27.44,-17.29,-38.43,59.01,26.24,3.0,5.95,330.9,995.77,,27273.79,20122.77,4.73,11.43,-22.35,79.69,0.56,0.23,0.23,1.0,2022-09-23 12:04:00,60.0
0.0,0.17,0.66,1189.38,27.69,-17.29,-38.43,49.87,20.09,3.0,7.7,341.7,995.36,,66921.93,49398.1,13.29,8.54,-60.56,80.6,1.66,0.64,0.64,1.0,2022-09-23 12:13:00,60.0
0.19,0.21,1.01,1016.81,27.85,-17.28,-38.43,12.0,31.87,3.1,8.61,354.33,994.19,,5520.19,4162.16,0.22,24.69,-74.67,81.33,-0.06,0.0,0.0,1.0,2022-09-23 12:22:00,60.0
0.19,0.37,1.68,1020.4,28.3,-17.28,-38.45,12.0,18.6,3.99,1.25,348.05,995.99,,45630.1,34353.79,8.97,11.23,-40.66,80.57,-0.02,0.0,0.0,1.0,2022-09-23 12:31:00,60.0
-0.36,0.13,0.94,1051.29,26.13,-17.28,-38.46,-216.92,0.24,3.0,4.11,258.1,993.13,,3978.9,2850.26,0.02,6.11,-67.43,80.48,0.29,0.07,0.07,1.0,2022-09-23 12:40:00,60.0
0.18,-0.02,-0.74,1013.48,27.5,-17.26,-38.46,19.8,39.73,2.03,2.29,331.13,994.93,,4643.13,3502.58,0.02,10.56,21.34,82.31,-0.09,0.0,0.0,1.0,2022-09-23 12:49:00,60.0
-0.19,-0.5,0.77,1017.67,27.13,-17.27,-38.47,-2.13,3.7,2.0,2.1,215.98,995.0,,3887.44,2860.57,0.02,2.59,7.96,81.25,-0.05,0.0,0.0,1.0,2022-09-23 12:59:00,60.0
-0.19,0.36,0.94,1017.42,27.1,-17.25,-38.47,11.73,0.0,2.0,2.0,246.33,995.0,,3729.68,2767.29,0.0,2.29,153.08,83.03,-0.05,0.0,0.0,1.0,2022-09-23 13:08:00,60.0
-0.01,0.19,0.94,1017.53,26.6,-17.25,-38.46,11.93,14.42,2.0,1.42,325.97,993.07,,4911.43,3584.37,-0.03,10.67,66.44,83.96,-0.05,0.0,0.0,1.0,2022-09-23 13:17:00,60.0
0.37,-0.18,-0.53,1016.91,26.5,-17.23,-38.46,31.57,47.53,3.0,2.0,360.52,994.0,,5290.34,3922.04,0.02,15.84,172.68,84.93,-0.05,0.0,0.0,1.0,2022-09-23 13:26:00,60.0
0.73,0.18,2.96,1018.13,26.6,-17.23,-38.47,-0.14,25.84,3.0,1.4,303.25,994.98,,4264.87,3197.05,-0.05,27.81,-85.56,84.87,-0.04,0.0,0.0,1.0,2022-09-23 13:35:00,60.0
0.93,0.37,2.58,1015.48,26.98,-17.23,-38.48,6.39,7.64,3.0,1.3,294.72,994.97,,5083.67,3774.39,0.02,31.07,-107.97,85.33,-0.07,0.0,0.0,1.0,2022-09-23 13:44:00,60.0
0.36,0.74,1.49,1020.29,26.19,-17.22,-38.5,-3.41,25.54,3.0,1.3,269.0,993.0,,4321.44,3326.25,0.02,31.1,84.35,85.59,-0.02,0.0,0.0,1.0,2022-09-23 13:53:00,60.0
-0.18,0.39,0.96,1018.58,26.7,-17.21,-38.49,51.0,11.35,3.0,1.2,279.93,994.93,,5071.39,3737.68,0.0,8.3,-113.66,86.42,-0.04,0.0,0.0,1.0,2022-09-23 14:02:00,60.0
-0.38,0.0,0.94,1016.52,25.98,-17.22,-38.49,-9.67,0.12,3.0,1.2,208.07,993.0,,3756.0,2840.37,0.02,2.79,-3.69,86.09,-0.06,0.0,0.0,1.0,2022-09-23 14:11:00,60.0
-0.19,0.01,0.93,1017.02,26.19,-17.22,-38.49,-10.0,0.23,2.06,1.29,218.17,991.94,,3858.89,2893.88,0.04,2.37,-5.47,85.77,-0.05,0.0,0.0,1.0,2022-09-23 14:20:00,60.0
-0.01,-0.01,0.75,1018.52,25.7,-17.22,-38.49,7.87,46.86,3.0,1.2,310.77,992.97,,4753.27,3477.3,0.02,34.82,125.31,85.68,-0.04,0.0,0.0,1.0,2022-09-23 14:29:00,60.0
0.0,-0.18,0.55,1016.07,26.5,-17.2,-38.52,6.27,22.33,3.0,1.3,253.49,994.0,,4676.96,3387.94,-0.02,19.22,-20.89,86.58,-0.06,0.0,0.0,1.0,2022-09-23 14:38:00,60.0
0.18,-0.22,1.28,1266.55,25.64,-17.22,-38.53,47.74,64.19,3.0,1.4,304.23,993.0,,6386.69,4519.53,0.03,4.69,-149.56,84.84,2.43,0.95,0.95,1.0,2022-09-23 14:48:00,60.0
-0.2,0.37,1.12,1019.76,26.3,-17.23,-38.54,-14.63,0.0,2.95,2.05,258.34,993.95,,3773.43,2703.79,-0.04,3.62,-43.68,83.5,-0.03,0.0,0.0,1.0,2022-09-23 14:57:00,60.0
-0.01,-0.34,0.77,1018.02,26.8,-17.24,-38.54,-117.64,7.04,3.0,3.1,270.23,995.05,,3721.06,2767.96,0.02,4.08,4.63,82.66,-0.04,0.0,0.0,1.0,2022-09-23 15:06:00,60.0
-0.18,0.37,1.12,1018.98,26.31,-17.23,-38.55,-74.21,0.0,2.05,1.49,234.91,994.0,,4035.13,2912.81,-0.03,4.09,-5.5,83.07,-0.03,0.0,0.0,1.0,2022-09-23 15:15:00,60.0
0.16,-0.14,0.39,1023.95,26.84,-17.26,-38.55,14.24,68.0,2.92,2.21,338.17,928.04,,28889.25,20934.45,5.02,33.36,-9.98,79.57,0.02,0.0,0.0,1.0,2022-09-23 15:24:00,60.0
0.19,0.37,1.31,1018.33,28.6,-17.37,-38.53,15.9,92.54,4.0,1.41,352.15,996.0,,4622.67,3419.36,0.0,84.32,17.05,68.5,-0.04,0.0,0.0,1.0,2022-09-23 15:33:00,60.0
0.19,-0.37,0.2,1016.93,26.9,-17.43,-38.5,47.15,85.39,4.0,1.4,363.88,996.97,,4844.0,3602.03,-0.02,73.32,-10.88,62.42,-0.05,0.0,0.0,1.0,2022-09-23 15:42:00,60.0
0.18,-0.18,0.93,1016.68,28.1,-17.52,-38.51,-2.57,87.91,3.0,1.43,323.27,997.97,,4419.8,3344.78,0.0,68.49,-16.47,53.28,-0.06,0.0,0.0,1.0,2022-09-23 15:51:00,60.0
0.22,-0.07,0.73,1016.82,28.4,-17.59,-38.56,16.39,84.54,3.18,2.02,359.62,995.91,,9116.17,6633.59,0.89,59.58,12.91,44.21,-0.06,0.0,0.0,1.0,2022-09-23 16:00:00,60.0
0.53,-0.68,0.58,1016.97,30.19,-17.68,-38.6,1.69,78.49,4.81,1.28,365.34,995.09,,48583.33,35502.38,9.08,69.16,-16.57,33.74,-0.05,0.0,0.0,1.0,2022-09-23 16:09:00,60.0
0.19,-0.55,0.02,1016.38,30.29,-17.76,-38.6,1.8,67.19,4.97,1.2,365.92,997.0,,4709.15,3398.2,-0.0,78.85,-37.68,24.62,-0.06,0.0,0.0,1.0,2022-09-23 16:18:00,60.0
0.37,-0.18,0.38,1011.73,30.1,-17.87,-38.6,37.93,96.18,4.98,1.2,360.78,998.0,,4880.1,3584.98,0.0,95.72,-2.62,14.75,-0.11,0.0,0.0,1.0,2022-09-23 16:27:00,60.0
-0.18,-0.01,0.55,1012.71,29.5,-17.96,-38.68,34.1,63.42,3.0,2.0,352.67,996.98,,4357.99,3354.5,0.02,80.16,2.95,1.81,-0.1,0.0,0.0,1.0,2022-09-23 16:37:00,60.0
