ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.19,0.75,1011.67,27.0,-17.9,-38.74,40.0,14.8,4.0,1.2,299.0,995.0,,4839.31,3500.35,0.0,26.15,1.8,8.37,-0.09,0.0,0.0,3.0,2022-09-23 17:48:00,60.0
0.56,0.19,1.5,1014.19,27.6,-17.89,-38.76,2.0,18.5,3.0,1.3,306.0,995.0,,4902.73,3571.59,0.0,29.09,-4.03,9.42,-0.07,0.0,0.0,3.0,2022-09-23 17:51:00,60.0
-0.38,-0.19,0.0,1012.0,28.3,-17.89,-38.75,26.0,14.8,3.0,1.3,281.0,996.0,,4643.76,3388.09,0.0,12.4,36.09,9.63,-0.09,0.0,0.0,3.0,2022-09-23 17:53:00,60.0
-0.18,0.18,0.55,1012.82,28.6,-17.89,-38.76,19.7,33.11,3.0,1.3,253.45,996.0,,4751.96,3453.8,0.0,12.12,47.12,10.39,-0.08,0.0,0.0,3.0,2022-09-23 17:56:00,60.0
0.0,0.54,0.57,1013.71,28.78,-17.88,-38.76,25.63,18.19,3.0,1.2,248.97,995.98,,4352.96,3217.32,0.0,15.73,41.02,10.9,-0.07,0.0,0.0,3.0,2022-09-23 17:58:00,60.0
0.15,-0.44,1.04,1124.42,27.74,-17.88,-38.77,5.81,8.38,3.0,1.38,259.92,995.0,,14957.61,10779.46,1.79,13.16,-57.26,11.42,1.03,0.0,0.0,3.0,2022-09-23 18:01:00,60.0
0.1,-0.31,0.96,1126.32,27.87,-17.88,-38.77,7.61,16.7,3.0,1.56,272.72,995.0,,24201.56,17448.41,3.57,12.59,-31.68,11.78,1.05,0.0,0.0,3.0,2022-09-23 18:03:00,60.0
0.04,-0.12,0.83,1129.17,28.07,-17.87,-38.77,10.31,29.17,3.0,1.83,291.94,995.0,,38067.49,27451.83,6.23,11.74,6.69,12.32,1.08,0.0,0.0,3.0,2022-09-23 18:06:00,60.0
0.01,0.01,0.76,1011.08,28.2,-17.87,-38.78,10.76,40.7,3.0,1.42,160.16,996.0,,533.52,386.7,-0.89,42.38,160.7,12.59,-0.1,0.0,0.0,3.0,2022-09-23 18:08:00,60.0
-0.0,-1.1,-0.56,1382.31,26.7,-17.88,-38.76,-17.31,7.46,3.0,2.0,253.07,995.0,,6065.18,4267.52,-0.02,13.32,-2.97,11.29,3.6,0.98,0.98,3.0,2022-09-23 18:11:00,60.0
0.19,-0.38,-0.75,1012.13,26.9,-17.88,-38.76,26.0,29.6,3.0,2.0,306.0,995.0,,4863.95,3552.27,0.0,32.72,-16.46,10.41,-0.09,0.0,0.0,3.0,2022-09-23 18:13:00,60.0
0.19,0.19,1.12,1013.11,27.5,-17.88,-38.75,4.0,25.9,3.0,2.0,295.0,994.0,,4690.76,3430.74,0.0,12.42,29.81,10.32,-0.08,0.0,0.0,3.0,2022-09-23 18:16:00,60.0
0.18,-0.19,0.91,1013.44,27.6,-17.88,-38.76,15.55,65.15,3.0,2.0,309.1,995.0,,5261.17,3788.62,0.03,24.31,-5.87,10.98,-0.07,0.0,0.0,3.0,2022-09-23 18:18:00,60.0
0.19,-0.19,1.12,1011.64,27.9,-17.88,-38.77,0.0,33.3,3.0,2.0,284.0,995.0,,4680.61,3445.16,0.02,1.7,-3.98,11.57,-0.09,0.0,0.0,3.0,2022-09-23 18:21:00,60.0
0.18,-0.37,0.56,1012.87,28.1,-17.88,-38.77,18.07,29.78,3.0,2.0,272.17,995.02,,4590.69,3355.46,-0.03,11.89,-15.29,11.97,-0.08,0.0,0.0,3.0,2022-09-23 18:23:00,60.0
0.37,-0.18,-0.35,1012.95,28.4,-17.87,-38.77,18.33,22.08,3.0,2.0,300.13,995.98,,4554.51,3382.05,0.02,16.7,-76.94,12.26,-0.08,0.0,0.0,3.0,2022-09-23 18:26:00,60.0
0.94,-1.12,1.88,1012.84,28.5,-17.87,-38.77,40.0,14.8,3.0,2.1,250.0,995.0,,4598.08,3371.08,-0.02,11.45,0.46,12.77,-0.08,0.0,0.0,3.0,2022-09-23 18:28:00,60.0
0.18,-1.09,0.22,1013.21,28.59,-17.86,-38.78,13.34,11.83,3.0,2.1,305.0,995.97,,4971.97,3625.48,0.02,5.69,97.79,13.43,-0.07,0.0,0.0,3.0,2022-09-23 18:31:00,60.0
0.0,-0.0,0.57,1012.3,28.9,-17.86,-38.78,26.59,22.08,3.0,2.1,329.25,996.0,,4591.19,3388.52,0.02,14.34,11.62,13.81,-0.08,0.0,0.0,3.0,2022-09-23 18:33:00,60.0
-0.19,0.19,-0.38,1012.51,28.8,-17.86,-38.78,14.0,18.5,3.0,2.1,330.0,996.0,,4815.22,3493.67,-0.02,16.55,-3.68,14.46,-0.08,0.0,0.0,3.0,2022-09-23 18:36:00,60.0
0.0,0.0,1.12,1012.84,29.0,-17.85,-38.79,26.0,55.6,3.0,2.1,251.0,996.0,,4527.55,3310.81,-0.05,21.85,-20.06,15.04,-0.08,0.0,0.0,3.0,2022-09-23 18:38:00,60.0
0.2,-0.91,0.96,1011.22,28.2,-17.86,-38.81,18.14,40.7,3.0,2.1,280.81,996.0,,4978.18,3610.81,-0.03,58.6,1.25,16.17,-0.09,0.0,0.0,3.0,2022-09-23 18:41:00,60.0
0.18,-0.18,1.12,1010.85,28.9,-17.88,-38.81,14.68,59.3,3.0,2.1,367.29,996.0,,4776.3,3491.24,-0.06,71.03,-4.76,14.44,-0.1,0.0,0.0,3.0,2022-09-23 18:43:00,60.0
0.19,-0.19,0.94,1011.24,29.3,-17.9,-38.79,30.0,33.3,3.0,2.1,332.0,996.0,,4647.93,3420.8,-0.02,51.03,-4.02,11.75,-0.09,0.0,0.0,3.0,2022-09-23 18:46:00,60.0
0.19,0.0,1.69,1013.63,28.9,-17.91,-38.79,12.0,0.0,3.0,2.2,332.0,996.0,,5434.03,3875.05,-0.02,32.95,-25.38,10.61,-0.07,0.0,0.0,3.0,2022-09-23 18:48:00,60.0
0.72,-0.18,1.1,1013.64,28.3,-17.91,-38.78,24.19,65.26,3.0,2.2,347.39,996.0,,6024.96,4292.0,0.03,35.97,46.03,9.85,-0.07,0.0,0.0,3.0,2022-09-23 18:51:00,60.0
0.29,-0.25,-1.37,1103.58,27.42,-17.92,-38.77,4.71,22.64,3.0,2.2,313.55,995.22,,6402.35,4613.84,0.2,23.59,-24.98,8.8,0.83,0.0,0.0,3.0,2022-09-23 18:53:00,60.0
0.0,-0.19,0.94,1012.57,26.2,-17.93,-38.77,20.0,48.2,3.0,2.2,280.0,994.0,,4711.39,3433.27,-0.02,36.74,4.67,7.7,-0.08,0.0,0.0,3.0,2022-09-23 18:56:00,60.0
0.75,0.18,2.43,1013.34,26.1,-17.92,-38.76,10.4,22.32,3.0,2.2,326.02,994.0,,4618.45,3403.18,0.0,15.55,-84.48,7.59,-0.07,0.0,0.0,3.0,2022-09-23 18:58:00,60.0
0.58,-0.01,1.35,1013.68,26.49,-17.92,-38.77,24.2,48.2,3.0,2.2,304.82,994.97,,4660.56,3435.05,0.02,25.32,17.15,8.67,-0.07,0.0,0.0,3.0,2022-09-23 19:01:00,60.0
0.19,0.01,0.95,1056.85,25.81,-17.91,-38.77,4.33,0.25,3.0,2.2,298.22,994.02,,4970.11,3583.07,-0.0,9.33,135.79,9.12,0.36,0.0,0.0,3.0,2022-09-23 19:03:00,60.0
0.38,0.0,1.5,1014.02,25.5,-17.91,-38.77,14.0,22.2,3.0,2.2,304.0,994.0,,4893.16,3548.79,0.0,27.65,51.84,8.68,-0.07,0.0,0.0,3.0,2022-09-23 19:06:00,60.0
0.19,-0.18,1.33,1014.37,25.9,-17.91,-38.76,2.3,11.41,3.0,2.2,309.43,994.0,,5103.42,3665.79,0.0,24.14,3.64,8.02,-0.06,0.0,0.0,3.0,2022-09-23 19:08:00,60.0
0.56,0.0,1.88,1013.41,26.2,-17.92,-38.75,14.0,14.8,3.0,2.2,312.0,994.0,,4497.93,3318.52,-0.02,31.41,-1.74,6.91,-0.07,0.0,0.0,3.0,2022-09-23 19:11:00,60.0
0.18,0.0,1.11,1014.6,26.4,-17.92,-38.74,27.41,40.09,2.97,2.23,321.59,994.97,,4983.76,3647.41,0.02,31.81,26.45,6.14,-0.06,0.0,0.0,3.0,2022-09-23 19:13:00,60.0
0.19,-0.19,0.89,1125.83,25.99,-17.93,-38.73,22.04,20.39,3.26,4.42,345.81,994.37,,12150.99,8812.5,1.34,19.05,4.52,5.25,1.05,0.63,0.63,3.0,2022-09-23 19:16:00,60.0
0.19,-0.19,0.93,1021.53,25.51,-17.93,-38.73,45.31,47.34,4.0,5.2,343.42,994.0,,4571.26,3342.59,-0.05,32.97,-12.74,4.57,0.01,0.04,0.04,3.0,2022-09-23 19:18:00,60.0
-0.18,-0.19,-0.51,1013.85,25.99,-17.95,-38.71,52.0,37.99,4.0,5.0,333.13,994.0,,4769.22,3560.06,0.0,57.79,-7.89,1.6,-0.07,0.0,0.0,3.0,2022-09-23 19:21:00,60.0
