ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,Metadata,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
-0.55,9.77,-11.8,1031.24,22.9,-17.09,-38.55,7.71,4.0,3.0,2.3,204.5,993.0,,4460.15,3317.03,0.03,18.42,7.64,98.5,0.07,0.0,0.0,3.0,2022-09-25 09:44:03,60.0
0.19,0.74,0.75,1030.38,22.1,-17.12,-38.58,13.77,26.21,3.0,2.3,235.8,993.0,,4726.45,3495.88,-0.02,22.11,-15.83,95.24,0.06,0.0,0.0,3.0,2022-09-25 09:53:03,60.0
0.19,-0.34,3.81,1292.35,22.76,-17.11,-38.58,5.01,11.85,3.0,2.27,227.09,993.0,,22519.6,16233.22,2.91,11.08,-162.66,95.8,2.67,1.0,1.3,3.0,2022-09-25 10:03:03,60.0
0.19,-0.22,2.84,1336.53,22.94,-17.11,-38.6,8.05,14.1,3.0,2.18,263.58,993.0,,70140.21,50712.96,11.6,12.57,-139.38,95.77,3.11,1.0,2.21,3.0,2022-09-25 10:12:03,60.0
0.19,-0.11,1.87,1380.71,23.13,-17.11,-38.62,11.09,16.35,3.0,2.09,300.07,993.0,,117760.82,85192.7,20.28,14.06,-116.09,95.74,3.55,1.0,3.13,3.0,2022-09-25 10:21:03,60.0
0.01,0.18,1.14,1030.18,22.8,-17.1,-38.64,1.8,32.44,3.0,2.1,280.77,994.0,,5383.15,3897.21,0.0,24.42,-25.05,96.0,0.06,0.0,0.0,3.0,2022-09-25 10:31:03,60.0
0.0,0.0,0.75,1028.67,22.5,-17.11,-38.64,31.0,22.02,3.0,2.2,292.67,993.0,,4236.19,3200.86,0.0,6.44,98.94,95.17,0.04,0.0,0.0,3.0,2022-09-25 10:40:03,60.0
0.56,0.19,0.94,1139.78,22.3,-17.12,-38.64,-40.0,0.0,3.0,3.1,307.0,993.0,,7420.76,5239.45,0.02,4.99,-1.0,94.5,1.15,0.0,0.0,3.0,2022-09-25 10:50:03,60.0
0.0,0.19,1.12,1030.86,21.9,-17.12,-38.64,60.0,11.1,3.0,5.0,306.0,993.0,,4735.14,3504.8,-0.02,1.83,61.69,93.91,0.06,0.0,0.0,3.0,2022-09-25 10:59:03,60.0
0.35,0.38,0.75,1032.65,22.44,-17.13,-38.63,-119.16,3.46,3.06,11.07,228.37,993.13,,8295.58,6326.17,0.91,13.3,-77.24,93.51,0.08,0.0,0.0,3.0,2022-09-25 11:09:03,60.0
0.11,0.38,0.75,1032.91,23.85,-17.09,-38.61,-30.76,1.09,3.7,7.74,252.07,994.41,,45644.16,34972.03,9.22,26.22,-104.7,97.56,0.09,0.0,0.0,3.0,2022-09-25 11:18:03,60.0
0.19,0.37,0.75,1033.26,23.4,-17.08,-38.59,58.77,0.0,4.0,4.09,291.35,994.0,,4294.39,3131.18,-0.02,1.58,-25.87,99.46,0.09,0.0,0.0,3.0,2022-09-25 11:28:03,60.0
0.2,0.57,1.16,1276.1,23.19,-17.06,-38.58,11.93,51.47,3.98,2.41,341.25,993.0,,4272.41,2983.62,-0.41,7.98,-164.56,101.23,2.51,0.98,0.98,3.0,2022-09-25 11:37:03,60.0
-0.03,0.03,1.13,1339.97,23.3,-17.05,-38.6,0.8,5.13,4.0,2.1,304.2,993.83,,6507.46,4653.35,0.21,27.02,86.54,101.79,3.14,0.83,0.83,3.0,2022-09-25 11:47:03,60.0
0.17,6.72,-2.69,1031.91,23.0,-17.05,-38.61,-2.0,42.97,3.94,2.01,299.65,993.0,,4936.77,3491.99,-0.02,40.79,37.16,101.9,0.08,0.0,0.0,3.0,2022-09-25 11:56:03,60.0
-0.23,0.23,0.94,1032.6,23.06,-17.05,-38.61,-10.68,0.0,3.56,2.14,293.86,993.0,,4943.38,3362.47,0.22,0.29,22.98,101.67,0.08,0.0,0.0,3.0,2022-09-25 12:06:03,60.0
-0.19,0.19,0.94,1031.6,22.8,-17.05,-38.61,-14.0,0.0,2.0,2.3,301.0,993.0,,3926.34,2712.04,-0.02,1.14,-70.71,101.67,0.07,0.0,0.0,3.0,2022-09-25 12:15:03,60.0
-0.18,0.55,1.12,1031.62,22.79,-17.03,-38.58,-24.73,1.06,3.03,2.17,311.05,993.0,,4326.05,3063.07,0.05,20.98,-4.12,104.98,0.07,0.0,0.0,3.0,2022-09-25 12:25:03,60.0
-0.38,0.55,0.94,1031.44,23.0,-17.03,-38.58,0.0,0.0,3.0,2.29,293.7,993.0,,3987.89,2624.95,-0.06,0.32,146.51,105.03,0.07,0.0,0.0,3.0,2022-09-25 12:34:03,60.0
0.0,0.57,0.74,1032.31,23.2,-17.03,-38.58,-0.39,0.18,4.0,1.4,293.81,993.0,,4067.59,2787.26,0.03,0.98,-150.31,105.19,0.08,0.0,0.0,3.0,2022-09-25 12:44:03,60.0
0.38,0.19,1.12,1031.19,23.3,-17.04,-38.58,-5.61,36.88,3.97,2.01,352.1,994.0,,4157.43,2985.07,-0.03,38.39,-32.02,103.33,0.07,0.0,0.0,3.0,2022-09-25 12:53:03,60.0
0.56,-0.38,2.44,1030.97,24.1,-17.09,-38.61,-20.0,40.7,3.0,3.3,355.0,994.0,,4457.72,3205.41,0.0,39.27,-10.11,97.77,0.07,0.0,0.0,3.0,2022-09-25 13:02:03,60.0
0.74,0.18,2.8,1031.33,24.7,-17.15,-38.64,-27.48,51.78,3.0,5.2,352.92,995.0,,4213.11,3082.19,-0.02,45.16,9.69,91.02,0.07,0.0,0.0,3.0,2022-09-25 13:12:03,60.0
0.41,-0.19,0.57,1031.43,25.5,-17.2,-38.65,12.34,43.69,3.0,6.01,350.14,995.0,,14986.87,10964.29,2.56,41.13,-5.86,84.7,0.07,0.0,0.0,3.0,2022-09-25 13:21:03,60.0
0.54,0.91,2.38,1030.75,25.5,-17.27,-38.66,36.07,44.4,2.97,5.17,338.2,995.0,,4228.6,3091.18,0.0,43.15,2.57,77.79,0.06,0.0,0.0,3.0,2022-09-25 13:31:03,60.0
0.19,0.0,0.38,1030.85,26.0,-17.33,-38.67,-148.0,40.7,3.0,11.4,334.0,995.0,,4052.38,2994.42,-0.02,46.06,-3.38,71.14,0.06,0.0,0.0,3.0,2022-09-25 13:40:03,60.0
0.0,0.0,0.75,1030.6,26.5,-17.39,-38.67,6.79,40.94,3.0,8.09,356.83,995.02,,3959.88,2901.26,-0.06,42.1,-1.81,64.1,0.06,0.0,0.0,3.0,2022-09-25 13:50:03,60.0
0.37,0.38,2.22,1030.69,26.9,-17.45,-38.67,10.17,37.06,2.98,5.26,339.98,996.02,,4290.17,3140.43,-0.0,40.41,-13.24,57.59,0.06,0.0,0.0,3.0,2022-09-25 13:59:03,60.0
0.19,0.15,0.7,1030.49,26.42,-17.51,-38.67,-29.32,40.7,2.1,2.49,322.2,996.0,,8007.31,5914.41,0.89,39.93,10.39,51.16,0.06,0.0,0.0,3.0,2022-09-25 14:09:03,60.0
0.19,-0.18,0.2,1031.21,26.59,-17.56,-38.67,-4.82,40.7,2.97,3.27,342.33,996.0,,43171.29,31823.98,9.01,37.08,-14.91,45.61,0.07,0.0,0.0,3.0,2022-09-25 14:18:03,60.0
0.18,0.17,0.92,1030.71,25.8,-17.61,-38.67,-19.53,44.28,3.0,3.0,341.88,995.98,,4089.33,3066.53,0.0,38.91,-16.51,39.28,0.06,0.0,0.0,3.0,2022-09-25 14:28:03,60.0
0.37,0.54,1.11,1030.6,26.2,-17.66,-38.66,13.8,40.76,3.0,2.4,346.49,996.0,,4196.74,3080.26,-0.02,37.69,11.45,33.68,0.06,0.0,0.0,3.0,2022-09-25 14:37:03,60.0
0.36,-0.04,1.26,1030.73,26.5,-17.72,-38.66,-0.22,47.85,2.95,2.4,333.94,996.0,,4454.82,3302.1,0.06,41.82,3.82,27.25,0.06,0.0,0.0,3.0,2022-09-25 14:47:03,60.0
0.37,0.55,0.94,1030.14,26.4,-17.78,-38.66,0.03,37.06,2.98,2.4,336.66,996.0,,4425.56,3249.88,0.02,40.43,-0.44,21.31,0.06,0.0,0.0,3.0,2022-09-25 14:56:03,60.0
0.19,0.18,1.3,1029.78,26.4,-17.84,-38.67,16.03,51.66,2.0,3.0,331.92,996.0,,4417.72,3240.01,-0.03,47.23,6.04,14.24,0.05,0.0,0.0,3.0,2022-09-25 15:06:03,60.0
0.05,0.58,0.39,1030.18,25.46,-17.89,-38.69,5.46,37.45,2.12,3.46,345.78,995.12,,8576.79,6303.04,0.82,44.55,3.38,7.81,0.06,0.0,0.0,3.0,2022-09-25 15:15:03,60.0
0.38,0.18,0.35,1029.03,25.3,-17.96,-38.7,20.95,40.95,3.0,4.11,332.77,995.0,,4762.02,3507.87,0.02,30.76,10.29,1.03,0.05,0.0,0.0,3.0,2022-09-25 15:25:03,60.0
