ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.0,-0.19,0.75,993.69,32.3,-17.96,-38.69,76.0,29.6,7.0,1.2,327.0,996.0,3851.71,2892.8,0.02,11.78,4.48,1.12,-0.11,0.0,0.0,3.0,2022-09-23 13:41:01,
0.19,-0.19,-1.1,1008.41,28.71,-18.03,-38.67,26.0,32.94,6.97,0.41,346.68,993.02,31826.51,22728.72,5.03,56.35,-2.75,7.98,0.04,0.0,0.0,3.0,2022-09-23 13:50:01,60.0
0.19,-0.2,0.95,998.83,30.5,-18.1,-38.61,55.4,80.82,4.98,1.3,322.7,994.0,4576.15,3374.43,0.0,66.73,1.79,18.29,-0.06,0.0,0.0,3.0,2022-09-23 13:59:01,60.0
0.0,0.37,0.75,998.94,31.25,-18.19,-38.58,-55.03,0.06,4.03,1.1,286.35,994.97,4564.5,3310.72,0.0,59.13,8.52,28.66,-0.06,0.0,0.0,3.0,2022-09-23 14:09:01,60.0
0.18,0.0,1.27,996.37,29.81,-18.28,-38.55,19.8,85.45,6.95,0.43,321.98,993.02,4924.77,3579.31,0.0,42.52,-9.29,38.41,-0.08,0.0,0.0,3.0,2022-09-23 14:18:01,60.0
0.19,-0.36,0.94,1000.48,27.94,-18.34,-38.53,22.39,0.12,5.97,1.0,268.23,993.0,4135.31,2878.07,0.03,1.42,86.16,46.0,-0.04,0.0,0.0,3.0,2022-09-23 14:27:01,60.0
0.37,-0.18,1.31,996.62,29.6,-18.43,-38.52,28.49,63.06,5.02,1.2,265.48,993.02,5465.89,3931.7,0.0,14.32,19.81,55.35,-0.08,0.0,0.0,3.0,2022-09-23 14:37:01,60.0
0.3,0.02,0.99,1056.1,29.48,-18.5,-38.5,9.19,11.42,5.6,0.96,298.74,994.0,14609.28,10525.91,1.72,57.71,-7.92,63.77,0.51,0.0,0.0,3.0,2022-09-23 14:46:01,60.0
0.21,-1.03,-0.07,1000.85,26.24,-18.54,-38.49,11.58,0.0,6.79,0.49,312.64,991.0,4374.35,3033.84,0.1,1.56,5.62,68.27,-0.04,0.0,0.0,3.0,2022-09-23 14:55:01,60.0
0.38,0.0,1.5,992.88,29.0,-18.63,-38.5,56.0,92.6,7.0,1.0,321.0,993.0,5049.71,3755.85,0.02,93.76,-3.73,76.79,-0.12,0.0,0.0,3.0,2022-09-23 15:05:01,60.0
0.93,-0.37,2.06,995.8,29.2,-18.67,-38.49,45.43,74.1,3.03,2.38,294.8,993.0,5020.39,3666.31,0.0,52.38,17.95,81.51,-0.09,0.0,0.0,3.0,2022-09-23 15:14:01,60.0
0.19,-0.19,0.94,997.57,27.3,-18.68,-38.48,16.0,0.0,5.0,1.1,275.0,991.0,5427.67,4058.76,-0.02,1.16,-135.61,83.7,-0.07,0.0,0.0,3.0,2022-09-23 15:24:01,60.0
0.19,-0.19,0.75,997.9,26.9,-18.69,-38.48,31.9,3.64,4.02,2.28,190.75,991.0,3702.37,2689.58,-0.02,1.61,4.29,83.84,-0.07,0.0,0.0,3.0,2022-09-23 15:33:01,60.0
0.19,-0.19,0.94,997.61,26.5,-18.69,-38.48,14.0,0.0,4.0,2.3,256.0,991.0,3883.13,2797.11,0.02,1.48,11.66,83.96,-0.07,0.0,0.0,3.0,2022-09-23 15:42:01,60.0
0.01,-0.37,0.75,998.46,26.6,-18.69,-38.48,0.27,0.0,4.0,2.3,227.18,991.0,3712.76,2762.03,0.0,1.07,-67.16,84.1,-0.06,0.0,0.0,3.0,2022-09-23 15:52:01,60.0
0.0,-0.19,0.94,997.01,26.1,-18.69,-38.48,8.13,0.0,4.0,1.2,251.93,991.0,1841.03,1341.64,-0.51,2.28,125.29,84.25,-0.07,0.0,0.0,3.0,2022-09-23 16:01:01,60.0
0.18,-0.01,0.75,997.36,25.9,-18.69,-38.48,-35.2,0.8,4.0,1.3,258.1,990.02,3741.5,2778.75,0.0,0.65,97.51,84.37,-0.07,0.0,0.0,3.0,2022-09-23 16:10:01,60.0
0.18,-0.37,0.93,998.87,28.0,-18.7,-38.44,41.61,7.34,3.02,2.19,184.23,992.0,3865.68,2820.18,0.0,11.34,-91.68,86.56,-0.06,0.0,0.0,3.0,2022-09-23 16:20:01,60.0
0.0,-0.38,0.0,993.53,28.0,-18.72,-38.46,50.0,14.8,4.0,2.0,205.0,992.0,4952.5,3627.54,0.0,22.55,-113.82,88.09,-0.11,0.0,0.0,3.0,2022-09-23 16:29:01,60.0
-0.19,0.0,-0.56,993.64,29.8,-18.73,-38.41,26.0,66.7,4.0,2.1,253.0,993.0,5091.81,3661.33,0.02,47.48,3.26,90.96,-0.11,0.0,0.0,3.0,2022-09-23 16:38:01,60.0
