ax,ay,az,pressure,temperature,lat,lon,height.msl,ground.speed,satellites,hdop,signal.strength,Sensor.Raw,odba,ve_odba,gaps,step_speed,step_direction,dist_to_nest,depth,is_diving,dive,trip,datetime,time_diff
0.19,0.19,1.5,1011.28,22.6,-17.96,-38.69,18.0,51.9,4.0,1.4,294.0,990.0,4056.96,3142.3,-0.02,59.77,-138.93,1.08,0.02,0.0,0.0,2.0,2022-09-25 07:28:05,
0.0,0.18,0.93,1012.6,21.6,-17.9,-38.69,-3.9,66.76,3.0,2.3,290.05,990.0,3843.68,2859.69,-0.25,72.24,3.89,6.99,0.03,0.0,0.0,2.0,2022-09-25 07:36:05,60.0
0.0,0.19,0.94,1013.69,22.6,-17.81,-38.69,-20.0,44.4,3.0,2.4,293.0,990.0,5178.53,3924.41,0.05,62.29,8.35,17.32,0.04,0.0,0.0,2.0,2022-09-25 07:45:05,60.0
0.56,0.19,1.69,1013.78,22.4,-17.76,-38.65,-13.77,30.28,3.0,3.0,305.83,990.0,4479.83,3453.31,-0.03,48.28,-7.35,22.86,0.04,0.0,0.0,2.0,2022-09-25 07:54:05,60.0
0.3,-0.19,-0.41,1015.04,22.8,-17.72,-38.61,-22.43,38.45,3.0,2.94,289.54,990.0,21949.04,16867.09,3.75,47.1,-4.77,28.88,0.05,0.0,0.0,2.0,2022-09-25 08:03:05,60.0
0.13,-0.19,0.34,1017.85,22.8,-17.67,-38.58,-9.96,58.28,3.0,2.58,310.93,990.0,62107.66,47545.75,12.34,43.85,-8.42,34.97,0.08,0.0,0.0,2.0,2022-09-25 08:12:05,60.0
0.18,0.01,0.4,1014.31,22.19,-17.62,-38.55,-10.45,58.58,3.0,2.3,233.65,990.0,4406.27,3440.64,-0.03,58.73,-1.82,41.59,0.05,0.0,0.0,2.0,2022-09-25 08:21:05,60.0
0.0,0.37,0.75,1013.77,22.4,-17.55,-38.51,-13.81,59.24,3.0,2.3,303.66,990.0,4767.91,3743.07,0.03,54.31,-9.11,49.77,0.04,0.0,0.0,2.0,2022-09-25 08:30:05,60.0
0.31,0.17,-0.59,1014.12,22.45,-17.49,-38.49,-14.49,16.91,3.11,2.4,285.87,990.0,18350.71,14147.42,2.95,46.81,4.63,57.07,0.04,0.0,0.0,2.0,2022-09-25 08:39:05,60.0
0.13,0.11,-0.1,1014.77,22.62,-17.43,-38.48,-9.98,12.13,3.43,2.69,267.48,990.0,58504.03,45134.62,11.61,45.92,-4.89,63.56,0.05,0.0,0.0,2.0,2022-09-25 08:48:05,60.0
-0.05,0.05,0.38,1015.43,22.78,-17.37,-38.47,-5.46,7.36,3.75,2.98,249.1,990.0,98657.35,76121.81,20.26,45.04,-14.41,70.05,0.06,0.0,0.0,2.0,2022-09-25 08:57:05,60.0
-0.13,0.0,0.69,1017.85,23.09,-17.33,-38.46,1.19,19.08,4.0,3.17,253.82,990.0,97704.03,74843.15,20.1,30.68,-10.58,75.08,0.08,0.0,0.0,2.0,2022-09-25 09:06:05,60.0
0.17,-0.17,0.74,1017.32,22.3,-17.29,-38.48,-1.0,0.19,3.95,3.0,197.05,990.0,5007.29,3778.83,0.02,30.26,17.06,78.03,0.08,0.0,0.0,2.0,2022-09-25 09:15:05,60.0
0.07,0.12,0.89,1015.83,21.64,-17.29,-38.49,4.72,58.62,3.64,2.49,284.71,990.0,20343.97,15275.07,3.41,16.81,22.49,78.21,0.06,0.0,0.0,2.0,2022-09-25 09:23:05,60.0
0.2,0.18,1.52,1015.56,21.8,-17.23,-38.52,-5.4,84.64,3.95,2.1,227.35,990.0,4785.88,3740.93,0.02,64.52,14.69,84.09,0.06,0.0,0.0,2.0,2022-09-25 09:32:05,60.0
0.19,0.19,0.75,1015.3,21.9,-17.15,-38.51,37.21,21.47,3.97,1.47,238.79,990.0,4646.76,3597.77,0.03,62.27,-15.71,92.98,0.06,0.0,0.0,2.0,2022-09-25 09:41:05,60.0
0.16,0.32,1.53,1015.68,21.9,-17.14,-38.53,-7.07,42.67,4.0,1.3,229.73,990.0,4319.1,3331.48,0.0,42.98,8.17,92.98,0.06,0.0,0.0,2.0,2022-09-25 09:50:05,60.0
0.37,0.19,1.5,1032.85,21.7,-17.15,-38.57,44.03,25.88,3.0,2.32,316.96,990.0,5677.07,4155.41,0.03,17.93,-173.99,91.62,0.23,0.01,0.01,2.0,2022-09-25 09:59:05,60.0
